===== BACKTEST REPORT FOR: signals_2025-08-16_09-08-16.json =====
Signal Generation Time (UTC): 2025-08-16 03:38:16

--- BUY SIGNALS ---
        Coin Signal  POP  EMA_Boost_Applied Outcome  Duration(min)  MaxProfitPrice  MaxDrawdownPrice Did_TP_Hit_Later  Buy_Score  Sell_Score  Base_Score_OK  Confluence_OK  Vol_Profile_OK  Market_Trend_OK MACD_Conflict_OK  Profit_Ceiling_OK Downgrade_Reason
     ETHUSDT    Buy   60              False    Fail             20     4455.830000       4407.000000               No         15         -10          False          False           False             True             None               True              N/A
     BTCUSDT    Buy   60              False    Fail             18   117857.100000     117226.800000              Yes         15         -10          False          False           False             True             None               True              N/A
     SOLUSDT    Buy   80              False    Fail             17      188.080000        186.010000               No         40         -10           True          False            True             True             None               True              N/A
    DOGEUSDT    Buy   60              False    Fail            101        0.233750          0.229570               No         15         -10          False          False            True             True             None               True              N/A
     XRPUSDT    Buy   67              False    Fail             85        3.116000          3.087100               No         40          20           True          False            True             True             None               True              N/A
     ADAUSDT    Buy   60              False    Fail             31        0.963500          0.941500               No         15         -10          False          False           False             True             None               True              N/A
     ENAUSDT    Buy   60              False    Fail             57        0.732700          0.722000               No         15         -10          False          False            True             True             None               True              N/A
     XNYUSDT    Buy   75              False Success             18        0.027448          0.025100               No         30         -10           True          False           False             True             None              False              N/A
     SUIUSDT    Buy   60              False    Fail            108        3.743700          3.692800               No         15         -10          False          False           False             True             None               True              N/A
1000PEPEUSDT    Buy   60              False Success             50        0.010922          0.010777               No         15         -10          False          False           False             True             None               True              N/A
     MYXUSDT    Buy   60              False    Fail             88        1.935000          1.830000               No         15         -10          False          False           False             True             None              False              N/A
    AVAXUSDT    Buy   60              False    Fail             28       23.963000         23.615000               No         15         -10          False          False            True             True             None               True              N/A
     BNBUSDT    Buy   60              False Success             53      837.410000        830.490000               No         15         -10          False          False           False             True             None               True              N/A
    LINKUSDT    Buy   60              False    Fail             31       21.900000         21.506000               No         15         -10          False          False           False             True             None               True              N/A
    HYPEUSDT    Buy   80              False    Fail             13       48.212000         46.987000               No         40         -10           True          False            True             True             None               True              N/A
FARTCOINUSDT    Buy   60              False    Fail             31        0.959200          0.940500               No         15         -10          False          False            True             True             None               True              N/A
  ALPINEUSDT    Buy   60              False Success             45        2.149500          1.913000               No         15         -10          False          False           False             True             None              False              N/A
   TRUMPUSDT    Buy   60              False    Fail             30        9.208000          9.076000               No         15         -10          False          False           False             True             None               True              N/A
     ARBUSDT    Buy   60              False Success             64        0.486100          0.478700               No         15         -10          False          False           False             True             None               True              N/A
     LTCUSDT    Buy   60              False    Fail             31      120.320000        118.320000               No         15         -10          False          False           False             True             None               True              N/A
     WIFUSDT    Buy   80              False    Fail             28        0.885900          0.875900               No         40         -10           True          False            True             True             None               True              N/A
   PENGUUSDT    Buy   80              False    Fail             33        0.032755          0.032298              Yes         40         -10           True          False            True             True             None               True              N/A
