===== BACKTEST REPORT FOR: signals_2025-08-17_04-09-17.json =====
Signal Generation Time (UTC): 2025-08-16 22:39:17

--- SELL SIGNALS ---
        Coin Signal  POP  EMA_Boost_Applied      Outcome  Duration(min)  MaxProfitPrice  MaxDrawdownPrice Did_TP_Hit_Later  Buy_Score  Sell_Score  Base_Score_OK  Confluence_OK  Vol_Profile_OK  Market_Trend_OK  MACD_Conflict_OK  Profit_Ceiling_OK Downgrade_Reason
     ETHUSDT   Sell   67              False      Success           42.0     4395.220000       4433.000000               No         15          30           True          False           False             True             False               True              N/A
     BTCUSDT   Sell   60              False      Success           40.0   117121.600000     117505.900000               No        -10          15          False          False            True             True             False               True              N/A
     SOLUSDT   Sell   77              False         Fail           73.0      187.260000        190.000000              Yes         15          50           True           True           False             True             False               True              N/A
    DOGEUSDT   Sell   81              False      Success           42.0        0.228300          0.231440               No         15          65           True           True           False             True             False               True              N/A
     XRPUSDT   Sell   81              False      Success           96.0        3.081400          3.107600               No         15          65           True           True           False             True             False               True              N/A
     XNYUSDT   Sell   75              False Inconclusive            NaN        0.024010          0.026968               No        -10          30           True          False           False             True             False              False              N/A
    CTSIUSDT   Sell   60              False      Success           23.0        0.096300          0.108200               No        -10          15          False          False            True             True             False              False              N/A
     ENAUSDT   Sell   67              False      Success           25.0        0.723900          0.735500               No         15          30           True          False           False             True             False               True              N/A
    LINKUSDT   Sell   60              False      Success          142.0       22.463000         22.772000               No        -10          15          False          False           False             True             False               True              N/A
1000PEPEUSDT   Sell   84              False         Fail           13.0        0.010983          0.011117              Yes         15          80           True           True           False             True             False               True              N/A
     SUIUSDT   Sell   81              False      Success           42.0        3.737400          3.775000               No         15          65           True           True           False             True             False               True              N/A
FARTCOINUSDT   Sell   60              False      Success           22.0        0.925800          0.946600               No        -10          15          False          False           False             True             False               True              N/A
    AVAXUSDT   Sell   81              False      Success           31.0       24.016000         24.308000               No         15          65           True           True           False             True             False               True              N/A
   TRUMPUSDT   Sell   77              False      Success           40.0        9.053000          9.127000               No         15          50           True           True           False             True             False               True              N/A
     UNIUSDT   Sell   81              False         Fail           25.0       10.916000         11.133000              Yes         15          65           True           True           False             True             False               True              N/A
     SKLUSDT   Sell   60              False         Fail           25.0        0.035310          0.042320               No        -10          15          False          False           False             True              True              False              N/A
     LTCUSDT   Sell   67              False         Fail           17.0      119.680000        121.010000              Yes         15          30           True          False           False             True             False               True              N/A
    HYPEUSDT   Sell   60              False      Success           23.0       45.788000         46.885000               No        -10          15          False          False           False             True             False               True              N/A
   PROVEUSDT   Sell   60              False      Success           57.0        1.316100          1.395000               No        -10          15          False          False           False             True              True               True              N/A
      LAUSDT   Sell   84              False         Fail           25.0        0.389100          0.406900               No         15          80           True           True           False             True             False               True              N/A
     ARBUSDT   Sell   60              False      Success           42.0        0.487500          0.496100               No        -10          15          False          False           False             True              True               True              N/A
   PENGUUSDT   Sell   67              False      Success           29.0        0.032815          0.033300               No         15          30           True          False           False             True             False               True              N/A
 USELESSUSDT   Sell   60              False      Success           14.0        0.342500          0.363300               No        -10          15          False          False           False             True             False              False              N/A
     AIOUSDT   Sell   81              False Inconclusive            NaN        0.077680          0.079520               No         15          65           True           True           False             True             False              False              N/A
    EPICUSDT   Sell   82              False         Fail            9.0        2.575500          2.743400              Yes        -10          45           True           True           False             True             False              False              N/A
     WIFUSDT   Sell   81              False      Success           42.0        0.874600          0.888500               No         15          65           True           True           False             True             False               True              N/A
     TRXUSDT   Sell   60              False      Success           42.0        0.346940          0.348300               No        -10          15          False          False           False             True             False               True              N/A
    PUMPUSDT   Sell   81              False      Success            1.0        0.003433          0.003516               No         15          65           True           True           False             True             False               True              N/A
1000BONKUSDT   Sell   60              False      Success           31.0        0.024029          0.024307               No        -10          15          False          False           False             True             False               True              N/A
    AAVEUSDT   Sell   60              False      Success           42.0      293.860000        296.900000               No        -10          15          False          False           False             True             False               True              N/A
     LDOUSDT   Sell   81              False      Success           35.0        1.395200          1.418100               No         15          65           True           True           False             True             False               True              N/A
     BCHUSDT   Sell   67              False      Success           95.0      584.190000        588.500000               No         15          30           True          False           False             True              True               True              N/A
    API3USDT   Sell   75              False      Success           51.0        0.751100          0.770300               No          5          15          False          False            True             True             False               True              N/A
     DOTUSDT   Sell   81              False      Success           42.0        3.923000          3.980000               No         15          65           True           True           False             True             False               True              N/A
     XLMUSDT   Sell   60              False      Success           42.0        0.423890          0.427540               No        -10          15          False          False           False             True             False               True              N/A
     WLDUSDT   Sell   81              False      Success           42.0        0.993900          1.008300               No         15          65           True           True           False             True             False               True              N/A
     TIAUSDT   Sell   67              False      Success            1.0        1.796500          1.836800               No         20          40           True          False            True             True              True               True              N/A
      INUSDT   Sell   67              False         Fail           30.0        0.093470          0.099140              Yes         15          30           True          False           False             True             False              False              N/A
    NEARUSDT   Sell   77              False      Success           42.0        2.716000          2.748000               No         15          50           True           True           False             True             False               True              N/A
    HBARUSDT   Sell   81              False      Success           29.0        0.250200          0.252430               No         15          65           True           True           False             True             False               True              N/A
      OPUSDT   Sell   81              False      Success           42.0        0.733200          0.742300               No         15          65           True           True           False             True             False               True              N/A
    SOONUSDT   Sell   60              False         Fail           37.0        0.287150          0.296440              Yes        -10          15          False          False           False             True             False               True              N/A
     TSTUSDT   Sell   80              False         Fail           36.0        0.030420          0.031980               No        -10          40           True          False            True             True              True              False              N/A
1000SHIBUSDT   Sell   81              False      Success            1.0        0.012901          0.013010               No         15          65           True           True           False             True             False               True              N/A
