===== BACKTEST REPORT FOR: signals_2025-08-17_00-57-08.json =====
Signal Generation Time (UTC): 2025-08-16 19:27:08

--- SELL SIGNALS ---
        Coin Signal  POP  EMA_Boost_Applied      Outcome  Duration(min)  MaxProfitPrice  MaxDrawdownPrice Did_TP_Hit_Later  Buy_Score  Sell_Score  Base_Score_OK  Confluence_OK  Vol_Profile_OK  Market_Trend_OK  MACD_Conflict_OK  Profit_Ceiling_OK Downgrade_Reason
     ETHUSDT   Sell   67              False         Fail            5.0     4400.000000       4440.000000              Yes         15          30           True          False           False             True             False               True              N/A
     BTCUSDT   Sell   60              False         Fail            5.0   117137.400000     117733.800000              Yes        -10          15          False          False            True             True             False               True              N/A
     SOLUSDT   Sell   67              False         Fail            5.0      187.830000        189.150000              Yes         15          30           True          False            True             True             False               True              N/A
    DOGEUSDT   Sell   60              False         Fail            5.0        0.228700          0.230560               No        -10          15          False          False           False             True             False               True              N/A
     ADAUSDT   Sell   67              False      Success           40.0        0.913600          0.922700               No         15          30           True          False           False             True             False               True              N/A
     XRPUSDT   Sell   60              False      Success          137.0        3.089300          3.106800               No        -10          15          False          False            True             True             False               True              N/A
     ENAUSDT   Sell   81              False         Fail            5.0        0.719400          0.731200               No         15          65           True           True           False             True             False               True              N/A
     MYXUSDT   Sell   67              False      Success           67.0        2.004400          2.098800               No         15          30           True          False           False             True             False               True              N/A
    CTSIUSDT   Sell   60              False      Success          111.0        0.105600          0.111600               No        -10          15          False          False            True             True             False              False              N/A
1000PEPEUSDT   Sell   60              False         Fail            5.0        0.010955          0.011039               No        -10          15          False          False            True             True              True               True              N/A
    LINKUSDT   Sell   75              False         Fail           50.0       22.542000         22.958000               No         15          45           True           True           False             True             False               True              N/A
   TRUMPUSDT   Sell   60              False      Success           32.0        9.068000          9.135000               No        -10          15          False          False           False             True              True               True              N/A
     BNBUSDT   Sell   67              False      Success           38.0      833.740000        836.810000               No         15          30           True          False           False             True             False               True              N/A
FARTCOINUSDT   Sell   67              False      Success           37.0        0.930800          0.951700               No         15          30           True          False           False             True             False               True              N/A
    AVAXUSDT   Sell   81              False         Fail           20.0       24.122000         24.367000               No         15          65           True           True           False             True             False               True              N/A
     SKLUSDT   Sell   60              False      Success           29.0        0.034540          0.036550               No        -10          15          False          False            True             True             False               True              N/A
     UNIUSDT   Sell   67              False         Fail           15.0       10.920000         11.017000               No         15          30           True          False           False             True             False               True              N/A
     LTCUSDT   Sell   60              False      Success          125.0      119.390000        120.270000               No        -10          15          False          False           False             True              True               True              N/A
     ARBUSDT   Sell   75              False         Fail           49.0        0.491000          0.498000               No        -10          30           True          False           False             True              True               True              N/A
   PROVEUSDT   Sell   75              False      Success            5.0        1.322100          1.361100               No        -10          30           True          False           False             True             False               True              N/A
      LAUSDT   Sell   81              False         Fail            7.0        0.374500          0.391500               No         15          65           True           True           False             True             False               True              N/A
   PENGUUSDT   Sell   60              False         Fail            5.0        0.032753          0.033266              Yes        -10          15          False          False            True             True             False               True              N/A
 USELESSUSDT   Sell   60              False      Success           34.0        0.349800          0.367300               No        -10          15          False          False           False             True              True              False              N/A
     AIOUSDT   Sell   60              False Inconclusive            NaN        0.076430          0.078140               No        -10          15          False          False            True             True             False              False              N/A
     TRXUSDT   Sell   75              False         Fail           15.0        0.347210          0.348600              Yes        -10          30           True          False           False             True              True               True              N/A
    PUMPUSDT   Sell   75              False         Fail          169.0        0.003437          0.003505               No         15          45           True           True           False             True             False               True              N/A
1000BONKUSDT   Sell   67              False      Success          152.0        0.024056          0.024384               No         15          30           True          False           False             True             False               True              N/A
    AAVEUSDT   Sell   75              False         Fail            5.0      294.350000        296.860000               No        -10          30           True          False           False             True             False               True              N/A
     LDOUSDT   Sell   67              False         Fail           15.0        1.394000          1.414200               No         15          30           True          False            True             True             False               True              N/A
    EPICUSDT   Sell   84              False         Fail            1.0        2.502100          2.707000               No         15          80           True           True           False             True             False              False              N/A
     XLMUSDT   Sell   75              False      Success          134.0        0.425380          0.428670               No        -10          30           True          False           False             True             False               True              N/A
     BCHUSDT   Sell   67              False         Fail           16.0      582.150000        587.460000               No         15          30           True          False           False             True             False               True              N/A
     TIAUSDT   Sell   60              False         Fail           51.0        1.810100          1.829400              Yes        -10          15          False          False            True             True             False               True              N/A
    API3USDT   Sell   60              False         Fail           23.0        0.758100          0.781600              Yes        -10          15          False          False            True             True             False               True              N/A
     WLDUSDT   Sell   67              False         Fail           51.0        0.992800          1.001600               No         15          30           True          False           False             True             False               True              N/A
    NEARUSDT   Sell   60              False         Fail           51.0        2.726000          2.757000               No        -10          15          False          False           False             True             False               True              N/A
    HBARUSDT   Sell   60              False         Fail           48.0        0.250190          0.252180               No        -10          15          False          False           False             True             False               True              N/A
     CRVUSDT   Sell   60              False      Success          155.0        0.863000          0.871000               No        -10          15          False          False           False             True              True               True              N/A
1000SHIBUSDT   Sell   60              False         Fail           53.0        0.012912          0.013000               No        -10          15          False          False           False             True             False               True              N/A
      OPUSDT   Sell   60              False         Fail           51.0        0.731000          0.740000               No        -10          15          False          False            True             True             False               True              N/A
    SOONUSDT   Sell   67              False         Fail           18.0        0.287730          0.296660              Yes         15          30           True          False            True             True             False               True              N/A
     ETCUSDT   Sell   67              False         Fail           53.0       22.228000         22.398000               No         15          30           True          False           False             True             False               True              N/A
      INUSDT   Sell   67              False         Fail            1.0        0.091500          0.096710               No         15          30           True          False           False             True             False              False              N/A
     FILUSDT   Sell   60              False         Fail           51.0        2.506000          2.528000               No        -10          15          False          False            True             True             False               True              N/A
     APTUSDT   Sell   67              False         Fail           55.0        4.695600          4.732700               No         15          30           True          False            True             True             False               True              N/A
     TAOUSDT   Sell   67              False         Fail           55.0      370.570000        374.070000              Yes         15          30           True          False           False             True             False               True              N/A
    BERAUSDT   Sell   60              False         Fail          159.0        2.290000          2.377000               No        -10          15          False          False           False             True              True               True              N/A
     SEIUSDT   Sell   60              False      Success           41.0        0.321700          0.325000               No        -10          15          False          False           False             True             False               True              N/A
   MAGICUSDT   Sell   60              False      Success           40.0        0.245900          0.248200               No        -10          15          False          False           False             True             False               True              N/A
     TSTUSDT   Sell   60              False         Fail           54.0        0.030450          0.032230               No        -10          15          False          False            True             True              True              False              N/A
    YALAUSDT   Sell   67              False      Success           37.0        0.193400          0.203200               No         15          30           True          False           False             True             False              False              N/A
     OGNUSDT   Sell   60              False      Success           34.0        0.064800          0.069600               No        -10          15          False          False            True             True              True              False              N/A

