===== BACKTEST REPORT FOR: signals_2025-08-17_09-18-04.json =====
Signal Generation Time (UTC): 2025-08-17 03:48:04

--- BUY SIGNALS ---
        Coin Signal  POP  EMA_Boost_Applied Outcome  Duration(min)  MaxProfitPrice  MaxDrawdownPrice Did_TP_Hit_Later  Buy_Score  Sell_Score  Base_Score_OK  Confluence_OK  Vol_Profile_OK  Market_Trend_OK MACD_Conflict_OK  Profit_Ceiling_OK Downgrade_Reason
     ETHUSDT    Buy   89              False Success             29     4488.820000       4447.560000               No         40           5           True          False            True             True             None               True              N/A
     SOLUSDT    Buy   75              False Success             19      193.440000        191.410000               No         15           5          False          False            True             True             None               True              N/A
    DOGEUSDT    Buy   89              False Success             59        0.235960          0.232500               No         40           5           True          False            True             True             None               True              N/A
     XRPUSDT    Buy   89              False Success             60        3.137300          3.116000               No         40           5           True          False            True             True             None               True              N/A
    CTSIUSDT    Buy   60              False    Fail             33        0.110900          0.094100              Yes         15         -10          False          False           False             True             None              False              N/A
     XNYUSDT    Buy   75              False    Fail             10        0.023400          0.020224               No         30         -10           True          False           False             True             None              False              N/A
     ENAUSDT    Buy   75              False    Fail             28        0.746000          0.723400               No         15           5          False          False            True             True             None               True              N/A
    LINKUSDT    Buy   67              False Success             17       24.554000         23.325000               No         40          20           True          False            True             True             None               True              N/A
  ALPINEUSDT    Buy   60              False    Fail             16        2.218900          2.106000               No         15         -10          False          False            True             True             None              False              N/A
1000PEPEUSDT    Buy   89              False Success             20        0.011272          0.011100               No         40           5           True          False            True             True             None               True              N/A
     SUIUSDT    Buy   75              False Success             19        3.826600          3.784500               No         15           5          False          False            True             True             None               True              N/A
     BNBUSDT    Buy   60              False Success             63      852.000000        845.080000               No         15         -10          False          False           False             True             None               True              N/A
     MYXUSDT    Buy   60              False    Fail             24        2.043300          1.862300               No         15         -10          False          False           False             True             None               True              N/A
FARTCOINUSDT    Buy   75              False    Fail             51        0.961400          0.945800               No         15           5          False          False            True             True             None               True              N/A
    AVAXUSDT    Buy   89              False Success             60       24.754000         24.386000               No         40           5           True          False            True             True             None               True              N/A
     SKLUSDT    Buy   60              False    Fail             38        0.038130          0.035310               No         15         -10          False          False           False             True             None              False              N/A
     UNIUSDT    Buy   89              False Success             14       11.200000         11.054000               No         40           5           True          False            True             True             None               True              N/A
   PROVEUSDT    Buy   60              False    Fail              8        1.361800          1.321900               No         15         -10          False          False            True             True             None               True              N/A
     LTCUSDT    Buy   89              False Success             19      121.970000        120.550000               No         40           5           True          False            True             True             None               True              N/A
    HYPEUSDT    Buy   89              False Success             42       47.240000         46.534000               No         40           5           True          False            True             True             None               True              N/A
 USELESSUSDT    Buy   60              False Success             64        0.376500          0.353700               No         15         -10          False          False            True             True             None              False              N/A
     ARBUSDT    Buy   67              False Success              2        0.520800          0.497000               No         40          20           True          False            True             True             None               True              N/A
      LAUSDT    Buy   75              False    Fail             14        0.411500          0.383300               No         15           5          False          False            True             True             None               True              N/A
    EPICUSDT    Buy   60              False Success             90        2.676100          2.567500               No         15         -10          False          False           False             True             None              False              N/A
     AIOUSDT    Buy   89              False    Fail             20        0.080400          0.071580              Yes         40           5           True          False            True             True             None               True              N/A
   PENGUUSDT    Buy   89              False Success             20        0.033612          0.033204               No         40           5           True          False            True             True             None               True              N/A
   TRUMPUSDT    Buy   60              False Success             57        9.240000          9.136000               No         15         -10          False          False            True             True             None               True              N/A
     WIFUSDT    Buy   60              False Success             65        0.898700          0.885600               No         15         -10          False          False            True             True             None               True              N/A
     TRXUSDT    Buy   67              False Success             14        0.352130          0.349170               No         40          20           True          False            True             True             None               True              N/A
    PUMPUSDT    Buy   60              False    Fail              1        0.003542          0.003477              Yes         15         -10          False          False            True             True             None               True              N/A
1000BONKUSDT    Buy   75              False Success             61        0.024508          0.024256               No         15           5          False          False            True             True             None               True              N/A
    AAVEUSDT    Buy   89              False Success              7      301.830000        296.820000               No         40           5           True          False            True             True             None               True              N/A
    API3USDT    Buy   80              False Success             18        0.776600          0.758800               No         40         -10           True          False            True             True             None               True              N/A
     BCHUSDT    Buy   60              False Success             42      590.900000        586.730000               No         15         -10          False          False            True             True             None               True              N/A
      INUSDT    Buy   60              False    Fail            154        0.098570          0.090680               No         15         -10          False          False            True             True             None              False              N/A
     LDOUSDT    Buy   80              False Success             33        1.446700          1.399000               No         40         -10           True          False            True             True             None               True              N/A
     TIAUSDT    Buy   89              False    Fail             13        1.865400          1.826500              Yes         40           5           True          False            True             True             None               True              N/A
     TSTUSDT    Buy   60              False    Fail             16        0.032630          0.030490               No         15         -10          False          False            True             True             None              False              N/A
     DOTUSDT    Buy   89              False Success             40        4.035000          3.976000               No         40           5           True          False            True             True             None               True              N/A
     WLDUSDT    Buy   60              False Success             59        1.011600          0.997400               No         15         -10          False          False            True             True             None               True              N/A
     XLMUSDT    Buy   89              False Success             62        0.431110          0.427660               No         40           5           True          False            True             True             None               True              N/A
     CRVUSDT    Buy   60              False Success             45        0.877000          0.861000               No         15         -10          False          False            True             True             None               True              N/A
    SOONUSDT    Buy   60              False    Fail             17        0.294130          0.287150               No         15         -10          False          False           False             True             None               True              N/A
    NEARUSDT    Buy   80              False Success             53        2.773000          2.727000               No         40         -10           True          False           False             True             None               True              N/A
      OPUSDT    Buy   80              False Success              6        0.760000          0.741200               No         40         -10           True          False            True             True             None               True              N/A
     BIDUSDT    Buy   75              False    Fail             21        0.101190          0.071700               No         15           5          False          False            True             True             None              False              N/A
    BERAUSDT    Buy   60              False    Fail             35        2.457000          2.346000              Yes         15         -10          False          False           False             True             None               True              N/A
     OGNUSDT    Buy   60              False Success             20        0.065900          0.064200               No         15         -10          False          False           False             True             None               True              N/A
    ONDOUSDT    Buy   89              False Success             44        1.016300          1.006500               No         40           5           True          False            True             True             None               True              N/A
    YALAUSDT    Buy   81              False    Fail             13        0.198800          0.189000              Yes         65          15           True           True           False             True             None               True              N/A
1000SHIBUSDT    Buy   89              False Success             65        0.013138          0.013000               No         40           5           True          False            True             True             None               True              N/A
     CHRUSDT    Buy   80              False    Fail             39        0.105200          0.102300              Yes         40         -10           True          False           False             True             None               True              N/A
      OGUSDT    Buy   75              False    Fail             65       16.749000         14.751000               No         15           5          False          False           False             True             None              False              N/A
     ETCUSDT    Buy   89              False Success             20       22.662000         22.413000               No         40           5           True          False            True             True             None               True              N/A
    HBARUSDT    Buy   89              False Success             60        0.256090          0.253330               No         40           5           True          False            True             True             None               True              N/A
     FILUSDT    Buy   60              False Success             65        2.559000          2.528000               No         15         -10          False          False            True             True             None               True              N/A
     APTUSDT    Buy   60              False Success             44        4.829000          4.744300               No         15         -10          False          False            True             True             None               True              N/A
     LRCUSDT    Buy   60              False    Fail             57        0.094700          0.093090              Yes         15         -10          False          False            True             True             None               True              N/A

--- SELL SIGNALS ---
   Coin Signal  POP  EMA_Boost_Applied Outcome  Duration(min)  MaxProfitPrice  MaxDrawdownPrice Did_TP_Hit_Later  Buy_Score  Sell_Score  Base_Score_OK  Confluence_OK  Vol_Profile_OK  Market_Trend_OK MACD_Conflict_OK  Profit_Ceiling_OK Downgrade_Reason
ADAUSDT   Sell   58              False    Fail             20          0.9367            0.9601               No         40          55           True           True           False            False            False               True              N/A

