===== BACKTEST REPORT FOR: signals_2025-08-17_03-01-14.json =====
Signal Generation Time (UTC): 2025-08-16 21:31:14

--- SELL SIGNALS ---
        Coin Signal  POP  EMA_Boost_Applied      Outcome  Duration(min)  MaxProfitPrice  MaxDrawdownPrice Did_TP_Hit_Later  Buy_Score  Sell_Score  Base_Score_OK  Confluence_OK  Vol_Profile_OK  Market_Trend_OK  MACD_Conflict_OK  Profit_Ceiling_OK Downgrade_Reason
     ETHUSDT   Sell   60              False      Success           24.0     4400.000000       4433.000000               No        -10          15          False          False           False             True              True               True              N/A
     BTCUSDT   Sell   60              False      Success            1.0   117137.400000     117552.600000               No        -10          15          False          False            True             True              True               True              N/A
     SOLUSDT   Sell   60              False      Success           28.0      187.830000        190.000000               No        -10          15          False          False           False             True              True               True              N/A
    DOGEUSDT   Sell   60              False         Fail           61.0        0.229010          0.231440               No        -10          15          False          False           False             True              True               True              N/A
     ADAUSDT   Sell   60              False      Success           31.0        0.911600          0.921600               No        -10          15          False          False           False             True              True               True              N/A
     XRPUSDT   Sell   60              False      Success           28.0        3.089300          3.107600               No        -10          15          False          False            True             True              True               True              N/A
     XNYUSDT   Sell   89              False      Success            9.0        0.020984          0.031000               No          5          40           True          False            True             True              True              False              N/A
    CTSIUSDT   Sell   80              False      Success           91.0        0.096300          0.109500               No        -10          40           True          False            True             True              True              False              N/A
     ENAUSDT   Sell   67              False         Fail           15.0        0.724200          0.735500               No         15          30           True          False           False             True              True               True              N/A
     MYXUSDT   Sell   89              False         Fail           24.0        1.941700          2.059800              Yes          5          40           True          False            True             True              True               True              N/A
     SUIUSDT   Sell   60              False      Success           28.0        3.745300          3.775000               No        -10          15          False          False           False             True              True               True              N/A
1000PEPEUSDT   Sell   60              False      Success            1.0        0.010966          0.011108               No        -10          15          False          False           False             True             False               True              N/A
    LINKUSDT   Sell   80              False Inconclusive            NaN       22.542000         22.772000               No        -10          40           True          False           False             True              True               True              N/A
FARTCOINUSDT   Sell   60              False      Success           31.0        0.930800          0.944400               No        -10          15          False          False           False             True              True               True              N/A
    AVAXUSDT   Sell   60              False Inconclusive            NaN       24.124000         24.308000               No        -10          15          False          False           False             True              True               True              N/A
   TRUMPUSDT   Sell   60              False      Success           30.0        9.068000          9.127000               No        -10          15          False          False           False             True             False               True              N/A
     UNIUSDT   Sell   60              False      Success           29.0       10.920000         11.133000               No        -10          15          False          False           False             True              True               True              N/A
     SKLUSDT   Sell   67              False      Success           14.0        0.034990          0.042320               No         15          30           True          False           False             True             False              False              N/A
     LTCUSDT   Sell   80              False         Fail           23.0      119.390000        121.010000               No        -10          40           True          False            True             True              True               True              N/A
    HYPEUSDT   Sell   60              False      Success           91.0       46.008000         46.885000               No        -10          15          False          False           False             True              True               True              N/A
   PROVEUSDT   Sell   81              False         Fail           11.0        1.316100          1.395000              Yes         15          65           True           True           False             True             False               True              N/A
     ARBUSDT   Sell   75              False      Success           30.0        0.489500          0.496100               No        -10          30           True          False           False             True              True               True              N/A
      LAUSDT   Sell   60              False         Fail           41.0        0.376700          0.406900               No        -10          15          False          False           False             True              True               True              N/A
   PENGUUSDT   Sell   75              False      Success           30.0        0.032930          0.033298               No        -10          30           True          False           False             True             False               True              N/A
 USELESSUSDT   Sell   60              False         Fail           11.0        0.353600          0.364900               No        -10          15          False          False            True             True              True              False              N/A
     AIOUSDT   Sell   60              False      Success           21.0        0.076430          0.079520               No        -10          15          False          False            True             True             False               True              N/A
     WIFUSDT   Sell   60              False      Success           31.0        0.877100          0.888500               No        -10          15          False          False           False             True              True               True              N/A
     TRXUSDT   Sell   60              False      Success           18.0        0.346970          0.348300               No        -10          15          False          False           False             True              True               True              N/A
    EPICUSDT   Sell   60              False         Fail           21.0        2.542000          2.743400               No        -10          15          False          False           False             True              True              False              N/A
    PUMPUSDT   Sell   60              False         Fail           45.0        0.003445          0.003516               No        -10          15          False          False           False             True              True               True              N/A
1000BONKUSDT   Sell   60              False      Success           28.0        0.024056          0.024307               No        -10          15          False          False           False             True              True               True              N/A
    AAVEUSDT   Sell   60              False      Success           32.0      294.170000        296.050000               No        -10          15          False          False           False             True              True               True              N/A
     LDOUSDT   Sell   60              False         Fail           67.0        1.394000          1.412000               No        -10          15          False          False           False             True              True               True              N/A
     BCHUSDT   Sell   75              False      Success           32.0      584.830000        587.940000               No         15          45           True           True           False             True             False               True              N/A
    API3USDT   Sell   89              False      Success           99.0        0.753000          0.770300               No          5          40           True          False            True             True              True               True              N/A
     XLMUSDT   Sell   60              False      Success           30.0        0.425010          0.427540               No        -10          15          False          False            True             True              True               True              N/A
     DOTUSDT   Sell   60              False      Success           28.0        3.938000          3.980000               No        -10          15          False          False           False             True              True               True              N/A
     WLDUSDT   Sell   60              False      Success           31.0        0.995100          1.008300               No        -10          15          False          False           False             True              True               True              N/A
     TIAUSDT   Sell   60              False      Success           28.0        1.796500          1.836800               No        -10          15          False          False           False             True             False               True              N/A
    NEARUSDT   Sell   60              False      Success           32.0        2.726000          2.748000               No        -10          15          False          False           False             True              True               True              N/A
      INUSDT   Sell   60              False         Fail           54.0        0.092690          0.099140               No        -10          15          False          False            True             True              True              False              N/A
    HBARUSDT   Sell   60              False         Fail           55.0        0.250190          0.252430               No        -10          15          False          False            True             True              True               True              N/A
     CRVUSDT   Sell   60              False      Success           31.0        0.861000          0.869000               No        -10          15          False          False            True             True              True               True              N/A
      OPUSDT   Sell   60              False      Success           31.0        0.732700          0.742300               No        -10          15          False          False           False             True              True               True              N/A
1000SHIBUSDT   Sell   60              False         Fail           71.0        0.012912          0.013010               No        -10          15          False          False           False             True              True               True              N/A
    ONDOUSDT   Sell   60              False         Fail           47.0        0.993000          1.001900               No        -10          15          False          False            True             True              True               True              N/A
     TSTUSDT   Sell   60              False      Success          132.0        0.030420          0.031680               No        -10          15          False          False           False             True              True              False              N/A
     ETCUSDT   Sell   60              False      Success           31.0       22.228000         22.443000               No        -10          15          False          False           False             True              True               True              N/A
     FILUSDT   Sell   60              False      Success           31.0        2.509000          2.536000               No        -10          15          False          False           False             True              True               True              N/A
    YALAUSDT   Sell   75              False      Success           19.0        0.193400          0.199700               No          5          15          False          False            True             True              True               True              N/A
     SEIUSDT   Sell   60              False      Success           32.0        0.322600          0.326300               No        -10          15          False          False           False             True              True               True              N/A
     TAOUSDT   Sell   60              False      Success           28.0      370.570000        374.380000               No        -10          15          False          False           False             True              True               True              N/A
     OGNUSDT   Sell   89              False      Success           32.0        0.064600          0.066200               No          5          40           True          False            True             True             False              False              N/A
     APTUSDT   Sell   60              False      Success           32.0        4.697200          4.755500               No        -10          15          False          False           False             True              True               True              N/A
     TONUSDT   Sell   60              False      Success           31.0        3.433500          3.462600               No        -10          15          False          False           False             True              True               True              N/A
   MAGICUSDT   Sell   60              False      Success           31.0        0.244700          0.248400               No        -10          15          False          False            True             True             False               True              N/A
    BERAUSDT   Sell   81              False      Success           11.0        2.312000          2.437000               No         15          65           True           True           False             True             False               True              N/A

