===== BACKTEST REPORT FOR: signals_2025-08-17_10-26-55.json =====
Signal Generation Time (UTC): 2025-08-17 04:56:55

--- BUY SIGNALS ---
        Coin Signal  POP  EMA_Boost_Applied Outcome  Duration(min)  MaxProfitPrice  MaxDrawdownPrice Did_TP_Hit_Later  Buy_Score  Sell_Score  Base_Score_OK  Confluence_OK  Vol_Profile_OK  Market_Trend_OK MACD_Conflict_OK  Profit_Ceiling_OK Downgrade_Reason
     ETHUSDT    Buy   67              False    Fail             35     4488.820000       4441.410000               No         40          20           True          False            True             True             None               True              N/A
     SOLUSDT    Buy   89              False    Fail             95      193.400000        191.220000               No         40           5           True          False            True             True             None               True              N/A
    DOGEUSDT    Buy   67              False    Fail             28        0.235670          0.232180               No         40          20           True          False            True             True             None               True              N/A
     ADAUSDT    Buy   67              False    Fail             95        0.957100          0.937100               No         40          20           True          False            True             True             None               True              N/A
     XRPUSDT    Buy   89              False    Fail             54        3.137300          3.110200               No         40           5           True          False            True             True             None               True              N/A
    LINKUSDT    Buy   67              False Success             15       24.554000         24.038000               No         40          20           True          False            True             True             None               True              N/A
     XNYUSDT    Buy   75              False    Fail              4        0.022300          0.019474               No         30         -10           True          False           False             True             None              False              N/A
     ENAUSDT    Buy   60              False Success             18        0.741900          0.718800               No         15         -10          False          False            True             True             None               True              N/A
1000PEPEUSDT    Buy   67              False    Fail            111        0.011272          0.011160               No         40          20           True          False            True             True             None               True              N/A
  ALPINEUSDT    Buy   75              False Success             18        2.187200          2.078600               No         30         -10           True          False           False             True             None              False              N/A
     SUIUSDT    Buy   67              False    Fail             57        3.826600          3.784400               No         40          20           True          False            True             True             None               True              N/A
     BNBUSDT    Buy   89              False Success             71      856.480000        848.040000               No         40           5           True          False            True             True             None               True              N/A
     MYXUSDT    Buy   75              False    Fail              8        1.974200          1.862300               No         30         -10           True          False           False             True             None              False              N/A
FARTCOINUSDT    Buy   60              False    Fail            113        0.959900          0.943200               No         15         -10          False          False            True             True             None               True              N/A
    AVAXUSDT    Buy   67              False Success             13       24.754000         24.432000               No         40          20           True          False            True             True             None               True              N/A
     SKLUSDT    Buy   67              False    Fail              5        0.036410          0.035030               No         30          15           True          False           False             True             None              False              N/A
     UNIUSDT    Buy   67              False    Fail             55       11.200000         11.039000               No         40          20           True          False            True             True             None               True              N/A
   PROVEUSDT    Buy   67              False    Fail             85        1.351100          1.319100               No         30          15           True          False           False             True             None               True              N/A
     LTCUSDT    Buy   67              False    Fail             28      123.140000        121.110000              Yes         40          20           True          False            True             True             None               True              N/A
     ARBUSDT    Buy   67              False Success             13        0.530800          0.508400               No         40          20           True          False            True             True             None               True              N/A
    HYPEUSDT    Buy   89              False    Fail            114       47.303000         46.680000               No         40           5           True          False            True             True             None               True              N/A
      LAUSDT    Buy   67              False    Fail              2        0.397500          0.382000               No         30          15           True          False           False             True             None               True              N/A
    EPICUSDT    Buy   60              False Success             21        2.706700          2.583100               No         15         -10          False          False           False             True             None               True              N/A
