===== BACKTEST REPORT FOR: signals_2025-08-17_03-14-24.json =====
Signal Generation Time (UTC): 2025-08-16 21:44:24

--- SELL SIGNALS ---
        Coin Signal  POP  EMA_Boost_Applied Outcome  Duration(min)  MaxProfitPrice  MaxDrawdownPrice Did_TP_Hit_Later  Buy_Score  Sell_Score  Base_Score_OK  Confluence_OK  Vol_Profile_OK  Market_Trend_OK  MACD_Conflict_OK  Profit_Ceiling_OK Downgrade_Reason
     ETHUSDT   Sell   60              False Success             15     4400.000000       4433.000000               No        -10          15          False          False           False             True              True               True              N/A
     BTCUSDT   Sell   89              False Success             17   117137.400000     117505.900000               No          5          40           True          False            True             True              True               True              N/A
     SOLUSDT   Sell   60              False Success             19      187.830000        190.000000               No        -10          15          False          False            True             True              True               True              N/A
    DOGEUSDT   Sell   60              False    Fail             48        0.229010          0.231440               No        -10          15          False          False           False             True              True               True              N/A
     ADAUSDT   Sell   60              False Success            151        0.910100          0.921600               No        -10          15          False          False           False             True              True               True              N/A
     XRPUSDT   Sell   80              False    Fail             48        3.089300          3.107600               No        -10          40           True          False            True             True              True               True              N/A
     XNYUSDT   Sell   89              False Success              7        0.020984          0.031000               No          5          40           True          False            True             True              True              False              N/A
    CTSIUSDT   Sell   80              False Success             78        0.096300          0.109500               No        -10          40           True          False            True             True              True              False              N/A
     ENAUSDT   Sell   67              False Success             19        0.724200          0.735500               No         15          30           True          False           False             True             False               True              N/A
  ALPINEUSDT   Sell   60              False    Fail            154        2.191900          2.420000               No        -10          15          False          False           False             True             False              False              N/A
     MYXUSDT   Sell   89              False    Fail             11        1.941700          2.059800              Yes          5          40           True          False            True             True              True               True              N/A
     SUIUSDT   Sell   60              False    Fail             52        3.745300          3.775000               No        -10          15          False          False           False             True              True               True              N/A
    LINKUSDT   Sell   80              False    Fail             32       22.552000         22.772000               No        -10          40           True          False           False             True              True               True              N/A
1000PEPEUSDT   Sell   60              False Success              1        0.010966          0.011108               No        -10          15          False          False           False             True              True               True              N/A
     BNBUSDT   Sell   60              False Success             18      834.030000        842.450000               No        -10          15          False          False           False             True             False               True              N/A
FARTCOINUSDT   Sell   60              False Success             19        0.930600          0.944400               No        -10          15          False          False            True             True              True               True              N/A
    AVAXUSDT   Sell   60              False    Fail             58       24.104000         24.308000               No        -10          15          False          False           False             True              True               True              N/A
   TRUMPUSDT   Sell   60              False    Fail             48        9.057000          9.127000              Yes        -10          15          False          False           False             True             False               True              N/A
     UNIUSDT   Sell   60              False Success             16       10.920000         11.133000               No        -10          15          False          False           False             True              True               True              N/A
     SKLUSDT   Sell   60              False Success             15        0.034990          0.042320               No        -10          15          False          False           False             True             False              False              N/A
     LTCUSDT   Sell   60              False    Fail             10      119.530000        121.010000               No        -10          15          False          False            True             True              True               True              N/A
    HYPEUSDT   Sell   60              False    Fail             58       45.945000         46.885000              Yes        -10          15          False          False           False             True              True               True              N/A
   PROVEUSDT   Sell   81              False Success             15        1.316100          1.395000               No         15          65           True           True           False             True             False               True              N/A
     ARBUSDT   Sell   60              False Success             97        0.489200          0.496100               No        -10          15          False          False           False             True              True               True              N/A
      LAUSDT   Sell   60              False    Fail             29        0.376700          0.406900               No        -10          15          False          False           False             True              True               True              N/A
   PENGUUSDT   Sell   60              False    Fail             42        0.032930          0.033298               No        -10          15          False          False            True             True              True               True              N/A
 USELESSUSDT   Sell   77              False Success             22        0.342500          0.364900               No         15          50           True           True           False             True             False              False              N/A
     AIOUSDT   Sell   62              False    Fail             46        0.076430          0.079520               No         25          40           True          False            True             True              True               True              N/A
     WIFUSDT   Sell   60              False Success             19        0.877100          0.888500               No        -10          15          False          False           False             True              True               True              N/A
     TRXUSDT   Sell   60              False Success             15        0.346970          0.348300               No        -10          15          False          False           False             True              True               True              N/A
    EPICUSDT   Sell   60              False    Fail              6        2.555000          2.743400               No        -10          15          False          False           False             True              True              False              N/A
    PUMPUSDT   Sell   60              False    Fail             32        0.003445          0.003516               No        -10          15          False          False           False             True              True               True              N/A
1000BONKUSDT   Sell   62              False    Fail             71        0.024056          0.024307               No         25          40           True          False           False             True              True               True              N/A
    AAVEUSDT   Sell   60              False Success            103      294.160000        296.050000               No        -10          15          False          False           False             True              True               True              N/A
     LDOUSDT   Sell   60              False    Fail             57        1.394000          1.418100               No        -10          15          False          False           False             True              True               True              N/A
     BCHUSDT   Sell   75              False Success             11      584.830000        587.940000               No         15          45           True           True           False             True             False               True              N/A
    API3USDT   Sell   89              False Success            103        0.753000          0.770300               No          5          40           True          False            True             True              True               True              N/A
     XLMUSDT   Sell   80              False Success             20        0.424750          0.427540               No        -10          40           True          False            True             True              True               True              N/A
     DOTUSDT   Sell   60              False Success             18        3.938000          3.980000               No        -10          15          False          False           False             True              True               True              N/A
     WLDUSDT   Sell   60              False Success             18        0.995100          1.008300               No        -10          15          False          False           False             True              True               True              N/A
     TIAUSDT   Sell   60              False Success             18        1.796500          1.836800               No        -10          15          False          False           False             True              True               True              N/A
