===== BACKTEST REPORT FOR: signals_2025-08-20_00-52-54.json =====
Signal Generation Time (UTC): 2025-08-19 19:22:54

--- STRONG BUY SIGNALS ---
(None)

--- BUY SIGNALS ---
(None)

--- STRONG SELL SIGNALS ---
(None)

--- SELL SIGNALS ---
  Coin             Signal           Confidence       POP              Outcome          Duration(min)    MaxProfitPrice   MaxDrawdownPrice  Did_TP_Hit_Later  Buy_Score        Sell_Score       Base_Score_OK    Num_Conf         Confluence_OK    Vol_Profile_OK   Min_Profit_OK    Profit_Ceiling_OK  Regime           RegimeScore      MACD_Hist        ADX15m           RSI              CCI              %B               Overshoot_OK     BB_Touch         RSI_Extreme      CCI_Extreme      Initial_Signal   Aligned          Vetoes_Passed    Downgrade_Reason
  BNBUSDT          Sell             31               80               Fail             23               829.7400         837.6100         No               5                20               False            1                False            True             False            True             Bearish          -7               -0.1277          55.1629          51.6280          -17.1772         0.5100           False            False            False            False            Sell             True             vol_ok           N/A            
  FARTCOINUSDT     Sell             31               100              Fail             95               0.8561           0.8814           No               0                20               False            1                False            True             False            True             Bearish          -7               -0.0015          55.1629          43.6437          -64.5542         0.3218           False            False            False            False            Sell             True             vol_ok           N/A            
  AVAXUSDT         Sell             31               67               Success          51               22.3950          22.7360          Yes              10               20               False            1                False            True             False            True             Bearish          -7               -0.0010          55.1629          50.4366          -14.3116         0.5224           False            False            False            False            Sell             True             vol_ok           N/A            
  MYXUSDT          Sell             31               80               Success          172              1.1144           1.1744           Yes              5                20               False            1                False            False            True             True             Bearish          -7               -0.0017          55.1629          51.3766          -57.2921         0.3954           False            False            False            False            Sell             True             profit_window    N/A            
  BIOUSDT          Sell             59               80               Success          29               0.1257           0.1302           Yes              -10              40               True             2                True             True             False            True             Bearish          -7               0.0001           55.1629          45.9199          -25.7114         0.5023           False            False            False            False            Sell             True             base_ok,vol_ok   N/A            
  ARBUSDT          Sell             59               89               Success          50               0.4767           0.4854           Yes              -5               40               True             2                True             True             False            True             Bearish          -7               0.0000           55.1629          51.0807          -5.0286          0.5444           False            False            False            False            Sell             True             base_ok,vol_ok   N/A            
  PENGUUSDT        Sell             59               100              Inconclusive     0                0.0301           0.0308           No               0                40               True             2                True             True             False            True             Bearish          -7               0.0000           55.1629          50.7372          6.5717           0.6032           False            False            False            False            Sell             True             base_ok,vol_ok   N/A            
  HYPEUSDT         Sell             35               86               Fail             4                42.6820          43.8330          Yes              5                30               True             1                False            False            False            True             Bearish          -7               -0.0177          55.1629          61.0121          63.2662          0.7805           False            False            False            False            Sell             True             base_ok          N/A            
  LTCUSDT          Sell             31               80               Fail             87               112.6900         115.4700         No               5                20               False            1                False            True             False            True             Bearish          -7               -0.0149          55.1629          51.2119          -12.2353         0.5351           False            False            False            False            Sell             True             vol_ok           N/A            
  WIFUSDT          Sell             31               67               Fail             114              0.8201           0.8371           No               10               20               False            1                False            True             False            True             Bearish          -7               -0.0000          55.1629          50.5632          -10.7386         0.5390           False            False            False            False            Sell             True             vol_ok           N/A            
  PUMPUSDT         Sell             67               92               Success          41               0.0028           0.0029           Yes              -5               60               True             2                True             True             False            True             Bearish          -7               0.0000           55.1629          60.0460          147.0743         0.2990           False            False            False            True             Sell             True             base_ok,vol_ok   N/A            
  TRUMPUSDT        Sell             24               67               Inconclusive     0                8.6300           8.7400           No               10               20               False            1                False            False            False            True             Bearish          -7               -0.0001          55.1629          51.2341          -5.0529          0.5416           False            False            False            False            Sell             True                              N/A            
  UNIUSDT          Sell             59               100              Success          50               9.9610           10.1140          Yes              0                40               True             2                True             True             False            True             Bearish          -7               0.0028           55.1629          51.4549          1.1302           0.5653           False            False            False            False            Sell             True             base_ok,vol_ok   N/A            
  TRXUSDT          Sell             24               80               Fail             91               0.3480           0.3511           No               5                20               False            1                False            False            False            True             Bearish          -7               -0.0001          55.1629          51.7561          -16.3081         0.4954           False            False            False            False            Sell             True                              N/A            
  AAVEUSDT         Sell             31               67               Fail             93               277.3100         281.3500         No               10               20               False            1                False            True             False            True             Bearish          -7               -0.0267          55.1629          50.7404          -10.0911         0.5175           False            False            False            False            Sell             True             vol_ok           N/A            
  1000BONKUSDT     Sell             59               100              Inconclusive     0                0.0214           0.0218           No               0                40               True             2                True             True             False            True             Bearish          -7               0.0000           55.1629          50.8257          -3.4359          0.5004           False            False            False            False            Sell             True             base_ok,vol_ok   N/A            
  CRVUSDT          Sell             31               100              Inconclusive     0                0.8240           0.8410           No               0                20               False            1                False            True             False            True             Bearish          -7               -0.0006          55.1629          43.2908          -52.3674         0.3765           False            False            False            False            Sell             True             vol_ok           N/A            
  XNYUSDT          Sell             66               89               Success          17               0.0114           0.0120           Yes              -5               40               True             2                True             True             True             True             Bearish          -7               0.0000           55.1629          56.6564          79.3803          0.8471           False            False            False            False            Sell             True             base_ok,vol_ok,profit_window  N/A            
  DOTUSDT          Sell             31               67               Success          48               3.7200           3.7820           Yes              10               20               False            1                False            True             False            True             Bearish          -7               -0.0029          55.1629          45.8399          -54.1263         0.3712           False            False            False            False            Sell             True             vol_ok           N/A            
  PROVEUSDT        Sell             31               80               Fail             3                1.1601           1.2075           Yes              5                20               False            1                False            True             False            True             Bearish          -7               -0.0006          55.1629          51.1446          -13.9498         0.5236           False            False            False            False            Sell             True             vol_ok           N/A            
  DAMUSDT          Sell             38               67               Success          168              0.0720           0.0771           Yes              10               20               False            1                False            True             True             True             Bearish          -7               -0.0001          55.1629          40.8604          -60.2022         0.3043           False            False            False            False            Sell             True             vol_ok,profit_window  N/A            
  OPUSDT           Sell             59               89               Inconclusive     0                0.6892           0.6992           No               -5               40               True             2                True             True             False            True             Bearish          -7               0.0003           55.1629          52.0896          19.7639          0.6138           False            False            False            False            Sell             True             base_ok,vol_ok   N/A            
  LDOUSDT          Sell             24               80               Inconclusive     0                1.2785           1.3007           No               5                20               False            1                False            False            False            True             Bearish          -7               -0.0005          55.1629          53.6546          5.0215           0.5116           False            False            False            False            Sell             True                              N/A            
  NEARUSDT         Sell             59               89               Inconclusive     0                2.4360           2.4710           No               -5               40               True             2                True             True             False            True             Bearish          -7               0.0003           55.1629          51.2229          4.2599           0.5554           False            False            False            False            Sell             True             base_ok,vol_ok   N/A            
  WLDUSDT          Sell             59               100              Inconclusive     0                0.8999           0.9125           No               0                40               True             2                True             True             False            True             Bearish          -7               0.0000           55.1629          49.2453          -12.7834         0.5009           False            False            False            False            Sell             True             base_ok,vol_ok   N/A            
  SEIUSDT          Sell             59               100              Success          179              0.3025           0.3073           Yes              0                40               True             2                True             True             False            True             Bearish          -7               0.0001           55.1629          51.7525          24.9110          0.6320           False            False            False            False            Sell             True             base_ok,vol_ok   N/A            
  XLMUSDT          Sell             31               80               Inconclusive     0                0.3933           0.3980           No               5                20               False            1                False            True             False            True             Bearish          -7               -0.0000          55.1629          50.8649          -6.6802          0.5154           False            False            False            False            Sell             True             vol_ok           N/A            
  APTUSDT          Sell             31               80               Inconclusive     0                4.3163           4.3627           No               5                20               False            1                False            True             False            True             Bearish          -7               -0.0001          55.1629          50.6087          2.7330           0.5295           False            False            False            False            Sell             True             vol_ok           N/A            
  INJUSDT          Sell             31               100              Success          47               13.2230          13.4700          Yes              0                20               False            1                False            True             False            True             Bearish          -7               -0.0062          55.1629          45.2679          -35.8238         0.4049           False            False            False            False            Sell             True             vol_ok           N/A            
  HBARUSDT         Sell             31               67               Inconclusive     0                0.2323           0.2356           No               10               20               False            1                False            True             False            True             Bearish          -7               -0.0001          55.1629          48.8395          -22.7983         0.4511           False            False            False            False            Sell             True             vol_ok           N/A            
  FILUSDT          Sell             31               67               Inconclusive     0                2.3570           2.3900           No               10               20               False            1                False            True             False            True             Bearish          -7               -0.0002          55.1629          49.8144          -8.9725          0.4967           False            False            False            False            Sell             True             vol_ok           N/A            
  ETCUSDT          Sell             31               67               Inconclusive     0                20.6570          20.9220          No               10               20               False            1                False            True             False            True             Bearish          -7               -0.0014          55.1629          48.6709          -15.3230         0.4755           False            False            False            False            Sell             True             vol_ok           N/A            
  1000SHIBUSDT     Sell             31               67               Inconclusive     0                0.0121           0.0123           No               10               20               False            1                False            True             False            True             Bearish          -7               -0.0000          55.1629          48.1241          -23.4897         0.5117           False            False            False            False            Sell             True             vol_ok           N/A            
  ONDOUSDT         Sell             31               67               Fail             153              0.9094           0.9234           No               10               20               False            1                False            True             False            True             Bearish          -7               -0.0001          55.1629          47.8308          -22.5734         0.4615           False            False            False            False            Sell             True             vol_ok           N/A            
  TIAUSDT          Sell             31               100              Inconclusive     0                1.6473           1.6741           No               0                20               False            1                False            True             False            True             Bearish          -7               -0.0006          55.1629          45.6061          -34.3247         0.3990           False            False            False            False            Sell             True             vol_ok           N/A            
  PLUMEUSDT        Sell             31               67               Success          53               0.0807           0.0853           Yes              10               20               False            1                False            True             False            True             Bearish          -7               -0.0000          55.1629          48.2413          -5.3091          0.4796           False            False            False            False            Sell             True             vol_ok           N/A            
  MEMEUSDT         Sell             24               80               Fail             90               0.0020           0.0021           No               5                20               False            1                False            False            False            True             Bearish          -7               -0.0000          55.1629          56.5435          46.8632          -0.5046          False            False            False            False            Sell             True                              N/A            
  BCHUSDT          Sell             59               89               Fail             20               551.8800         557.1600         No               -5               40               True             2                True             True             False            True             Bearish          -7               0.1026           55.1629          55.2514          40.1654          0.6722           False            False            False            False            Sell             True             base_ok,vol_ok   N/A            
  ETHFIUSDT        Sell             31               80               Inconclusive     0                1.0553           1.0743           No               5                20               False            1                False            True             False            True             Bearish          -7               -0.0000          55.1629          51.0340          3.6292           0.5309           False            False            False            False            Sell             True             vol_ok           N/A            
  VIRTUALUSDT      Sell             31               67               Fail             85               1.1550           1.1886           No               10               20               False            1                False            True             False            True             Bearish          -7               -0.0003          55.1629          47.1782          -28.9719         0.4399           False            False            False            False            Sell             True             vol_ok           N/A            
  TAOUSDT          Sell             31               67               Success          53               340.6200         346.3900         Yes              10               20               False            1                False            True             False            True             Bearish          -7               -0.2361          55.1629          46.2385          -46.5961         0.3879           False            False            False            False            Sell             True             vol_ok           N/A            
  POLUSDT          Sell             31               57               Inconclusive     0                0.2336           0.2371           No               15               20               False            1                False            True             False            True             Bearish          -7               -0.0004          55.1629          33.1298          -72.7138         0.2581           False            False            False            False            Sell             True             vol_ok           N/A            
  ZORAUSDT         Sell             38               57               Success          137              0.0945           0.0985           Yes              15               20               False            1                False            True             True             True             Bearish          -7               -0.0001          55.1629          35.4365          -65.1042         0.3025           False            False            False            False            Sell             True             vol_ok,profit_window  N/A            
  XCNUSDT          Sell             31               100              Success          47               0.0124           0.0130           Yes              0                20               False            1                False            True             False            True             Bearish          -7               -0.0000          55.1629          41.9138          -74.3700         0.2105           False            False            False            False            Sell             True             vol_ok           N/A            
  SKLUSDT          Sell             31               67               Fail             6                0.0311           0.0320           Yes              10               20               False            1                False            True             False            True             Bearish          -7               -0.0000          55.1629          47.9672          -31.7362         0.5459           False            False            False            False            Sell             True             vol_ok           N/A            
  VINEUSDT         Sell             46               89               Success          28               0.0701           0.0738           Yes              5                40               True             1                False            False            True             True             Bearish          -7               -0.0000          55.1629          62.2855          162.3632         0.9555           False            False            False            True             Sell             True             base_ok,profit_window  N/A            
  UMAUSDT          Sell             42               86               Success          31               1.3350           1.3970           Yes              5                30               True             1                False            False            True             True             Bearish          -7               -0.0012          55.1629          61.9591          70.8296          0.7987           False            False            False            False            Sell             True             base_ok,profit_window  N/A            
  TONUSDT          Sell             52               89               Fail             11               3.2195           3.2492           No               -5               40               True             2                True             False            False            True             Bearish          -7               0.0001           55.1629          55.7616          59.4343          0.7296           False            False            False            False            Sell             True             base_ok          N/A            
  BROCCOLIF3BUSDT  Sell             66               89               Fail             55               0.0115           0.0123           No               5                40               True             2                True             True             True             True             Bearish          -7               0.0000           55.1629          37.0190          -36.6255         0.3341           False            False            False            False            Sell             True             base_ok,vol_ok,profit_window  N/A            
  TOWNSUSDT        Sell             31               57               Fail             137              0.0270           0.0280           No               15               20               False            1                False            True             False            True             Bearish          -7               -0.0000          55.1629          39.2741          -53.5197         0.3463           False            False            False            False            Sell             True             vol_ok           N/A            
  CFXUSDT          Sell             31               67               Inconclusive     0                0.1677           0.1695           No               10               20               False            1                False            True             False            True             Bearish          -7               -0.0000          55.1629          50.0501          -21.0352         0.5098           False            False            False            False            Sell             True             vol_ok           N/A            

