FileTimestampUTC,Coin,Signal,Outcome,Duration(min),Confidence,POP,Buy_Score,Sell_Score,Num_Conf,Confluence_OK,Vol_Profile_OK,Min_Profit_OK,Profit_Ceiling_OK,Regime,RegimeScore,ADX15m,MACD_Hist,RSI,CCI,PercentB,Overshoot_OK,Aligned,Initial_Signal,Vetoes_Passed,MaxProfitPrice,MaxDrawdownPrice,Did_TP_Hit_Later,DeservedStrongBuy,DeservedStrongSell
2025-08-21 18:53:42,BCHUSDT,Strong Sell,Success,102,84,84,15,80,2,True,True,True,True,Bearish,-3.0,29.719670967042823,0.42191185750629967,71.89895801709964,192.44076097850248,1.1766,True,,Sell,,553.2,562.48,Yes,0,1
2025-08-21 18:53:42,BNBUSDT,Sell,Inconclusive,0,47,88,-5,35,1,False,True,True,True,Bearish,-3.0,29.719670967042823,-0.17128052287895312,42.85739185304284,-153.6234763235969,0.2166,False,,Sell,,833.72,842.02,No,0,0
2025-08-21 18:53:42,ENAUSDT,Sell,Success,32,53,77,15,50,1,False,True,True,True,Bearish,-3.0,29.719670967042823,0.0006403141137559695,59.87985741593579,165.53606237817257,1.0728,True,,Sell,,0.6191,0.6331,Yes,0,0
2025-08-21 18:53:42,MEMEUSDT,Sell,Success,1,77,84,15,80,2,True,True,True,False,Bearish,-3.0,29.719670967042823,6.3110136317017865e-06,73.8449290517433,169.70384849822423,1.0081,True,,Sell,,0.002572,0.002696,Yes,0,1
2025-08-21 18:53:42,MYXUSDT,Sell,Fail,90,43,75,15,45,1,False,False,True,False,Bearish,-3.0,29.719670967042823,0.0014727185088721576,71.36352259296248,124.87708947885947,0.8688,False,,Sell,,1.0507,1.0944,No,0,0
2025-08-21 18:53:42,LDOUSDT,Sell,Fail,10,53,81,15,65,1,False,False,True,True,Bearish,-3.0,29.719670967042823,0.0011692679381430059,69.39940762355619,205.76825179489796,1.1534,True,,Sell,,1.2652,1.2879,Yes,0,0
2025-08-21 18:53:42,CFXUSDT,Sell,Success,49,64,81,15,65,1,False,True,True,True,Bearish,-3.0,29.719670967042823,0.00014933054306945115,65.10906812449328,166.09917749099142,1.0208,True,,Sell,,0.17517,0.17776,Yes,0,0
2025-08-21 18:53:42,AIOTUSDT,Sell,Fail,14,47,88,-5,35,1,False,True,True,True,Bearish,-3.0,29.719670967042823,-0.0004460097779768168,43.49892735283732,-124.43479833604923,0.1981,False,,Sell,,1.48685,1.53263,Yes,0,0
2025-08-21 18:53:42,SEIUSDT,Sell,Success,52,47,77,15,50,1,False,False,True,True,Bearish,-3.0,29.719670967042823,0.00011592101093815769,58.03270834033383,153.95787944807861,1.1243,True,,Sell,,0.2904,0.2948,Yes,0,0
2025-08-21 18:53:42,ETHFIUSDT,Sell,Success,44,53,81,15,65,1,False,False,True,True,Bearish,-3.0,29.719670967042823,0.0007336543485252542,60.06583418014894,137.0339062646722,1.0457,True,,Sell,,1.0611,1.0856,Yes,0,0
