Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,SUPERVISOR__applied,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__rule
FARTCOINUSDT,Buy,42,0.9382,0.94495504,0.910054,Bullish,2025-09-13T10:47:26.456198+00:00,2025-09-13T16:17:26.456198+05:30,Success,116,116.0,,5.04%,73.34406005140895,0.007953225481271198,0.007011794528744546,0.0009414309525266513,0.944960449738781,0.9251299999999999,0.9052995502612188,0.8295437111151339,104.584440073806,10.0,3.0,0.0,0.9165071999820287,0.004915351211571984,0.938103125,0.0022671874999999897,0.2416778539139809,,47.7427003877376,,rising,11760411.299999999,8.0,8.596689409995122,15.0,5.0,0.0,5.0,0.8295437111151339,73.34406005140895,104.584440073806,0.0009414309525266513,0.004915351211571984,0.938103125,,47.7427003877376,,3.0,0.0,rising,11760411.299999999,0.0022671874999999897,0.2416778539139809,5.040000000000034,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.4}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,,
LINEAUSDT,Buy,40,0.02355,0.02371956,0.0228435,Bullish,2025-09-13T10:47:34.967252+00:00,2025-09-13T16:17:34.967252+05:30,Success,29,29.0,,5.04%,54.131990221933215,-1.1543808690280682e-05,-1.7904637920202383e-05,6.360829229921701e-06,0.023587548870344272,0.023448999999999998,0.023310451129655723,0.8644923258812324,99.5260663507056,10.0,3.0,0.0,0.023424036051979062,0.00014250973224479393,0.023415000000000002,-5.78124999999971e-06,-0.024690369421309886,,-2.651686880629368,,falling,-104811242.0,4.0,6.071224393684858,15.0,10.0,0.0,5.0,0.8644923258812324,54.131990221933215,99.5260663507056,6.360829229921701e-06,0.00014250973224479393,0.023415000000000002,,-2.651686880629368,,3.0,0.0,falling,-104811242.0,-5.78124999999971e-06,-0.024690369421309886,5.039999999999974,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.93}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,,
DOTUSDT,Buy,43,4.563,4.5958536,4.42611,Bullish,2025-09-13T10:47:36.863946+00:00,2025-09-13T16:17:36.863946+05:30,Success,116,116.0,,5.04%,77.98323244756605,0.01662675333593633,0.012722951731471348,0.00390380160446498,4.555956884801846,4.518599999999999,4.481243115198152,1.0942679674109952,222.52633325039153,10.0,3.0,0.0,4.49178440033723,0.015681001740450604,4.535078125,0.007578125000000213,0.1671002084445946,,37.24156022959388,,rising,2854692.9999999995,8.0,9.974824826750337,15.0,5.0,0.0,5.0,1.0942679674109952,77.98323244756605,222.52633325039153,0.00390380160446498,0.015681001740450604,4.535078125,,37.24156022959388,,3.0,0.0,rising,2854692.9999999995,0.007578125000000213,0.1671002084445946,5.040000000000023,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.03}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,,
YGGUSDT,Buy,49,0.2622,0.26408784,0.254334,Bullish,2025-09-13T10:47:38.767372+00:00,2025-09-13T16:17:38.767372+05:30,Success,1,1.0,,5.04%,83.55519071297786,0.007471177812412105,0.004845887939074559,0.0026252898733375466,0.2596691801700426,0.23868,0.21769081982995742,1.0602886775341893,220.2266410091943,10.0,3.0,0.0,0.23343316105487102,0.005098918226170153,0.2501125,0.003425000000000039,1.3693837773002304,,54.48530502339716,,rising,75888846.0,8.0,16.0,15.0,5.0,0.0,5.0,1.0602886775341893,83.55519071297786,220.2266410091943,0.0026252898733375466,0.005098918226170153,0.2501125,,54.48530502339716,,3.0,0.0,rising,75888846.0,0.003425000000000039,1.3693837773002304,5.039999999999931,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,,,,,,,,,
MUSDT,Buy,43,2.3187,2.33539464,2.249139,Bullish,2025-09-13T10:47:40.663923+00:00,2025-09-13T16:17:40.663923+05:30,Success,29,29.0,,5.04%,65.51619364476272,0.014065424956495765,0.008858385226297658,0.005207039730198107,2.328094432640229,2.2822,2.236305567359771,0.8976517183045627,135.96901295578925,10.0,3.0,0.0,2.2726877406113792,0.02103207825904872,2.30041875,0.011760937500000068,0.5112520274841296,,23.08751621949659,,rising,310223.0,8.0,9.94182619451735,15.0,5.0,0.0,5.0,0.8976517183045627,65.51619364476272,135.96901295578925,0.005207039730198107,0.02103207825904872,2.30041875,,23.08751621949659,,3.0,0.0,rising,310223.0,0.011760937500000068,0.5112520274841296,5.039999999999961,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.06}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,,
VELVETUSDT,Buy,50,0.14542,0.14646702,0.1410574,Bullish,2025-09-13T10:47:41.614161+00:00,2025-09-13T16:17:41.614161+05:30,Fail,14,,14.0,5.04%,28.459586006651037,-0.005677686723316228,-0.006029667235060355,0.0003519805117441271,0.16005595568732542,0.150566,0.1410760443126746,0.2288712313550156,-84.48350268743363,10.0,0.0,3.0,0.16143439494996414,0.003649256105924568,0.14331750000000001,-0.0005895312499999972,-0.41134631151115325,,-47.93558500191349,,falling,-14656976.0,18.0,2.3148641905796854,8.0,5.0,12.0,5.0,0.2288712313550156,28.459586006651037,-84.48350268743363,0.0003519805117441271,0.003649256105924568,0.14331750000000001,,-47.93558500191349,,0.0,3.0,falling,-14656976.0,-0.0005895312499999972,-0.41134631151115325,5.0400000000000365,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 15, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 22.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 17.69}]}",False,hma_not_aligned,,Buy,50,1.0,-0.0005895312499999972,-0.41134631151115325,,,,,,,,,
ARBUSDT,Buy,40,0.553,0.5569816,0.53641,Bullish,2025-09-13T10:47:43.508386+00:00,2025-09-13T16:17:43.508386+05:30,Success,162,162.0,,5.04%,50.95332505747032,0.0014669117602229553,0.001960236057926848,-0.0004933242977038926,0.5573476393960783,0.55434,0.5513323606039218,0.2772339327401987,-35.68202348690052,10.0,3.0,0.0,0.5506470305592971,0.0017548371340714703,0.5562625,-0.0004343750000000979,-0.07808813285096476,,25.83655141701233,,falling,-612305.7999999993,6.0,4.0,15.0,10.0,0.0,5.0,0.2772339327401987,50.95332505747032,-35.68202348690052,-0.0004933242977038926,0.0017548371340714703,0.5562625,,25.83655141701233,,3.0,0.0,falling,-612305.7999999993,-0.0004343750000000979,-0.07808813285096476,5.0400000000000365,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,,
PTBUSDT,Buy,42,0.0623,0.06274856,0.060431,Bullish,2025-09-13T10:47:47.318449+00:00,2025-09-13T16:17:47.318449+05:30,Success,2,2.0,,5.04%,57.93224020502074,0.00016625619507578543,1.1850352169786493e-05,0.00015440584290599894,0.06269350253195824,0.061267,0.05984049746804176,0.8620743661008246,104.67205750224517,10.0,0.0,3.0,0.061745317636366176,0.000688492880174808,0.062035625000000004,0.0002001562499999998,0.3226472692102317,,7.133943711633258,,rising,5941008.0,8.0,14.382394410241524,15.0,0.0,0.0,5.0,0.8620743661008246,57.93224020502074,104.67205750224517,0.00015440584290599894,0.000688492880174808,0.062035625000000004,,7.133943711633258,,0.0,3.0,rising,5941008.0,0.0002001562499999998,0.3226472692102317,5.039999999999929,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,,
FUSDT,Buy,47,0.01584,0.01595405,0.0153648,Bullish,2025-09-13T10:47:49.226447+00:00,2025-09-13T16:17:49.226447+05:30,Success,1,1.0,,5.04%,73.34551463158117,0.0004982622097728876,0.0003849185726997332,0.00011334363707315439,0.015453556681108961,0.0142212,0.012988843318891038,1.1567903695475932,227.5499474237641,10.0,3.0,0.0,0.013418452902720975,0.0005689309776194313,0.014874484375,0.00021935937500000037,1.4747359939997946,,26.295513562423302,,rising,291354227.0,8.0,13.781330946572803,15.0,5.0,0.0,5.0,1.1567903695475932,73.34551463158117,227.5499474237641,0.00011334363707315439,0.0005689309776194313,0.014874484375,,26.295513562423302,,3.0,0.0,rising,291354227.0,0.00021935937500000037,1.4747359939997946,5.039999999999935,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.22}]}",False,not_in_gap_or_already_strong,47.0,Buy,47,,,,,,,,,,,,
BSWUSDT,Buy,41,0.02961,0.02982319,0.0287217,Bullish,2025-09-13T10:47:50.178380+00:00,2025-09-13T16:17:50.178380+05:30,Success,3,3.0,,5.04%,30.04742652786493,-0.0009447485304956427,-0.0008943953428948682,-5.0353187600774485e-05,0.03266977546137903,0.0307925,0.028915224538620967,0.18504888485269427,-105.68852538420586,10.0,0.0,3.0,0.0320604870591221,0.0007016855722349371,0.02944640625,-0.00020593749999999605,-0.699363780597152,,-42.00107791451384,,falling,-84658963.0,18.0,5.0,8.0,5.0,0.0,5.0,0.18504888485269427,30.04742652786493,-105.68852538420586,-5.0353187600774485e-05,0.0007016855722349371,0.02944640625,,-42.00107791451384,,0.0,3.0,falling,-84658963.0,-0.00020593749999999605,-0.699363780597152,5.040000000000021,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 22.0}, {""component"": ""momentum_score"", ""gap"": 15.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,,,,
NEARUSDT,Buy,40,2.854,2.8745488,2.76838,Bullish,2025-09-13T10:47:54.877325+00:00,2025-09-13T16:17:54.877325+05:30,Success,55,55.0,,5.04%,51.77627796725672,0.005318668832136275,0.006712177621379773,-0.0013935087892434977,2.8681480859578583,2.85715,2.8461519140421414,0.3567932632973741,-16.376122556789785,10.0,3.0,0.0,2.8434235273758,0.00768713071026145,2.865640625,-0.0001718749999999325,-0.005997786271610122,,25.192949920381807,,falling,-55926.0,6.0,4.0,15.0,10.0,0.0,5.0,0.3567932632973741,51.77627796725672,-16.376122556789785,-0.0013935087892434977,0.00768713071026145,2.865640625,,25.192949920381807,,3.0,0.0,falling,-55926.0,-0.0001718749999999325,-0.005997786271610122,5.039999999999954,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,,
BIOUSDT,Strong Buy,65,0.16276,0.16393187,0.1578772,Bullish,2025-09-13T10:47:56.770895+00:00,2025-09-13T16:17:56.770895+05:30,Success,5,5.0,,5.04%,79.70694481563561,0.0016925807085181044,0.0013337684987775064,0.00035881220974059796,0.1616776934676645,0.1574495,0.15322130653233548,1.1279868743722967,226.09546524783585,10.0,3.0,0.0,0.15560966341627575,0.0010492779929941018,0.1591721875,0.0003240624999999997,0.2035924146610096,,42.69803513344429,,rising,36916398.0,8.0,17.207065326131126,15.0,5.0,0.0,5.0,1.1279868743722967,79.70694481563561,226.09546524783585,0.00035881220974059796,0.0010492779929941018,0.1591721875,,42.69803513344429,,3.0,0.0,rising,36916398.0,0.0003240624999999997,0.2035924146610096,5.039999999999959,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,65,,0.0003240624999999997,0.2035924146610096,50.0,58.0,True,58.0,65.0,0.6839221105109271,0.2035924146610096,False,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support)
