Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__reason
WIFUSDT,Sell,42,0.9641,0.95715848,0.993023,Bearish,2025-09-14T03:41:20.010312+00:00,2025-09-14T09:11:20.010312+05:30,Success,16,16.0,,5.04%,42.34358824121728,-0.0010884906768461322,-0.00025588711206742186,-0.0008326035647787104,0.9784217517201328,0.9698650000000001,0.9613082482798674,0.16313151365394982,-109.28081169799754,-10.0,0.0,3.0,0.9687722126227487,0.0036882856752630177,0.9646390625000001,-0.0015515624999998812,-0.16084383893585907,,-6.725691221678153,,falling,-1622584.3,8.0,9.417824787464182,15.0,5.0,0.0,5.0,0.16313151365394982,42.34358824121728,-109.28081169799754,-0.0008326035647787104,0.0036882856752630177,0.9646390625000001,,-6.725691221678153,,0.0,3.0,falling,-1622584.3,-0.0015515624999998812,-0.16084383893585907,5.040000000000025,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.58}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,,,,,,,
1000SHIBUSDT,Sell,41,0.014084,0.0139826,0.01450652,Bearish,2025-09-14T03:41:21.201414+00:00,2025-09-14T09:11:21.201414+05:30,Success,17,17.0,,5.04%,42.43202467111991,-1.2924930559748277e-05,-6.697481633140087e-06,-6.22744892660819e-06,0.014241602146445119,0.01414165,0.014041697853554882,0.21161199608827108,-100.08354218880869,-10.0,0.0,3.0,0.014137642211514416,4.016505705671921e-05,0.014071734375,-8.921874999999815e-06,-0.0634028099325874,,-8.356089172003616,,falling,-138378109.0,8.0,7.7211144509900205,15.0,5.0,0.0,5.0,0.21161199608827108,42.43202467111991,-100.08354218880869,-6.22744892660819e-06,4.016505705671921e-05,0.014071734375,,-8.356089172003616,,0.0,3.0,falling,-138378109.0,-8.921874999999815e-06,-0.0634028099325874,5.039999999999983,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.28}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,,,,,,,
1000BONKUSDT,Sell,42,0.025538,0.02535413,0.02630414,Bearish,2025-09-14T03:41:22.366317+00:00,2025-09-14T09:11:22.366317+05:30,Success,16,16.0,,5.04%,37.9987715447262,-5.164488881782489e-05,-3.328705375709342e-05,-1.8357835060731474e-05,0.025930923369553056,0.02570485,0.025478776630446946,0.1309826311478868,-128.85774007131693,-10.0,0.0,3.0,0.02574466874877182,9.283098080943348e-05,0.025556843750000002,-3.329687499999817e-05,-0.13028555218207713,,-15.368523098135684,,falling,-120524376.0,8.0,8.74613149205015,15.0,5.0,0.0,5.0,0.1309826311478868,37.9987715447262,-128.85774007131693,-1.8357835060731474e-05,9.283098080943348e-05,0.025556843750000002,,-15.368523098135684,,0.0,3.0,falling,-120524376.0,-3.329687499999817e-05,-0.13028555218207713,5.039999999999963,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.25}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,,,,,,,
AAVEUSDT,Sell,42,313.41,311.153448,322.8123,Bearish,2025-09-14T03:41:28.189637+00:00,2025-09-14T09:11:28.189637+05:30,Success,17,17.0,,5.04%,45.569155041680595,-0.036653449068296595,0.0796162595668135,-0.11626970863511009,314.93257517154075,314.017,313.10142482845924,0.16851438370784086,-119.5476575121167,-10.0,0.0,3.0,313.7519623782542,0.6047750106432976,313.73015624999994,-0.17437500000005457,-0.05558120458815619,,-1.3385788624305797,,falling,-435.1999999999997,8.0,8.614067972607572,15.0,5.0,0.0,5.0,0.16851438370784086,45.569155041680595,-119.5476575121167,-0.11626970863511009,0.6047750106432976,313.73015624999994,,-1.3385788624305797,,0.0,3.0,falling,-435.1999999999997,-0.17437500000005457,-0.05558120458815619,5.039999999999998,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.39}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,,,,,,,
ARBUSDT,Sell,41,0.5367,0.53283576,0.552801,Bearish,2025-09-14T03:41:30.515846+00:00,2025-09-14T09:11:30.515846+05:30,Success,16,16.0,,5.04%,43.917613698208044,-0.0002902832718943982,-1.5869383821777177e-05,-0.000274413888072621,0.5417224379692871,0.5386599999999999,0.5355975620307127,0.17999351829219642,-104.3967944552718,-10.0,0.0,3.0,0.538337414952981,0.001612539489933668,0.53693125,-0.00045781249999998774,-0.08526464049168078,,-4.595755811512733,,falling,-3307342.9000000004,8.0,8.08419970788673,15.0,5.0,0.0,5.0,0.17999351829219642,43.917613698208044,-104.3967944552718,-0.000274413888072621,0.001612539489933668,0.53693125,,-4.595755811512733,,0.0,3.0,falling,-3307342.9000000004,-0.00045781249999998774,-0.08526464049168078,5.039999999999953,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.92}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,,,,,,,
YGGUSDT,Buy,40,0.2561,0.25794392,0.248417,Bearish,2025-09-14T03:41:31.676551+00:00,2025-09-14T09:11:31.676551+05:30,Fail,37,,37.0,5.04%,66.54150595465961,0.0024248622036273926,0.0016909037889589838,0.0007339584146684088,0.25636899843133015,0.24858499999999997,0.2408010015686698,0.9827210633645908,157.52061415979722,-10.0,3.0,0.0,0.24727253831928,0.0031185601454216836,0.25275624999999996,0.0005406250000000168,0.21389184243713733,,18.62026644827433,,rising,10435920.0,8.0,14.648440668332839,7.0,5.0,0.0,5.0,0.9827210633645908,66.54150595465961,157.52061415979722,0.0007339584146684088,0.0031185601454216836,0.25275624999999996,,18.62026644827433,,3.0,0.0,rising,10435920.0,0.0005406250000000168,0.21389184243713733,5.0399999999999965,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,
PNUTUSDT,Sell,44,0.26132,0.2594385,0.2691596,Bearish,2025-09-14T03:41:36.335277+00:00,2025-09-14T09:11:36.335277+05:30,Success,15,15.0,,5.04%,40.78499465693633,-0.0002087794493259576,0.0001756008995881994,-0.00038438034891415704,0.2664879912404268,0.263652,0.26081600875957317,0.088856275936694,-137.73292849913665,-10.0,0.0,3.0,0.26258764025173587,0.0012774959485841726,0.26171609375000005,-0.00041109374999998005,-0.15707622107208682,,-3.9290336573975946,,falling,-978521.0,8.0,11.221258418990544,15.0,5.0,0.0,5.0,0.088856275936694,40.78499465693633,-137.73292849913665,-0.00038438034891415704,0.0012774959485841726,0.26171609375000005,,-3.9290336573975946,,0.0,3.0,falling,-978521.0,-0.00041109374999998005,-0.15707622107208682,5.039999999999942,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.78}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,,,,,,,
FILUSDT,Sell,43,2.601,2.5822728,2.67903,Bearish,2025-09-14T03:41:39.806322+00:00,2025-09-14T09:11:39.806322+05:30,Success,16,16.0,,5.04%,42.424681590961214,-0.0014269585097230753,0.0004848035889422119,-0.001911762098665287,2.6274393332846913,2.61205,2.5966606667153087,0.14098509676854798,-112.73521505376736,-10.0,0.0,3.0,2.608668163293523,0.008001171348461102,2.6019687499999997,-0.003249999999999975,-0.12490542017462646,,-5.114456017790774,,falling,-866291.8000000002,8.0,9.73444666658609,15.0,5.0,0.0,5.0,0.14098509676854798,42.424681590961214,-112.73521505376736,-0.001911762098665287,0.008001171348461102,2.6019687499999997,,-5.114456017790774,,0.0,3.0,falling,-866291.8000000002,-0.003249999999999975,-0.12490542017462646,5.039999999999955,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.27}]}",False,not_in_gap_or_already_strong,43.0,Sell,43,,,,,,,,,,
NEARUSDT,Sell,41,2.778,2.7579984,2.86134,Bearish,2025-09-14T03:41:40.962649+00:00,2025-09-14T09:11:40.962649+05:30,Success,16,16.0,,5.04%,36.66584866093193,-0.0031242646860500933,-0.0017150003272076607,-0.0014092643588424327,2.8070558201993956,2.7908999999999997,2.774744179800604,0.10076307359244854,-134.55818022747118,-10.0,0.0,3.0,2.791707455872223,0.007528450768653989,2.7809218749999998,-0.002000000000000224,-0.07191859713787263,,-12.854229483620863,,falling,-343299.0,8.0,8.492603545080428,15.0,5.0,0.0,5.0,0.10076307359244854,36.66584866093193,-134.55818022747118,-0.0014092643588424327,0.007528450768653989,2.7809218749999998,,-12.854229483620863,,0.0,3.0,falling,-343299.0,-0.002000000000000224,-0.07191859713787263,5.040000000000016,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.51}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,,,,,,,
XLMUSDT,Sell,43,0.39972,0.39684202,0.4117116,Bearish,2025-09-14T03:41:42.149610+00:00,2025-09-14T09:11:42.149610+05:30,Success,16,16.0,,5.04%,35.7042474614031,-0.0006396468624136897,-0.0004275027471981713,-0.00021214411521551843,0.40440645494067573,0.4016125,0.39881854505932424,0.16132238347010655,-109.81375006142622,-10.0,0.0,3.0,0.40194893636419665,0.000912896413567981,0.39972562500000003,-0.00034562500000001606,-0.08646555997004596,,-17.767015996785236,,falling,-4316205.0,8.0,9.577257933649769,15.0,5.0,0.0,5.0,0.16132238347010655,35.7042474614031,-109.81375006142622,-0.00021214411521551843,0.000912896413567981,0.39972562500000003,,-17.767015996785236,,0.0,3.0,falling,-4316205.0,-0.00034562500000001606,-0.08646555997004596,5.04,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.42}]}",False,not_in_gap_or_already_strong,43.0,Sell,43,,,,,,,,,,
VOXELUSDT,Sell,41,0.07871,0.07814329,0.0810713,Bearish,2025-09-14T03:41:45.643042+00:00,2025-09-14T09:11:45.643042+05:30,Success,2,2.0,,5.04%,34.891885575540016,-0.0009309825860537718,-0.0007427679487557357,-0.0001882146372980361,0.08338699413818255,0.08064400000000001,0.07790100586181746,0.14746552442845637,-124.71489434952937,-10.0,0.0,3.0,0.08155926412448666,0.0010624302723139193,0.07906859375,-7.156250000001085e-05,-0.090506858167072,,-26.66802291503591,,falling,-18995091.0,8.0,8.251715536413265,15.0,5.0,0.0,5.0,0.14746552442845637,34.891885575540016,-124.71489434952937,-0.0001882146372980361,0.0010624302723139193,0.07906859375,,-26.66802291503591,,0.0,3.0,falling,-18995091.0,-7.156250000001085e-05,-0.090506858167072,5.039999999999973,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.75}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,,,,,,,
OPUSDT,Sell,41,0.8114,0.80555792,0.835742,Bearish,2025-09-14T03:41:52.573959+00:00,2025-09-14T09:11:52.573959+05:30,Success,16,16.0,,5.04%,42.33126775950131,-0.0006329369036428556,-0.00023768914526646132,-0.0003952477583763943,0.8191559950926762,0.81463,0.8101040049073237,0.14317239260526596,-113.51660939290174,-10.0,0.0,3.0,0.8149276062034176,0.0024829137755289295,0.8127906250000001,-0.000776562499999911,-0.09554274817083562,,-6.818728082738305,,falling,-1576111.0,8.0,7.820489577417038,15.0,5.0,0.0,5.0,0.14317239260526596,42.33126775950131,-113.51660939290174,-0.0003952477583763943,0.0024829137755289295,0.8127906250000001,,-6.818728082738305,,0.0,3.0,falling,-1576111.0,-0.000776562499999911,-0.09554274817083562,5.039999999999976,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.18}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,,,,,,,
