Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct
UNIUSDT,Sell,45,10.066,9.9935248,10.36798,Bearish,2025-09-12T07:47:31.452826+00:00,2025-09-12T13:17:31.452826+05:30,Success,99,99.0,,5.04%,38.52000483086493,-0.008754987553748705,0.001747443294718766,-0.010502430848467472,10.190019038294983,10.1289,10.067780961705017,-0.014569614924408723,-176.56877340190076,-10.0,0.0,3.0,10.104621762971556,0.03337383132155944,10.108796875,-0.00782812499999963,-0.07743874070077832,,-6.725443324336529,,falling,-629431.0,8.0,11.55257428895765,15.0,5.0,0.0,5.0,-0.014569614924408723,38.52000483086493,-176.56877340190076,-0.010502430848467472,0.03337383132155944,10.108796875,,-6.725443324336529,,0.0,3.0,falling,-629431.0,-0.00782812499999963,-0.07743874070077832,5.039999999999966,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.45}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,,
DOTUSDT,Sell,49,4.233,4.2025224,4.35999,Bearish,2025-09-12T07:47:33.219436+00:00,2025-09-12T13:17:33.219436+05:30,Success,95,95.0,,5.04%,39.29478703748821,-0.0010185599952734492,0.002645355268732113,-0.003663915264005562,4.270540558712796,4.250400000000001,4.230259441287206,0.06803581648041743,-182.57956448910417,-10.0,0.0,3.0,4.2406047610818804,0.006885384524065374,4.241484375,-0.003515624999999467,-0.08288666629826892,,-2.8238029014216965,,falling,-324978.7,8.0,16.0,15.0,5.0,0.0,5.0,0.06803581648041743,39.29478703748821,-182.57956448910417,-0.003663915264005562,0.006885384524065374,4.241484375,,-2.8238029014216965,,0.0,3.0,falling,-324978.7,-0.003515624999999467,-0.08288666629826892,5.0400000000000365,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49.0,Sell,49,,,,,
SEIUSDT,Sell,41,0.3328,0.33040384,0.342784,Bearish,2025-09-12T07:47:37.647433+00:00,2025-09-12T13:17:37.647433+05:30,Success,256,256.0,,5.04%,40.98722850683385,-0.0005216044986556811,-0.0003844763155175178,-0.00013712818313816336,0.3355789489928523,0.33389499999999994,0.3322110510071476,0.17487138724279344,-119.12336514669249,-10.0,0.0,3.0,0.3343107524557868,0.0008682255030723189,0.33314374999999996,-0.00016406250000000622,-0.049246759094236724,,-14.572609442859733,,falling,-3938261.0,8.0,7.79057788981095,15.0,5.0,0.0,5.0,0.17487138724279344,40.98722850683385,-119.12336514669249,-0.00013712818313816336,0.0008682255030723189,0.33314374999999996,,-14.572609442859733,,0.0,3.0,falling,-3938261.0,-0.00016406250000000622,-0.049246759094236724,5.039999999999959,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.21}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,,
TAOUSDT,Sell,43,352.67,350.130776,363.2501,Bearish,2025-09-12T07:47:38.564290+00:00,2025-09-12T13:17:38.564290+05:30,Success,128,128.0,,5.04%,32.53127258156552,-1.0291477704772092,-0.7909135768970639,-0.2382341935801453,358.1354356179284,354.8835,351.63156438207164,0.1596642338494232,-111.02172798611815,-10.0,0.0,3.0,355.6275650683868,0.9399597619193136,352.82234375,-0.1892187500000091,-0.05363003600874104,,-28.638911358278467,,falling,-6181.594999999999,8.0,10.0828355399476,15.0,5.0,0.0,5.0,0.1596642338494232,32.53127258156552,-111.02172798611815,-0.2382341935801453,0.9399597619193136,352.82234375,,-28.638911358278467,,0.0,3.0,falling,-6181.594999999999,-0.1892187500000091,-0.05363003600874104,5.0399999999999805,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.92}]}",False,not_in_gap_or_already_strong,43.0,Sell,43,,,,,
CRVUSDT,Sell,42,0.828,0.8220384,0.85284,Bearish,2025-09-12T07:47:41.231358+00:00,2025-09-12T13:17:41.231358+05:30,Success,30,30.0,,5.04%,38.43690344313246,-0.0005295123883187758,0.0008089652162466814,-0.0013384776045654572,0.8422047409047873,0.8352499999999999,0.8282952590952126,-0.02122718151940217,-177.4461028192385,-10.0,3.0,0.0,0.83159021080919,0.0032922515080561687,0.8322031250000002,-0.001453124999999944,-0.17461181727717542,,-3.8321518138864112,,falling,-1723968.3,8.0,13.757292974417226,15.0,0.0,0.0,5.0,-0.02122718151940217,38.43690344313246,-177.4461028192385,-0.0013384776045654572,0.0032922515080561687,0.8322031250000002,,-3.8321518138864112,,3.0,0.0,falling,-1723968.3,-0.001453124999999944,-0.17461181727717542,5.04000000000001,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,,
HBARUSDT,Sell,47,0.24162,0.23988034,0.2488686,Bearish,2025-09-12T07:47:43.863550+00:00,2025-09-12T13:17:43.863550+05:30,Success,30,30.0,,5.04%,32.33457772145759,-0.0005804190035117451,-0.0003538098069913228,-0.00022660919652042234,0.24520667186021408,0.24312300000000003,0.24103932813978599,0.13933860491698669,-130.3796770816144,-10.0,0.0,3.0,0.24301072838703605,0.0005367583966768404,0.24196859375000002,-0.00024156249999998658,-0.09983217088477482,,-23.687161927206184,,falling,-10465932.0,8.0,14.132343993427085,15.0,5.0,0.0,5.0,0.13933860491698669,32.33457772145759,-130.3796770816144,-0.00022660919652042234,0.0005367583966768404,0.24196859375000002,,-23.687161927206184,,0.0,3.0,falling,-10465932.0,-0.00024156249999998658,-0.09983217088477482,5.040000000000005,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.87}]}",False,not_in_gap_or_already_strong,47.0,Sell,47,,,,,
PUMPBTCUSDT,Sell,49,0.05013,0.04976906,0.0516339,Bearish,2025-09-12T07:47:45.640814+00:00,2025-09-12T13:17:45.640814+05:30,Success,14,14.0,,5.04%,55.63052899203921,-9.782984427225e-05,-0.0002800377429341314,0.00018220789866188139,0.04999409139143754,0.049343,0.048691908608562456,1.1043698398948183,251.13000842718088,-10.0,0.0,3.0,0.05055575456098538,0.0006491365513946619,0.049578124999999994,4.7968749999995064e-05,0.09675386069964338,,-4.12717697119424,,rising,12418924.0,20.0,4.0,15.0,5.0,0.0,5.0,1.1043698398948183,55.63052899203921,251.13000842718088,0.00018220789866188139,0.0006491365513946619,0.049578124999999994,,-4.12717697119424,,0.0,3.0,rising,12418924.0,4.7968749999995064e-05,0.09675386069964338,5.0399999999999885,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 20.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,49.0,Sell,49,,,,,
TRXUSDT,Sell,44,0.3483,0.34579224,0.358749,Bearish,2025-09-12T07:47:46.527729+00:00,2025-09-12T13:17:46.527729+05:30,Inconclusive,600,,,5.04%,40.70077086095071,-0.00011570092628099271,-3.590948454024145e-05,-7.979144174075126e-05,0.3493514919868299,0.34877349999999996,0.34819550801317,0.09039224523084363,-148.3833039388419,-10.0,0.0,3.0,0.3486179079381445,0.0002888744516627825,0.34859875000000007,-9.265624999993394e-05,-0.026579627723832606,,-8.973665742897708,,falling,-1710749.0,8.0,10.629158759991343,15.0,5.0,0.0,5.0,0.09039224523084363,40.70077086095071,-148.3833039388419,-7.979144174075126e-05,0.0002888744516627825,0.34859875000000007,,-8.973665742897708,,0.0,3.0,falling,-1710749.0,-9.265624999993394e-05,-0.026579627723832606,5.0400000000000515,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.37}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,,
LDOUSDT,Sell,44,1.2815,1.2722732,1.319945,Bearish,2025-09-12T07:47:47.408153+00:00,2025-09-12T13:17:47.408153+05:30,Success,30,30.0,,5.04%,35.80321828559717,-0.0024006132746183795,-0.0013846010646128557,-0.0010160122100055238,1.2982047956459961,1.289255,1.280305204354004,0.06674988420158172,-158.33620590600674,-10.0,0.0,3.0,1.2895525816643205,0.0036236616939848564,1.2840218749999999,-0.0012343749999998987,-0.09613348682240315,,-16.835374866299855,,falling,-911496.0,8.0,10.729185862082431,15.0,5.0,0.0,5.0,0.06674988420158172,35.80321828559717,-158.33620590600674,-0.0010160122100055238,0.0036236616939848564,1.2840218749999999,,-16.835374866299855,,0.0,3.0,falling,-911496.0,-0.0012343749999998987,-0.09613348682240315,5.0399999999999885,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.27}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,,
FILUSDT,Sell,45,2.53,2.511784,2.6059,Bearish,2025-09-12T07:47:49.189469+00:00,2025-09-12T13:17:49.189469+05:30,Success,78,78.0,,5.04%,39.03360421962651,-0.0017420278121904609,-4.8696274308186824e-06,-0.0017371581847596422,2.5509119577250017,2.539,2.5270880422749986,0.12222834366215887,-140.5945419103323,-10.0,0.0,3.0,2.5358465173063753,0.004931215007559139,2.533140625,-0.0016562499999999147,-0.06538326311828482,,-9.374064331581513,,falling,-408411.1,8.0,12.454670171615186,15.0,5.0,0.0,5.0,0.12222834366215887,39.03360421962651,-140.5945419103323,-0.0017371581847596422,0.004931215007559139,2.533140625,,-9.374064331581513,,0.0,3.0,falling,-408411.1,-0.0016562499999999147,-0.06538326311828482,5.039999999999941,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.55}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,,
ETCUSDT,Sell,40,21.484,21.3293152,22.12852,Bearish,2025-09-12T07:47:51.834526+00:00,2025-09-12T13:17:51.834526+05:30,Success,140,140.0,,5.04%,40.7583570765902,-0.013631593779866336,-0.0013623463458983197,-0.012269247433968017,21.64276885321568,21.54695,21.451131146784316,0.17151558442105078,-125.06082725061697,-10.0,3.0,0.0,21.521229706459547,0.036855483590294245,21.51346875,-0.00804687499999801,-0.03740389378164788,,-8.42563041050179,,falling,-50211.4,8.0,11.98963708328,15.0,0.0,0.0,5.0,0.17151558442105078,40.7583570765902,-125.06082725061697,-0.012269247433968017,0.036855483590294245,21.51346875,,-8.42563041050179,,3.0,0.0,falling,-50211.4,-0.00804687499999801,-0.03740389378164788,5.039999999999944,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,40.0,Sell,40,,,,,
