Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,CONFL_FLAG__RSI__30___CVD_falling,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,SUPERVISOR__applied,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__reason
WIFUSDT,Strong Sell,67,0.9519,0.94504632,0.980457,Bearish,2025-09-14T04:12:29.619699+00:00,2025-09-14T09:42:29.619699+05:30,Success,440,440.0,,5.04%,27.892204193175274,-0.003910308240152038,-0.0022966861901198106,-0.0016136220500322278,0.9779144695771806,0.964425,0.9509355304228193,0.03574898077579698,-165.12854317732234,-10.0,0.0,3.0,0.9659621274267913,0.0036899226738142947,0.9555703125,-0.0017953125000000902,-0.1878786392288731,,-26.678527581582046,,falling,-3548244.7999999993,8.0,14.495322700283367,15.0,5.0,12.0,5.0,0.03574898077579698,27.892204193175274,-165.12854317732234,-0.0016136220500322278,0.0036899226738142947,0.9555703125,,-26.678527581582046,,0.0,3.0,falling,-3548244.7999999993,-0.0017953125000000902,-0.1878786392288731,5.0399999999999805,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,59.0,67.0,-0.0017953125000000902,-0.1878786392288731,Sell,67,,,,,,,
1000SHIBUSDT,Strong Sell,66,0.013955,0.01385452,0.01437365,Bearish,2025-09-14T04:12:30.811095+00:00,2025-09-14T09:42:30.811095+05:30,Success,440,440.0,,5.04%,29.647805889059697,-3.976739328059517e-05,-2.3791287909806642e-05,-1.597610537078853e-05,0.014208172389439486,0.014082350000000002,0.013956527610560519,-0.006070503697010827,-190.82036531701306,-10.0,0.0,3.0,0.014108647046686329,4.1902198587936995e-05,0.014012484375000002,-1.8281249999998334e-05,-0.13046401702052446,,-25.694087783693004,,falling,-252669588.0,8.0,13.15051099512729,15.0,5.0,12.0,5.0,-0.006070503697010827,29.647805889059697,-190.82036531701306,-1.597610537078853e-05,4.1902198587936995e-05,0.014012484375000002,,-25.694087783693004,,0.0,3.0,falling,-252669588.0,-1.8281249999998334e-05,-0.13046401702052446,5.04000000000002,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,58.0,66.0,-1.8281249999998334e-05,-0.13046401702052446,Sell,66,,,,,,,
BIOUSDT,Sell,40,0.16849,0.16727687,0.1735447,Bearish,2025-09-14T04:12:31.970921+00:00,2025-09-14T09:42:31.970921+05:30,Fail,19,,19.0,5.04%,45.12619259080736,1.7268650743335057e-05,0.0004031068594062762,-0.00038583820866294115,0.17270393527364505,0.1701935,0.16768306472635494,0.1607162076864504,-133.1635551061411,-10.0,0.0,3.0,0.16886719894367402,0.0012963965564091568,0.16843140625,-0.0003467187500000024,-0.2058516031656076,,0.9118947618338447,,rising,3812105.0,8.0,7.142966372542565,15.0,5.0,0.0,5.0,0.1607162076864504,45.12619259080736,-133.1635551061411,-0.00038583820866294115,0.0012963965564091568,0.16843140625,,0.9118947618338447,,0.0,3.0,rising,3812105.0,-0.0003467187500000024,-0.2058516031656076,5.040000000000032,,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.86}]}",False,,,,,Sell,40,not_in_gap_or_already_strong,40.0,,,,,
1000BONKUSDT,Strong Sell,65,0.025275,0.02509302,0.02603325,Bearish,2025-09-14T04:12:33.160189+00:00,2025-09-14T09:42:33.160189+05:30,Success,441,441.0,,5.04%,29.111498456331063,-0.00010831519583730242,-7.596763253792994e-05,-3.2347563299372486e-05,0.025885844755555745,0.02556315,0.025240455244444255,0.05352543690437568,-157.19272330810017,-10.0,0.0,3.0,0.025660906170606283,9.617073990057581e-05,0.025338374999999996,-4.2234375000005375e-05,-0.16668146635293457,,-32.538185926923965,,falling,-247737179.0,8.0,12.072533496025349,15.0,5.0,12.0,5.0,0.05352543690437568,29.111498456331063,-157.19272330810017,-3.2347563299372486e-05,9.617073990057581e-05,0.025338374999999996,,-32.538185926923965,,0.0,3.0,falling,-247737179.0,-4.2234375000005375e-05,-0.16668146635293457,5.039999999999952,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,57.0,65.0,-4.2234375000005375e-05,-0.16668146635293457,Sell,65,,,,,,,
DOTUSDT,Strong Sell,67,4.379,4.3474712,4.51037,Bearish,2025-09-14T04:12:34.319246+00:00,2025-09-14T09:42:34.319246+05:30,Success,507,507.0,,5.04%,23.592516154461308,-0.015786174669739417,-0.009770998208727118,-0.006015176461012298,4.473469125841017,4.42965,4.385830874158982,-0.07794398025836775,-213.5021097046422,-10.0,0.0,3.0,4.442948008236446,0.013930829114409,4.410562499999999,-0.008250000000000313,-0.1870509713897108,,-33.16281067765298,,falling,-1461568.0,8.0,14.362932017806152,15.0,5.0,12.0,5.0,-0.07794398025836775,23.592516154461308,-213.5021097046422,-0.006015176461012298,0.013930829114409,4.410562499999999,,-33.16281067765298,,0.0,3.0,falling,-1461568.0,-0.008250000000000313,-0.1870509713897108,5.04000000000004,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,59.0,67.0,-0.008250000000000313,-0.1870509713897108,Sell,67,,,,,,,
UNIUSDT,Strong Sell,68,9.529,9.4603912,9.81487,Bearish,2025-09-14T04:12:35.512046+00:00,2025-09-14T09:42:35.512046+05:30,Success,8,8.0,,5.04%,20.275947656093123,-0.1162230080174389,-0.05822114973239349,-0.05800185828504541,10.338770153802567,9.928999999999998,9.51922984619743,0.01192150491184583,-167.6927213801492,-10.0,3.0,0.0,9.965643449829942,0.10235409908935579,9.757843750000001,-0.08809375000000053,-0.9027993505225016,,-51.51797550122846,,falling,-5756563.0,8.0,20.0,15.0,0.0,12.0,5.0,0.01192150491184583,20.275947656093123,-167.6927213801492,-0.05800185828504541,0.10235409908935579,9.757843750000001,,-51.51797550122846,,3.0,0.0,falling,-5756563.0,-0.08809375000000053,-0.9027993505225016,5.039999999999986,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,60.0,68.0,-0.08809375000000053,-0.9027993505225016,Sell,68,,,,,,,
BAKEUSDT,Buy,45,0.121,0.1218712,0.11737,Bearish,2025-09-14T04:12:36.705716+00:00,2025-09-14T09:42:36.705716+05:30,Success,2,2.0,,5.04%,57.75951276356055,6.871609757301556e-05,-0.0004090198302641514,0.000477735927837167,0.12077601665200374,0.117835,0.11489398334799625,1.038079238321152,208.12049770792453,-10.0,3.0,0.0,0.11936048941588703,0.002071487353960845,0.11820781250000002,0.0006375000000000131,0.5393044558708951,,0.5933096449420313,,falling,-6918465.0,8.0,14.534990231134538,7.0,10.0,0.0,5.0,1.038079238321152,57.75951276356055,208.12049770792453,0.000477735927837167,0.002071487353960845,0.11820781250000002,,0.5933096449420313,,3.0,0.0,falling,-6918465.0,0.0006375000000000131,0.5393044558708951,5.040000000000015,,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,,,,,Buy,45,not_in_gap_or_already_strong,45.0,,,,,
AAVEUSDT,Strong Sell,69,310.1,307.86728,319.403,Bearish,2025-09-14T04:12:39.056312+00:00,2025-09-14T09:42:39.056312+05:30,Success,440,440.0,,5.04%,20.377179005555703,-0.7376735731032795,-0.31572350633304264,-0.4219500667702369,315.80833384078244,313.152,310.49566615921754,-0.07447598512334666,-223.1557226029889,-10.0,0.0,3.0,313.2604997546283,0.7265145634141108,311.7940625,-0.5084374999999568,-0.16306837145109418,,-32.00798515110872,,falling,-22227.999999999996,8.0,16.0,15.0,5.0,12.0,5.0,-0.07447598512334666,20.377179005555703,-223.1557226029889,-0.4219500667702369,0.7265145634141108,311.7940625,,-32.00798515110872,,0.0,3.0,falling,-22227.999999999996,-0.5084374999999568,-0.16306837145109418,5.039999999999937,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,61.0,69.0,-0.5084374999999568,-0.16306837145109418,Sell,69,,,,,,,
ARBUSDT,Strong Sell,65,0.5295,0.5256876,0.545385,Bearish,2025-09-14T04:12:41.415443+00:00,2025-09-14T09:42:41.415443+05:30,Success,431,431.0,,5.04%,24.149847885189658,-0.0017960966459592553,-0.0009391307244525425,-0.0008569659215067128,0.5423718365303677,0.536285,0.5301981634696323,-0.057350272686737445,-197.52159218926315,-10.0,0.0,3.0,0.5370209569445654,0.0018377051171974059,0.5327078125,-0.0010015624999999417,-0.18801348065454584,,-29.540288654040836,,falling,-10981264.899999999,8.0,20.0,15.0,5.0,12.0,5.0,-0.057350272686737445,24.149847885189658,-197.52159218926315,-0.0008569659215067128,0.0018377051171974059,0.5327078125,,-29.540288654040836,,0.0,3.0,falling,-10981264.899999999,-0.0010015624999999417,-0.18801348065454584,5.040000000000065,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",False,,,,,Sell,65,not_in_gap_or_already_strong,65.0,,,,,
ONDOUSDT,Sell,63,1.0626,1.05494928,1.094478,Bearish,2025-09-14T04:12:43.967146+00:00,2025-09-14T09:42:43.967146+05:30,Success,6,6.0,,5.04%,25.979731928033573,-0.0038846549585562773,-0.0028882230531100273,-0.00099643190544625,1.0828549611564926,1.072625,1.0623950388435073,0.010017689869850006,-192.9631928199754,-10.0,0.0,3.0,1.07632763306253,0.00374334233539303,1.0673500000000002,-0.001376562499999956,-0.12897011289642157,,-33.96819912068013,,falling,-2223143.4999999995,8.0,10.38850620329362,15.0,5.0,12.0,5.0,0.010017689869850006,25.979731928033573,-192.9631928199754,-0.00099643190544625,0.00374334233539303,1.0673500000000002,,-33.96819912068013,,0.0,3.0,falling,-2223143.4999999995,-0.001376562499999956,-0.12897011289642157,5.04,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 2, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 9.61}]}",True,55.0,63.0,-0.001376562499999956,-0.12897011289642157,Sell,63,,,False,0.532375516941135,-0.12897011289642157,False,conditions_not_met
ETHFIUSDT,Sell,47,1.5306,1.51957968,1.576518,Bearish,2025-09-14T04:12:45.158979+00:00,2025-09-14T09:42:45.158979+05:30,Success,216,216.0,,5.04%,33.657131171723535,-0.005790827628702422,-0.0013617177107496086,-0.004429109917952813,1.5880082099752248,1.559555,1.5311017900247752,-0.00881781045464053,-175.76015913611818,-10.0,3.0,0.0,1.5555686453927842,0.010185388941621453,1.5446390625,-0.006362500000000049,-0.41190852636488007,,-13.925307985473271,,falling,-630729.6,8.0,19.436384770393012,15.0,0.0,0.0,5.0,-0.00881781045464053,33.657131171723535,-175.76015913611818,-0.004429109917952813,0.010185388941621453,1.5446390625,,-13.925307985473271,,3.0,0.0,falling,-630729.6,-0.006362500000000049,-0.41190852636488007,5.040000000000038,,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,,,,,Sell,47,not_in_gap_or_already_strong,47.0,,,,,
EIGENUSDT,Strong Sell,65,1.6266,1.61488848,1.675398,Bearish,2025-09-14T04:12:46.323795+00:00,2025-09-14T09:42:46.323795+05:30,Success,6,6.0,,5.04%,23.23762579793069,-0.012895152803835686,-0.003777231095467213,-0.009117921708368473,1.7470777659249501,1.691395,1.6357122340750498,-0.08182275003482557,-210.2062650014696,-10.0,0.0,3.0,1.6885272450267592,0.014238550308745445,1.66543125,-0.010690624999999843,-0.6419133182471413,,-24.972779323769302,,falling,-3712168.4,8.0,20.0,15.0,5.0,12.0,5.0,-0.08182275003482557,23.23762579793069,-210.2062650014696,-0.009117921708368473,0.014238550308745445,1.66543125,,-24.972779323769302,,0.0,3.0,falling,-3712168.4,-0.010690624999999843,-0.6419133182471413,5.0399999999999885,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",False,,,,,Sell,65,not_in_gap_or_already_strong,65.0,,,,,
MUSDT,Sell,45,2.4969,2.47892232,2.571807,Bearish,2025-09-14T04:12:47.511438+00:00,2025-09-14T09:42:47.511438+05:30,Success,7,7.0,,5.04%,73.66590310434373,0.015550609265138071,0.009151058312040888,0.006399550953097183,2.4845540777215165,2.4402,2.3958459222784834,1.139174602569794,236.58265449309945,-10.0,3.0,0.0,2.430900901816756,0.02184746550873996,2.4539546874999996,0.008421874999999801,0.34319602733087556,,24.32846121731304,,rising,1971629.0,32.0,0.0,8.0,0.0,0.0,5.0,1.139174602569794,73.66590310434373,236.58265449309945,0.006399550953097183,0.02184746550873996,2.4539546874999996,,24.32846121731304,,3.0,0.0,rising,1971629.0,0.008421874999999801,0.34319602733087556,5.039999999999998,,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,,,,,Sell,45,not_in_gap_or_already_strong,45.0,,,,,
PNUTUSDT,Strong Sell,69,0.25676,0.25491133,0.2644628,Bearish,2025-09-14T04:12:49.094599+00:00,2025-09-14T09:42:49.094599+05:30,Success,4,4.0,,5.04%,25.12016819351979,-0.0013308100885123797,-0.0006339217791539015,-0.0006968883093584782,0.2665728256997316,0.261747,0.2569211743002684,-0.01669914231230638,-188.10333445436996,-10.0,0.0,3.0,0.26174452662100384,0.0013230762963927975,0.258926875,-0.0007712500000000011,-0.29786402048841054,,-27.533849640748404,,falling,-9131397.0,8.0,16.0,15.0,5.0,12.0,5.0,-0.01669914231230638,25.12016819351979,-188.10333445436996,-0.0006968883093584782,0.0013230762963927975,0.258926875,,-27.533849640748404,,0.0,3.0,falling,-9131397.0,-0.0007712500000000011,-0.29786402048841054,5.0399999999999885,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,61.0,69.0,-0.0007712500000000011,-0.29786402048841054,Sell,69,,,,,,,
FILUSDT,Strong Sell,67,2.577,2.5584456,2.65431,Bearish,2025-09-14T04:12:50.287655+00:00,2025-09-14T09:42:50.287655+05:30,Success,6,6.0,,5.04%,28.51996143053202,-0.007213296317685192,-0.003717462552729632,-0.0034958337649555597,2.630511275925018,2.6025,2.574488724074982,0.0448261609314119,-163.26742436037216,-10.0,0.0,3.0,2.6035910807881306,0.00811569048240165,2.5845937500000002,-0.0030781250000000426,-0.11909511891375743,,-27.07940098652089,,falling,-1262258.7,8.0,14.338000265148748,15.0,5.0,12.0,5.0,0.0448261609314119,28.51996143053202,-163.26742436037216,-0.0034958337649555597,0.00811569048240165,2.5845937500000002,,-27.07940098652089,,0.0,3.0,falling,-1262258.7,-0.0030781250000000426,-0.11909511891375743,5.040000000000052,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,59.0,67.0,-0.0030781250000000426,-0.11909511891375743,Sell,67,,,,,,,
NEARUSDT,Strong Sell,68,2.749,2.7292072,2.83147,Bearish,2025-09-14T04:12:51.479609+00:00,2025-09-14T09:42:51.479609+05:30,Success,426,426.0,,5.04%,21.070225312971587,-0.00967872068006237,-0.005890945477846868,-0.0037877752022155015,2.8078861538909607,2.7786999999999997,2.7495138461090387,-0.00880290892315439,-181.06378724255103,-10.0,0.0,3.0,2.7847469563458653,0.008344700812548315,2.7610781249999996,-0.004968750000000188,-0.179956878257481,,-38.646797250289765,,falling,-1220820.0,8.0,14.893932196642872,15.0,5.0,12.0,5.0,-0.00880290892315439,21.070225312971587,-181.06378724255103,-0.0037877752022155015,0.008344700812548315,2.7610781249999996,,-38.646797250289765,,0.0,3.0,falling,-1220820.0,-0.004968750000000188,-0.179956878257481,5.039999999999957,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,60.0,68.0,-0.004968750000000188,-0.179956878257481,Sell,68,,,,,,,
XLMUSDT,Strong Sell,67,0.39652,0.39366506,0.4084156,Bearish,2025-09-14T04:12:52.666282+00:00,2025-09-14T09:42:52.666282+05:30,Success,434,434.0,,5.04%,22.958142713556825,-0.0013297799919085307,-0.0009358679739403476,-0.0003939120179681831,0.40364863780728427,0.399878,0.39610736219271575,0.05471724259581279,-154.7659462110082,-10.0,0.0,3.0,0.40097534378755595,0.0009235891243069788,0.39734859375,-0.0004957812500000491,-0.12477236809147489,,-38.69182412442801,,falling,-7880487.0,8.0,14.2360326496159,15.0,5.0,12.0,5.0,0.05471724259581279,22.958142713556825,-154.7659462110082,-0.0003939120179681831,0.0009235891243069788,0.39734859375,,-38.69182412442801,,0.0,3.0,falling,-7880487.0,-0.0004957812500000491,-0.12477236809147489,5.040000000000046,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,59.0,67.0,-0.0004957812500000491,-0.12477236809147489,Sell,67,,,,,,,
SEIUSDT,Strong Sell,71,0.335,0.332588,0.34505,Bearish,2025-09-14T04:12:53.830486+00:00,2025-09-14T09:42:53.830486+05:30,Success,508,508.0,,5.04%,19.36342322021443,-0.001300116048678357,-0.0009267750165536467,-0.00037334103212471024,0.34181443147587137,0.33846,0.3351055685241286,-0.015735680530059182,-185.61464303167946,-10.0,0.0,3.0,0.3397489576071645,0.0010342161162737048,0.3365359375,-0.0005249999999999422,-0.15600117000875788,,-43.19928173435284,,falling,-11988172.0,8.0,17.663745062566534,15.0,5.0,12.0,5.0,-0.015735680530059182,19.36342322021443,-185.61464303167946,-0.00037334103212471024,0.0010342161162737048,0.3365359375,,-43.19928173435284,,0.0,3.0,falling,-11988172.0,-0.0005249999999999422,-0.15600117000875788,5.040000000000052,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,63.0,71.0,-0.0005249999999999422,-0.15600117000875788,Sell,71,,,,,,,
HBARUSDT,Strong Sell,71,0.24254,0.24079371,0.2498162,Bearish,2025-09-14T04:12:55.015105+00:00,2025-09-14T09:42:55.015105+05:30,Success,452,452.0,,5.04%,22.41033729800506,-0.000763160851250333,-0.000520002611747292,-0.00024315823950304093,0.24667936583605862,0.2447825,0.24288563416394135,-0.09110664480612736,-224.32970968799475,-10.0,0.0,3.0,0.24551890099483925,0.0006528154162497602,0.24384203125000004,-0.0003373437499999965,-0.13834520171550468,,-33.99780913547071,,falling,-21857082.0,8.0,17.9394300483864,15.0,5.0,12.0,5.0,-0.09110664480612736,22.41033729800506,-224.32970968799475,-0.00024315823950304093,0.0006528154162497602,0.24384203125000004,,-33.99780913547071,,0.0,3.0,falling,-21857082.0,-0.0003373437499999965,-0.13834520171550468,5.040000000000036,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,63.0,71.0,-0.0003373437499999965,-0.13834520171550468,Sell,71,,,,,,,
ETCUSDT,Strong Sell,68,21.545,21.389876,22.19135,Bearish,2025-09-14T04:12:56.181924+00:00,2025-09-14T09:42:56.181924+05:30,Success,440,440.0,,5.04%,20.38158085846132,-0.08210185319165575,-0.055438517956436506,-0.026663335235219243,21.993727329904797,21.7722,21.550672670095206,-0.012803544595699998,-178.14786777693556,-10.0,0.0,3.0,21.83572204355076,0.05943960570433818,21.638234374999996,-0.036390625000002785,-0.1681774232099415,,-39.16410204902076,,falling,-389201.7100000001,8.0,14.765886449993014,15.0,5.0,12.0,5.0,-0.012803544595699998,20.38158085846132,-178.14786777693556,-0.026663335235219243,0.05943960570433818,21.638234374999996,,-39.16410204902076,,0.0,3.0,falling,-389201.7100000001,-0.036390625000002785,-0.1681774232099415,5.040000000000022,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,60.0,68.0,-0.036390625000002785,-0.1681774232099415,Sell,68,,,,,,,
VOXELUSDT,Sell,64,0.07623,0.07568114,0.0785169,Bearish,2025-09-14T04:12:57.371581+00:00,2025-09-14T09:42:57.371581+05:30,Success,4,4.0,,5.04%,28.128015176811616,-0.0014711413807413226,-0.001172895661351946,-0.00029824571938937656,0.08257515203000812,0.0789665,0.07535784796999187,0.12084180225132045,-139.95696719026984,-10.0,0.0,3.0,0.08049975669677112,0.001087789443950917,0.0764753125,-0.0005825000000000136,-0.7616837132898457,,-42.732670632416905,,falling,-31052927.0,8.0,10.580223135230217,15.0,5.0,12.0,5.0,0.12084180225132045,28.128015176811616,-139.95696719026984,-0.00029824571938937656,0.001087789443950917,0.0764753125,,-42.732670632416905,,0.0,3.0,falling,-31052927.0,-0.0005825000000000136,-0.7616837132898457,5.040000000000003,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 1, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 9.42}]}",True,56.0,64.0,-0.0005825000000000136,-0.7616837132898457,Sell,64,,,False,0.5483519279358514,-0.7616837132898457,False,conditions_not_met
BCHUSDT,Sell,63,589.46,585.215888,607.1438,Bearish,2025-09-14T04:12:58.572291+00:00,2025-09-14T09:42:58.572291+05:30,Inconclusive,600,,,5.04%,27.236983624713673,-1.2784362975831982,-1.0206322362579803,-0.25780406132521794,595.1184815850816,592.1475,589.1765184149185,0.04770840494350277,-160.49454545454884,-10.0,0.0,3.0,593.724372841439,0.9854087138500983,590.28125,-0.42999999999995,-0.07284663031393086,,-37.89367456058121,,falling,-3412.7390000000005,8.0,10.278914916056294,15.0,5.0,12.0,5.0,0.04770840494350277,27.236983624713673,-160.49454545454884,-0.25780406132521794,0.9854087138500983,590.28125,,-37.89367456058121,,0.0,3.0,falling,-3412.7390000000005,-0.42999999999995,-0.07284663031393086,5.039999999999967,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 2, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 9.72}]}",True,55.0,63.0,-0.42999999999995,-0.07284663031393086,Sell,63,,,False,0.5232429096713578,-0.07284663031393086,False,conditions_not_met
OPUSDT,Strong Sell,69,0.8012,0.79543136,0.825236,Bearish,2025-09-14T04:13:02.089295+00:00,2025-09-14T09:43:02.089295+05:30,Success,433,433.0,,5.04%,24.48335311152013,-0.0029184922865509444,-0.0016293422054299593,-0.0012891500811209851,0.8207198240823214,0.811075,0.8014301759176786,-0.011932613581853891,-188.997435776426,-10.0,0.0,3.0,0.8127345810053168,0.002677598789640419,0.8052843749999999,-0.0016812499999999675,-0.2087771788692619,,-30.9363153804221,,falling,-2605631.200000001,8.0,15.554980554446171,15.0,5.0,12.0,5.0,-0.011932613581853891,24.48335311152013,-188.997435776426,-0.0012891500811209851,0.002677598789640419,0.8052843749999999,,-30.9363153804221,,0.0,3.0,falling,-2605631.200000001,-0.0016812499999999675,-0.2087771788692619,5.039999999999992,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,61.0,69.0,-0.0016812499999999675,-0.2087771788692619,Sell,69,,,,,,,
TIAUSDT,Strong Sell,68,1.8136,1.80054208,1.868008,Bearish,2025-09-14T04:13:05.602213+00:00,2025-09-14T09:43:05.602213+05:30,Success,432,432.0,,5.04%,22.062229511428157,-0.007234075073802693,-0.004470538917614019,-0.0027635361561886736,1.8565471767591355,1.8359199999999998,1.815292823240864,-0.04103380847100665,-195.57553322756965,-10.0,0.0,3.0,1.8415084968787818,0.006068888734037402,1.8251484374999998,-0.0038000000000000256,-0.2082022438243479,,-36.2044294058765,,falling,-2410759.0,8.0,14.928667612003615,15.0,5.0,12.0,5.0,-0.04103380847100665,22.062229511428157,-195.57553322756965,-0.0027635361561886736,0.006068888734037402,1.8251484374999998,,-36.2044294058765,,0.0,3.0,falling,-2410759.0,-0.0038000000000000256,-0.2082022438243479,5.0400000000000205,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,60.0,68.0,-0.0038000000000000256,-0.2082022438243479,Sell,68,,,,,,,
CRVUSDT,Strong Sell,66,0.81,0.804168,0.8343,Bearish,2025-09-14T04:13:06.793977+00:00,2025-09-14T09:43:06.793977+05:30,Success,433,433.0,,5.04%,28.14905130037451,-0.003575851814198616,-0.0023079604876507743,-0.0012678913265478419,0.8315023920844022,0.8205,0.8094976079155978,0.022831038948089636,-162.05837173579096,-10.0,0.0,3.0,0.8225792443822149,0.0035315559457956888,0.813203125,-0.0015156249999999094,-0.1863771735997583,,-32.43602898439564,,falling,-4185309.000000001,8.0,12.616426386611359,15.0,5.0,12.0,5.0,0.022831038948089636,28.14905130037451,-162.05837173579096,-0.0012678913265478419,0.0035315559457956888,0.813203125,,-32.43602898439564,,0.0,3.0,falling,-4185309.000000001,-0.0015156249999999094,-0.1863771735997583,5.039999999999955,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,58.0,66.0,-0.0015156249999999094,-0.1863771735997583,Sell,66,,,,,,,
