Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,would_be_strong_if,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,note,IND__rsi5m,IND__macd5m_histogram,IND__boll5m_upper,IND__boll5m_middle,IND__boll5m_lower,IND__boll5m_percent_b,IND__cci5m,IND__marketTrend,IND__volProfile_bullish_score,IND__volProfile_bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m_trend,IND__cvd5m_value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__estimated_profit_margin_pct,CONFLUENCE_FLAGS,WBS_missing_points,WBS_top_missing_1,WBS_top_missing_2,WBS_top_missing_3
AAVEUSDT,Sell,42,299.44,297.284032,301.83552,Bearish,2025-09-06T11:08:57.462132+00:00,2025-09-06T16:38:57.462132+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",Inconclusive,300,,,5.04%,,34.82374137959168,0.013478324148205711,300.58619450885317,299.94899999999996,299.31180549114674,0.10059291713292738,-149.8492229181184,-5.0,0.0,3.0,300.634556706543,0.3906395924391342,300.13953124999995,,-22.3988275249737,,falling,-1.079999999999984,8.0,9.0,15.0,5.0,0.0,5.0,0.10059291713292738,34.82374137959168,-149.8492229181184,0.013478324148205711,0.3906395924391342,300.13953124999995,,-22.3988275249737,,0.0,3.0,,5.039999999999937,,23,base_score,confluence_bonus,momentum_score
PYTHUSDT,Sell,49,0.15764,0.15627963,0.15900037,Bearish,2025-09-06T11:08:58.429204+00:00,2025-09-06T16:38:58.429204+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 20.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Success,106,106.0,,6.04%,,52.66450609274122,0.00024401487682060188,0.15755969453349644,0.156787,0.15601430546650358,1.0519645623349887,154.73441108545074,-5.0,0.0,3.0,0.1581001944071796,0.0007557595606781673,0.15674703125,,-15.67547577553805,,rising,0.0008499999999999897,20.0,4.0,15.0,5.0,0.0,5.0,1.0519645623349887,52.66450609274122,154.73441108545074,0.00024401487682060188,0.0007557595606781673,0.15674703125,,-15.67547577553805,,0.0,3.0,,6.040706968120327,,16,confluence_bonus,base_score,momentum_score
1000BONKUSDT,Sell,44,0.020074,0.01992947,0.02023459,Bearish,2025-09-06T11:09:05.163082+00:00,2025-09-06T16:39:05.163082+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",Success,35,35.0,,5.04%,,65.96519171883827,2.555479463718494e-05,0.020059867255188702,0.0199213,0.019782732744811297,1.050995975896518,206.699112510736,-5.0,0.0,3.0,0.01996164520442629,5.059304686027848e-05,0.019965828125,,14.928734725250493,,rising,0.00020900000000000085,26.0,0.0,8.0,5.0,0.0,5.0,1.050995975896518,65.96519171883827,206.699112510736,2.555479463718494e-05,5.059304686027848e-05,0.019965828125,,14.928734725250493,,0.0,3.0,,5.039999999999985,,21,confluence_bonus,momentum_score,base_score
TRXUSDT,Sell,46,0.33089,0.32850759,0.33353712,Bearish,2025-09-06T11:09:10.926402+00:00,2025-09-06T16:39:10.926402+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.48}]}",Success,229,229.0,,5.04%,,40.70873421899427,-2.9451819382929914e-05,0.33147001123214226,0.3311625,0.3308549887678578,0.056926753371450686,-170.52756628325864,-5.0,0.0,3.0,0.3311624592304889,0.00020073669179494468,0.33124062500000007,,-3.459363048283442,,falling,-0.00010999999999999899,8.0,12.521247953574768,15.0,5.0,0.0,5.0,0.056926753371450686,40.70873421899427,-170.52756628325864,-2.9451819382929914e-05,0.00020073669179494468,0.33124062500000007,,-3.459363048283442,,0.0,3.0,,5.040000000000005,,19,base_score,confluence_bonus,momentum_score
OPUSDT,Sell,41,0.7142,0.70905776,0.7199136,Bearish,2025-09-06T11:09:15.695222+00:00,2025-09-06T16:39:15.695222+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 22.0}, {""component"": ""momentum_score"", ""gap"": 15.0}]}",Fail,215,,215.0,5.04%,,62.204370445476044,0.0006839397616720563,0.7158956545641031,0.71109,0.7062843454358969,0.8235771483900222,116.13184894127774,-5.0,0.0,3.0,0.7121813437948713,0.0013432785513228089,0.7143531250000001,,20.757464443218144,,rising,0.005799999999999916,18.0,5.0,8.0,5.0,0.0,5.0,0.8235771483900222,62.204370445476044,116.13184894127774,0.0006839397616720563,0.0013432785513228089,0.7143531250000001,,20.757464443218144,,0.0,3.0,,5.039999999999966,,24,confluence_bonus,base_score,momentum_score
LINEAUSDT,Sell,45,0.03087,0.03037608,0.0314874,Bearish,2025-09-06T11:09:33.871378+00:00,2025-09-06T16:39:33.871378+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",Success,9,9.0,,11.20%,,70.48487282922292,5.7456049416161105e-05,0.030624733201820194,0.0299375,0.029250266798179804,1.1784451024268023,306.64573521716267,-5.0,3.0,0.0,0.029462723532273968,0.00036207312334539333,0.030093125000000002,,25.922061833035215,,rising,0.0018200000000000022,32.0,0.0,8.0,0.0,0.0,5.0,1.1784451024268023,70.48487282922292,306.64573521716267,5.7456049416161105e-05,0.00036207312334539333,0.030093125000000002,,25.922061833035215,,3.0,0.0,,11.199999999999964,,20,confluence_bonus,momentum_score,volume_score
