UTC_Time,Coin,Signal,Confidence,POP,Outcome,Duration(min),Did_TP_Hit_Later,Estimated_Profit(%),Price,TP,SL,Buy_Score,Sell_Score,Base_Score_OK,Confluence_OK,Vol_Profile_OK,Min_Profit_OK,RSI,CCI,%B,ADX15m,MACD_Hist,Regime,RegimeScore,Num_Conf,Overshoot_OK
2025-08-23 22:41:48,FHEUSDT,Sell,43,,Fail,17,True,11.2,0.0761,0.0749,0.0776,20,25,,False,True,True,38.34852274321088,-130.3242323811535,0.1435639782443323,25.28777814557744,-0.00016619143750748228,Neutral,0.0,1,False
2025-08-23 22:41:48,WLFIUSDT,Buy,47,,Fail,1,True,11.2,0.2789,0.2834,0.2733,50,30,,False,False,True,33.88021226948551,-202.13237155150472,-0.03274224132666429,23.718106404082576,0.00037577868505671644,Neutral,0.0,1,True
2025-08-23 22:41:48,LINKUSDT,Buy,43,,Fail,148,False,5.6,26.217,26.4267,26.0073,25,20,,False,True,True,61.404290054997645,116.8922512136868,0.8396423024868119,17.436119661730423,0.0045699299011746145,Neutral,0.0,1,False
2025-08-23 22:41:48,AVAXUSDT,Sell,68,,Inconclusive,180,False,8.4,26.109,25.7957,26.4223,25,70,,True,False,True,73.65260523985343,179.6232186874769,1.0283357411085556,25.89669370000746,0.024743679830746122,Neutral,0.0,2,True
2025-08-23 22:41:48,BIOUSDT,Buy,43,,Success,139,False,10.18,0.2402,0.2437,0.2367,25,20,,False,True,True,67.20181342918298,119.28498393222287,0.884649462183757,21.982024963440246,0.0006429300976707439,Neutral,0.0,1,False
2025-08-23 22:41:48,XPLUSDT,Sell,41,,Fail,11,True,11.2,0.5331,0.5246,0.5438,25,35,,False,False,True,72.24694646274119,117.07004924831539,0.8846708052029478,26.46364236589917,0.0032050198500190126,Neutral,0.0,1,True
2025-08-23 22:41:48,WIFUSDT,Buy,43,,Success,36,False,5.6,0.9032,0.9104,0.896,25,20,,False,True,True,61.97027427322669,140.40968342644197,0.9503508988450242,17.548223494711483,0.0004011521075753157,Neutral,0.0,1,False
2025-08-23 22:41:48,PUMPUSDT,Sell,43,,Success,149,False,5.6,0.0031,0.0031,0.0032,20,25,,False,True,True,35.95410338562063,-101.13636363636225,0.1912823658586554,38.66149056923084,-1.2228881482597397e-06,Neutral,0.0,1,False
2025-08-23 22:41:48,ETCUSDT,Buy,43,,Success,120,False,5.6,24.106,24.2988,23.9132,25,5,,False,True,True,56.00456394145842,104.4176706827366,0.764935820248441,16.09155036624546,0.002870078425483629,Neutral,0.0,1,False
2025-08-23 22:41:48,DOTUSDT,Buy,43,,Fail,163,False,5.6,4.216,4.2497,4.1823,25,5,,False,True,True,58.07097013797389,109.1314031180377,0.8362103742545324,23.4488891167295,0.0010010653521449614,Neutral,0.0,1,False
2025-08-23 22:41:48,DOGSUSDT,Buy,43,,Fail,0,False,6.8,0.0002,0.0002,0.0002,25,5,,False,True,True,52.565828073218405,172.1212121212104,0.9729607388245155,11.121282157045162,1.163620713970195e-07,Neutral,0.0,1,False
2025-08-23 22:41:48,UMAUSDT,Buy,68,,Inconclusive,180,False,8.4,1.628,1.6475,1.6085,70,25,,True,False,True,27.557463138248323,-209.38911805146006,-0.042724619536379016,22.258259801210038,-0.001428416598387802,Neutral,0.0,2,True
2025-08-23 22:41:48,VINEUSDT,Sell,43,,Fail,77,False,5.6,0.0707,0.0702,0.0713,5,25,,False,True,True,42.23014779564319,-110.80636313768619,0.1561446853892964,13.301009891572294,-3.8512691690128005e-05,Neutral,0.0,1,False
