Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence
FARTCOINUSDT,Buy,44,0.8023,0.80807656,0.778231,Bullish,2025-09-08T10:30:36.581273+00:00,2025-09-08T16:00:36.581273+05:30,Success,3,3.0,,5.04%,73.00067371854664,0.008004502003002512,0.006549144616714109,0.0014553573862884023,0.8098666831539422,0.78972,0.7695733168460578,0.8122102011501197,105.43958555538656,10.0,3.0,0.0,0.7810527257313314,0.005190054930057429,0.8032515624999998,0.0035984374999998847,,55.23865877461702,,rising,21407000.099999998,8.0,10.72990512463327,15.0,5.0,0.0,5.0,0.8122102011501197,73.00067371854664,105.43958555538656,0.0014553573862884023,0.005190054930057429,0.8032515624999998,,55.23865877461702,,3.0,0.0,rising,21407000.099999998,5.0400000000000365,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.27}]}",False,not_in_gap_or_already_strong,44,Buy,44
PTBUSDT,Buy,46,0.05437,0.05476146,0.0527389,Bullish,2025-09-08T10:30:39.176466+00:00,2025-09-08T16:00:39.176466+05:30,Success,1,1.0,,5.04%,64.37237829897529,0.0005757484989779502,0.0004726561655966214,0.00010309233338132878,0.05455618927220494,0.0531675,0.05177881072779506,0.9329622270685122,171.11298324440776,10.0,3.0,0.0,0.0525205191616721,0.0006784419425790187,0.053741718749999993,0.00011484375000000296,,22.56987429419209,,falling,-29070097.0,8.0,7.646908962830989,15.0,10.0,0.0,5.0,0.9329622270685122,64.37237829897529,171.11298324440776,0.00010309233338132878,0.0006784419425790187,0.053741718749999993,,22.56987429419209,,3.0,0.0,falling,-29070097.0,5.040000000000014,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.35}]}",False,not_in_gap_or_already_strong,46,Buy,46
BIOUSDT,Buy,46,0.16754,0.16874629,0.1625138,Bullish,2025-09-08T10:30:40.903578+00:00,2025-09-08T16:00:40.903578+05:30,Success,12,12.0,,5.04%,59.56546104676442,3.215448387169917e-05,-0.0002826316679176452,0.0003147861517893444,0.1677087838449748,0.16615850000000001,0.16460821615502522,0.9455635671100082,155.56042671342848,10.0,3.0,0.0,0.16738822910933346,0.000816702494842238,0.16688546875000002,0.00024453125000001297,,0.8282261918690574,,rising,23594584.0,8.0,13.250452509519558,15.0,5.0,0.0,5.0,0.9455635671100082,59.56546104676442,155.56042671342848,0.0003147861517893444,0.000816702494842238,0.16688546875000002,,0.8282261918690574,,3.0,0.0,rising,23594584.0,5.039999999999999,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.75}]}",False,not_in_gap_or_already_strong,46,Buy,46
WIFUSDT,Buy,40,0.8509,0.85702648,0.825373,Bullish,2025-09-08T10:30:42.649882+00:00,2025-09-08T16:00:42.649882+05:30,Success,242,242.0,,5.04%,64.22204382802357,0.0027254866466962513,0.002391693681835595,0.0003337929648606565,0.8523601699681295,0.846705,0.8410498300318706,0.870899550644942,140.6591224935524,10.0,3.0,0.0,0.8427759337372883,0.0030403493946036266,0.8489484374999999,0.0010250000000000536,,28.475911363955415,,rising,10806582.8,8.0,6.634904781297402,15.0,5.0,0.0,5.0,0.870899550644942,64.22204382802357,140.6591224935524,0.0003337929648606565,0.0030403493946036266,0.8489484374999999,,28.475911363955415,,3.0,0.0,rising,10806582.8,5.040000000000037,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.37}]}",False,not_in_gap_or_already_strong,40,Buy,40
AAVEUSDT,Buy,40,302.52,304.698144,293.4444,Bullish,2025-09-08T10:30:45.250891+00:00,2025-09-08T16:00:45.250891+05:30,Success,131,131.0,,5.04%,60.165338164908846,0.4505727491939524,0.39612683016882655,0.054445919025125855,303.2030958087326,301.911,300.6189041912674,0.735663638827736,84.84812947108715,10.0,3.0,0.0,301.2286275056075,0.8547231989816905,301.7990625,0.2439062500000091,,17.794439517194604,,falling,-6515.600000000002,4.0,5.528801439062159,15.0,10.0,0.0,5.0,0.735663638827736,60.165338164908846,84.84812947108715,0.054445919025125855,0.8547231989816905,301.7990625,,17.794439517194604,,3.0,0.0,falling,-6515.600000000002,5.039999999999942,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 14.47}]}",False,not_in_gap_or_already_strong,40,Buy,40
XNYUSDT,Buy,45,0.010918,0.01099661,0.01059046,Bullish,2025-09-08T10:30:48.705195+00:00,2025-09-08T16:00:48.705195+05:30,Success,1,1.0,,5.04%,77.20828399179264,0.00027033819450492623,0.00020191360087511292,6.842459362981331e-05,0.010911933433232431,0.01027935,0.009646766566767568,1.0047950724354018,167.85320051304765,10.0,3.0,0.0,0.009998094735172455,0.00021440272613246973,0.010573640625,0.00011768749999999974,,43.52252428742575,,rising,608772789.0,8.0,11.659372045954697,15.0,5.0,0.0,5.0,1.0047950724354018,77.20828399179264,167.85320051304765,6.842459362981331e-05,0.00021440272613246973,0.010573640625,,43.52252428742575,,3.0,0.0,rising,608772789.0,5.039999999999977,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.34}]}",False,not_in_gap_or_already_strong,45,Buy,45
ARBUSDT,Buy,48,0.5061,0.50974392,0.490917,Bullish,2025-09-08T10:30:52.182085+00:00,2025-09-08T16:00:52.182085+05:30,Success,294,294.0,,5.04%,72.95541642463961,0.0021332206586658353,0.001696293969273876,0.00043692668939195934,0.5060831712518955,0.5009399999999999,0.4957968287481044,1.001636028364629,170.33773861967705,10.0,3.0,0.0,0.4986518977963781,0.0017014072315163385,0.50305625,0.0008343749999999428,,35.514507167608336,,rising,7728549.600000001,8.0,15.163274935690389,15.0,5.0,0.0,5.0,1.001636028364629,72.95541642463961,170.33773861967705,0.00043692668939195934,0.0017014072315163385,0.50305625,,35.514507167608336,,3.0,0.0,rising,7728549.600000001,5.040000000000031,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,48,Buy,48
QUSDT,Buy,43,0.01099,0.01106913,0.0106603,Bullish,2025-09-08T10:30:53.038816+00:00,2025-09-08T16:00:53.038816+05:30,Success,12,12.0,,5.04%,67.34181892358427,0.0001159521883735172,7.950997340736182e-05,3.644221496615538e-05,0.011037896445571784,0.01066455,0.010291203554428216,0.9358552275776582,145.23677991590714,10.0,3.0,0.0,0.010623474991009834,0.00014096106215222507,0.010832171875,1.546874999999899e-05,,21.595923561450636,,rising,66289660.0,8.0,10.204643650054415,15.0,5.0,0.0,5.0,0.9358552275776582,67.34181892358427,145.23677991590714,3.644221496615538e-05,0.00014096106215222507,0.010832171875,,21.595923561450636,,3.0,0.0,rising,66289660.0,5.039999999999967,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.8}]}",False,not_in_gap_or_already_strong,43,Buy,43
TRUMPUSDT,Buy,40,8.584,8.6458048,8.32648,Bullish,2025-09-08T10:30:56.478716+00:00,2025-09-08T16:00:56.478716+05:30,Success,273,273.0,,5.04%,66.47911603575919,0.015394262961887506,0.013751374810725627,0.0016428881511618785,8.59140178013247,8.56165,8.53189821986753,0.8756077770890689,144.83170317306465,10.0,3.0,0.0,8.540600739252788,0.012945226924346546,8.581171875000003,0.005218750000002714,,33.473867144581554,,rising,306504.07,8.0,7.045857431338571,15.0,5.0,0.0,5.0,0.8756077770890689,66.47911603575919,144.83170317306465,0.0016428881511618785,0.012945226924346546,8.581171875000003,,33.473867144581554,,3.0,0.0,rising,306504.07,5.040000000000072,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.95}]}",False,not_in_gap_or_already_strong,40,Buy,40
XLMUSDT,Buy,40,0.37035,0.37301652,0.3592395,Bullish,2025-09-08T10:31:00.787748+00:00,2025-09-08T16:01:00.787748+05:30,Success,133,133.0,,5.04%,68.66083368820352,0.0011373631537454632,0.0010404315267864253,9.693162695903782e-05,0.37082360445024015,0.36861550000000004,0.36640739554975993,0.8927576885711546,148.39962557804984,10.0,3.0,0.0,0.3667193704924826,0.0008745345235348676,0.3694415625,0.0003773437499999255,,31.02108559390186,,rising,14158093.0,8.0,6.660111161322445,15.0,5.0,0.0,5.0,0.8927576885711546,68.66083368820352,148.39962557804984,9.693162695903782e-05,0.0008745345235348676,0.3694415625,,31.02108559390186,,3.0,0.0,rising,14158093.0,5.040000000000011,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.34}]}",False,not_in_gap_or_already_strong,40,Buy,40
OGUSDT,Buy,49,18.272,18.4035584,17.72384,Bullish,2025-09-08T10:31:05.078343+00:00,2025-09-08T16:01:05.078343+05:30,Success,1,1.0,,5.04%,78.21592835722033,0.1460775098864424,0.08444361784712001,0.0616338920393224,18.066275130444396,17.619799999999998,17.1733248695556,1.23038782625007,282.9859292622464,10.0,3.0,0.0,17.49557532125717,0.2153133459489207,17.814484375,0.07418750000000074,,29.27562145655265,,rising,72531.30000000002,8.0,15.870049798467463,15.0,5.0,0.0,5.0,1.23038782625007,78.21592835722033,282.9859292622464,0.0616338920393224,0.2153133459489207,17.814484375,,29.27562145655265,,3.0,0.0,rising,72531.30000000002,5.039999999999978,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49,Buy,49
NEARUSDT,Buy,40,2.532,2.5502304,2.45604,Bullish,2025-09-08T10:31:06.780832+00:00,2025-09-08T16:01:06.780832+05:30,Success,269,269.0,,5.04%,70.09150817004831,0.007425996953329239,0.006551746538506522,0.000874250414822717,2.5374289356919517,2.51845,2.4994710643080484,0.856974706588686,130.2235179786195,10.0,3.0,0.0,2.508504770839365,0.006996326086377006,2.52575,0.0018125000000002167,,31.7860132672248,,rising,719136.0,8.0,6.999004005345123,15.0,5.0,0.0,5.0,0.856974706588686,70.09150817004831,130.2235179786195,0.000874250414822717,0.006996326086377006,2.52575,,31.7860132672248,,3.0,0.0,rising,719136.0,5.040000000000056,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.0}]}",False,not_in_gap_or_already_strong,40,Buy,40
CRVUSDT,Buy,40,0.79,0.795688,0.7663,Bullish,2025-09-08T10:31:08.525861+00:00,2025-09-08T16:01:08.525861+05:30,Success,273,273.0,,5.04%,77.73296628437545,0.0034391257423890265,0.003086763423286438,0.00035236231910258826,0.7902474400702633,0.78295,0.7756525599297368,0.9830461046695309,157.99842395587234,10.0,3.0,0.0,0.77821599734998,0.0030596866011414377,0.7867812500000001,0.0007343750000000648,,42.081005091515834,,rising,5904051.7,8.0,6.763909106019972,15.0,5.0,0.0,5.0,0.9830461046695309,77.73296628437545,157.99842395587234,0.00035236231910258826,0.0030596866011414377,0.7867812500000001,,42.081005091515834,,3.0,0.0,rising,5904051.7,5.040000000000023,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.24}]}",False,not_in_gap_or_already_strong,40,Buy,40
OPUSDT,Buy,42,0.7433,0.74865176,0.721001,Bullish,2025-09-08T10:31:10.293021+00:00,2025-09-08T16:01:10.293021+05:30,Success,270,270.0,,5.04%,63.64818586078103,0.002817348979908707,0.0027858555039795498,3.1493475929157255e-05,0.7448720581761255,0.739865,0.7348579418238745,0.8430157868325414,113.94452778023108,10.0,3.0,0.0,0.7343548261219208,0.0028381942554152125,0.7402312499999999,0.0010609374999999144,,26.732833544033554,,falling,-7176092.900000001,8.0,4.26631137768588,15.0,10.0,0.0,5.0,0.8430157868325414,63.64818586078103,113.94452778023108,3.1493475929157255e-05,0.0028381942554152125,0.7402312499999999,,26.732833544033554,,3.0,0.0,falling,-7176092.900000001,5.0400000000000365,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 15.73}]}",False,not_in_gap_or_already_strong,42,Buy,42
TAKEUSDT,Buy,49,0.19054,0.19191189,0.1848238,Bullish,2025-09-08T10:31:11.163507+00:00,2025-09-08T16:01:11.163507+05:30,Success,4,4.0,,5.04%,86.34189565020691,0.0035534963331231295,0.0023516415262418142,0.0012018548068813153,0.19211901826838912,0.18146500000000002,0.1708109817316109,0.9258956466653459,133.57561869732652,10.0,3.0,0.0,0.17982411237712492,0.001815553085569315,0.18860765625,0.0020809374999999908,,64.15656435180496,,rising,14002555.0,8.0,16.0,15.0,5.0,0.0,5.0,0.9258956466653459,86.34189565020691,133.57561869732652,0.0012018548068813153,0.001815553085569315,0.18860765625,,64.15656435180496,,3.0,0.0,rising,14002555.0,5.039999999999956,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49,Buy,49
