SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,Keltner_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,MACD_sell_score,Bollinger_buy_score,Bollinger_sell_score,Keltner_sell_score
signals_2025-09-05_08-54-59_STRONG.json,LINKUSDT,Sell,50,Fail,253.0,False,25,50,,,Bullish,5.04%,0,0,2025-09-05T03:23:40.802087+00:00,2025-09-05T08:53:40.802087+05:30,43.04953368401083,-68.83720930232549,-103.61313582568948,-0.21871838672904434,,,rising,down,down,0.006518300379703135,0.013188739853899779,-0.006670439474196644,22.49547995321897,22.405700000000003,22.315920046781034,22.494200000000003,22.405700000000003,22.317200000000003,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,BNXUSDT,Strong Sell,60,Inconclusive,,False,35,60,,,Bullish,5.04%,0,0,2025-09-05T03:23:41.936859+00:00,2025-09-05T08:53:41.936859+05:30,,,,,,,falling,down,down,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,,,,,0.0,0.0,0.0,10.0,0.0,,,,,15.0,10.0,10.0,0.0,15.0,15.0,10.0
signals_2025-09-05_08-54-59_STRONG.json,SUIUSDT,Sell,55,Inconclusive,,False,10,55,,,Bullish,5.04%,0,0,2025-09-05T03:23:43.103607+00:00,2025-09-05T08:53:43.103607+05:30,51.41758620680941,-64.20233463035075,-27.182413865993883,-0.13453642878465513,,,falling,down,down,0.004101435187681357,0.005380207385932387,-0.0012787721982510302,3.322545391927192,3.3094050000000004,3.296264608072809,3.321255,3.3094049999999995,3.297554999999999,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,1000PEPEUSDT,Sell,50,Inconclusive,,False,40,50,,,Bullish,5.04%,0,0,2025-09-05T03:23:44.274597+00:00,2025-09-05T08:53:44.274597+05:30,46.45819921740312,-84.75711892797348,-116.90442423738457,-0.04638649290448802,,,rising,down,down,4.126044968435355e-06,7.533062127334018e-06,-3.4070171588986633e-06,0.009532662874127759,0.009507145,0.00948162712587224,0.009528894999999997,0.009507144999999998,0.009485394999999999,10.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,IDOLUSDT,Strong Sell,65,Success,52.0,True,20,65,,,Bullish,5.04%,0,0,2025-09-05T03:23:45.443800+00:00,2025-09-05T08:53:45.443800+05:30,39.366457555024574,-67.32026143790839,-124.07568750977183,-0.22497204340701907,,,falling,down,down,-0.0002945460922026272,-0.0002945094358191825,-3.665638344469216e-08,0.039900672184333436,0.039216,0.038531327815666566,0.039896,0.039216,0.038536,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,AVAXUSDT,Sell,45,Inconclusive,,False,20,45,,,Bullish,5.04%,0,0,2025-09-05T03:23:46.606001+00:00,2025-09-05T08:53:46.606001+05:30,53.216046989597025,-32.926829268291826,41.65100368393492,-0.11286185719898037,,,falling,down,down,0.039178486786337174,0.030238734786493617,0.008939751999843558,24.319996031696014,24.1625,24.00500396830399,24.2965,24.1625,24.0285,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,0.0,,,
signals_2025-09-05_08-54-59_STRONG.json,PTBUSDT,Sell,45,Success,0.0,True,20,45,,,Bullish,5.04%,0,0,2025-09-05T03:23:47.779938+00:00,2025-09-05T08:53:47.779938+05:30,49.789540568924075,-48.4184914841849,11.11896740562025,0.020997457072801345,,,falling,down,down,0.0004307252478564713,0.00047391615487227295,-4.319090701580163e-05,0.04575875984729366,0.041902999999999996,0.03804724015270633,0.045223,0.041903,0.038583000000000006,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,SOMIUSDT,Strong Buy,75,Success,5.0,True,75,50,,,Bullish,5.04%,0,0,2025-09-05T03:23:48.932194+00:00,2025-09-05T08:53:48.932194+05:30,34.807607035629744,-98.20359281437113,-194.80411686587055,-0.22160510980256695,,,rising,down,down,-0.0022682284921224927,-0.0007654081883102966,-0.001502820303812196,0.55105547552632,0.536545,0.5220345244736802,0.5523450000000001,0.536545,0.520745,10.0,10.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,15.0,,
signals_2025-09-05_08-54-59_STRONG.json,ADAUSDT,Sell,40,Inconclusive,,False,25,40,,,Bullish,5.04%,0,0,2025-09-05T03:23:50.101992+00:00,2025-09-05T08:53:50.101992+05:30,49.82177812053541,-67.24137931034413,-42.06019393022574,-0.13823665469481441,,,rising,down,down,0.000975385798337669,0.0012289223985978682,-0.00025353660026019914,0.8174915101530713,0.8151399999999999,0.8127884898469284,0.8173900000000001,0.8151400000000001,0.8128900000000001,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,TAKEUSDT,Strong Buy,80,Success,3.0,True,80,45,,,Bullish,5.04%,0,0,2025-09-05T03:23:51.270671+00:00,2025-09-05T08:53:51.270671+05:30,29.67627231515391,-89.76458546571135,-143.32676830306076,-0.10231003243525423,,,falling,up,up,-0.0030957236180881864,-0.0029184988713715724,-0.00017722474671661402,0.165634972335724,0.1600095,0.154384027664276,0.16470449999999998,0.16000949999999997,0.15531449999999997,10.0,25.0,15.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,BNBUSDT,Strong Buy,75,Success,263.0,True,75,50,,,Bullish,5.04%,0,0,2025-09-05T03:23:52.435113+00:00,2025-09-05T08:53:52.435113+05:30,39.73822530163947,-87.53894080996926,-232.72372592052855,-0.091385429276109,,,rising,down,down,-0.05201034015613004,0.1817899718295115,-0.23380031198564155,848.1125906424127,846.7334999999999,845.3544093575872,848.0735,846.7334999999999,845.3934999999999,10.0,10.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,15.0,,
signals_2025-09-05_08-54-59_STRONG.json,NEIROETHUSDT,Sell,45,Success,11.0,True,30,45,,,Bullish,5.04%,0,0,2025-09-05T03:23:53.593974+00:00,2025-09-05T08:53:53.593974+05:30,50.94960262333781,-51.666666666666885,102.95093838634011,-0.19964013666515484,,,falling,down,down,3.5951777726528356e-05,-5.842726603384327e-06,4.1794504329912684e-05,0.07584845855861318,0.0751125,0.07437654144138682,0.07604749999999999,0.0751125,0.07417750000000001,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,0.0,,,
signals_2025-09-05_08-54-59_STRONG.json,AAVEUSDT,Sell,45,Inconclusive,,False,20,45,,,Bullish,5.04%,0,0,2025-09-05T03:23:54.757809+00:00,2025-09-05T08:53:54.757809+05:30,47.504372332371744,-48.38709677419384,-36.13130645515691,-0.09757987742107917,,,falling,down,down,0.04625046871018412,0.03353325599952364,0.01271721271066048,308.4482121243632,307.1735,305.8987878756368,308.37850000000003,307.1735,305.96849999999995,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,0.0,,,
signals_2025-09-05_08-54-59_STRONG.json,FARTCOINUSDT,Sell,55,Inconclusive,,False,10,55,,,Bullish,5.04%,0,0,2025-09-05T03:23:55.903515+00:00,2025-09-05T08:53:55.903515+05:30,46.99526672947694,-55.681818181818166,-31.305252210078912,-0.03014321313814444,,,falling,down,down,0.0002620471326361118,0.0003683834289777923,-0.00010633629634168053,0.7568959575326331,0.75294,0.748984042467367,0.7567400000000001,0.75294,0.74914,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,SPKUSDT,Buy,40,Success,2.0,True,40,35,,,Bullish,5.04%,0,0,2025-09-05T03:23:57.070680+00:00,2025-09-05T08:53:57.070680+05:30,58.80651763065572,-27.35849056603764,115.04192872117567,0.1034914129333421,,,falling,down,down,0.0001542959319930995,0.00012364318007264063,3.065275192045886e-05,0.06125451345912829,0.060818,0.06038148654087171,0.061147999999999994,0.060818,0.060488,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,
signals_2025-09-05_08-54-59_STRONG.json,JELLYJELLYUSDT,Sell,45,Fail,52.0,False,30,45,,,Bullish,5.04%,0,0,2025-09-05T03:23:58.236937+00:00,2025-09-05T08:53:58.236937+05:30,65.22456622950278,-23.952095808383532,91.63179916317954,0.10903297591977602,,,falling,down,down,0.00040341430034795955,0.0003545123822886554,4.8901918059304154e-05,0.04094335194038937,0.0400215,0.03909964805961063,0.0407815,0.040021499999999995,0.03926149999999999,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,10.0,10.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,
signals_2025-09-05_08-54-59_STRONG.json,TAUSDT,Buy,45,Success,4.0,True,45,45,,,Bullish,5.04%,0,0,2025-09-05T03:23:59.407885+00:00,2025-09-05T08:53:59.407885+05:30,40.80201307997647,-93.96506087877182,-227.90043827007278,-0.19579804749819618,,,falling,up,up,-0.0009270736126653356,-0.00021266094394939138,-0.0007144126687159443,0.14715145849732905,0.140932,0.13471254150267095,0.148877,0.140932,0.132987,10.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,BASUSDT,Buy,50,Success,43.0,True,50,35,,,Bullish,5.04%,0,0,2025-09-05T03:24:00.569552+00:00,2025-09-05T08:54:00.569552+05:30,39.9298729046145,-58.064516129032285,-129.51481153429924,0.14768448408656776,,,falling,up,up,-7.939587155952887e-05,-6.482413405719197e-05,-1.4571737502336904e-05,0.022827688358319474,0.022596949999999998,0.02236621164168052,0.022788950000000002,0.02259695,0.02240495,10.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,BCHUSDT,Sell,35,Inconclusive,,False,30,35,,,Bullish,5.04%,0,0,2025-09-05T03:24:01.742338+00:00,2025-09-05T08:54:01.742338+05:30,57.556047969946356,-33.61169102296425,56.34391213529752,0.14116128324764812,,,falling,down,down,0.9450828164863196,0.9447357775670295,0.0003470389192901102,592.8335682486547,590.8280000000001,588.8224317513454,592.5830000000001,590.8280000000001,589.0730000000001,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,
signals_2025-09-05_08-54-59_STRONG.json,WIFUSDT,Sell,55,Fail,270.0,False,10,55,,,Bullish,5.04%,0,0,2025-09-05T03:24:03.092377+00:00,2025-09-05T08:54:03.092377+05:30,47.691497089506456,-60.9756097560969,-45.20456069752016,-0.14191243478400573,,,falling,down,down,0.0006606620801632435,0.0009522726974237016,-0.0002916106172604581,0.7973115746334356,0.792905,0.7884984253665643,0.7973049999999999,0.792905,0.788505,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,HYPEUSDT,Strong Sell,65,Inconclusive,,False,35,65,,,Bullish,5.04%,0,0,2025-09-05T03:24:04.263550+00:00,2025-09-05T08:54:04.263550+05:30,38.332955726234296,-99.39148073022311,-153.80642495609786,-0.13703679294942045,,,falling,down,down,-0.024610400695124213,0.0034085320727203043,-0.028018932767844517,45.644385987081414,45.40845,45.17251401291859,45.64345,45.40845,45.17345,10.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,ARBUSDT,Sell,50,Fail,266.0,False,25,50,,,Bullish,5.04%,0,0,2025-09-05T03:24:05.430853+00:00,2025-09-05T08:54:05.430853+05:30,45.08600941545906,-78.57142857142819,-101.08604845447397,-0.07438586636103646,,,rising,down,down,0.00026289331677131766,0.00042806827461867555,-0.00016517495784735788,0.4876140152928383,0.48568500000000003,0.48375598470716175,0.48733499999999996,0.485685,0.484035,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,ARIAUSDT,Buy,50,Success,2.0,True,50,15,,,Bullish,5.04%,0,0,2025-09-05T03:24:06.597460+00:00,2025-09-05T08:54:06.597460+05:30,47.62271602430217,-21.17647058823549,52.58013936057222,0.024054494699258515,,,falling,up,up,-0.0011868234373972747,-0.0016050860857885006,0.0004182626483912259,0.11726155516133316,0.115179,0.11309644483866685,0.116949,0.115179,0.11340900000000001,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,
signals_2025-09-05_08-54-59_STRONG.json,LTCUSDT,Strong Buy,75,Success,163.0,True,75,50,,,Bullish,5.04%,0,0,2025-09-05T03:24:07.762841+00:00,2025-09-05T08:54:07.762841+05:30,33.18135328163544,-98.42519685039291,-206.31993114471894,-0.10728330331602845,,,rising,down,down,-0.04804330675298729,0.06614620289828578,-0.11418950965127307,112.619301249378,112.01500000000001,111.41069875062203,112.66499999999999,112.01499999999999,111.36499999999998,10.0,10.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,15.0,,
signals_2025-09-05_08-54-59_STRONG.json,TREEUSDT,Sell,45,Success,96.0,True,20,45,,,Bullish,5.04%,0,0,2025-09-05T03:24:08.932247+00:00,2025-09-05T08:54:08.932247+05:30,52.32777849073862,-29.1666666666671,55.75757575757013,0.13559751383414434,,,falling,down,down,0.00029420717871808666,0.00035766532377013067,-6.345814505204401e-05,0.3349312981541577,0.33339,0.33184870184584236,0.3347399999999999,0.33338999999999996,0.33204,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,PENGUUSDT,Sell,40,Inconclusive,,False,25,40,,,Bullish,5.04%,0,0,2025-09-05T03:24:10.079019+00:00,2025-09-05T08:54:10.079019+05:30,50.52732264988095,-41.52542372881391,43.886897650334646,-0.14246288350581193,,,rising,down,down,2.105727271560498e-05,2.226564951178962e-05,-1.208376796184639e-06,0.028762513916656372,0.028665950000000003,0.028569386083343633,0.028766450000000002,0.028665950000000003,0.028565450000000003,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,BIOUSDT,Sell,55,Success,133.0,True,25,55,,,Bullish,5.04%,0,0,2025-09-05T03:24:11.250913+00:00,2025-09-05T08:54:11.250913+05:30,42.983070895271894,-83.5365853658533,-78.85304659497953,-0.18540216944368365,,,falling,down,down,-0.00033569259536969653,-0.00029104849136430175,-4.464410400539478e-05,0.1410419756793314,0.139644,0.13824602432066857,0.14080900000000002,0.13964400000000002,0.13847900000000002,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,TRUMPUSDT,Buy,50,Success,250.0,True,50,30,,,Bullish,5.04%,0,0,2025-09-05T03:24:12.421034+00:00,2025-09-05T08:54:12.421034+05:30,47.14193026790361,-83.33333333333456,-72.05387205387017,0.1207052552817323,,,rising,down,down,0.0038243977264205142,0.005605460857674552,-0.0017810631312540374,8.338031841543089,8.32565,8.31326815845691,8.336649999999999,8.32565,8.31465,10.0,0.0,15.0,0.0,10.0,15.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,1000BONKUSDT,Sell,55,Fail,251.0,False,10,55,,,Bullish,5.04%,0,0,2025-09-05T03:24:13.588671+00:00,2025-09-05T08:54:13.588671+05:30,47.02885201761531,-72.72727272727228,-46.48342764753649,-0.2346571285937269,,,falling,down,down,-7.197529918481077e-06,-2.10546056314175e-06,-5.092069355339327e-06,0.019552611737948245,0.01944835,0.019344088262051754,0.01954185,0.01944835,0.01935485,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,UNIUSDT,Sell,50,Inconclusive,,False,40,50,,,Bullish,5.04%,0,0,2025-09-05T03:24:14.750091+00:00,2025-09-05T08:54:14.750091+05:30,46.11293678271825,-86.00000000000036,-113.49459911759088,-0.2228145097172017,,,rising,down,down,0.006070713750094825,0.008461349554250236,-0.002390635804155411,9.383032384558751,9.36005,9.337067615441248,9.38205,9.36005,9.338049999999999,10.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,FILUSDT,Sell,55,Inconclusive,,False,10,55,,,Bullish,5.04%,0,0,2025-09-05T03:24:15.909518+00:00,2025-09-05T08:54:15.909518+05:30,50.954436384984746,-70.00000000000266,-48.442906574405,-0.06733400984134166,,,falling,down,down,0.001455213321365001,0.0022721445608401424,-0.0008169312394751414,2.28605270171627,2.28235,2.27864729828373,2.28585,2.2823499999999997,2.2788499999999994,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,MITOUSDT,Sell,45,Fail,54.0,False,35,45,,,Bullish,5.04%,0,0,2025-09-05T03:24:17.054828+00:00,2025-09-05T08:54:17.054828+05:30,43.273724756622144,-82.8442437923254,-83.0196912671144,-0.284261108069805,,,falling,down,down,-0.00044965851654077404,-0.0006123480918638615,0.0001626895753230875,0.19130398416011407,0.189631,0.18795801583988592,0.190961,0.189631,0.188301,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,0.0,,,
signals_2025-09-05_08-54-59_STRONG.json,PYTHUSDT,Sell,55,Inconclusive,,False,10,55,,,Bullish,5.04%,0,0,2025-09-05T03:24:18.224734+00:00,2025-09-05T08:54:18.224734+05:30,50.87293677472551,-40.0,5.1764705882326165,-0.1792483861956324,,,falling,down,down,5.34759254756656e-05,5.793327587946933e-05,-4.457350403803732e-06,0.15033145502603132,0.14950599999999997,0.14868054497396863,0.15022599999999997,0.14950599999999997,0.14878599999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,
signals_2025-09-05_08-54-59_STRONG.json,VIDTUSDT,Sell,50,Inconclusive,,False,35,50,,,Bullish,5.04%,0,0,2025-09-05T03:24:19.386343+00:00,2025-09-05T08:54:19.386343+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.00293,0.00293,0.00293,0.0029300000000000003,0.0029300000000000003,0.0029300000000000003,10.0,,,0.0,,0.0,0.0,0.0,10.0,0.0,,,0.0,,15.0,10.0,10.0,0.0,15.0,15.0,
