Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,would_be_strong_if,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__estimated_profit_margin_pct
XRPUSDT,Buy,46,2.8232,2.84352704,2.8006144,Bullish,2025-09-07T05:10:28.931554+00:00,2025-09-07T10:40:28.931554+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.77}]}",Inconclusive,219,,,5.04%,62.523982019322176,0.0002712892835351505,2.8239315720254745,2.8207099999999996,2.8174884279745247,0.8864572917057882,115.10791366906582,10.0,3.0,0.0,2.8188038977165424,0.0015383290702058717,2.8201171875,,9.18787172905283,,falling,-0.000500000000000167,0.8864572917057882,62.523982019322176,115.10791366906582,0.0002712892835351505,0.0015383290702058717,2.8201171875,,9.18787172905283,,3.0,0.0,falling,5.040000000000046
PUMPUSDT,Buy,40,0.004712,0.00475804,0.00466596,Bullish,2025-09-07T05:10:32.758630+00:00,2025-09-07T10:40:32.758630+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Fail,31,,31.0,6.84%,49.33593979911385,-6.553146056542059e-06,0.0047568021647440995,0.0047241,0.004691397835255901,0.31499695670477884,-62.08552015948483,10.0,3.0,0.0,0.004686122981190038,2.557709924197341e-05,0.00472178125,,4.542551442087051,,falling,-6.000000000000016e-05,0.31499695670477884,49.33593979911385,-62.08552015948483,-6.553146056542059e-06,2.557709924197341e-05,0.00472178125,,4.542551442087051,,3.0,0.0,falling,6.839377131767041
BCHUSDT,Buy,40,598.0,602.3056,593.216,Bullish,2025-09-07T05:10:34.674399+00:00,2025-09-07T10:40:34.674399+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Success,194,194.0,,5.04%,47.622167846620926,-0.17059610273896547,600.9805180777303,598.6805,596.3804819222698,0.35206638013219294,-55.17416730230796,10.0,3.0,0.0,597.6185996064983,1.003608717363143,598.0862500000001,,0.6174622693197254,,falling,-4.2000000000000455,0.35206638013219294,47.622167846620926,-55.17416730230796,-0.17059610273896547,1.003608717363143,598.0862500000001,,0.6174622693197254,,3.0,0.0,falling,5.040000000000031
SUIUSDT,Buy,43,3.3711,3.39537192,3.3441312,Bullish,2025-09-07T05:10:39.474830+00:00,2025-09-07T10:40:39.474830+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 14.74}]}",Success,192,192.0,,5.04%,54.66581387035715,0.00020937885224840387,3.3738924383202598,3.36821,3.36252756167974,0.7542922454341867,115.92210767468221,10.0,3.0,0.0,3.364494231199413,0.003997883221173578,3.3673124999999997,,2.3887615067467394,,falling,-0.0041999999999999815,0.7542922454341867,54.66581387035715,115.92210767468221,0.00020937885224840387,0.003997883221173578,3.3673124999999997,,2.3887615067467394,,3.0,0.0,falling,5.039999999999977
ADAUSDT,Buy,40,0.8262,0.83214864,0.8195904,Bullish,2025-09-07T05:10:41.393135+00:00,2025-09-07T10:40:41.393135+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Inconclusive,219,,,5.04%,50.554186833308826,-0.0002315324002781514,0.8287240707123079,0.826915,0.825105929287692,0.3023847284864464,-70.90260381082085,10.0,3.0,0.0,0.8250540008516374,0.0009505258199044072,0.82574375,,5.745330386971649,,falling,-0.0012999999999999678,0.3023847284864464,50.554186833308826,-70.90260381082085,-0.0002315324002781514,0.0009505258199044072,0.82574375,,5.745330386971649,,3.0,0.0,falling,5.039999999999957
TAUSDT,Buy,45,0.10504,0.10670326,0.10337674,Bullish,2025-09-07T05:10:43.308829+00:00,2025-09-07T10:40:43.308829+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.58}]}",Success,13,13.0,,11.08%,72.49188975970591,0.00013162658563398112,0.10509292124149731,0.10319350000000001,0.1012940787585027,0.9860691140171725,157.98850574712787,10.0,3.0,0.0,0.10253329521498686,0.0009240313702502623,0.10441187499999999,,34.88985750692797,,rising,0.002819999999999989,0.9860691140171725,72.49188975970591,157.98850574712787,0.00013162658563398112,0.0009240313702502623,0.10441187499999999,,34.88985750692797,,3.0,0.0,rising,11.084153908181019
AVAXUSDT,Buy,40,24.548,24.7247456,24.351616,Bullish,2025-09-07T05:10:44.282167+00:00,2025-09-07T10:40:44.282167+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Inconclusive,219,,,5.04%,48.042115400586326,-0.006842113687326795,24.618710598464684,24.57115,24.523589401535315,0.2566262752434589,-92.87076776348192,10.0,3.0,0.0,24.532165665895032,0.030148533181074185,24.539296875,,0.8937293817822217,,falling,-0.0710000000000015,0.2566262752434589,48.042115400586326,-92.87076776348192,-0.006842113687326795,0.030148533181074185,24.539296875,,0.8937293817822217,,3.0,0.0,falling,5.040000000000008
REDUSDT,Buy,48,0.6779,0.68805937,0.66774063,Bullish,2025-09-07T05:10:45.239176+00:00,2025-09-07T10:40:45.239176+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",Fail,9,,9.0,10.49%,64.10190127018791,0.0014303011730831486,0.6802877516739252,0.665175,0.6500622483260747,0.9210020873285125,131.80129014163606,10.0,3.0,0.0,0.6625473605338088,0.00564409708590938,0.6767062500000001,,22.731498736077164,,rising,0.02189999999999992,0.9210020873285125,64.10190127018791,131.80129014163606,0.0014303011730831486,0.00564409708590938,0.6767062500000001,,22.731498736077164,,3.0,0.0,rising,10.490577265445989
DOLOUSDT,Buy,41,0.20657,0.20987512,0.2024386,Bullish,2025-09-07T05:10:47.151170+00:00,2025-09-07T10:40:47.151170+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.3}]}",Success,81,81.0,,11.20%,61.49248967922466,0.0003816372187221272,0.20894613093849257,0.203591,0.19823586906150742,0.7781444594180711,123.1426018466424,10.0,3.0,0.0,0.20164722931392232,0.002474789760865409,0.20252484375000002,,12.406101732554514,,rising,0.003920000000000007,0.7781444594180711,61.49248967922466,123.1426018466424,0.0003816372187221272,0.002474789760865409,0.20252484375000002,,12.406101732554514,,3.0,0.0,rising,11.199999999999982
LTCUSDT,Buy,44,112.88,113.692736,111.97696,Bullish,2025-09-07T05:10:50.030803+00:00,2025-09-07T10:40:50.030803+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 14.03}]}",Success,50,50.0,,5.04%,57.833463134183184,0.007922840683566072,112.94731067938011,112.7895,112.6316893206199,0.7867359812259972,110.77542799596208,10.0,3.0,0.0,112.691809179795,0.096723503590311,112.845,,10.02648782075913,,falling,-0.030000000000001137,0.7867359812259972,57.833463134183184,110.77542799596208,0.007922840683566072,0.096723503590311,112.845,,10.02648782075913,,3.0,0.0,falling,5.040000000000006
PENGUUSDT,Buy,40,0.02893,0.0291383,0.02869856,Bullish,2025-09-07T05:10:56.704839+00:00,2025-09-07T10:40:56.704839+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Fail,114,,114.0,5.04%,49.45698548122715,-5.461800295106159e-06,0.029004729682436538,0.02894775,0.028890770317563465,0.34424272617024315,-58.656126482222504,10.0,3.0,0.0,0.028884978368426076,4.7021787166991294e-05,0.028943406249999998,,7.222400486830664,,falling,-5.099999999999896e-05,0.34424272617024315,49.45698548122715,-58.656126482222504,-5.461800295106159e-06,4.7021787166991294e-05,0.028943406249999998,,7.222400486830664,,3.0,0.0,falling,5.0400000000000045
TAKEUSDT,Buy,49,0.1719,0.1746504,0.168462,Bullish,2025-09-07T05:10:57.675374+00:00,2025-09-07T10:40:57.675374+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",Success,3,3.0,,11.20%,79.96319031406385,0.0011094806965424473,0.1729246495467634,0.162559,0.15219335045323662,0.9505747545225788,157.99159427185384,10.0,3.0,0.0,0.16064242486802047,0.00210734650254043,0.169236875,,47.24184553129079,,rising,0.016949999999999993,0.9505747545225788,79.96319031406385,157.99159427185384,0.0011094806965424473,0.00210734650254043,0.169236875,,47.24184553129079,,3.0,0.0,rising,11.199999999999944
TRUMPUSDT,Buy,40,8.513,8.5742936,8.444896,Bullish,2025-09-07T05:10:58.635558+00:00,2025-09-07T10:40:58.635558+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.85}]}",Inconclusive,219,,,5.04%,65.96293899312974,0.0022715181741713407,8.53402006795207,8.475,8.415979932047929,0.8219244006196276,118.69031377899313,10.0,3.0,0.0,8.442161615969503,0.017325867619355017,8.511125,,31.912110100437236,,rising,0.10599999999999987,0.8219244006196276,65.96293899312974,118.69031377899313,0.0022715181741713407,0.017325867619355017,8.511125,,31.912110100437236,,3.0,0.0,rising,5.040000000000069
MYXUSDT,Buy,44,1.523,1.547368,1.49254,Bullish,2025-09-07T05:11:07.203156+00:00,2025-09-07T10:41:07.203156+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.09}]}",Success,17,17.0,,11.20%,76.65468214953752,0.006999454219863387,1.5361285584671371,1.44048,1.3448314415328628,0.9313708503424653,148.07733527671752,10.0,3.0,0.0,1.3940665738774705,0.024320719405416465,1.5068937500000001,,43.450626231866835,,rising,0.13649999999999984,0.9313708503424653,76.65468214953752,148.07733527671752,0.006999454219863387,0.024320719405416465,1.5068937500000001,,43.450626231866835,,3.0,0.0,rising,11.199999999999976
EIGENUSDT,Buy,46,1.4012,1.41894827,1.38345173,Bullish,2025-09-07T05:11:08.160864+00:00,2025-09-07T10:41:08.160864+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Fail,42,,42.0,8.87%,49.657268314413464,-0.0037214927251934694,1.426908385668403,1.411125,1.3953416143315969,0.1855871037901294,-98.82320317509625,10.0,3.0,0.0,1.384437774622473,0.009860150403078667,1.4056250000000001,,15.162402016418582,,falling,-0.0022999999999999687,0.1855871037901294,49.657268314413464,-98.82320317509625,-0.0037214927251934694,0.009860150403078667,1.4056250000000001,,15.162402016418582,,3.0,0.0,falling,8.86653547522063
HEMIUSDT,Buy,51,0.036914,0.03739475,0.03643325,Bullish,2025-09-07T05:11:11.037815+00:00,2025-09-07T10:41:11.037815+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 14, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",Success,4,4.0,,9.12%,63.753749535627264,9.611167645721781e-05,0.03701267544940878,0.0362293,0.035445924550591215,0.9370190567733191,128.8350429208599,10.0,3.0,0.0,0.03647304578694331,0.0002670857365782524,0.03685125,,12.652773055246492,,rising,0.000787000000000003,0.9370190567733191,63.753749535627264,128.8350429208599,9.611167645721781e-05,0.0002670857365782524,0.03685125,,12.652773055246492,,3.0,0.0,rising,9.11654191061922
