SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,Keltner_sell_score,MACD_sell_score,Bollinger_buy_score,Keltner_buy_score,Bollinger_sell_score
signals_2025-09-05_13-26-45_STRONG.json,TREEUSDT,Buy,40,Fail,274.0,False,40,35,,,Bullish,5.04%,0,0,2025-09-05T07:56:21.493249+00:00,2025-09-05T13:26:21.493249+05:30,58.41119695131481,-27.27272727272727,169.78516978516944,0.11585454744962556,,,falling,down,down,0.0001766300953663924,-0.00022296582813598884,0.0003995959235023812,0.3320485784174265,0.329895,0.32774142158257347,0.33179499999999995,0.329895,0.32799500000000004,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,,0.0,,,
signals_2025-09-05_13-26-45_STRONG.json,MITOUSDT,Sell,45,Success,6.0,True,20,45,,,Bullish,5.04%,0,0,2025-09-05T07:56:22.330130+00:00,2025-09-05T13:26:22.330130+05:30,40.096493430694196,-58.40707964601791,-59.91627420198966,-0.19610170757345258,,,falling,down,down,-0.0013302382858136619,-0.001498544774448803,0.00016830648863514104,0.1888810566357491,0.1863495,0.1838179433642509,0.1888045,0.1863495,0.18389450000000002,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,,0.0,,,
signals_2025-09-05_13-26-45_STRONG.json,VIDTUSDT,Sell,50,Inconclusive,,False,35,50,,,Bullish,5.04%,0,0,2025-09-05T07:56:23.162864+00:00,2025-09-05T13:26:23.162864+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.00293,0.00293,0.00293,0.0029300000000000003,0.0029300000000000003,0.0029300000000000003,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,,0.0,15.0,10.0,15.0
signals_2025-09-05_13-26-45_STRONG.json,AGIXUSDT,Sell,50,Inconclusive,,False,35,50,,,Bullish,5.04%,0,0,2025-09-05T07:56:23.990984+00:00,2025-09-05T13:26:23.990984+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.7009,0.7009,0.7009,0.7009000000000001,0.7009000000000001,0.7009000000000001,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,,0.0,15.0,10.0,15.0
signals_2025-09-05_13-26-45_STRONG.json,FILUSDT,Strong Sell,85,Success,20.0,True,40,85,,,Bullish,5.04%,0,0,2025-09-05T07:56:24.831753+00:00,2025-09-05T13:26:24.831753+05:30,89.62095980500096,-7.3170731707309145,145.89928057553848,0.3484400283105523,,,falling,down,down,0.00993989930481387,0.007448685612952607,0.0024912136918612635,2.3319739746349875,2.30485,2.2777260253650127,2.3268500000000003,2.30485,2.28285,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,25.0,15.0,0.0,0.0,15.0,10.0,10.0,10.0,0.0,,,
signals_2025-09-05_13-26-45_STRONG.json,XPLUSDT,Strong Buy,60,Success,3.0,True,60,40,,,Bullish,5.04%,0,0,2025-09-05T07:56:25.672224+00:00,2025-09-05T13:26:25.672224+05:30,38.25827261590378,-88.70967741935483,-122.86872736085647,0.1732322509142156,,,rising,down,down,0.0033667884238696155,0.006646544358069058,-0.0032797559341994423,0.685859077333383,0.6644,0.642940922666617,0.68285,0.6644,0.64595,10.0,10.0,15.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,,10.0,,,
signals_2025-09-05_13-26-45_STRONG.json,PYTHUSDT,Strong Sell,85,Success,20.0,True,40,85,,,Bullish,5.04%,0,0,2025-09-05T07:56:26.535231+00:00,2025-09-05T13:26:26.535231+05:30,75.63292411931671,-7.038123167155902,150.66196803954747,0.08834588455632637,,,falling,down,down,0.0006509320266782637,0.0004311666336641425,0.00021976539301412116,0.15309484229075324,0.15099849999999998,0.14890215770924672,0.15263849999999998,0.15099849999999998,0.14935849999999998,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,25.0,15.0,0.0,0.0,15.0,10.0,10.0,10.0,0.0,,,
signals_2025-09-05_13-26-45_STRONG.json,HBARUSDT,Strong Sell,65,Inconclusive,,False,60,65,,,Bullish,5.04%,0,0,2025-09-05T07:56:27.374563+00:00,2025-09-05T13:26:27.374563+05:30,86.19096498214802,-7.002801120448206,153.50212796653165,0.14129939099051825,,,falling,up,up,0.0007743855663247257,0.0005621412387803382,0.00021224432754438744,0.21921267961478608,0.217003,0.21479332038521393,0.218718,0.217003,0.215288,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,,,
signals_2025-09-05_13-26-45_STRONG.json,TRXUSDT,Strong Sell,85,Inconclusive,,False,40,85,,,Bullish,5.04%,0,0,2025-09-05T07:56:28.245994+00:00,2025-09-05T13:26:28.245994+05:30,83.7068549671415,-6.583072100314789,139.59968364057292,0.10609874208570926,,,falling,down,down,0.0006340999881051523,0.00040834190661072627,0.00022575808149442606,0.3380408900884849,0.335962,0.33388310991151504,0.337537,0.335962,0.334387,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,25.0,15.0,0.0,0.0,15.0,10.0,10.0,10.0,0.0,,,
signals_2025-09-05_13-26-45_STRONG.json,WLDUSDT,Strong Sell,85,Success,8.0,True,40,85,,,Bullish,5.04%,0,0,2025-09-05T07:56:29.082794+00:00,2025-09-05T13:26:29.082794+05:30,90.09366449616218,-6.020066889632179,139.80139364362657,0.41694542061091466,,,falling,down,down,0.006912298676564288,0.004513523061620832,0.002398775614943456,0.9061589016110914,0.8848099999999999,0.8634610983889084,0.8993600000000002,0.8848100000000001,0.87026,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,25.0,15.0,0.0,0.0,15.0,10.0,10.0,10.0,0.0,,,
signals_2025-09-05_13-26-45_STRONG.json,DOTUSDT,Strong Sell,65,Success,85.0,True,60,65,,,Bullish,5.04%,0,0,2025-09-05T07:56:29.919141+00:00,2025-09-05T13:26:29.919141+05:30,86.59075478956456,-3.7037037037041,123.45906163753405,0.28841626525545644,,,falling,up,up,0.01337955505624544,0.00997135845121441,0.003408196605031031,3.8474739435395926,3.8069499999999996,3.7664260564604066,3.8384499999999995,3.8069499999999996,3.7754499999999998,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,,,
signals_2025-09-05_13-26-45_STRONG.json,LDOUSDT,Strong Sell,85,Success,9.0,True,40,85,,,Bullish,5.04%,0,0,2025-09-05T07:56:30.755614+00:00,2025-09-05T13:26:30.755614+05:30,82.7115584948618,-5.831533477321651,121.00414555504258,0.25353255002066094,,,falling,down,down,0.010435374821490706,0.007683287876191986,0.0027520869452987203,1.2320924795530939,1.20015,1.1682075204469062,1.2224999999999997,1.2001499999999998,1.1778,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,25.0,15.0,0.0,0.0,15.0,10.0,10.0,10.0,0.0,,,
signals_2025-09-05_13-26-45_STRONG.json,LINEAUSDT,Buy,50,Success,1.0,True,50,15,,,Bullish,5.04%,0,0,2025-09-05T07:56:31.595296+00:00,2025-09-05T13:26:31.595296+05:30,55.937937484802724,-34.44444444444453,79.49950408178864,0.08263525285409691,,,falling,up,up,0.0002509914696179477,0.00022303978463262636,2.7951684985321357e-05,0.028329932631710915,0.0275785,0.026827067368289083,0.0283385,0.0275785,0.0268185,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,,0.0,,,
signals_2025-09-05_13-26-45_STRONG.json,DOLOUSDT,Sell,50,Success,4.0,True,40,50,,,Bullish,5.04%,0,0,2025-09-05T07:56:32.437371+00:00,2025-09-05T13:26:32.437371+05:30,59.2742028115575,-19.602272727272645,168.4771469563438,0.017795838577426618,,,falling,down,down,0.0004424345987126266,0.00026198174731009694,0.00018045285140252964,0.17429450857593748,0.17256,0.1708254914240625,0.174035,0.17256,0.171085,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,15.0,10.0,10.0,,0.0,,,
signals_2025-09-05_13-26-45_STRONG.json,ONDOUSDT,Strong Sell,75,Success,80.0,True,40,75,,,Bullish,5.04%,0,0,2025-09-05T07:56:33.299672+00:00,2025-09-05T13:26:33.299672+05:30,78.85818186684885,-12.804878048780456,132.34876455552467,0.08371174971234194,,,falling,down,down,0.0038376456655456748,0.0029444631406852083,0.0008931825248604665,0.9347524927207067,0.92402,0.9132875072792932,0.93272,0.92402,0.9153199999999999,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,25.0,15.0,0.0,0.0,15.0,10.0,10.0,,0.0,,,
signals_2025-09-05_13-26-45_STRONG.json,CRVUSDT,Strong Sell,85,Success,8.0,True,40,85,,,Bullish,5.04%,0,0,2025-09-05T07:56:34.133531+00:00,2025-09-05T13:26:34.133531+05:30,88.66319098695284,-4.3478260869565215,151.51515151515142,0.3378025023420178,,,falling,down,down,0.004344369252061275,0.0026634297444390154,0.00168093950762226,0.7705204558034886,0.7561500000000001,0.7417795441965116,0.76715,0.75615,0.74515,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,25.0,15.0,0.0,0.0,15.0,10.0,10.0,10.0,0.0,,,
signals_2025-09-05_13-26-45_STRONG.json,LINAUSDT,Strong Sell,60,Inconclusive,,False,25,60,,,Bullish,5.04%,0,0,2025-09-05T07:56:34.993098+00:00,2025-09-05T13:26:34.993098+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.000742,0.000742,0.000742,0.0007419999999999999,0.0007419999999999999,0.0007419999999999999,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,10.0,0.0,15.0,,15.0
signals_2025-09-05_13-26-45_STRONG.json,MEMEFIUSDT,Sell,50,Inconclusive,,False,35,50,,,Bullish,5.04%,0,0,2025-09-05T07:56:35.821740+00:00,2025-09-05T13:26:35.821740+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.002201,0.002201,0.002201,0.0022010000000000003,0.0022010000000000003,0.0022010000000000003,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,,0.0,15.0,10.0,15.0
signals_2025-09-05_13-26-45_STRONG.json,1000SHIBUSDT,Strong Buy,75,Success,273.0,True,75,50,,,Bullish,5.04%,0,0,2025-09-05T07:56:36.670525+00:00,2025-09-05T13:26:36.670525+05:30,89.88859927230996,-6.000000000000254,155.72364316905998,0.1651608788508086,,,rising,up,up,3.6550826728732125e-05,2.6235005372892776e-05,1.0315821355839349e-05,0.012345551120851568,0.012242949999999999,0.01214034887914843,0.012328449999999998,0.012242949999999999,0.01215745,10.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,
signals_2025-09-05_13-26-45_STRONG.json,BTRUSDT,Sell,35,Success,3.0,True,30,35,,,Bullish,5.04%,0,0,2025-09-05T07:56:37.506298+00:00,2025-09-05T13:26:37.506298+05:30,51.97130308754753,-63.97515527950307,69.58318980365189,0.034727177422526574,,,falling,down,down,0.0002606540340929081,9.232179630027848e-05,0.00016833223779262962,0.05334438479281326,0.0518645,0.05038461520718674,0.0532745,0.0518645,0.0504545,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,,0.0,,,
signals_2025-09-05_13-26-45_STRONG.json,SEIUSDT,Strong Sell,65,Success,66.0,True,60,65,,,Bullish,5.04%,0,0,2025-09-05T07:56:38.342041+00:00,2025-09-05T13:26:38.342041+05:30,82.98426970413962,-3.076923076922735,108.36349014877321,0.31005412798009097,,,falling,up,up,0.0015740670819134328,0.001217705787614937,0.00035636129429849586,0.29237344049562874,0.28756499999999996,0.2827565595043712,0.29076499999999994,0.28756499999999996,0.284365,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,,,
signals_2025-09-05_13-26-45_STRONG.json,LEVERUSDT,Sell,50,Inconclusive,,False,35,50,,,Bullish,5.04%,0,0,2025-09-05T07:56:39.174924+00:00,2025-09-05T13:26:39.174924+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.0001125,0.0001125,0.0001125,0.00011250000000000001,0.00011250000000000001,0.00011250000000000001,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,,0.0,15.0,10.0,15.0
signals_2025-09-05_13-26-45_STRONG.json,TIAUSDT,Strong Sell,85,Success,5.0,True,40,85,,,Bullish,5.04%,0,0,2025-09-05T07:56:40.038073+00:00,2025-09-05T13:26:40.038073+05:30,86.4630478195365,-7.565789473684112,144.3538264549862,0.2558761266415666,,,falling,down,down,0.007778404830584673,0.005967006195995044,0.0018113986345896288,1.6207294642346017,1.6004549999999997,1.5801805357653977,1.6165049999999996,1.6004549999999997,1.5844049999999998,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,25.0,15.0,0.0,0.0,15.0,10.0,10.0,10.0,0.0,,,
signals_2025-09-05_13-26-45_STRONG.json,QTUMUSDT,Sell,55,Success,20.0,True,10,55,,,Bullish,5.04%,0,0,2025-09-05T07:56:40.876069+00:00,2025-09-05T13:26:40.876069+05:30,50.95257720517404,-77.4193548387105,-7.780507780498928,-0.052007317582418305,,,falling,down,down,0.006843207251878702,0.007610571877946552,-0.0007673646260678499,2.8058859085010583,2.7917,2.777514091498942,2.8051999999999997,2.7916999999999996,2.7781999999999996,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,,10.0,,,
signals_2025-09-05_13-26-45_STRONG.json,FTMUSDT,Strong Sell,60,Inconclusive,,False,25,60,,,Bullish,5.04%,0,0,2025-09-05T07:56:41.735832+00:00,2025-09-05T13:26:41.735832+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.7702,0.7702,0.7702,0.7701999999999998,0.7701999999999998,0.7701999999999998,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,10.0,0.0,15.0,,15.0
signals_2025-09-05_13-26-45_STRONG.json,XLMUSDT,Strong Sell,85,Success,79.0,True,40,85,,,Bullish,5.04%,0,0,2025-09-05T07:56:42.582359+00:00,2025-09-05T13:26:42.582359+05:30,86.94069534181182,-7.91896869244911,129.77996013675042,0.3783475311891499,,,falling,down,down,0.0016388729129167556,0.0013879742550772483,0.0002508986578395073,0.36485019913425093,0.3609865,0.35712280086574905,0.3639965,0.3609865,0.3579765,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,25.0,15.0,0.0,0.0,15.0,10.0,10.0,10.0,0.0,,,
signals_2025-09-05_13-26-45_STRONG.json,POLUSDT,Strong Buy,60,Inconclusive,,False,60,40,,,Bullish,5.04%,0,0,2025-09-05T07:56:43.425506+00:00,2025-09-05T13:26:43.425506+05:30,69.35629105637436,-10.43689320388447,106.23296328445068,0.04292558815077552,,,falling,up,up,0.0009388278633113423,0.000676843683622017,0.0002619841796893253,0.2898382911568074,0.286486,0.2831337088431926,0.288921,0.28648599999999996,0.28405099999999994,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,15.0,0.0,0.0,15.0,0.0,0.0,,0.0,,,
signals_2025-09-05_13-26-45_STRONG.json,REDUSDT,Strong Sell,70,Success,0.0,True,55,70,,,Bullish,5.04%,0,0,2025-09-05T07:56:44.271578+00:00,2025-09-05T13:26:44.271578+05:30,86.66768895289455,-41.84566428003183,227.52295805337565,0.07457763811951286,,,rising,down,down,0.04639113204529399,0.022066238686486862,0.02432489335880713,0.6652700603811096,0.507315,0.34935993961889034,0.629815,0.507315,0.38481499999999996,10.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,25.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,,,15.0
signals_2025-09-05_13-26-45_STRONG.json,ETCUSDT,Strong Sell,85,Success,80.0,True,55,85,,,Bullish,5.04%,0,0,2025-09-05T07:56:45.104172+00:00,2025-09-05T13:26:45.104172+05:30,89.56511358890019,-4.589371980675954,171.88334360237968,0.2768644528407764,,,rising,down,down,0.09564354947957554,0.06676616465373089,0.02887738482584465,20.73395982681689,20.4695,20.20504017318311,20.683500000000002,20.4695,20.255499999999998,10.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,25.0,15.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,,,15.0
signals_2025-09-05_13-26-45_STRONG.json,OPUSDT,Strong Sell,70,Success,20.0,True,55,70,,,Bullish,5.04%,0,0,2025-09-05T07:56:45.947417+00:00,2025-09-05T13:26:45.947417+05:30,83.23754332132428,-8.433734939758802,156.1383211209658,0.21202919745661833,,,rising,down,down,0.0035149745746912986,0.002442610306913529,0.0010723642677777697,0.7143056546535194,0.70409,0.6938743453464806,0.71214,0.70409,0.69604,10.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,25.0,15.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,,,
