SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,Bollinger_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,Keltner_sell_score,MACD_sell_score,Bollinger_buy_score,Keltner_buy_score
signals_2025-09-05_12-50-02_STRONG.json,NEIROETHUSDT,Sell,45,Success,25.0,True,20,45.0,,,Bullish,5.04%,0,0,2025-09-05T07:19:07.175047+00:00,2025-09-05T12:49:07.175047+05:30,40.7419277914585,-42.76315789473688,62.347363884497454,-0.044207172161733393,,,falling,down,down,-0.0009032915718553136,-0.001094332718264528,0.00019104114640921448,0.07234585762050524,0.0711335,0.06992114237949476,0.07286849999999999,0.07113349999999999,0.06939849999999999,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,10.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-05_12-50-02_STRONG.json,AAVEUSDT,Strong Sell,75,Inconclusive,,False,65,75.0,,,Bullish,5.04%,0,0,2025-09-05T07:19:08.288613+00:00,2025-09-05T12:49:08.288613+05:30,70.30895496209531,-15.286624203822024,194.1349808844647,-0.0596361257588209,,,rising,up,up,0.3385395337614341,0.13788396388651772,0.20065556987491637,309.6541538301652,308.3125,306.9708461698348,309.60249999999996,308.3125,307.02250000000004,10.0,0.0,0.0,10.0,0.0,15.0,10.0,10.0,10.0,25.0,15.0,0.0,15.0,10.0,0.0,0.0,0.0,10.0,0.0,,
signals_2025-09-05_12-50-02_STRONG.json,JELLYJELLYUSDT,Buy,40,Success,26.0,True,40,40.0,,,Bullish,5.04%,0,0,2025-09-05T07:19:09.398332+00:00,2025-09-05T12:49:09.398332+05:30,54.765191417265704,-9.764309764309715,54.789965465316065,-0.03040174844367313,,,falling,up,up,-2.5841607847389148e-05,-0.00025373306669202253,0.00022789145884463338,0.04318509529949135,0.0402535,0.03732190470050865,0.0431035,0.040253500000000005,0.037403500000000006,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,,10.0,15.0,0.0,0.0,,0.0,,
signals_2025-09-05_12-50-02_STRONG.json,BNBUSDT,Strong Buy,65,Inconclusive,,False,65,20.0,,,Bullish,5.04%,0,0,2025-09-05T07:19:10.531252+00:00,2025-09-05T12:49:10.531252+05:30,67.00506589225634,-27.642276422764176,141.4466336058481,-0.044774793813514104,,,rising,up,up,0.40922519814989755,0.22296101863795129,0.18626417951194627,848.1546832897617,846.6215,845.0883167102382,847.8765000000001,846.6215,845.3664999999999,10.0,0.0,0.0,10.0,0.0,15.0,10.0,10.0,10.0,10.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,,
signals_2025-09-05_12-50-02_STRONG.json,FARTCOINUSDT,Strong Sell,65,Success,103.0,True,45,65.0,,,Bullish,5.04%,0,0,2025-09-05T07:19:11.648102+00:00,2025-09-05T12:49:11.648102+05:30,65.0757323757203,-26.865671641791465,203.08869755363585,-0.11171284826823409,,,rising,down,down,0.0009050990116826751,4.351630843779167e-05,0.0008615827032448835,0.7590793283161228,0.7537200000000001,0.7483606716838773,0.7585699999999997,0.7537199999999998,0.7488699999999999,10.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,10.0,10.0,0.0,0.0,15.0,10.0,0.0,10.0,10.0,10.0,0.0,,
signals_2025-09-05_12-50-02_STRONG.json,BCHUSDT,Strong Buy,75,Inconclusive,,False,75,65.0,,,Bullish,5.04%,0,0,2025-09-05T07:19:12.810282+00:00,2025-09-05T12:49:12.810282+05:30,75.78181594673197,-10.666666666667576,205.9489805968741,0.13137905134402456,,,rising,up,up,0.941286820903315,0.353925565726359,0.5873612551769559,596.7092827435705,593.1370000000001,589.5647172564296,596.1119999999999,593.137,590.162,10.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,25.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,,
signals_2025-09-05_12-50-02_STRONG.json,HYPEUSDT,Strong Buy,75,Success,249.0,True,75,65.0,,,Bullish,5.04%,0,0,2025-09-05T07:19:13.948120+00:00,2025-09-05T12:49:13.948120+05:30,80.91103960076764,-2.0370370370375293,195.74675138817466,0.4553398168741707,,,rising,up,up,0.1296279861415428,0.09520887271349579,0.034419113428047016,46.01854438923506,45.718900000000005,45.41925561076495,45.9794,45.7189,45.4584,10.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,25.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,,
signals_2025-09-05_12-50-02_STRONG.json,TAUSDT,Sell,45,Fail,39.0,False,20,45.0,,,Bullish,5.04%,0,0,2025-09-05T07:19:15.061727+00:00,2025-09-05T12:49:15.061727+05:30,46.2120777915139,-61.91446028513216,-20.651529564220876,-0.1485815799799152,,,falling,down,down,-0.00011060807701238073,-0.00018613804247537147,7.552996546299074e-05,0.1437946492240397,0.14191150000000002,0.14002835077596035,0.14360150000000002,0.14191150000000002,0.14022150000000003,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,10.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-05_12-50-02_STRONG.json,WIFUSDT,Strong Sell,75,Inconclusive,,False,50,75.0,,,Bullish,5.04%,0,0,2025-09-05T07:19:16.169471+00:00,2025-09-05T12:49:16.169471+05:30,68.83924615518177,-15.463917525773715,194.51170298627716,-0.08981834711916414,,,falling,up,up,0.001251426595116567,0.0007189897483157321,0.0005324368468008349,0.8022586237066633,0.7981450000000001,0.7940313762933369,0.801995,0.798145,0.794295,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,15.0,0.0,15.0,10.0,15.0,0.0,0.0,10.0,0.0,,
signals_2025-09-05_12-50-02_STRONG.json,BASUSDT,Strong Buy,65,Success,21.0,True,65,40.0,,,Bullish,5.04%,0,0,2025-09-05T07:19:17.309801+00:00,2025-09-05T12:49:17.309801+05:30,57.67612397887543,-5.011933174224356,91.59053642539425,0.09067815556478787,,,rising,up,up,-5.050577346588786e-05,-6.902080006917771e-05,1.851502660328985e-05,0.02243600792163861,0.02225375,0.02207149207836139,0.022408749999999998,0.022253749999999996,0.022098749999999993,10.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,,
