UTC_Time,Coin,Signal,Confidence,POP,Outcome,Duration(min),Did_TP_Hit_Later,Estimated_Profit(%),Price,TP,SL,Buy_Score,Sell_Score,Base_Score_OK,Confluence_OK,Vol_Profile_OK,Min_Profit_OK,RSI,CCI,%B,ADX15m,MACD_Hist,Regime,RegimeScore,Num_Conf,Overshoot_OK
2025-08-23 14:38:07,ETHUSDT,Buy,47,,Inconclusive,180,False,5.6,4736.22,4774.1098,4698.3302,35,-5,,False,True,True,55.249883286811475,103.43425204316964,0.6932271767699576,20.15020263019535,2.532632602819593,Bullish,4.0,1,False
2025-08-23 14:38:07,ENAUSDT,Buy,53,,Success,178,False,6.63,0.7359,0.7429,0.73,65,15,,False,False,True,33.49367858279956,-153.3133225583012,-0.0010894510026609318,16.46807188057384,-0.0005167006992364727,Bullish,4.0,1,True
2025-08-23 14:38:07,AAVEUSDT,Buy,47,,Fail,1,False,11.2,374.88,380.8781,367.7118,35,10,,False,True,True,63.77926693293788,107.25619413121979,0.7623615940386003,40.78501611091054,0.8354412260214241,Bullish,4.0,1,False
2025-08-23 14:38:07,ARBUSDT,Buy,47,,Inconclusive,180,False,7.88,0.5921,0.5988,0.5866,35,-5,,False,True,True,56.625881869857544,111.14583333333242,0.7727356293299579,17.610896536268054,0.0006158981669437691,Bullish,4.0,1,False
2025-08-23 14:38:07,XPLUSDT,Buy,41,,Fail,17,False,11.2,0.5448,0.5535,0.5339,35,10,,False,False,True,60.00101522477489,171.35129914034482,0.9335740427455029,16.62016547160432,0.0022247680381844354,Bullish,4.0,1,False
2025-08-23 14:38:07,HYPEUSDT,Buy,47,,Success,156,False,5.6,44.025,44.3772,43.6728,35,-5,,False,True,True,58.51558543600119,115.35897241140496,0.7837555935205726,20.131746834204833,0.03855324397628934,Bullish,4.0,1,False
2025-08-23 14:38:07,LDOUSDT,Buy,47,,Fail,2,True,7.26,1.5192,1.535,1.5063,35,10,,False,True,True,62.661534665804155,148.36608563709834,0.8525724801722027,45.11907982299465,0.002718717261062477,Bullish,4.0,1,False
2025-08-23 14:38:07,ETHFIUSDT,Buy,47,,Success,64,False,7.11,1.2531,1.2658,1.2427,35,-5,,False,True,True,56.950629676297694,101.53106291098288,0.7274782616926434,30.199336064594025,0.0015525866070536633,Bullish,4.0,1,False
2025-08-23 14:38:07,OPUSDT,Buy,47,,Inconclusive,180,False,6.06,0.7914,0.7983,0.7851,35,-5,,False,True,True,57.491056622027415,108.60504536843106,0.7278184008727302,23.862316530443046,0.0006375967540762698,Bullish,4.0,1,False
2025-08-23 14:38:07,APTUSDT,Buy,47,,Fail,125,False,5.6,4.7463,4.7843,4.7083,35,-5,,False,True,True,59.28329145670599,129.30847390747186,0.7876118421286761,31.454743443240513,0.0035086209079508227,Bullish,4.0,1,False
2025-08-23 14:38:07,PENDLEUSDT,Buy,47,,Fail,1,False,11.1,6.2075,6.3059,6.127,35,25,,False,True,True,74.96765833203135,144.5078833429558,0.8861164436683208,43.66930277388248,0.0290443014678684,Bullish,4.0,1,False
2025-08-23 14:38:07,BERAUSDT,Buy,72,,Inconclusive,180,False,11.09,2.58,2.6209,2.5466,80,15,,True,False,True,27.317222202581988,-284.3588269120205,-0.21660345087115596,16.651880911354155,-0.0040052083006083886,Bullish,4.0,2,True
