FileTimestampUTC,Coin,Signal,Outcome,Duration(min),Confidence,POP,Buy_Score,Sell_Score,Num_Conf,Confluence_OK,Vol_Profile_OK,Min_Profit_OK,Profit_Ceiling_OK,Regime,RegimeScore,ADX15m,MACD_Hist,RSI,CCI,PercentB,Overshoot_OK,Aligned,Initial_Signal,Vetoes_Passed,MaxProfitPrice,MaxDrawdownPrice,Did_TP_Hit_Later,DeservedStrongBuy,DeservedStrongSell
2025-08-22 03:32:07,XRPUSDT,Sell,Success,21,47,78,10,35,1,False,True,True,True,Bearish,-4.0,18.89202629895989,-0.002563944711081982,36.19148205983296,-124.07512805919431,0.1234,False,,Sell,,2.8205,2.8722,Yes,0,0
2025-08-22 03:32:07,DOGEUSDT,Sell,Success,14,41,88,-5,35,1,False,False,True,True,Bearish,-4.0,18.89202629895989,-0.00021959692001823723,45.243053597023405,-101.03879960933764,0.1922,False,,Sell,,0.21503,0.21862,Yes,0,0
2025-08-22 03:32:07,BNBUSDT,Sell,Inconclusive,0,48,83,5,25,1,False,True,True,True,Bearish,-4.0,18.89202629895989,-0.6325528696260461,48.04047729606097,-115.72904312552787,0.1691,False,,Sell,,845.09,852.43,No,0,0
2025-08-22 03:32:07,ADAUSDT,Sell,Success,9,47,88,-5,35,1,False,True,True,True,Bearish,-4.0,18.89202629895989,-0.0008991716253221188,43.65889866250362,-105.12505125051268,0.1935,False,,Sell,,0.8468,0.8625,Yes,0,0
2025-08-22 03:32:07,BIOUSDT,Sell,Success,4,43,75,15,45,1,False,False,True,False,Bearish,-4.0,18.89202629895989,0.0005226401732036211,71.04212874280879,145.32025253496866,0.9528,False,,Sell,,0.182,0.1979,Yes,0,0
2025-08-22 03:32:07,SUIUSDT,Sell,Fail,170,41,88,-5,35,1,False,False,True,True,Bearish,-4.0,18.89202629895989,-0.003267964973078886,40.99662695074726,-144.25192519252215,0.0923,False,,Sell,,3.3988,3.4526,No,0,0
2025-08-22 03:32:07,1000PEPEUSDT,Sell,Inconclusive,0,47,78,10,35,1,False,True,True,True,Bearish,-4.0,18.89202629895989,-1.1844109472799427e-05,38.82200151336414,-152.11441521821737,0.0975,False,,Sell,,0.0103061,0.0104687,No,0,0
2025-08-22 03:32:07,AAVEUSDT,Sell,Success,19,41,88,-5,35,1,False,False,True,True,Bearish,-4.0,18.89202629895989,-0.5015137673245591,43.88200845231972,-104.27304046109785,0.1579,False,,Sell,,299.74,304.88,Yes,0,0
2025-08-22 03:32:07,TRUMPUSDT,Sell,Inconclusive,0,47,88,-5,35,1,False,True,True,True,Bearish,-4.0,18.89202629895989,-0.007022025540312067,40.48835395971847,-154.26380264005573,0.0723,False,,Sell,,8.395,8.48,No,0,0
2025-08-22 03:32:07,ASRUSDT,Sell,Success,20,41,78,10,35,1,False,True,True,False,Bearish,-4.0,18.89202629895989,-0.00686703244236384,36.51959643026136,-167.92747358309788,0.0207,False,,Sell,,3.162,3.34,Yes,0,0
2025-08-22 03:32:07,SOONUSDT,Sell,Success,78,47,88,-5,35,1,False,True,True,True,Bearish,-4.0,18.89202629895989,-0.0001231580711145269,45.71699741880739,-124.19955323901087,0.1602,False,,Sell,,0.26679,0.27397,Yes,0,0
