Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__reason
LINEAUSDT,Sell,40,0.02381,0.02363857,0.0245243,Bearish,2025-09-11T11:38:46.325841+00:00,2025-09-11T17:08:46.325841+05:30,Success,2,2.0,,5.04%,39.253968066968845,-0.00011293814630650503,-9.291017763249343e-05,-2.00279686740116e-05,0.024490223786724396,0.0240925,0.023694776213275603,0.14485403007117986,-96.39468690702078,-10.0,0.0,3.0,0.024151118368272956,0.00023318557661902085,0.0237953125,9.687499999997545e-06,0.04071179985552846,,-13.408912552839059,,falling,-404476168.0,4.0,11.061324954765965,15.0,5.0,0.0,5.0,0.14485403007117986,39.253968066968845,-96.39468690702078,-2.00279686740116e-05,0.00023318557661902085,0.0237953125,,-13.408912552839059,,0.0,3.0,falling,-404476168.0,9.687499999997545e-06,0.04071179985552846,5.039999999999974,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.94}]}",False,not_in_gap_or_already_strong,40.0,Sell,40,,,,,,,,,,
WLDUSDT,Sell,58,1.7164,1.70404192,1.767892,Bearish,2025-09-11T11:38:49.896609+00:00,2025-09-11T17:08:49.896609+05:30,Success,11,11.0,,5.04%,29.173855298257806,-0.010488941174037203,-0.008762321840207137,-0.0017266193338300664,1.769046939085993,1.7370450000000002,1.7050430609140073,0.1774414209007032,-99.63271753744233,-10.0,0.0,3.0,1.7475189004558254,0.008399274101571383,1.713071875,-0.0007578125000000657,-0.044237052225264376,,-39.034415200128336,,falling,-29352212.0,4.0,8.933624443113361,15.0,5.0,12.0,5.0,0.1774414209007032,29.173855298257806,-99.63271753744233,-0.0017266193338300664,0.008399274101571383,1.713071875,,-39.034415200128336,,0.0,3.0,falling,-29352212.0,-0.0007578125000000657,-0.044237052225264376,5.0400000000000205,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 11.07}]}",True,,,Sell,58,1.0,50.0,58.0,-0.0007578125000000657,-0.044237052225264376,False,0.4111353702594468,-0.044237052225264376,False,conditions_not_met
AVNTUSDT,Sell,44,0.3218,0.31948304,0.331454,Bearish,2025-09-11T11:38:54.366063+00:00,2025-09-11T17:08:54.366063+05:30,Success,2,2.0,,5.04%,65.48034626392271,0.002814086680045347,0.0016380703481262224,0.0011760163319191243,0.31964609533857113,0.3106335,0.3016209046614289,1.1194941401735188,229.740043999462,-10.0,0.0,3.0,0.3113620409575732,0.004973100866902747,0.31501203125,0.001527500000000015,0.484902114353772,,16.703049644269612,,falling,-591386.0,26.0,0.0,8.0,5.0,0.0,5.0,1.1194941401735188,65.48034626392271,229.740043999462,0.0011760163319191243,0.004973100866902747,0.31501203125,,16.703049644269612,,0.0,3.0,falling,-591386.0,0.001527500000000015,0.484902114353772,5.039999999999955,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,,,,,,,
HYPEUSDT,Sell,63,53.461,53.0760808,55.06483,Bearish,2025-09-11T11:38:56.141975+00:00,2025-09-11T17:08:56.141975+05:30,Fail,281,,281.0,5.04%,29.810944228336467,-0.313258706114226,-0.2520916936398434,-0.06116701247438261,54.848611818016735,54.1356,53.42258818198326,0.02693631230656459,-200.18643085682916,-10.0,0.0,3.0,54.58424830599124,0.26456187232499473,54.028421875,-0.1135312500000012,-0.21013245632579602,,-37.86462700287538,,falling,-827418.94,8.0,9.548827903598454,15.0,5.0,12.0,5.0,0.02693631230656459,29.810944228336467,-200.18643085682916,-0.06116701247438261,0.26456187232499473,54.028421875,,-37.86462700287538,,0.0,3.0,falling,-827418.94,-0.1135312500000012,-0.21013245632579602,5.039999999999984,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 2, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 10.45}]}",True,,,Sell,63,1.0,55.0,63.0,-0.1135312500000012,-0.21013245632579602,False,0.46240232529987124,-0.21013245632579602,False,conditions_not_met
SOMIUSDT,Sell,44,0.9296,0.92290688,0.957488,Bearish,2025-09-11T11:39:01.495827+00:00,2025-09-11T17:09:01.495827+05:30,Success,4,4.0,,5.04%,33.79195945850162,-0.007888700588862596,-0.006879699984285851,-0.001009000604576745,0.9677787225542613,0.94831,0.9288412774457386,0.01948567894341064,-147.24368026137287,-10.0,0.0,3.0,0.956102930921875,0.010437190021458048,0.9367984374999999,0.00042031250000007514,0.04486690873671265,,-22.700152159708814,,falling,-4884456.0,8.0,11.320166104100398,15.0,5.0,0.0,5.0,0.01948567894341064,33.79195945850162,-147.24368026137287,-0.001009000604576745,0.010437190021458048,0.9367984374999999,,-22.700152159708814,,0.0,3.0,falling,-4884456.0,0.00042031250000007514,0.04486690873671265,5.039999999999997,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.68}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,,,,,,,
OPENUSDT,Sell,58,0.9393,0.93253704,0.967479,Bearish,2025-09-11T11:39:04.184792+00:00,2025-09-11T17:09:04.184792+05:30,Success,7,7.0,,5.04%,27.86541115166267,-0.005995632902388137,-0.0050693097058295885,-0.0009263231965585487,0.9682362040377644,0.94969,0.9311437959622356,0.21988877133985105,-73.71971787795226,-10.0,0.0,3.0,0.9565702810283634,0.004936543981852643,0.9335953125,-0.0019921874999999645,-0.2133887642029013,,-41.75714750806573,,falling,-11692622.0,4.0,8.503506258453667,15.0,5.0,12.0,5.0,0.21988877133985105,27.86541115166267,-73.71971787795226,-0.0009263231965585487,0.004936543981852643,0.9335953125,,-41.75714750806573,,0.0,3.0,falling,-11692622.0,-0.0019921874999999645,-0.2133887642029013,5.0399999999999885,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 11.5}]}",True,,,Sell,58,1.0,50.0,58.0,-0.0019921874999999645,-0.2133887642029013,False,0.3752921882044723,-0.2133887642029013,False,conditions_not_met
FARTCOINUSDT,Sell,63,0.8665,0.8602612,0.892495,Bearish,2025-09-11T11:39:05.065314+00:00,2025-09-11T17:09:05.065314+05:30,Success,51,51.0,,5.04%,29.00990055956339,-0.0020187516524327043,-0.0011987217412557588,-0.0008200299111769454,0.8798848327059885,0.87399,0.8680951672940116,-0.13530216832031933,-248.09324309808403,-10.0,0.0,3.0,0.8755746050460896,0.0031222783188513607,0.8727687500000001,-0.001165624999999948,-0.13355485058326708,,-20.99154286202559,,falling,-5840427.1,8.0,10.30331951812897,15.0,5.0,12.0,5.0,-0.13530216832031933,29.00990055956339,-248.09324309808403,-0.0008200299111769454,0.0031222783188513607,0.8727687500000001,,-20.99154286202559,,0.0,3.0,falling,-5840427.1,-0.001165624999999948,-0.13355485058326708,5.039999999999991,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 2, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 9.7}]}",True,,,Sell,63,1.0,55.0,63.0,-0.001165624999999948,-0.13355485058326708,False,0.5252766265107475,-0.13355485058326708,False,conditions_not_met
PENGUUSDT,Strong Sell,66,0.03356,0.03331837,0.0345668,Bearish,2025-09-11T11:39:06.885402+00:00,2025-09-11T17:09:06.885402+05:30,Success,51,51.0,,5.04%,20.763927618640466,-9.907637646055373e-05,-6.321408544141864e-05,-3.586229101913509e-05,0.03420862991643013,0.03389575,0.033582870083569874,-0.03654770148051636,-203.38076051372187,-10.0,0.0,3.0,0.03396077461278605,9.551723463879426e-05,0.033784890625,-3.1171874999999516e-05,-0.092265727144113,,-35.36011296268094,,falling,-225403484.0,8.0,13.010886754772855,15.0,5.0,12.0,5.0,-0.03654770148051636,20.763927618640466,-203.38076051372187,-3.586229101913509e-05,9.551723463879426e-05,0.033784890625,,-35.36011296268094,,0.0,3.0,falling,-225403484.0,-3.1171874999999516e-05,-0.092265727144113,5.03999999999997,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,66,1.0,58.0,66.0,-3.1171874999999516e-05,-0.092265727144113,,,,,
ACEUSDT,Sell,43,0.6991,0.69406648,0.720073,Bearish,2025-09-11T11:39:09.539037+00:00,2025-09-11T17:09:09.539037+05:30,Success,5,5.0,,5.04%,34.061124455982494,-0.012575097614514696,-0.011473550832248403,-0.0011015467822662935,0.7615942108942695,0.733835,0.7060757891057305,-0.1256481881329442,-178.9494707409623,-10.0,0.0,3.0,0.7399687274150347,0.019095679257947654,0.7241781249999999,0.00033124999999989413,0.04574150869302966,,-19.662670675870327,,falling,-14674100.810000002,8.0,10.384455740865455,15.0,5.0,0.0,5.0,-0.1256481881329442,34.061124455982494,-178.9494707409623,-0.0011015467822662935,0.019095679257947654,0.7241781249999999,,-19.662670675870327,,0.0,3.0,falling,-14674100.810000002,0.00033124999999989413,0.04574150869302966,5.040000000000013,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.62}]}",False,not_in_gap_or_already_strong,43.0,Sell,43,,,,,,,,,,
XNYUSDT,Sell,44,0.013925,0.01382474,0.01434275,Bearish,2025-09-11T11:39:13.104671+00:00,2025-09-11T17:09:13.104671+05:30,Success,6,6.0,,5.04%,39.31506718829199,-9.0449266610549e-05,-2.5639231344783103e-05,-6.481003526576589e-05,0.0147136618529377,0.01428285,0.013852038147062299,0.08467948646279715,-150.22496489401246,-10.0,0.0,3.0,0.014204563208213509,0.00021932975344967726,0.014024281250000001,-6.43437499999993e-05,-0.4588024787366503,,-12.985606285307409,,falling,-245690730.0,8.0,11.091791341183722,15.0,5.0,0.0,5.0,0.08467948646279715,39.31506718829199,-150.22496489401246,-6.481003526576589e-05,0.00021932975344967726,0.014024281250000001,,-12.985606285307409,,0.0,3.0,falling,-245690730.0,-6.43437499999993e-05,-0.4588024787366503,5.03999999999998,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.91}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,,,,,,,
