Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,SUPERVISOR__applied,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__rule,SUPERVISOR__reason
AVAXUSDT,Buy,44,30.081,30.2975832,29.17857,Bullish,2025-09-14T09:33:07.020835+00:00,2025-09-14T15:03:07.020835+05:30,Success,29,29.0,,5.04%,53.84924332046675,-0.01903879620663318,-0.036336226520826666,0.017297430314193486,30.105334343857173,29.991300000000003,29.877265656142832,0.8933025655514247,127.67418196083806,10.0,3.0,0.0,30.069901048283146,0.07547513938923063,30.01109375,-0.0030781249999982663,-0.01025662385263205,,-7.277283984162722,,rising,437772.0,8.0,10.500332041783267,15.0,5.0,0.0,5.0,0.8933025655514247,53.84924332046675,127.67418196083806,0.017297430314193486,0.07547513938923063,30.01109375,,-7.277283984162722,,3.0,0.0,rising,437772.0,-0.0030781249999982663,-0.01025662385263205,5.039999999999972,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.5}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,,,
ADAUSDT,Buy,58,0.918,0.9246096,0.89046,Bullish,2025-09-14T09:33:08.209637+00:00,2025-09-14T15:03:08.209637+05:30,Fail,237,,237.0,5.04%,60.50197163499414,-0.00013914211381393926,-0.0006340125277091073,0.000494870413895168,0.9179321380034957,0.9148449999999999,0.9117578619965041,1.010991085663725,150.93537414966121,10.0,3.0,0.0,0.9166154030549977,0.001783577707566718,0.9140328125,0.0001046875000001446,0.011453363442589168,,-2.750370141357974,,falling,-1104527.0,8.0,11.659025778970584,15.0,10.0,0.0,5.0,1.010991085663725,60.50197163499414,150.93537414966121,0.000494870413895168,0.001783577707566718,0.9140328125,,-2.750370141357974,,3.0,0.0,falling,-1104527.0,0.0001046875000001446,0.011453363442589168,5.039999999999995,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.34}]}",True,,,Buy,58,,0.0001046875000001446,0.011453363442589168,50.0,58.0,False,,,0.5549188149142154,0.011453363442589168,True,,conditions_not_met
ENAUSDT,Buy,45,0.7493,0.75469496,0.726821,Bullish,2025-09-14T09:33:09.398184+00:00,2025-09-14T15:03:09.398184+05:30,Inconclusive,600,,,5.04%,60.13892662581533,-0.0002315958802018292,-0.0008699862781201376,0.0006383903979183084,0.7489118783859784,0.745205,0.7414981216140216,1.05235154402282,171.95362065193007,10.0,0.0,3.0,0.7474868152871789,0.002204451117194502,0.7448125,0.0003140624999999897,0.042166652681042506,,-3.3369844741551224,,falling,-12443184.0,8.0,11.95019700393183,15.0,5.0,0.0,5.0,1.05235154402282,60.13892662581533,171.95362065193007,0.0006383903979183084,0.002204451117194502,0.7448125,,-3.3369844741551224,,0.0,3.0,falling,-12443184.0,0.0003140624999999897,0.042166652681042506,5.039999999999953,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.05}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,,,,,
LINKUSDT,Buy,40,24.675,24.85266,23.93475,Bullish,2025-09-14T09:33:11.791901+00:00,2025-09-14T15:03:11.791901+05:30,Fail,304,,304.0,5.04%,56.64187549807517,-0.007489588433198691,-0.01981935410911598,0.01232976567591729,24.685470239438423,24.6047,24.52392976056158,0.935185041475549,131.94614843533714,10.0,0.0,3.0,24.661924624295498,0.04514941259362043,24.610625,-0.0030468749999990052,-0.012380323539117782,,-4.867413838975103,,rising,18227.889999999996,8.0,11.554113535993764,15.0,0.0,0.0,5.0,0.935185041475549,56.64187549807517,131.94614843533714,0.01232976567591729,0.04514941259362043,24.610625,,-4.867413838975103,,0.0,3.0,rising,18227.889999999996,-0.0030468749999990052,-0.012380323539117782,5.039999999999986,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,,,
FARTCOINUSDT,Buy,41,0.9237,0.93035064,0.895989,Bullish,2025-09-14T09:33:17.774240+00:00,2025-09-14T15:03:17.774240+05:30,Fail,119,,119.0,5.04%,57.94991781587946,4.904929756999188e-05,-0.0005467247601484757,0.0005957740577184676,0.9242779857812197,0.917965,0.9116520142187804,0.9542224708521331,125.65935000850834,10.0,0.0,3.0,0.9204116932191152,0.0037632358123681265,0.9176859375,-0.00040312499999983764,-0.043928427311205,,0.1620891288664636,,rising,1272951.9,8.0,12.79954329150727,15.0,0.0,0.0,5.0,0.9542224708521331,57.94991781587946,125.65935000850834,0.0005957740577184676,0.0037632358123681265,0.9176859375,,0.1620891288664636,,0.0,3.0,rising,1272951.9,-0.00040312499999983764,-0.043928427311205,5.040000000000031,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,,,,,
LTCUSDT,Buy,44,117.04,117.882688,113.5288,Bullish,2025-09-14T09:33:18.960462+00:00,2025-09-14T15:03:18.960462+05:30,Inconclusive,600,,,5.04%,60.09976152433628,-0.004395668322544566,-0.04809006003631376,0.043694391713769196,117.06906292114438,116.7105,116.35193707885561,0.9594730528025371,132.22345541990103,10.0,0.0,3.0,116.917042331835,0.1820116499871758,116.78656249999999,-0.017812500000005116,-0.015252182801428989,,-1.0364540622165332,,falling,-23951.843999999994,8.0,10.761529007645102,15.0,5.0,0.0,5.0,0.9594730528025371,60.09976152433628,132.22345541990103,0.043694391713769196,0.1820116499871758,116.78656249999999,,-1.0364540622165332,,0.0,3.0,falling,-23951.843999999994,-0.017812500000005116,-0.015252182801428989,5.0399999999999725,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.24}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,,,
BIOUSDT,Buy,49,0.18276,0.18407587,0.1772772,Bullish,2025-09-14T09:33:20.148963+00:00,2025-09-14T15:03:20.148963+05:30,Success,4,4.0,,5.04%,61.39652351357573,0.0012983071276427283,0.0005443363064032076,0.0007539708212395207,0.18396571295563174,0.1766845,0.16940328704436824,0.9172038393205377,165.88851075686213,10.0,3.0,0.0,0.17683161236450254,0.002763919779151762,0.18190234375,0.0006959375000000212,0.3825885283570027,,14.471230772371246,,falling,-10825787.0,8.0,10.546969939663693,15.0,10.0,0.0,5.0,0.9172038393205377,61.39652351357573,165.88851075686213,0.0007539708212395207,0.002763919779151762,0.18190234375,,14.471230772371246,,3.0,0.0,falling,-10825787.0,0.0006959375000000212,0.3825885283570027,5.039999999999983,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.45}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,,,,,,,,,,
TRUMPUSDT,Buy,41,8.934,8.9983248,8.66598,Bullish,2025-09-14T09:33:21.346231+00:00,2025-09-14T15:03:21.346231+05:30,Fail,304,,304.0,5.04%,58.16602377396934,0.0001243395824470639,-0.004181073587015437,0.004305413169462501,8.937785961491345,8.909,8.880214038508656,0.9342394470220459,134.67726670452518,10.0,0.0,3.0,8.93545851532405,0.01681822883950983,8.916953125,-0.0007656250000014353,-0.008586172757316534,,0.059789158752443755,,falling,-275818.44999999995,8.0,15.143923777773473,8.0,5.0,0.0,5.0,0.9342394470220459,58.16602377396934,134.67726670452518,0.004305413169462501,0.01681822883950983,8.916953125,,0.059789158752443755,,0.0,3.0,falling,-275818.44999999995,-0.0007656250000014353,-0.008586172757316534,5.039999999999972,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 7.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,,,,,
UNIUSDT,Buy,46,9.734,9.8040848,9.44198,Bullish,2025-09-14T09:33:22.542937+00:00,2025-09-14T15:03:22.542937+05:30,Fail,198,,198.0,5.04%,59.091468632922904,0.005922238085322107,0.0019505701531721852,0.003971667932149921,9.744520948151902,9.7021,9.659679051848098,0.8759934818732964,130.58285491875125,10.0,3.0,0.0,9.720282067605165,0.02302667609724493,9.715046875,-0.0006718750000018758,-0.006915818406711247,,6.8102039992188415,,falling,-136949.0,8.0,8.139547973361335,15.0,10.0,0.0,5.0,0.8759934818732964,59.091468632922904,130.58285491875125,0.003971667932149921,0.02302667609724493,9.715046875,,6.8102039992188415,,3.0,0.0,falling,-136949.0,-0.0006718750000018758,-0.006915818406711247,5.0400000000000045,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.86}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,,,,,,,,,,,
PENGUUSDT,Buy,40,0.035729,0.03598625,0.03465713,Bullish,2025-09-14T09:33:23.740141+00:00,2025-09-14T15:03:23.740141+05:30,Fail,119,,119.0,5.04%,58.95094093231749,2.5394991717553328e-05,1.2588595612861442e-05,1.2806396104691885e-05,0.03578635287049191,0.035606000000000006,0.0354256471295081,0.840998176698035,102.60079175269178,10.0,3.0,0.0,0.03562527383439208,9.613258663238284e-05,0.03562478125000001,-1.3718749999995505e-05,-0.03850900838863537,,7.233488997018564,,rising,47795760.0,8.0,7.19718336184945,15.0,5.0,0.0,5.0,0.840998176698035,58.95094093231749,102.60079175269178,1.2806396104691885e-05,9.613258663238284e-05,0.03562478125000001,,7.233488997018564,,3.0,0.0,rising,47795760.0,-1.3718749999995505e-05,-0.03850900838863537,5.039999999999969,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.8}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,,,
1000SHIBUSDT,Buy,46,0.014107,0.01420857,0.01368379,Bullish,2025-09-14T09:33:26.168177+00:00,2025-09-14T15:03:26.168177+05:30,Fail,263,,263.0,5.04%,72.98937697428903,3.053484712848241e-05,1.8662383593972672e-05,1.1872463534509737e-05,0.014108543114442533,0.013999900000000001,0.013891256885557469,0.9928982409495012,145.35824628512452,10.0,0.0,3.0,0.014001480393813444,3.144325304066446e-05,0.014075828124999998,8.890625000000651e-06,0.06316235834259772,,27.420818632515875,,rising,149023117.0,8.0,18.06201163282094,15.0,0.0,0.0,5.0,0.9928982409495012,72.98937697428903,145.35824628512452,1.1872463534509737e-05,3.144325304066446e-05,0.014075828124999998,,27.420818632515875,,0.0,3.0,rising,149023117.0,8.890625000000651e-06,0.06316235834259772,5.04000000000003,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,,,,,,,,,,,
1000BONKUSDT,Buy,40,0.025525,0.02570878,0.02475925,Bullish,2025-09-14T09:33:27.358963+00:00,2025-09-14T15:03:27.358963+05:30,Fail,198,,198.0,5.04%,55.258231871632766,3.5705062573672397e-06,-3.941636830895631e-06,7.512143088262871e-06,0.025576534923126275,0.02545115,0.025325765076873723,0.7944931422322022,83.86123680241381,10.0,3.0,0.0,0.025485090464470794,7.30689219601359e-05,0.025466812499999998,-1.3750000000003343e-05,-0.05399183741586562,,1.1117674918412475,,falling,-67021054.0,4.0,6.467416095404695,15.0,10.0,0.0,5.0,0.7944931422322022,55.258231871632766,83.86123680241381,7.512143088262871e-06,7.30689219601359e-05,0.025466812499999998,,1.1117674918412475,,3.0,0.0,falling,-67021054.0,-1.3750000000003343e-05,-0.05399183741586562,5.04000000000004,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.53}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,,,
