Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence
MYXUSDT,Buy,48,17.566,17.6924752,17.03902,Bullish,2025-09-11T01:40:00.789314+00:00,2025-09-11T07:10:00.789314+05:30,Success,1,1.0,,5.04%,69.28967678505963,0.2233737066544741,0.08973722232168324,0.13363648433279085,17.607396445720305,16.712595,15.817793554279696,0.9768683622951781,177.35277754409032,5.0,3.0,0.0,16.619972599842995,0.2960648854872037,16.937990625,0.23133437499999943,1.3657722460806911,,23.935680949085118,,rising,1216776.0,8.0,14.833015940776276,15.0,5.0,0.0,5.0,0.9768683622951781,69.28967678505963,177.35277754409032,0.13363648433279085,0.2960648854872037,16.937990625,,23.935680949085118,,3.0,0.0,rising,1216776.0,0.23133437499999943,1.3657722460806911,5.040000000000062,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.17}]}",False,not_in_gap_or_already_strong,48,Buy,48
BAKEUSDT,Buy,47,0.1362,0.13718064,0.132114,Bullish,2025-09-11T01:40:02.108905+00:00,2025-09-11T07:10:02.108905+05:30,Fail,1,,1.0,5.04%,69.7232092983804,0.0026580403028798882,0.0006506444462730474,0.002007395856606841,0.13307752948373186,0.12042,0.10776247051626814,1.1233443903994573,218.83021635496883,5.0,0.0,3.0,0.12215940290139596,0.005018614067664121,0.12711406249999999,0.0023859374999999905,1.8770051503939549,,16.972143943639477,,rising,133140133.0,8.0,18.599761987872494,15.0,0.0,0.0,5.0,1.1233443903994573,69.7232092983804,218.83021635496883,0.002007395856606841,0.005018614067664121,0.12711406249999999,,16.972143943639477,,0.0,3.0,rising,133140133.0,0.0023859374999999905,1.8770051503939549,5.040000000000025,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,47,Buy,47
LINEAUSDT,Buy,46,0.024,0.0241728,0.02328,Bullish,2025-09-11T01:40:04.739109+00:00,2025-09-11T07:10:04.739109+05:30,Success,18,18.0,,5.04%,65.93488410116296,0.00012117717901791863,-1.9086352328880945e-05,0.00014026353134679958,0.02383304915362375,0.0230325,0.02223195084637625,1.1042727018200775,217.94180065465292,5.0,0.0,3.0,0.02339254021605803,0.0003817087383784036,0.023402656249999997,0.00014421874999999765,0.6162494909098093,,9.211371812542748,,rising,502817329.0,8.0,17.819092710908844,15.0,0.0,0.0,5.0,1.1042727018200775,65.93488410116296,217.94180065465292,0.00014026353134679958,0.0003817087383784036,0.023402656249999997,,9.211371812542748,,0.0,3.0,rising,502817329.0,0.00014421874999999765,0.6162494909098093,5.0400000000000205,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,46,Buy,46
HYPEUSDT,Buy,40,55.897,56.2994584,54.22009,Bullish,2025-09-11T01:40:19.313733+00:00,2025-09-11T07:10:19.313733+05:30,Fail,521,,521.0,5.04%,51.3305991700812,0.1005671406523092,0.13011529687966555,-0.029548156227356348,56.19858430608618,55.960300000000004,55.722015693913825,0.3671754740383281,-52.13082512802652,5.0,3.0,0.0,55.665749453214296,0.19532313450862843,56.06609375,-0.01184375000000415,-0.021124621331415922,,12.602568780517858,,falling,-14116.710000000001,6.0,4.0,15.0,10.0,0.0,5.0,0.3671754740383281,51.3305991700812,-52.13082512802652,-0.029548156227356348,0.19532313450862843,56.06609375,,12.602568780517858,,3.0,0.0,falling,-14116.710000000001,-0.01184375000000415,-0.021124621331415922,5.040000000000005,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40,Buy,40
SOMIUSDT,Buy,40,0.9716,0.97859552,0.942452,Bullish,2025-09-11T01:40:23.468955+00:00,2025-09-11T07:10:23.468955+05:30,Fail,120,,120.0,5.04%,58.88625671529968,0.0012277677789181984,-0.0038085055249696687,0.005036273303887867,0.9848179991257222,0.9507749999999999,0.9167320008742776,0.8058631809009021,96.09508276624885,5.0,0.0,3.0,0.9639150059176979,0.009960096666655364,0.9593484375000001,0.009500000000000064,0.9902554305249559,,2.3189283654838637,,rising,1334938.0,4.0,16.0,15.0,0.0,0.0,5.0,0.8058631809009021,58.88625671529968,96.09508276624885,0.005036273303887867,0.009960096666655364,0.9593484375000001,,2.3189283654838637,,0.0,3.0,rising,1334938.0,0.009500000000000064,0.9902554305249559,5.040000000000024,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,40,Buy,40
XNYUSDT,Buy,44,0.014291,0.0143939,0.01386227,Bullish,2025-09-11T01:40:44.007553+00:00,2025-09-11T07:10:44.007553+05:30,Success,14,14.0,,5.04%,61.084006119940895,0.00012837190975769144,0.00010711575404507296,2.1256155712618487e-05,0.014381302795532657,0.0138677,0.013354097204467343,0.9120888784892569,133.07447446949135,5.0,3.0,0.0,0.013688010503692106,0.00028119290993043524,0.014141765625000002,2.0734375000002955e-05,0.14661800760824698,,12.262396152293457,,falling,-53128303.0,8.0,5.814226885126834,15.0,10.0,0.0,5.0,0.9120888784892569,61.084006119940895,133.07447446949135,2.1256155712618487e-05,0.00028119290993043524,0.014141765625000002,,12.262396152293457,,3.0,0.0,falling,-53128303.0,2.0734375000002955e-05,0.14661800760824698,5.039999999999981,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 14.19}]}",False,not_in_gap_or_already_strong,44,Buy,44
PTBUSDT,Buy,49,0.04505,0.04537436,0.0436985,Bullish,2025-09-11T01:40:44.867553+00:00,2025-09-11T07:10:44.867553+05:30,Fail,4,,4.0,5.04%,76.7274085504092,0.0010065701500515806,0.00040674505684357295,0.0005998250932080076,0.04523399708472136,0.0409485,0.03666300291527864,0.9785325854756329,165.9947591211447,5.0,3.0,0.0,0.04164119551737916,0.0009715177667589379,0.04360109375,0.0006470312499999992,1.4839794013194891,,31.011226611801863,,rising,76722296.0,8.0,16.0,15.0,5.0,0.0,5.0,0.9785325854756329,76.7274085504092,165.9947591211447,0.0005998250932080076,0.0009715177667589379,0.04360109375,,31.011226611801863,,3.0,0.0,rising,76722296.0,0.0006470312499999992,1.4839794013194891,5.040000000000042,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49,Buy,49
BSWUSDT,Buy,41,0.02026,0.02040587,0.0196522,Bullish,2025-09-11T01:40:54.350555+00:00,2025-09-11T07:10:54.350555+05:30,Success,8,8.0,,5.04%,61.312537334734174,0.00013992650305574492,8.51364986786475e-05,5.479000437709742e-05,0.020410358479644418,0.019755,0.019099641520355586,0.8852853176432546,135.76014461135642,5.0,0.0,3.0,0.019734309303473543,0.00033033527880120675,0.019852500000000002,7.593750000000135e-05,0.38250850018889987,,12.092334271117515,,falling,-6320714.0,8.0,7.980683231359224,15.0,5.0,0.0,5.0,0.8852853176432546,61.312537334734174,135.76014461135642,5.479000437709742e-05,0.00033033527880120675,0.019852500000000002,,12.092334271117515,,0.0,3.0,falling,-6320714.0,7.593750000000135e-05,0.38250850018889987,5.0399999999999405,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.02}]}",False,not_in_gap_or_already_strong,41,Buy,41
OGUSDT,Buy,49,24.543,24.7197096,23.80671,Bullish,2025-09-11T01:40:57.817353+00:00,2025-09-11T07:10:57.817353+05:30,Fail,66,,66.0,5.04%,67.32704728615435,0.1598738821267851,0.045365886939915875,0.11450799518686923,24.654713911082748,23.8666,23.07848608891725,0.9291257840321137,147.41539395736706,5.0,3.0,0.0,23.993140730133476,0.2307930691780194,24.357374999999998,0.12270312500000102,0.5037616943533572,,18.94103611384666,,rising,91994.8,8.0,15.907601446926803,15.0,5.0,0.0,5.0,0.9291257840321137,67.32704728615435,147.41539395736706,0.11450799518686923,0.2307930691780194,24.357374999999998,,18.94103611384666,,3.0,0.0,rising,91994.8,0.12270312500000102,0.5037616943533572,5.039999999999966,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49,Buy,49
LDOUSDT,Buy,42,1.2528,1.26182016,1.215216,Bullish,2025-09-11T01:41:00.358944+00:00,2025-09-11T07:11:00.358944+05:30,Success,5,5.0,,5.04%,65.05039052188619,0.004783124192867749,0.003871492218671434,0.0009116319741963152,1.2578329063938907,1.243575,1.2293170936061095,0.8235047188959198,100.66287878787739,5.0,3.0,0.0,1.2391760401584229,0.004119957235376291,1.2545359375000003,0.001785937500000001,0.14235841689469345,,32.37666275780892,,rising,550302.0,8.0,9.310532641660602,15.0,5.0,0.0,5.0,0.8235047188959198,65.05039052188619,100.66287878787739,0.0009116319741963152,0.004119957235376291,1.2545359375000003,,32.37666275780892,,3.0,0.0,rising,550302.0,0.001785937500000001,0.14235841689469345,5.039999999999969,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.69}]}",False,not_in_gap_or_already_strong,42,Buy,42
