SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,Bollinger_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,Keltner_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,MACD_sell_score,Bollinger_sell_score,Keltner_sell_score
signals_2025-09-04_20-51-56_STRONG.json,BNXUSDT,Strong Sell,70,Inconclusive,,False,25.0,70,,,Bearish,5.04%,0,0,2025-09-04T15:21:05.405991+00:00,2025-09-04T20:51:05.405991+05:30,,,,,,,falling,down,down,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,-10.0,,,,15.0,,0.0,0.0,0.0,10.0,0.0,,,,,15.0,10.0,10.0,0.0,15.0,10.0
signals_2025-09-04_20-51-56_STRONG.json,IDOLUSDT,Sell,45,Success,7.0,True,40.0,45,,,Bearish,5.04%,0,0,2025-09-04T15:21:06.264722+00:00,2025-09-04T20:51:06.264722+05:30,57.18066645347653,-28.658536585365702,129.12645384805828,-0.16161381185266702,,,falling,up,up,7.421534290496384e-05,1.5722896442437798e-06,7.264305326072007e-05,0.03957257437559354,0.0389675,0.03836242562440646,0.039457500000000006,0.0389675,0.0384775,-10.0,0.0,0.0,10.0,,0.0,0.0,10.0,10.0,,10.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,,10.0
signals_2025-09-04_20-51-56_STRONG.json,TAKEUSDT,Sell,45,Success,1.0,True,20.0,45,,,Bearish,5.04%,0,0,2025-09-04T15:21:07.128190+00:00,2025-09-04T20:51:07.128190+05:30,40.34586909599721,-48.278622898318716,-64.26952366974908,-0.15850429946813355,,,falling,up,up,-0.002367998930337817,-0.002355369299894723,-1.2629630443093676e-05,0.18284012721770282,0.1744735,0.1661068727822972,0.1811485,0.1744735,0.16779850000000002,-10.0,0.0,0.0,0.0,,0.0,0.0,10.0,10.0,,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,SUIUSDT,Strong Buy,70,Inconclusive,,False,70.0,55,,,Bearish,5.04%,0,0,2025-09-04T15:21:07.982778+00:00,2025-09-04T20:51:07.982778+05:30,28.266108896106857,-88.72549019607857,-175.63711978335743,-0.33938228554428784,,,falling,up,up,-0.010546705026668324,-0.008480586207043991,-0.0020661188196243324,3.3015261138873124,3.277735,3.2539438861126873,3.2991349999999997,3.277735,3.256335,-10.0,25.0,15.0,0.0,,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,1000PEPEUSDT,Strong Sell,55,Success,189.0,True,45.0,55,,,Bearish,5.04%,0,0,2025-09-04T15:21:08.843261+00:00,2025-09-04T20:51:08.843261+05:30,30.33056241534827,-85.916489738146,-163.0075187969919,-0.28388695140766257,,,falling,up,up,-3.18731309353823e-05,-2.5015940630449125e-05,-6.857190304933174e-06,0.009578341502698304,0.009502785,0.009427228497301696,0.009569435,0.009502785,0.009436135,-10.0,10.0,15.0,0.0,,0.0,0.0,10.0,10.0,,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,JELLYJELLYUSDT,Strong Sell,65,Success,0.0,True,20.0,65,,,Bearish,5.04%,0,0,2025-09-04T15:21:09.703040+00:00,2025-09-04T20:51:09.703040+05:30,62.388296827171175,-30.201342281879164,161.9311282723783,-0.004394861100674161,,,falling,down,down,0.00024067805449218271,0.00012185043911294472,0.000118827615379238,0.03979988068642319,0.038878,0.037956119313576814,0.039868,0.038877999999999996,0.03788799999999999,-10.0,0.0,0.0,10.0,,0.0,0.0,0.0,0.0,,10.0,10.0,0.0,0.0,10.0,15.0,10.0,10.0,0.0,,
signals_2025-09-04_20-51-56_STRONG.json,TAUSDT,Buy,40,Success,0.0,True,40.0,25,,,Bearish,5.04%,0,0,2025-09-04T15:21:10.563345+00:00,2025-09-04T20:51:10.563345+05:30,55.85203803925019,-44.28918590522473,38.404292460631225,0.1519500861749265,,,falling,up,up,0.0019259112303623427,0.0017493430849551594,0.00017656814540718325,0.14516722488626999,0.134833,0.12449877511373003,0.142793,0.134833,0.126873,-10.0,0.0,0.0,0.0,,10.0,0.0,10.0,10.0,,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,
signals_2025-09-04_20-51-56_STRONG.json,LINKUSDT,Strong Sell,75,Success,36.0,True,65.0,75,,,Bearish,5.04%,0,0,2025-09-04T15:21:11.424373+00:00,2025-09-04T20:51:11.424373+05:30,19.46726322531498,-96.47749510763195,-212.36803358290825,-0.480068442382502,,,falling,down,down,-0.1274534193098127,-0.09163968077573692,-0.03581373853407577,23.249836716973093,22.9584,22.66696328302691,23.2194,22.9584,22.697400000000002,-10.0,25.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,AVAXUSDT,Sell,45,Success,113.0,True,20.0,45,,,Bearish,5.04%,0,0,2025-09-04T15:21:12.282318+00:00,2025-09-04T20:51:12.282318+05:30,48.60061231624043,-60.28368794326225,-23.584776601287544,-0.21098314194038437,,,falling,up,up,-0.00708643361321748,-0.006630375629690122,-0.0004560579835273578,24.70421665607794,24.65175,24.59928334392206,24.700249999999997,24.65175,24.603250000000003,-10.0,0.0,0.0,0.0,,0.0,0.0,10.0,10.0,,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,ADAUSDT,Strong Sell,75,Inconclusive,,False,50.0,75,,,Bearish,5.04%,0,0,2025-09-04T15:21:13.139823+00:00,2025-09-04T20:51:13.139823+05:30,29.209880514162535,-90.72164948453589,-171.9372218318115,-0.2696795430480427,,,falling,down,down,-0.002421844741122725,-0.0019465081869824495,-0.0004753365541402756,0.815695808489438,0.8103149999999999,0.8049341915105618,0.8152650000000001,0.8103150000000001,0.8053650000000001,-10.0,25.0,15.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,BCHUSDT,Strong Sell,65,Inconclusive,,False,,65,,,Bearish,5.04%,0,0,2025-09-04T15:21:13.999676+00:00,2025-09-04T20:51:13.999676+05:30,45.845970734624856,-55.13626834381563,-57.157397310069335,-0.14810515539155375,,,falling,down,down,-0.6150707732240335,-0.5030656507557523,-0.1120051224682812,589.1001524188118,587.017,584.9338475811883,588.9870000000001,587.017,585.047,-10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,BNBUSDT,Strong Buy,85,Inconclusive,,False,85.0,55,,,Bearish,5.04%,0,0,2025-09-04T15:21:14.858975+00:00,2025-09-04T20:51:14.858975+05:30,29.21819808311642,-92.54302103250507,-189.73195529787398,-0.4471072022972831,,,falling,up,up,-0.9840945688979446,-0.6231437594868567,-0.3609508094110878,849.2026720131273,846.3684999999999,843.5343279868725,848.8035,846.3684999999999,843.9334999999999,-10.0,25.0,15.0,0.0,15.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,TREEUSDT,Strong Sell,55,Success,137.0,True,10.0,55,,,Bearish,5.04%,0,0,2025-09-04T15:21:15.721381+00:00,2025-09-04T20:51:15.721381+05:30,40.01048316644188,-64.40677966101687,-44.02515723270822,-0.12354641918621748,,,falling,down,down,-0.0009751635121557634,-0.0011701620338610643,0.00019499852170530097,0.3201801851772429,0.31802,0.31585981482275716,0.31992,0.31802,0.31612000000000007,-10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,0.0,,
signals_2025-09-04_20-51-56_STRONG.json,FARTCOINUSDT,Strong Sell,55,Inconclusive,,False,45.0,55,,,Bearish,5.04%,0,0,2025-09-04T15:21:16.580307+00:00,2025-09-04T20:51:16.580307+05:30,31.923125785210175,-91.89189189189206,-129.2955326460497,-0.37971561493056954,,,falling,up,up,-0.004949940481775106,-0.004102507088832777,-0.0008474333929423287,0.7661004559191549,0.7529399999999999,0.739779544080845,0.7642899999999999,0.7529399999999999,0.74159,-10.0,10.0,15.0,0.0,,0.0,0.0,10.0,10.0,,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,AAVEUSDT,Strong Sell,75,Success,7.0,True,35.0,75,,,Bearish,5.04%,0,0,2025-09-04T15:21:17.436761+00:00,2025-09-04T20:51:17.436761+05:30,30.732369393680344,-95.3748006379591,-148.51200605029584,-0.19492379961352094,,,falling,down,down,-1.6328577360619647,-1.3157961448713946,-0.3170615911905701,321.84739867464594,318.14649999999995,314.44560132535395,321.0464999999999,318.14649999999995,315.24649999999997,-10.0,10.0,15.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,NEIROETHUSDT,Strong Sell,55,Success,1.0,True,45.0,55,,,Bearish,5.04%,0,0,2025-09-04T15:21:18.296848+00:00,2025-09-04T20:51:18.296848+05:30,33.7087989743425,-96.0538979788258,-107.09434677690754,-0.15810731266410938,,,falling,up,up,-0.002705933005892794,-6.777524149046197e-05,-0.0026381577644023317,0.10196697066556665,0.08248049999999998,0.06299402933443332,0.0970355,0.0824805,0.0679255,-10.0,10.0,15.0,0.0,,0.0,0.0,10.0,10.0,,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,IPUSDT,Sell,35,Success,74.0,True,30.0,35,,,Bearish,5.04%,0,0,2025-09-04T15:21:19.153820+00:00,2025-09-04T20:51:19.153820+05:30,43.332945763210105,-69.56031567080038,-65.52442783282962,-0.023750596112828322,,,falling,up,up,-0.021646516639115987,-0.025174941633873762,0.003528424994757775,7.967420704684271,7.9307549999999996,7.8940892953157284,7.962005000000002,7.930755000000002,7.899505000000002,-10.0,0.0,0.0,0.0,,0.0,0.0,10.0,10.0,,10.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,,
signals_2025-09-04_20-51-56_STRONG.json,HYPEUSDT,Strong Sell,75,Success,242.0,True,10.0,75,,,Bearish,5.04%,0,0,2025-09-04T15:21:20.010532+00:00,2025-09-04T20:51:20.010532+05:30,34.47930551468306,-74.43609022556362,-100.2607002607002,-0.17174852494086665,,,falling,down,down,-0.16200616764317033,-0.1393646354353976,-0.022641532207772735,45.71755801090093,45.31685,44.916141989099074,45.68934999999999,45.316849999999995,44.94435,-10.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,WIFUSDT,Strong Sell,55,Success,188.0,True,45.0,55,,,Bearish,5.04%,0,0,2025-09-04T15:21:21.077930+00:00,2025-09-04T20:51:21.077930+05:30,34.09434906508274,-89.09090909090892,-157.26958352127414,-0.22552823093779725,,,falling,up,up,-0.002627900497672586,-0.0018376091855573694,-0.0007902913121152167,0.7950708321957725,0.78744,0.7798091678042276,0.7947900000000001,0.7874400000000001,0.7800900000000002,-10.0,10.0,15.0,0.0,,0.0,0.0,10.0,10.0,,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,SOMIUSDT,Sell,45,Success,9.0,True,20.0,45,,,Bearish,5.04%,0,0,2025-09-04T15:21:21.938161+00:00,2025-09-04T20:51:21.938161+05:30,51.01007624599814,-34.8993288590606,7.542147293698563,-0.0020261208568991386,,,falling,up,up,0.00012604186210235513,0.00021142031754314725,-8.537845544079212e-05,0.3974990367161984,0.391725,0.3859509632838016,0.396825,0.391725,0.386625,-10.0,0.0,0.0,0.0,,0.0,0.0,10.0,10.0,,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,BASUSDT,Buy,40,Success,18.0,True,40.0,35,,,Bearish,5.04%,0,0,2025-09-04T15:21:22.801529+00:00,2025-09-04T20:51:22.801529+05:30,39.9498877731454,-65.16129032258044,-48.454800236272064,-0.16405676024157448,,,falling,up,up,-0.00019228571914253062,-0.00020889931443547643,1.661359529294581e-05,0.02263277919277799,0.022226199999999998,0.021819620807222006,0.0225437,0.022226199999999998,0.021908699999999996,-10.0,10.0,0.0,0.0,,0.0,0.0,10.0,10.0,,10.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,,
signals_2025-09-04_20-51-56_STRONG.json,SPKUSDT,Sell,35,Success,14.0,True,30.0,35,,,Bearish,5.04%,0,0,2025-09-04T15:21:23.659459+00:00,2025-09-04T20:51:23.659459+05:30,56.296807386089945,-32.01581027667999,42.284459088413364,0.1261877542279227,,,falling,up,up,0.00039269175975696624,0.00042424044441650706,-3.1548684659540817e-05,0.06373256735516213,0.0627675,0.06180243264483789,0.0636475,0.0627675,0.061887500000000005,-10.0,0.0,0.0,0.0,,10.0,0.0,10.0,10.0,,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,PTBUSDT,Strong Sell,85,Success,1.0,True,40.0,85,,,Bearish,5.04%,0,0,2025-09-04T15:21:24.517022+00:00,2025-09-04T20:51:24.517022+05:30,62.117401649502106,-11.274509803921449,168.47034997784885,-0.08229780583786796,,,falling,up,up,2.581741624392217e-05,-0.00015843405479867948,0.00018425147104260165,0.027993049093146514,0.027109499999999998,0.026225950906853483,0.027894500000000003,0.0271095,0.0263245,-10.0,0.0,0.0,10.0,,0.0,0.0,10.0,10.0,,10.0,10.0,15.0,0.0,10.0,15.0,0.0,0.0,0.0,15.0,10.0
signals_2025-09-04_20-51-56_STRONG.json,ARBUSDT,Strong Sell,75,Success,188.0,True,50.0,75,,,Bearish,5.04%,0,0,2025-09-04T15:21:25.375989+00:00,2025-09-04T20:51:25.375989+05:30,23.93368957668993,-91.08910891089151,-159.4898428768635,-0.4277202121217568,,,falling,down,down,-0.0028204926343534664,-0.0022725083478406767,-0.0005479842865127897,0.4953889262919598,0.48887,0.48235107370804026,0.4943700000000001,0.4888700000000001,0.4833700000000001,-10.0,25.0,15.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,PENGUUSDT,Strong Buy,70,Inconclusive,,False,70.0,55,,,Bearish,5.04%,0,0,2025-09-04T15:21:26.231839+00:00,2025-09-04T20:51:26.231839+05:30,26.078503610904633,-95.35398230088492,-180.07050475510073,-0.3627020246901812,,,falling,up,up,-0.0001215085474452933,-9.926605162402784e-05,-2.2242495821265455e-05,0.02918324764327756,0.02891805,0.028652852356722443,0.029150049999999997,0.028918049999999994,0.02868604999999999,-10.0,25.0,15.0,0.0,,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,LTCUSDT,Strong Sell,75,Inconclusive,,False,65.0,75,,,Bearish,5.04%,0,0,2025-09-04T15:21:27.089217+00:00,2025-09-04T20:51:27.089217+05:30,29.432499047172413,-97.97979797979836,-169.1431401683974,-0.32530826029693916,,,falling,down,down,-0.23159078481198492,-0.18054187691310322,-0.051048907898881696,110.85969742744716,110.298,109.73630257255284,110.78800000000001,110.298,109.80799999999999,-10.0,25.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,PYTHUSDT,Strong Buy,70,Inconclusive,,False,70.0,55,,,Bearish,5.04%,0,0,2025-09-04T15:21:27.950266+00:00,2025-09-04T20:51:27.950266+05:30,32.04749526927861,-89.06882591093148,-236.17952928297933,-0.20391246925370365,,,falling,up,up,-0.0004496190001770928,-0.0002848856576640291,-0.00016473334251306367,0.15206637880388765,0.150869,0.14967162119611235,0.151979,0.150869,0.149759,-10.0,10.0,15.0,0.0,15.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,UNIUSDT,Strong Buy,60,Inconclusive,,False,60.0,55,,,Bearish,5.04%,0,0,2025-09-04T15:21:28.805571+00:00,2025-09-04T20:51:28.805571+05:30,29.67836918255763,-87.02290076335922,-183.63150318732994,-0.2285846466045517,,,falling,up,up,-0.03133728733425656,-0.024677118824769247,-0.006660168509487311,9.402034098260346,9.3265,9.250965901739653,9.396999999999998,9.3265,9.256,-10.0,25.0,15.0,0.0,,0.0,0.0,10.0,10.0,,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,TRUMPUSDT,Strong Buy,70,Success,43.0,True,70.0,55,,,Bearish,5.04%,0,0,2025-09-04T15:21:29.661727+00:00,2025-09-04T20:51:29.661727+05:30,19.515431991041012,-72.31638418079046,-271.39217048878214,-0.2149245237707268,,,falling,up,up,-0.026758470798496248,-0.01598873011189221,-0.010769740686604037,8.346173435858253,8.274049999999999,8.201926564141745,8.33955,8.274049999999999,8.208549999999999,-10.0,25.0,0.0,0.0,15.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,1000BONKUSDT,Strong Sell,75,Success,10.0,True,40.0,75,,,Bearish,5.04%,0,0,2025-09-04T15:21:30.519971+00:00,2025-09-04T20:51:30.519971+05:30,27.775921850122458,-88.32684824902772,-175.34722222222365,-0.3462385337676407,,,falling,down,down,-8.161943292027754e-05,-7.332083568795582e-05,-8.298597232321724e-06,0.019616132510542984,0.019429099999999998,0.01924206748945701,0.0195996,0.019429099999999998,0.019258599999999997,-10.0,25.0,15.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,BIOUSDT,Strong Buy,60,Success,18.0,True,60.0,55,,,Bearish,5.04%,0,0,2025-09-04T15:21:31.383601+00:00,2025-09-04T20:51:31.383601+05:30,23.386679343251302,-86.1788617886177,-127.62957064171657,-0.2234886751329613,,,falling,up,up,-0.0009028302914348418,-0.0008306044166595035,-7.22258747753383e-05,0.13146309281869978,0.1298645,0.1282659071813002,0.1312595,0.1298645,0.1284695,-10.0,25.0,15.0,0.0,,0.0,0.0,10.0,10.0,,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,ONDOUSDT,Strong Buy,70,Inconclusive,,False,70.0,55,,,Bearish,5.04%,0,0,2025-09-04T15:21:32.240876+00:00,2025-09-04T20:51:32.240876+05:30,29.339997385312643,-80.16528925619778,-168.93780573025307,-0.2805814235584229,,,falling,up,up,-0.002772447877118722,-0.0021504151699868173,-0.0006220327071319049,0.9222668866291374,0.9157,0.9091331133708626,0.9214000000000002,0.9157000000000002,0.9100000000000001,-10.0,25.0,15.0,0.0,,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,,
signals_2025-09-04_20-51-56_STRONG.json,FILUSDT,Strong Sell,75,Inconclusive,,False,50.0,75,,,Bearish,5.04%,0,0,2025-09-04T15:21:33.097998+00:00,2025-09-04T20:51:33.097998+05:30,28.410998815715303,-93.33333333333265,-165.66434127174924,-0.3477931109669588,,,falling,down,down,-0.007247749324015285,-0.005491132837572035,-0.0017566164864432493,2.2717813090837886,2.2536,2.2354186909162115,2.2701000000000002,2.2536,2.2371,-10.0,25.0,15.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,,
