Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__reason
QUSDT,Buy,46,0.014884,0.01499116,0.01443748,Bullish,2025-09-11T22:29:02.389740+00:00,2025-09-12T03:59:02.389740+05:30,Success,15,15.0,,5.04%,46.546933610701586,4.971101561601805e-05,8.260388573229997e-05,-3.289287011628192e-05,0.01541141766291522,0.0150981,0.01478478233708478,0.1583339764379432,-92.74924471299016,10.0,3.0,0.0,0.014865125390237065,0.00019500109410322878,0.014996718749999999,-3.992187500000133e-05,-0.26620406547266434,,6.721393694277388,,falling,-5359393.0,12.0,4.0,15.0,10.0,0.0,5.0,0.1583339764379432,46.546933610701586,-92.74924471299016,-3.289287011628192e-05,0.00019500109410322878,0.014996718749999999,,6.721393694277388,,3.0,0.0,falling,-5359393.0,-3.992187500000133e-05,-0.26620406547266434,5.040000000000007,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,,,,,,,
ARBUSDT,Buy,40,0.5256,0.52938432,0.509832,Bullish,2025-09-11T22:29:03.272527+00:00,2025-09-12T03:59:03.272527+05:30,Success,33,33.0,,5.04%,68.39380644586458,0.0008978855672826525,0.0007031354573527504,0.00019475010992990203,0.5252423271147533,0.522865,0.5204876728852468,1.0752258456623478,235.96601197938165,10.0,3.0,0.0,0.5216158191024808,0.0013924323689469848,0.5238453125,0.00016250000000006537,0.0310206078249608,,21.3816003552912,,rising,5094205.9,8.0,7.356717886307343,15.0,5.0,0.0,5.0,1.0752258456623478,68.39380644586458,235.96601197938165,0.00019475010992990203,0.0013924323689469848,0.5238453125,,21.3816003552912,,3.0,0.0,rising,5094205.9,0.00016250000000006537,0.0310206078249608,5.039999999999937,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.64}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,
UNIUSDT,Buy,47,9.947,10.0186184,9.64859,Bullish,2025-09-11T22:29:04.158838+00:00,2025-09-12T03:59:04.158838+05:30,Success,51,51.0,,5.04%,79.69117324944473,0.02708822751117701,0.018895556974323144,0.008192670536853866,9.939976975480272,9.867799999999999,9.795623024519726,1.0486514187730573,209.849203838452,10.0,3.0,0.0,9.84626021498877,0.019877479696250085,9.907687499999998,0.010484374999998991,0.10582060647349842,,40.41027244210544,,rising,452591.0,8.0,13.891801973345052,15.0,5.0,0.0,5.0,1.0486514187730573,79.69117324944473,209.849203838452,0.008192670536853866,0.019877479696250085,9.907687499999998,,40.41027244210544,,3.0,0.0,rising,452591.0,0.010484374999998991,0.10582060647349842,5.040000000000014,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.11}]}",False,not_in_gap_or_already_strong,47.0,Buy,47,,,,,,,,,
SAPIENUSDT,Sell,40,0.26928,0.26734118,0.2773584,Bullish,2025-09-11T22:29:05.038054+00:00,2025-09-12T03:59:05.038054+05:30,Success,3,3.0,,5.04%,37.3500300070311,-0.00229451476735143,-0.0012851846410169342,-0.0010093301263344957,0.2849597890847063,0.2757865,0.26661321091529366,0.14535621084657718,-124.29424073570281,10.0,0.0,3.0,0.2771906077649756,0.004031936104065705,0.27535140625,-0.002619375000000035,-0.9512844098649069,,-14.77056607472545,,falling,-7391561.0,8.0,15.00801262887105,7.0,5.0,0.0,5.0,0.14535621084657718,37.3500300070311,-124.29424073570281,-0.0010093301263344957,0.004031936104065705,0.27535140625,,-14.77056607472545,,0.0,3.0,falling,-7391561.0,-0.002619375000000035,-0.9512844098649069,5.040000000000025,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,40.0,Sell,40,,,,,,,,,
TAOUSDT,Buy,42,358.68,361.262496,347.9196,Bullish,2025-09-11T22:29:06.803415+00:00,2025-09-12T03:59:06.803415+05:30,Success,135,135.0,,5.04%,61.71511097860025,0.31359260963739644,0.12508538380568268,0.18850722583171375,358.82020891937725,357.1565,355.49279108062274,0.9578625450208785,157.5636859209548,10.0,3.0,0.0,357.18203206124434,0.8450331988242562,358.19984374999996,0.17140624999996135,0.04785212863453723,,9.552676350930755,,rising,2800.5020000000004,8.0,9.353841039921125,15.0,5.0,0.0,5.0,0.9578625450208785,61.71511097860025,157.5636859209548,0.18850722583171375,0.8450331988242562,358.19984374999996,,9.552676350930755,,3.0,0.0,rising,2800.5020000000004,0.17140624999996135,0.04785212863453723,5.039999999999984,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.65}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,
KAITOUSDT,Buy,46,1.2217,1.23049624,1.185049,Bullish,2025-09-11T22:29:07.714800+00:00,2025-09-12T03:59:07.714800+05:30,Success,27,27.0,,5.04%,69.67559648749112,0.0025595724983427104,0.0021394628247716142,0.00042010967357109614,1.2227217336555098,1.2151049999999999,1.20748826634449,0.9329283586822869,122.82828282828319,10.0,3.0,0.0,1.212888627171888,0.002775492980809958,1.2209218749999997,0.0003046874999999005,0.02495552796937975,,27.700020504815487,,rising,856325.8999999999,8.0,12.632735602438434,15.0,5.0,0.0,5.0,0.9329283586822869,69.67559648749112,122.82828282828319,0.00042010967357109614,0.002775492980809958,1.2209218749999997,,27.700020504815487,,3.0,0.0,rising,856325.8999999999,0.0003046874999999005,0.02495552796937975,5.039999999999943,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.37}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,,,,,,,
WIFUSDT,Buy,44,0.9054,0.91191888,0.878238,Bullish,2025-09-11T22:29:08.594369+00:00,2025-09-12T03:59:08.594369+05:30,Success,113,113.0,,5.04%,78.28961973023677,0.0027494401307601724,0.0021108324380686785,0.0006386076926914938,0.9036833479682004,0.897185,0.8906866520317996,1.1320837265255748,247.05299653292624,10.0,3.0,0.0,0.893816088159362,0.002210495995711611,0.9002359375000001,0.0006734375000001513,0.0748067780842343,,37.559207688596246,,rising,6248603.6,8.0,10.933550051359337,15.0,5.0,0.0,5.0,1.1320837265255748,78.28961973023677,247.05299653292624,0.0006386076926914938,0.002210495995711611,0.9002359375000001,,37.559207688596246,,3.0,0.0,rising,6248603.6,0.0006734375000001513,0.0748067780842343,5.040000000000004,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.07}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,
FORMUSDT,Buy,41,2.6614,2.68056208,2.581558,Bullish,2025-09-11T22:29:10.361359+00:00,2025-09-12T03:59:10.361359+05:30,Success,143,143.0,,5.04%,49.573343926367926,-0.0005666464137656924,0.003187959642029314,-0.0037546060557950064,2.6985232774581545,2.671025,2.643526722541846,0.32498903768341225,-65.48076354825155,10.0,3.0,0.0,2.6497901398828487,0.01698364740633396,2.65051875,-0.005195312500000604,-0.19601115819311235,,-0.8889737584937456,,falling,-207253.80000000002,6.0,5.0,15.0,10.0,0.0,5.0,0.32498903768341225,49.573343926367926,-65.48076354825155,-0.0037546060557950064,0.01698364740633396,2.65051875,,-0.8889737584937456,,3.0,0.0,falling,-207253.80000000002,-0.005195312500000604,-0.19601115819311235,5.0400000000000205,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 15.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,
XLMUSDT,Buy,42,0.39385,0.39668572,0.3820345,Bullish,2025-09-11T22:29:11.248406+00:00,2025-09-12T03:59:11.248406+05:30,Success,123,123.0,,5.04%,66.13599098627853,0.0007621351455265879,0.0007624319173718195,-2.967718452316073e-07,0.39439134305114903,0.39254049999999996,0.3906896569488509,0.8537577103544869,126.68665667167139,10.0,3.0,0.0,0.39117458884929296,0.0007908353575881229,0.39316359375,-5.999999999994898e-05,-0.015260822963710377,,27.517210935277642,,rising,5572847.0,8.0,9.0,15.0,5.0,0.0,5.0,0.8537577103544869,66.13599098627853,126.68665667167139,-2.967718452316073e-07,0.0007908353575881229,0.39316359375,,27.517210935277642,,3.0,0.0,rising,5572847.0,-5.999999999994898e-05,-0.015260822963710377,5.039999999999976,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,
TIAUSDT,Buy,45,1.7883,1.80117576,1.734651,Bullish,2025-09-11T22:29:14.808566+00:00,2025-09-12T03:59:14.808566+05:30,Success,54,54.0,,5.04%,74.4528976949545,0.0037275093643045487,0.0023395146548533963,0.0013879947094511524,1.787801227424759,1.7757599999999996,1.7637187725752401,1.020711035413857,172.0370370370387,10.0,3.0,0.0,1.773516697780062,0.004177478468065816,1.7826,0.0012187499999998241,0.06836923594748257,,28.39900437908461,,rising,1697420.0,8.0,11.974157923607716,15.0,5.0,0.0,5.0,1.020711035413857,74.4528976949545,172.0370370370387,0.0013879947094511524,0.004177478468065816,1.7826,,28.39900437908461,,3.0,0.0,rising,1697420.0,0.0012187499999998241,0.06836923594748257,5.040000000000005,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.03}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,
TRXUSDT,Buy,43,0.34559,0.34807825,0.3352223,Bullish,2025-09-11T22:29:16.553304+00:00,2025-09-12T03:59:16.553304+05:30,Success,137,137.0,,5.04%,58.98158404407764,5.4570900381134546e-05,2.7755800464742393e-06,5.179532033466031e-05,0.3456555916593256,0.3452625,0.3448694083406745,0.9165695102280861,177.44687451523396,10.0,3.0,0.0,0.3453006201200285,0.0002059604948904574,0.34524609375,7.093750000003451e-05,0.02054693775953389,,6.182134220359992,,rising,186513.0,8.0,10.035563706976907,15.0,5.0,0.0,5.0,0.9165695102280861,58.98158404407764,177.44687451523396,5.179532033466031e-05,0.0002059604948904574,0.34524609375,,6.182134220359992,,3.0,0.0,rising,186513.0,7.093750000003451e-05,0.02054693775953389,5.040000000000052,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.96}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,
FILUSDT,Buy,42,2.537,2.5552664,2.46089,Bullish,2025-09-11T22:29:20.070126+00:00,2025-09-12T03:59:20.070126+05:30,Success,135,135.0,,5.04%,70.61887586463274,0.004441359499600672,0.0033765588054957088,0.0010648006941049635,2.5345686086373456,2.52425,2.513931391362654,1.1178158532854192,265.674110835414,10.0,3.0,0.0,2.5178201523291843,0.005282088638829759,2.52790625,0.0015624999999999112,0.06181004536856979,,25.177109548873595,,rising,159367.59999999998,8.0,8.838089325244805,15.0,5.0,0.0,5.0,1.1178158532854192,70.61887586463274,265.674110835414,0.0010648006941049635,0.005282088638829759,2.52790625,,25.177109548873595,,3.0,0.0,rising,159367.59999999998,0.0015624999999999112,0.06181004536856979,5.039999999999973,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.16}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,
TRUMPUSDT,Buy,46,8.809,8.8724248,8.54473,Bullish,2025-09-11T22:29:21.860179+00:00,2025-09-12T03:59:21.860179+05:30,Success,135,135.0,,5.04%,73.91863285664638,0.011566955546333801,0.007597290979301657,0.003969664567032145,8.805263450207192,8.773150000000001,8.74103654979281,1.0581773333089268,201.00045475214625,10.0,3.0,0.0,8.766159829939982,0.010982501386122641,8.791078125,0.004453124999999503,0.05065504977524589,,30.57796411121129,,rising,119292.49000000002,8.0,12.67488619024041,15.0,5.0,0.0,5.0,1.0581773333089268,73.91863285664638,201.00045475214625,0.003969664567032145,0.010982501386122641,8.791078125,,30.57796411121129,,3.0,0.0,rising,119292.49000000002,0.004453124999999503,0.05065504977524589,5.039999999999996,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.33}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,,,,,,,
ATHUSDT,Buy,41,0.04891,0.04926215,0.0474427,Bullish,2025-09-11T22:29:22.743327+00:00,2025-09-12T03:59:22.743327+05:30,Success,1,1.0,,5.04%,72.47844322281065,0.0004540146375662524,0.00040665603469770595,4.735860286854643e-05,0.04926086511438229,0.0480625,0.04686413488561771,0.8536067554990764,96.30499593459348,10.0,3.0,0.0,0.04758179322692052,0.0003480038778754115,0.049016406250000005,4.218750000000576e-05,0.08606812132418573,,41.27348105729655,,rising,42867700.0,4.0,12.266074147748519,15.0,5.0,0.0,5.0,0.8536067554990764,72.47844322281065,96.30499593459348,4.735860286854643e-05,0.0003480038778754115,0.049016406250000005,,41.27348105729655,,3.0,0.0,rising,42867700.0,4.218750000000576e-05,0.08606812132418573,5.0400000000000205,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.73}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,
ETCUSDT,Buy,47,21.379,21.5329288,20.73763,Bullish,2025-09-11T22:29:23.620055+00:00,2025-09-12T03:59:23.620055+05:30,Success,135,135.0,,5.04%,74.54249503700287,0.02818581204302717,0.01417357647587332,0.01401223556715385,21.347879970956733,21.25265,21.157420029043266,1.1633940908026092,280.25663458734283,10.0,3.0,0.0,21.24149056177855,0.035336241204409126,21.286328124999997,0.014281249999999801,0.06709118602389205,,24.13848849138141,,rising,67213.14000000001,8.0,13.516961684360783,15.0,5.0,0.0,5.0,1.1633940908026092,74.54249503700287,280.25663458734283,0.01401223556715385,0.035336241204409126,21.286328124999997,,24.13848849138141,,3.0,0.0,rising,67213.14000000001,0.014281249999999801,0.06709118602389205,5.039999999999973,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.48}]}",False,not_in_gap_or_already_strong,47.0,Buy,47,,,,,,,,,
CRVUSDT,Buy,41,0.816,0.8218752,0.79152,Bullish,2025-09-11T22:29:24.501751+00:00,2025-09-12T03:59:24.501751+05:30,Success,32,32.0,,5.04%,61.98313652769896,0.0015471758201600627,0.0010831682693826705,0.00046400755077739223,0.8160971435889008,0.8114000000000001,0.8067028564110994,0.989659291113599,264.3274853801161,10.0,3.0,0.0,0.808977252002975,0.002955772219163525,0.8127343750000001,0.0007500000000000284,0.09228107276747441,,15.16564954591205,,rising,2551910.6,8.0,7.767604670771593,15.0,5.0,0.0,5.0,0.989659291113599,61.98313652769896,264.3274853801161,0.00046400755077739223,0.002955772219163525,0.8127343750000001,,15.16564954591205,,3.0,0.0,rising,2551910.6,0.0007500000000000284,0.09228107276747441,5.039999999999973,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.23}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,
HBARUSDT,Buy,48,0.23993,0.2416575,0.2327321,Bullish,2025-09-11T22:29:25.385697+00:00,2025-09-12T03:59:25.385697+05:30,Success,135,135.0,,5.04%,70.26258063802018,0.001078598231061545,0.0008665208447783381,0.0002120773862832069,0.24096752278210706,0.237242,0.23351647721789295,0.8607547392959084,106.27763041556035,10.0,3.0,0.0,0.23655668380292155,0.0008383419467408464,0.24037390625,0.00020328125000002029,0.08456876753860229,,35.89342447070856,,rising,20189019.0,8.0,15.071337943406492,15.0,5.0,0.0,5.0,0.8607547392959084,70.26258063802018,106.27763041556035,0.0002120773862832069,0.0008383419467408464,0.24037390625,,35.89342447070856,,3.0,0.0,rising,20189019.0,0.00020328125000002029,0.08456876753860229,5.039999999999986,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,,,,,,,
ARKMUSDT,Buy,41,0.6456,0.65024832,0.626232,Bullish,2025-09-11T22:29:27.142994+00:00,2025-09-12T03:59:27.142994+05:30,Success,49,49.0,,5.04%,55.188902410740965,0.0006914547435371565,0.0004604662321242675,0.00023098851141288904,0.6470909772190672,0.644545,0.6419990227809329,0.7071895993606885,92.93504030345692,10.0,3.0,0.0,0.6440567971758758,0.0021096116059878644,0.645665625,0.0003609375000001025,0.0559016131608528,,10.169623886497796,,falling,-126708.0,4.0,6.6278411903756025,15.0,10.0,0.0,5.0,0.7071895993606885,55.188902410740965,92.93504030345692,0.00023098851141288904,0.0021096116059878644,0.645665625,,10.169623886497796,,3.0,0.0,falling,-126708.0,0.0003609375000001025,0.0559016131608528,5.040000000000043,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.37}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,
1000SHIBUSDT,Buy,47,0.013221,0.01331619,0.01282437,Bullish,2025-09-11T22:29:28.026087+00:00,2025-09-12T03:59:28.026087+05:30,Success,128,128.0,,5.04%,83.70382659645514,3.317497852471825e-05,2.3961176698369867e-05,9.213801826348382e-06,0.013209161822382421,0.01312555,0.013041938177617578,1.070792486518435,213.45155709342268,10.0,3.0,0.0,0.013094787027342058,2.2121051398428876e-05,0.013171874999999998,1.1437499999999295e-05,0.08683274021351779,,49.34728103109185,,rising,188654853.0,8.0,13.996416528739985,15.0,5.0,0.0,5.0,1.070792486518435,83.70382659645514,213.45155709342268,9.213801826348382e-06,2.2121051398428876e-05,0.013171874999999998,,49.34728103109185,,3.0,0.0,rising,188654853.0,1.1437499999999295e-05,0.08683274021351779,5.040000000000033,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.0}]}",False,not_in_gap_or_already_strong,47.0,Buy,47,,,,,,,,,
OPUSDT,Buy,42,0.788,0.7936736,0.76436,Bullish,2025-09-11T22:29:28.940924+00:00,2025-09-12T03:59:28.940924+05:30,Success,135,135.0,,5.04%,72.80532413568297,0.0018176427382544658,0.0014225297018626293,0.0003951130363918365,0.7879520514596065,0.78346,0.7789679485403936,1.0053370426435169,195.3214022387526,10.0,3.0,0.0,0.7813713805087341,0.001857266217103956,0.7858671875000001,0.0004765625000001661,0.060641608096172875,,30.549990536917633,,rising,1728299.6999999997,8.0,9.105737016091595,15.0,5.0,0.0,5.0,1.0053370426435169,72.80532413568297,195.3214022387526,0.0003951130363918365,0.001857266217103956,0.7858671875000001,,30.549990536917633,,3.0,0.0,rising,1728299.6999999997,0.0004765625000001661,0.060641608096172875,5.039999999999951,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.89}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,
