Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope
PUMPUSDT,Buy,48,0.004825,0.00485974,0.00468025,Bullish,2025-09-09T04:28:23.432828+00:00,2025-09-09T09:58:23.432828+05:30,Success,105,105,,5.04%,74.1877773250302,2.3168969709910954e-05,6.96145938710313e-06,1.6207510322807825e-05,0.0048089705228160666,0.004699900000000001,0.004590829477183935,1.073482169013554,185.93039418107318,10.0,0.0,3.0,0.004716336488474068,2.9684517582659616e-05,0.00477340625,1.8187499999999975e-05,,22.542383674733838,,rising,727335358.0,8.0,20.0,15.0,0.0,0.0,5.0,1.073482169013554,74.1877773250302,185.93039418107318,1.6207510322807825e-05,2.9684517582659616e-05,0.00477340625,,22.542383674733838,,0.0,3.0,rising,727335358.0,5.040000000000017,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,
LTCUSDT,Buy,43,112.94,113.753168,109.5518,Bullish,2025-09-09T04:28:24.387295+00:00,2025-09-09T09:58:24.387295+05:30,Success,139,139,,5.04%,64.26711288741538,0.06519207792217685,-0.06483073547141333,0.13002281339359018,112.7589859515733,112.09400000000001,111.42901404842672,1.136103663542398,289.97312498266865,10.0,0.0,3.0,112.3581974649937,0.29410104259316167,112.33359375,0.10875000000000057,,5.350564877638501,,rising,107714.377,8.0,14.610460588413847,15.0,0.0,0.0,5.0,1.136103663542398,64.26711288741538,289.97312498266865,0.13002281339359018,0.29410104259316167,112.33359375,,5.350564877638501,,0.0,3.0,rising,107714.377,5.0400000000000285,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,
KAITOUSDT,Buy,41,1.3659,1.37573448,1.324923,Bullish,2025-09-09T04:28:28.178911+00:00,2025-09-09T09:58:28.178911+05:30,Success,2,2,,5.04%,46.31648574422168,0.0031996568992056496,0.0142095486524214,-0.011009891753215751,1.4457150618554724,1.399725,1.3537349381445278,0.1322575069990318,-114.09765690782744,10.0,0.0,3.0,1.3360897254282633,0.03397321331207929,1.3719968750000002,-0.0028437500000000338,,2.615680793136935,,falling,-10017077.4,12.0,4.0,15.0,5.0,0.0,5.0,0.1322575069990318,46.31648574422168,-114.09765690782744,-0.011009891753215751,0.03397321331207929,1.3719968750000002,,2.615680793136935,,0.0,3.0,falling,-10017077.4,5.040000000000046,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,
AAVEUSDT,Buy,40,301.1,303.26792,292.067,Bullish,2025-09-09T04:28:30.103930+00:00,2025-09-09T09:58:30.103930+05:30,Success,103,103,,5.04%,59.011325904512375,0.028407090025496018,-0.24633615829711109,0.2747432483226071,301.0150186657231,299.639,298.2629813342769,1.0308794264183347,182.69623180520006,10.0,0.0,3.0,300.66580395672213,0.7846634779019843,300.33609375,0.23734374999997954,,0.6023747537662614,,rising,4860.400000000001,8.0,12.403396035932534,15.0,0.0,0.0,5.0,1.0308794264183347,59.011325904512375,182.69623180520006,0.2747432483226071,0.7846634779019843,300.33609375,,0.6023747537662614,,0.0,3.0,rising,4860.400000000001,5.039999999999956,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,
ARBUSDT,Buy,46,0.5158,0.51951376,0.500326,Bullish,2025-09-09T04:28:32.001421+00:00,2025-09-09T09:58:32.001421+05:30,Success,8,8,,5.04%,67.7126893663314,0.001316769250452099,0.0005220451020118537,0.0007947241484402452,0.5157675520888134,0.509765,0.5037624479111866,1.0027028429496754,168.10785681078661,10.0,3.0,0.0,0.5103966316837913,0.002107885148148328,0.513603125,0.0006515625000000913,,16.247469581742717,,rising,8315630.3,8.0,13.048585772958692,15.0,5.0,0.0,5.0,1.0027028429496754,67.7126893663314,168.10785681078661,0.0007947241484402452,0.002107885148148328,0.513603125,,16.247469581742717,,3.0,0.0,rising,8315630.3,5.040000000000014,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.95}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,
SPKUSDT,Buy,48,0.06764,0.06812701,0.0656108,Bullish,2025-09-09T04:28:35.800769+00:00,2025-09-09T09:58:35.800769+05:30,Success,84,84,,5.04%,72.85553305134663,0.0003430714694513254,0.0001857441639531062,0.0001573273054982192,0.06797009997166945,0.0666325,0.06529490002833055,0.876607364435929,115.65236702101888,10.0,3.0,0.0,0.06662043871594975,0.0003436148237988045,0.06755843749999998,0.00022281249999998864,,32.05788391877735,,rising,24155874.0,8.0,14.988627586591324,15.0,5.0,0.0,5.0,0.876607364435929,72.85553305134663,115.65236702101888,0.0001573273054982192,0.0003436148237988045,0.06755843749999998,,32.05788391877735,,3.0,0.0,rising,24155874.0,5.03999999999997,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.01}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,
OPUSDT,Buy,40,0.7549,0.76033528,0.732253,Bullish,2025-09-09T04:28:36.773635+00:00,2025-09-09T09:58:36.773635+05:30,Success,85,85,,5.04%,60.822726939053396,0.0010954784741044055,5.01734115182936e-05,0.001045305062586112,0.7562481117450919,0.7483850000000001,0.7405218882549083,0.9142761931411338,125.18080210388015,10.0,0.0,3.0,0.7507802164888315,0.003121641627472289,0.7542328125000001,0.0008046874999999565,,8.240671117966624,,rising,583634.2999999999,8.0,12.036579625695483,15.0,0.0,0.0,5.0,0.9142761931411338,60.822726939053396,125.18080210388015,0.001045305062586112,0.003121641627472289,0.7542328125000001,,8.240671117966624,,0.0,3.0,rising,583634.2999999999,5.04000000000004,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,
DOTUSDT,Buy,44,4.05,4.07916,3.9285,Bullish,2025-09-09T04:28:38.671714+00:00,2025-09-09T09:58:38.671714+05:30,Success,105,105,,5.04%,56.801110172292205,0.0006322929723552306,-0.0029521774377372838,0.0035844704100925144,4.055660731137412,4.02895,4.002239268862588,0.8940363873176818,115.52346570397418,10.0,0.0,3.0,4.041359004814738,0.012546430979940872,4.049609375,0.0029374999999998153,,0.8860213730753342,,falling,-1300981.4,8.0,10.856714071097992,15.0,5.0,0.0,5.0,0.8940363873176818,56.801110172292205,115.52346570397418,0.0035844704100925144,0.012546430979940872,4.049609375,,0.8860213730753342,,0.0,3.0,falling,-1300981.4,5.040000000000013,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.14}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,
TRUMPUSDT,Buy,49,8.703,8.7656616,8.44191,Bullish,2025-09-09T04:28:40.567712+00:00,2025-09-09T09:58:40.567712+05:30,Success,141,141,,5.04%,65.59195153006621,0.029286489065377452,0.013643376407397484,0.01564311265797997,8.732363626848004,8.6126,8.492836373151997,0.8774100800852036,120.22455277332016,10.0,3.0,0.0,8.619042750075145,0.030885113540536052,8.688421875000001,0.02109375000000213,,30.14866135181955,,rising,1441595.8399999999,8.0,16.0,15.0,5.0,0.0,5.0,0.8774100800852036,65.59195153006621,120.22455277332016,0.01564311265797997,0.030885113540536052,8.688421875000001,,30.14866135181955,,3.0,0.0,rising,1441595.8399999999,5.040000000000017,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,
UNIUSDT,Buy,41,9.55,9.61876,9.2635,Bullish,2025-09-09T04:28:41.524451+00:00,2025-09-09T09:58:41.524451+05:30,Success,104,104,,5.04%,63.66512971029465,0.010756580072616373,-0.00018008022221794023,0.010936660294834314,9.541065160508232,9.472249999999999,9.403434839491766,1.0649191212065803,188.21007502679578,10.0,0.0,3.0,9.495355140058997,0.029570881139015525,9.51278125,0.009453125000000284,,9.038283042976111,,rising,324602.0,8.0,12.876294414159688,15.0,0.0,0.0,5.0,1.0649191212065803,63.66512971029465,188.21007502679578,0.010936660294834314,0.029570881139015525,9.51278125,,9.038283042976111,,0.0,3.0,rising,324602.0,5.039999999999946,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,
XLMUSDT,Buy,42,0.37591,0.37861655,0.3646327,Bullish,2025-09-09T04:28:46.293033+00:00,2025-09-09T09:58:46.293033+05:30,Success,107,107,,5.04%,64.38420799822886,0.00036570521390150157,-5.0737214039062636e-05,0.0004164424279405642,0.37602410522389607,0.373202,0.3703798947761039,0.979783669487257,144.508454984427,10.0,0.0,3.0,0.3742857431585931,0.0009766837098148429,0.3752442187499999,0.0003770312499998818,,9.667664141496136,,rising,1047520.0,8.0,14.23321897369241,15.0,0.0,0.0,5.0,0.979783669487257,64.38420799822886,144.508454984427,0.0004164424279405642,0.0009766837098148429,0.3752442187499999,,9.667664141496136,,0.0,3.0,rising,1047520.0,5.03999999999995,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,
SEIUSDT,Buy,45,0.3107,0.31293704,0.301379,Bullish,2025-09-09T04:28:50.116937+00:00,2025-09-09T09:58:50.116937+05:30,Success,100,100,,5.04%,62.5719062432036,0.000661332417579763,0.0002676308201791575,0.00039370159740060554,0.3118296661082682,0.30796,0.30409033389173185,0.8540357130742511,100.54122890799006,10.0,3.0,0.0,0.30868654223957925,0.0012211912091772406,0.3109078125,0.000260937500000058,,13.77079845043349,,rising,1050148.0,8.0,11.737394657451347,15.0,5.0,0.0,5.0,0.8540357130742511,62.5719062432036,100.54122890799006,0.00039370159740060554,0.0012211912091772406,0.3109078125,,13.77079845043349,,3.0,0.0,rising,1050148.0,5.040000000000053,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.26}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,
NEARUSDT,Buy,41,2.629,2.6479288,2.55013,Bullish,2025-09-09T04:28:52.941844+00:00,2025-09-09T09:58:52.941844+05:30,Success,25,25,,5.04%,60.01409341541483,0.005248529084798115,0.00318485479194564,0.0020636742928524746,2.629296952664201,2.6103,2.591303047335799,0.9921842026600264,192.42461589023117,10.0,3.0,0.0,2.6052424288473293,0.011139923039488983,2.619625,0.0034375000000004263,,11.127957353473544,,rising,516477.0,8.0,8.446007647709152,15.0,5.0,0.0,5.0,0.9921842026600264,60.01409341541483,192.42461589023117,0.0020636742928524746,0.011139923039488983,2.619625,,11.127957353473544,,3.0,0.0,rising,516477.0,5.039999999999962,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.55}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,
ONDOUSDT,Buy,44,0.939,0.9457608,0.91083,Bullish,2025-09-09T04:28:57.687633+00:00,2025-09-09T09:58:57.687633+05:30,Success,96,96,,5.04%,62.78665497845763,0.001740086640154015,0.0008273902952666927,0.0009126963448873222,0.9417048517367316,0.9326350000000001,0.9235651482632686,0.8508877644726316,111.05051945691304,10.0,3.0,0.0,0.9335945116247631,0.0029607971750345106,0.9394546874999999,0.0009703124999999035,,15.26258076822333,,rising,1462760.0,8.0,11.398248168431333,15.0,5.0,0.0,5.0,0.8508877644726316,62.78665497845763,111.05051945691304,0.0009126963448873222,0.0029607971750345106,0.9394546874999999,,15.26258076822333,,3.0,0.0,rising,1462760.0,5.040000000000009,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.6}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,
FETUSDT,Buy,44,0.6568,0.66152896,0.637096,Bullish,2025-09-09T04:29:00.530491+00:00,2025-09-09T09:59:00.530491+05:30,Success,101,101,,5.04%,61.02755413405218,0.0009887263906114274,0.00013134469410410853,0.0008573816965073189,0.657558463416086,0.650615,0.6436715365839141,0.9453829183913574,135.3695324283565,10.0,3.0,0.0,0.6520306915882468,0.003002204586192413,0.6554890625,0.0007046875000000785,,8.053195764423862,,rising,413587.0,8.0,10.854016815114162,15.0,5.0,0.0,5.0,0.9453829183913574,61.02755413405218,135.3695324283565,0.0008573816965073189,0.003002204586192413,0.6554890625,,8.053195764423862,,3.0,0.0,rising,413587.0,5.0400000000000045,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.15}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,
