SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,Bollinger_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,Keltner_sell_score,MACD_sell_score,Bollinger_buy_score,Keltner_buy_score
signals_2025-09-04_13-42-06_STRONG.json,1000PEPEUSDT,Strong Sell,60,Success,269.0,True,30.0,60,,,Bearish,5.04%,0,0,2025-09-04T08:11:03.548643+00:00,2025-09-04T13:41:03.548643+05:30,54.774306457168606,-17.38484398216943,144.38174681060445,0.130876522821132,,,falling,down,down,-3.6493706175623475e-06,-1.073216243700465e-05,7.082791819442302e-06,0.009635787343573577,0.009602524999999999,0.00956926265642642,0.009635975000000001,0.009602525,0.009569075,-10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,,0.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,LINKUSDT,Strong Sell,70,Success,75.0,True,30.0,70,,,Bearish,5.04%,0,0,2025-09-04T08:11:04.718918+00:00,2025-09-04T13:41:04.718918+05:30,60.645354520073475,-7.471264367815037,163.46449336825083,0.24547220235331485,,,falling,down,down,0.008692808666889817,-0.010438924547151255,0.019131733214041075,23.38003493213298,23.2605,23.140965067867022,23.3765,23.2605,23.1445,-10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,,0.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,PUMPUSDT,Sell,35,Success,0.0,True,30.0,35,,,Bearish,5.04%,0,0,2025-09-04T08:11:05.900529+00:00,2025-09-04T13:41:05.900529+05:30,53.43381586158957,-71.42857142857115,8.100573352268725,0.11282937425831674,,,falling,up,up,4.067720343325573e-05,4.464491663373366e-05,-3.967713200477928e-06,0.004321188428152923,0.00419535,0.004069511571847076,0.004319849999999998,0.004195349999999999,0.004070849999999999,-10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,,0.0,15.0,0.0,0.0,,10.0,,
signals_2025-09-04_13-42-06_STRONG.json,BCHUSDT,Buy,35,Inconclusive,,False,35.0,30,,,Bearish,5.04%,0,0,2025-09-04T08:11:07.086209+00:00,2025-09-04T13:41:07.086209+05:30,52.00951659824099,-58.35411471321789,97.67387355716376,0.30169964743125804,,,rising,down,down,0.2536642353032903,0.041537336319217674,0.2121268989840726,588.1128130301958,586.142,584.1711869698044,588.307,586.142,583.9770000000001,-10.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,ADAUSDT,Strong Sell,85,Success,264.0,True,20.0,85,,,Bearish,5.04%,0,0,2025-09-04T08:11:08.248917+00:00,2025-09-04T13:41:08.248917+05:30,59.97103041957368,-12.307692307691047,207.90041660391392,-0.002320254817594346,,,falling,down,down,9.757465635407137e-05,-0.0005552783577173863,0.0006528530140714577,0.8201046550203053,0.8168799999999999,0.8136553449796946,0.82033,0.8168799999999999,0.8134299999999999,-10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,15.0,10.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,IDOLUSDT,Strong Sell,65,Success,0.0,True,,65,,,Bearish,5.04%,0,0,2025-09-04T08:11:09.436479+00:00,2025-09-04T13:41:09.436479+05:30,50.908819247695696,-61.403508771929694,-14.243197278912891,-0.22787094829914012,,,falling,down,down,0.00024139950804583782,0.0003060748979743142,-6.467538992847638e-05,0.040323773705735394,0.0396185,0.03891322629426461,0.04035849999999999,0.039618499999999994,0.038878499999999996,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,15.0,10.0,10.0,,10.0,,
signals_2025-09-04_13-42-06_STRONG.json,FARTCOINUSDT,Sell,45,Success,39.0,True,30.0,45,,,Bearish,5.04%,0,0,2025-09-04T08:11:10.578734+00:00,2025-09-04T13:41:10.578734+05:30,53.16581352484493,-21.875000000000814,162.94813119756247,0.14231002393194891,,,falling,down,down,-0.0006817833780352611,-0.0014272974110196553,0.0007455140329843942,0.7668938743943708,0.763785,0.7606761256056292,0.766835,0.763785,0.760735,-10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,BNBUSDT,Sell,45,Inconclusive,,False,30.0,45,,,Bearish,5.04%,0,0,2025-09-04T08:11:11.743988+00:00,2025-09-04T13:41:11.743988+05:30,59.08932643100788,-21.03321033210069,212.281142665665,0.13242492159620992,,,falling,down,down,0.22232626160359814,0.03942596197109314,0.182900299632505,849.1434495664412,847.8720000000001,846.600550433559,849.367,847.872,846.377,-10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,SOMIUSDT,Strong Sell,55,Success,0.0,True,45.0,55,,,Bearish,5.04%,0,0,2025-09-04T08:11:12.921863+00:00,2025-09-04T13:41:12.921863+05:30,33.80121838838329,-87.50000000000023,-148.34779960408233,-0.15659800539539834,,,falling,up,up,-0.005638560624783129,-0.005564273431621205,-7.42871931619241e-05,0.4105631288773791,0.40134499999999995,0.3921268711226208,0.40949499999999994,0.40134499999999995,0.39319499999999996,-10.0,10.0,15.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,,10.0,15.0,0.0,0.0,,10.0,,
signals_2025-09-04_13-42-06_STRONG.json,TREEUSDT,Sell,45,Success,81.0,True,20.0,45,,,Bearish,5.04%,0,0,2025-09-04T08:11:14.112345+00:00,2025-09-04T13:41:14.112345+05:30,51.64291009258682,-26.666666666666668,69.97245179063286,0.00373886272312247,,,falling,down,down,-0.0005085713274304293,-0.0008109421305148803,0.000302370803084451,0.34866400332283914,0.345805,0.3429459966771608,0.34885499999999997,0.345805,0.342755,-10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,HYPEUSDT,Strong Sell,75,Success,37.0,True,50.0,75,,,Bearish,5.04%,0,0,2025-09-04T08:11:15.278255+00:00,2025-09-04T13:41:15.278255+05:30,67.45137633904156,-5.79216354344101,189.1898031411972,0.1822142169565096,,,falling,up,up,0.08321649518618557,0.03155075259725282,0.05166574258893275,45.87571751603646,45.5423,45.208882483963535,45.824299999999994,45.5423,45.2603,-10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,10.0,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,AAVEUSDT,Sell,45,Inconclusive,,False,20.0,45,,,Bearish,5.04%,0,0,2025-09-04T08:11:16.481666+00:00,2025-09-04T13:41:16.481666+05:30,48.91040992283029,-44.0677966101692,55.21578833224694,0.009910598295384838,,,falling,down,down,-0.5360357136246989,-0.7096511417384748,0.17361542811377584,320.1441390466345,318.79650000000004,317.44886095336557,320.1115,318.7965,317.4815,-10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,IPUSDT,Strong Sell,65,Success,13.0,True,30.0,65,,,Bearish,5.04%,0,0,2025-09-04T08:11:17.614615+00:00,2025-09-04T13:41:17.614615+05:30,63.081618856745735,-28.215353938186784,190.98514154009396,0.07114838991112969,,,falling,down,down,0.01117012417322627,0.003814917003437471,0.007355207169788799,8.341482342012403,8.29494,8.248397657987597,8.33294,8.29494,8.25694,-10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,,0.0,15.0,10.0,10.0,10.0,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,WIFUSDT,Strong Sell,70,Success,38.0,True,30.0,70,,,Bearish,5.04%,0,0,2025-09-04T08:11:18.783212+00:00,2025-09-04T13:41:18.783212+05:30,65.18952484947113,-10.576923076923016,149.60958023081145,0.2575482991879758,,,falling,down,down,0.001749052499603776,0.000976566472440485,0.0007724860271632909,0.8135084369362423,0.8058,0.7980915630637576,0.81275,0.8058,0.79885,-10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,,0.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,ARIAUSDT,Buy,40,Success,1.0,True,40.0,25,,,Bearish,5.04%,0,0,2025-09-04T08:11:19.964209+00:00,2025-09-04T13:41:19.964209+05:30,49.383761214562206,-35.12110726643585,28.856861060736605,0.09943548901394461,,,falling,up,up,-0.00034215185114157276,-0.0005336796687497354,0.00019152781760816264,0.10223626210122774,0.1004415,0.09864673789877226,0.1022065,0.1004415,0.0986765,-10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,,0.0,15.0,0.0,0.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,ARBUSDT,Strong Sell,75,Success,39.0,True,50.0,75,,,Bearish,5.04%,0,0,2025-09-04T08:11:21.146567+00:00,2025-09-04T13:41:21.146567+05:30,63.178093834702004,-3.7037037037043126,217.1745673438694,0.20789494472727407,,,falling,up,up,0.0002921731906729286,-0.00039354297360671503,0.0006857161642796436,0.4988301783172355,0.49525500000000006,0.49167982168276464,0.49890500000000004,0.49525500000000006,0.49160500000000007,-10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,10.0,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,PTBUSDT,Sell,45,Success,1.0,True,20.0,45,,,Bearish,5.04%,0,0,2025-09-04T08:11:22.305607+00:00,2025-09-04T13:41:22.305607+05:30,42.628728204594836,-67.07021791767552,-45.43003327677585,-0.05037433944951918,,,falling,up,up,-0.0006478694803203067,-0.0005976061024630171,-5.0263377857289555e-05,0.02750984397088897,0.025443,0.02337615602911103,0.027173000000000003,0.025443000000000004,0.023713000000000005,-10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,,10.0,15.0,0.0,0.0,,10.0,,
signals_2025-09-04_13-42-06_STRONG.json,HEMIUSDT,Strong Sell,55,Success,4.0,True,10.0,55,,,Bearish,5.04%,0,0,2025-09-04T08:11:23.504590+00:00,2025-09-04T13:41:23.504590+05:30,48.397408847579236,-73.52216748768474,-46.394120349103666,-0.17433482759329968,,,falling,down,down,5.040842609898427e-05,3.720876711914889e-05,1.319965897983538e-05,0.03629538425138212,0.03603275,0.03577011574861788,0.03627574999999999,0.03603274999999999,0.03578974999999999,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,10.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,PENGUUSDT,Strong Sell,65,Success,38.0,True,50.0,65,,,Bearish,5.04%,0,0,2025-09-04T08:11:24.659472+00:00,2025-09-04T13:41:24.659472+05:30,56.01169084257636,-4.8632218844980795,214.62704137112655,0.05395636276968619,,,falling,up,up,-3.955156106209834e-05,-8.536747671978557e-05,4.5815915657687227e-05,0.02959476355927722,0.029434349999999998,0.029273936440722775,0.029605350000000006,0.029434350000000005,0.029263350000000004,-10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,10.0,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,PYTHUSDT,Strong Sell,55,Success,34.0,True,20.0,55,,,Bearish,5.04%,0,0,2025-09-04T08:11:25.825103+00:00,2025-09-04T13:41:25.825103+05:30,52.85518779497424,-22.66009852216823,129.69576719576705,-0.032860309237201415,,,falling,down,down,-0.00023965797258584942,-0.0004371180113815928,0.00019746003879574336,0.15299481024776201,0.15209899999999998,0.15120318975223795,0.15288400000000002,0.15209900000000004,0.15131400000000006,-10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,10.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,LTCUSDT,Strong Sell,60,Inconclusive,,False,30.0,60,,,Bearish,5.04%,0,0,2025-09-04T08:11:27.014296+00:00,2025-09-04T13:41:27.014296+05:30,57.377889480589914,-19.23076923077049,140.71909316328984,0.07608929957780498,,,falling,down,down,0.05175925389514191,0.00925533890959014,0.04250391498555177,111.5455263919402,111.20449999999998,110.86347360805976,111.55950000000001,111.20450000000001,110.8495,-10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,,0.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,LINEAUSDT,Sell,35,Success,0.0,True,30.0,35,,,Bearish,5.04%,0,0,2025-09-04T08:11:28.201255+00:00,2025-09-04T13:41:28.201255+05:30,43.32109429053336,-56.557377049180346,-28.668836200217715,-0.004126464155879688,,,falling,up,up,-0.0003348141323643132,-0.0003921111524656066,5.7297020101293396e-05,0.026435237006212392,0.025644,0.024852762993787608,0.026239,0.025644,0.025049000000000002,-10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,,10.0,15.0,0.0,0.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,SPKUSDT,Sell,45,Success,6.0,True,20.0,45,,,Bearish,5.04%,0,0,2025-09-04T08:11:29.365317+00:00,2025-09-04T13:41:29.365317+05:30,45.461646240913744,-67.3640167364015,-28.363078104010796,0.2208911336425062,,,falling,down,down,-0.00016159739624334313,-0.00018878169170098494,2.7184295457641808e-05,0.06201581897866189,0.061295,0.06057418102133812,0.06201,0.061295,0.06058,-10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,15.0,10.0,10.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,ONDOUSDT,Strong Sell,95,Inconclusive,,False,30.0,95,,,Bearish,5.04%,0,0,2025-09-04T08:11:30.551381+00:00,2025-09-04T13:41:30.551381+05:30,62.82905150646756,-12.5,207.22642363130967,0.10804265011537983,,,falling,down,down,0.00037239350603390786,-0.0005197159173002398,0.0008921094233341477,0.9248889218519014,0.9200199999999998,0.9151510781480983,0.9248200000000001,0.9200200000000001,0.91522,-10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,15.0,0.0,15.0,10.0,10.0,10.0,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,BASUSDT,Sell,35,Fail,16.0,False,30.0,35,,,Bearish,5.04%,0,0,2025-09-04T08:11:31.693106+00:00,2025-09-04T13:41:31.693106+05:30,49.516431797458154,-79.13256955810162,-64.43672169128186,0.06293015977616565,,,falling,up,up,0.00013135738850719725,0.0001500244303283704,-1.866704182117314e-05,0.023064767051811343,0.0226854,0.02230603294818866,0.0230724,0.0226854,0.022298400000000003,-10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,,0.0,15.0,0.0,0.0,,10.0,,
signals_2025-09-04_13-42-06_STRONG.json,QUSDT,Sell,35,Success,0.0,True,30.0,35,,,Bearish,5.04%,0,0,2025-09-04T08:11:32.863319+00:00,2025-09-04T13:41:32.863319+05:30,46.97982614127631,-73.82550335570488,-46.62244451538953,-0.017984729058509816,,,falling,up,up,-4.3121153717478114e-05,-4.99569760893828e-05,6.835822371904683e-06,0.009275362801300811,0.00903085,0.008786337198699189,0.00924185,0.009030849999999998,0.008819849999999997,-10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,,10.0,15.0,0.0,0.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,BIOUSDT,Buy,50,Inconclusive,,False,50.0,25,,,Bearish,5.04%,0,0,2025-09-04T08:11:34.046435+00:00,2025-09-04T13:41:34.046435+05:30,49.37546920259908,-21.774193548386645,131.70836005986996,0.022488860708215,,,falling,up,up,-0.0003130151737075759,-0.0005325877507083376,0.00021957257700076164,0.13450049469023406,0.13393549999999999,0.1333705053097659,0.13441550000000002,0.1339355,0.1334555,-10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,,0.0,15.0,0.0,0.0,,0.0,,
signals_2025-09-04_13-42-06_STRONG.json,UNIUSDT,Strong Sell,60,Success,36.0,True,30.0,60,,,Bearish,5.04%,0,0,2025-09-04T08:11:35.220761+00:00,2025-09-04T13:41:35.220761+05:30,59.400605913609546,-19.75308641975322,198.5063318540887,0.0642264899751421,,,falling,down,down,0.003780333611592468,-0.004857060538011161,0.008637394149603628,9.481573410090093,9.437349999999999,9.393126589909905,9.48685,9.43735,9.38785,-10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,,0.0,15.0,10.0,10.0,,0.0,,
