Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI<=30_and_CVD_falling,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope
NMRUSDT,Sell,40,19.669,19.5273832,20.25907,Bearish,2025-09-08T02:03:30.167324+00:00,2025-09-08T07:33:30.167324+05:30,Success,5,5.0,,5.04%,40.54371192123336,-0.1176598160064124,-0.10699811686806789,-0.010661699138344513,20.172079252377245,19.8553,19.538520747622755,0.20594665117439723,-85.5317628397874,-10.0,0.0,3.0,19.98043946105999,0.16561793734410057,19.65021875,-0.013281250000002132,,-15.607297564585885,,falling,-270416.79999999993,4.0,10.545006437247379,15.0,5.0,0.0,5.0,0.20594665117439723,40.54371192123336,-85.5317628397874,-0.010661699138344513,0.16561793734410057,19.65021875,,-15.607297564585885,,0.0,3.0,falling,-270416.79999999993,5.040000000000046,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.45}]}",False,not_in_gap_or_already_strong,40.0,Sell,40,,,,
MUSDT,Sell,48,1.8095,1.7964716,1.863785,Bearish,2025-09-08T02:03:31.360276+00:00,2025-09-08T07:33:31.360276+05:30,Success,7,7.0,,5.04%,34.24557085436639,-0.012206780596933697,-0.00782762579841563,-0.004379154798518067,1.8797788770309534,1.84449,1.8092011229690466,0.0042347200605362175,-175.46396722101758,-10.0,0.0,3.0,1.8480634228021373,0.01734924557163364,1.822253125,-0.006531249999999877,,-18.12193188626667,,falling,-2147520.0,8.0,15.057883884949657,15.0,5.0,0.0,5.0,0.0042347200605362175,34.24557085436639,-175.46396722101758,-0.004379154798518067,0.01734924557163364,1.822253125,,-18.12193188626667,,0.0,3.0,falling,-2147520.0,5.04000000000002,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,48.0,Sell,48,,,,
WLDUSDT,Buy,41,1.1025,1.110438,1.069425,Bearish,2025-09-08T02:03:34.916907+00:00,2025-09-08T07:33:34.916907+05:30,Success,1,1.0,,5.04%,78.12278991866256,0.017409676672845098,0.012804783344967392,0.004604893327877706,1.118770191183475,1.0644649999999998,1.0101598088165245,0.8501967231041997,119.95503091624556,-10.0,3.0,0.0,1.0549572528403557,0.009491118223541123,1.106615625,0.005660937499999852,,62.306032272877644,,rising,38234661.0,8.0,15.644301257879713,7.0,5.0,0.0,5.0,0.8501967231041997,78.12278991866256,119.95503091624556,0.004604893327877706,0.009491118223541123,1.106615625,,62.306032272877644,,3.0,0.0,rising,38234661.0,5.040000000000001,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,
BNBUSDT,Sell,48,878.5,872.1748,904.855,Bearish,2025-09-08T02:03:36.137335+00:00,2025-09-08T07:33:36.137335+05:30,Success,217,217.0,,5.04%,40.037719350490384,-0.5358142317068086,0.16128866609743092,-0.6971028978042395,886.5742354073341,882.006,877.4377645926659,0.11626320806812587,-124.80072876337788,-10.0,3.0,0.0,880.0341999704636,1.573445138171753,879.2775000000001,-0.7806250000001,,-6.931595292056255,,falling,-10567.890000000003,8.0,19.633017409645138,15.0,0.0,0.0,5.0,0.11626320806812587,40.037719350490384,-124.80072876337788,-0.6971028978042395,1.573445138171753,879.2775000000001,,-6.931595292056255,,3.0,0.0,falling,-10567.890000000003,5.039999999999996,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,48.0,Sell,48,,,,
PUMPUSDT,Sell,48,0.004817,0.00478232,0.00496151,Bearish,2025-09-08T02:03:44.523207+00:00,2025-09-08T07:33:44.523207+05:30,Success,5,5.0,,5.04%,37.96752762411486,-1.1275407563118497e-05,-2.9309061791626132e-06,-8.344501383955885e-06,0.004955208203286417,0.00488985,0.004824491796713583,-0.05731336188016205,-188.5237350026059,-10.0,0.0,3.0,0.004880482696484952,3.5803160961416656e-05,0.004875296875000001,-6.03124999999996e-06,,-7.954105317676322,,falling,-269930856.0,8.0,14.593585254407019,15.0,5.0,0.0,5.0,-0.05731336188016205,37.96752762411486,-188.5237350026059,-8.344501383955885e-06,3.5803160961416656e-05,0.004875296875000001,,-7.954105317676322,,0.0,3.0,falling,-269930856.0,5.040000000000062,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.41}]}",False,not_in_gap_or_already_strong,48.0,Sell,48,,,,
AVAXUSDT,Sell,42,24.545,24.368276,25.28135,Bearish,2025-09-08T02:03:48.123561+00:00,2025-09-08T07:33:48.123561+05:30,Inconclusive,300,,,5.04%,37.44685180983193,-0.031006029195388862,-0.018185398561987996,-0.012820630633400866,24.77227355759937,24.64535,24.51842644240063,0.10468331530403895,-144.20938949240528,-10.0,0.0,3.0,24.630426201679775,0.06201767550249094,24.5864375,-0.010468749999997584,,-13.917048631151053,,falling,-149060.0,8.0,8.961410319051094,15.0,5.0,0.0,5.0,0.10468331530403895,37.44685180983193,-144.20938949240528,-0.012820630633400866,0.06201767550249094,24.5864375,,-13.917048631151053,,0.0,3.0,falling,-149060.0,5.040000000000002,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.04}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,
BCHUSDT,Sell,40,603.03,598.688184,621.1209,Bearish,2025-09-08T02:04:02.601081+00:00,2025-09-08T07:34:02.601081+05:30,Success,249,249.0,,5.04%,45.0751989051581,-0.2573205328229733,-0.0377545896444287,-0.21956594317854458,606.0322883019237,604.0595000000001,602.0867116980764,0.23907489237536228,-73.05614282357757,-10.0,0.0,3.0,603.5861215513513,0.8022048905433178,602.86734375,-0.2798437499999409,,-8.58581118627958,,rising,309.619,4.0,10.568873735880722,15.0,5.0,0.0,5.0,0.23907489237536228,45.0751989051581,-73.05614282357757,-0.21956594317854458,0.8022048905433178,602.86734375,,-8.58581118627958,,0.0,3.0,rising,309.619,5.039999999999994,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.43}]}",False,not_in_gap_or_already_strong,40.0,Sell,40,,,,
LTCUSDT,Sell,62,113.82,113.000496,117.2346,Bearish,2025-09-08T02:04:03.791196+00:00,2025-09-08T07:34:03.791196+05:30,Success,118,118.0,,5.04%,29.670685994719165,-0.20832973442192326,-0.16376612665392437,-0.04456360776799889,114.88636729785084,114.2695,113.65263270214915,0.13565907808206853,-106.86818698589369,-10.0,0.0,3.0,114.38373706794223,0.21656954639880935,113.83171875,-0.056875000000005116,,-30.5568110844522,,falling,-19103.364,8.0,8.93849021811431,15.0,5.0,12.0,5.0,0.13565907808206853,29.670685994719165,-106.86818698589369,-0.04456360776799889,0.21656954639880935,113.83171875,,-30.5568110844522,,0.0,3.0,falling,-19103.364,5.039999999999969,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 11.06}]}",True,,,Sell,62,1.0,54.0,62.0,-0.056875000000005116
DOLOUSDT,Sell,44,0.19218,0.1907963,0.1979454,Bearish,2025-09-08T02:04:06.211219+00:00,2025-09-08T07:34:06.211219+05:30,Success,9,9.0,,5.04%,38.65714395701916,-0.0004988296682493509,-0.00018261401857600808,-0.00031621564967334285,0.19628331255242487,0.1939205,0.19155768744757512,0.1316889382076058,-131.99725627031702,-10.0,0.0,3.0,0.19384504141760717,0.0010354952570168227,0.19290046875,-0.0006456250000000108,,-13.127015519508408,,rising,3021265.0,8.0,11.329029795871808,15.0,5.0,0.0,5.0,0.1316889382076058,38.65714395701916,-131.99725627031702,-0.00031621564967334285,0.0010354952570168227,0.19290046875,,-13.127015519508408,,0.0,3.0,rising,3021265.0,5.039999999999964,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.67}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,
TAKEUSDT,Sell,45,0.18088,0.17957766,0.1863064,Bearish,2025-09-08T02:04:09.804283+00:00,2025-09-08T07:34:09.804283+05:30,Success,17,17.0,,5.04%,72.066813969211,0.0009721939440550387,0.000918875839279954,5.3318104775084666e-05,0.18010733242670215,0.178111,0.17611466757329783,1.193521770964334,233.9018198719987,-10.0,3.0,0.0,0.17682096354674592,0.0012865807632346544,0.17834656250000003,2.234375000001454e-05,,27.178762296437327,,rising,7019327.0,32.0,0.0,8.0,0.0,0.0,5.0,1.193521770964334,72.066813969211,233.9018198719987,5.3318104775084666e-05,0.0012865807632346544,0.17834656250000003,,27.178762296437327,,3.0,0.0,rising,7019327.0,5.039999999999951,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,
