SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,Bollinger_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,Keltner_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,MACD_sell_score,Bollinger_sell_score,Keltner_sell_score
signals_2025-09-04_18-10-46_STRONG.json,ETHUSDT,Strong Buy,75,Inconclusive,,False,75,50.0,,,Bullish,5.04%,0,0,2025-09-04T12:39:26.421231+00:00,2025-09-04T18:09:26.421231+05:30,38.22920789250546,-89.09422769792228,-250.47872985091445,-0.0840833102900671,,,rising,down,down,-1.0617582593395127,2.0223831403128925,-3.084141399652405,4426.289206198447,4410.0505,4393.811793801554,4427.920499999999,4410.050499999999,4392.1804999999995,10.0,10.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,,
signals_2025-09-04_18-10-46_STRONG.json,BTCUSDT,Strong Buy,85,Inconclusive,,False,85,40.0,,,Bullish,5.04%,0,0,2025-09-04T12:39:27.848421+00:00,2025-09-04T18:09:27.848421+05:30,38.447082003552815,-87.19356019026723,-178.17925799035956,0.10088755873319319,,,rising,down,down,-4.936581154397572,21.736727424279263,-26.673308578676835,111035.05019398202,110831.745,110628.43980601797,111018.745,110831.745,110644.745,10.0,10.0,15.0,0.0,15.0,10.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,,
signals_2025-09-04_18-10-46_STRONG.json,SOLUSDT,Buy,50,Inconclusive,,False,50,50.0,,,Bullish,5.04%,0,0,2025-09-04T12:39:29.238481+00:00,2025-09-04T18:09:29.238481+05:30,41.81196739582849,-85.3333333333334,-133.78113630003332,-0.009809928198083242,,,rising,down,down,-0.061956805858358166,-0.039456329244189375,-0.02250047661416879,208.09789343098632,207.60999999999999,207.12210656901365,208.06,207.60999999999999,207.15999999999997,10.0,0.0,15.0,0.0,,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,,
signals_2025-09-04_18-10-46_STRONG.json,ALPACAUSDT,Sell,50,Inconclusive,,False,35,50.0,,,Bullish,5.04%,0,0,2025-09-04T12:39:30.641469+00:00,2025-09-04T18:09:30.641469+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,1.19,1.19,1.19,1.1900000000000002,1.1900000000000002,1.1900000000000002,10.0,,,0.0,15.0,,0.0,0.0,0.0,10.0,0.0,,,0.0,,15.0,10.0,10.0,0.0,15.0,
signals_2025-09-04_18-10-46_STRONG.json,WLFIUSDT,Strong Buy,75,Success,10.0,True,75,50.0,,,Bullish,5.04%,0,0,2025-09-04T12:39:32.036477+00:00,2025-09-04T18:09:32.036477+05:30,31.118486282596038,-86.76470588235277,-196.64902998236352,-0.1899388990210314,,,rising,down,down,-0.0009936327855407934,-0.0005391847643728829,-0.0004544480211679105,0.18308291394408982,0.17922500000000002,0.17536708605591023,0.182925,0.17922500000000002,0.17552500000000004,10.0,10.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,,
signals_2025-09-04_18-10-46_STRONG.json,XRPUSDT,Buy,50,Inconclusive,,False,50,50.0,,,Bullish,5.04%,0,0,2025-09-04T12:39:33.473993+00:00,2025-09-04T18:09:33.473993+05:30,41.545180078472185,-83.7606837606834,-190.63703703704599,-0.1338218481486088,,,rising,down,down,-0.0004116221147461019,0.00018601242245046496,-0.0005976345371965668,2.8482894267787944,2.8426199999999997,2.836950573221205,2.8479200000000002,2.84262,2.83732,10.0,0.0,15.0,0.0,,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,,
signals_2025-09-04_18-10-46_STRONG.json,DOGEUSDT,Sell,40,Success,83.0,True,25,40.0,,,Bullish,5.04%,0,0,2025-09-04T12:39:34.875133+00:00,2025-09-04T18:09:34.875133+05:30,48.995495293152835,-69.23076923076881,-37.32912723449776,-0.17200624985326987,,,rising,down,down,0.00011314521040142744,0.00011696226887921701,-3.817058477789567e-06,0.21647902737896632,0.21599049999999997,0.21550197262103363,0.21640550000000003,0.21599050000000003,0.21557550000000003,10.0,0.0,0.0,0.0,,0.0,15.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,,
signals_2025-09-04_18-10-46_STRONG.json,ENAUSDT,Buy,50,Success,7.0,True,50,50.0,,,Bullish,5.04%,0,0,2025-09-04T12:39:36.285666+00:00,2025-09-04T18:09:36.285666+05:30,34.82026009551542,-97.0588235294121,-127.55017415823839,-0.21255197097737585,,,rising,down,down,-0.0016648964097484287,-0.0015257145016047574,-0.00013918190814367131,0.7047410567427844,0.699595,0.6944489432572155,0.704345,0.699595,0.6948449999999999,10.0,10.0,15.0,0.0,,0.0,15.0,0.0,0.0,,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,,
signals_2025-09-04_18-10-46_STRONG.json,MUSDT,Buy,35,Success,0.0,True,35,30.0,,,Bullish,5.04%,0,0,2025-09-04T12:39:37.667849+00:00,2025-09-04T18:09:37.667849+05:30,49.06556894611264,-76.26131953428202,-11.66783503439748,0.11813374741187843,,,rising,down,down,0.025488757586793254,0.028628263249166296,-0.0031395056623730426,1.3207054502760018,1.24589,1.171074549723998,1.31859,1.24589,1.17319,10.0,0.0,0.0,0.0,,10.0,15.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,,
signals_2025-09-04_18-10-46_STRONG.json,JELLYJELLYUSDT,Sell,45,Fail,7.0,False,20,45.0,,,Bullish,5.04%,0,0,2025-09-04T12:39:39.098773+00:00,2025-09-04T18:09:39.098773+05:30,47.64765995594195,-27.868852459016342,3.141478738921479,-0.14689254207884422,,,falling,down,down,-1.7304170609008795e-05,-6.192613536236737e-05,4.462196475335857e-05,0.03977980960637858,0.037981,0.03618219039362142,0.039881,0.037981,0.036081,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,0.0,,
