SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,MACD_sell_score,Bollinger_buy_score,Keltner_buy_score,Bollinger_sell_score,Keltner_sell_score
signals_2025-09-05_02-50-27_STRONG.json,ETHUSDT,Buy,50,Success,97.0,True,50,40,,,Bullish,5.04%,0,0,2025-09-04T21:19:17.239129+00:00,2025-09-05T02:49:17.239129+05:30,62.11660224304684,-1.4952424105116973,86.16489749471151,0.0958538911919688,,,falling,up,up,4.923113847237801,3.4175256150229036,1.505588232214897,4320.128648129099,4295.482,4270.835351870901,4317.0419999999995,4295.481999999999,4273.921999999999,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_02-50-27_STRONG.json,BTCUSDT,Buy,50,Success,96.0,True,50,40,,,Bullish,5.04%,0,0,2025-09-04T21:19:18.200823+00:00,2025-09-05T02:49:18.200823+05:30,62.444699227667996,-12.545172947859204,69.48001487471929,0.31951159884921615,,,falling,up,up,120.70423049779492,113.52729146564855,7.176939032146379,110585.25937865303,110169.63,109754.00062134698,110497.13,110169.63,109842.13,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_02-50-27_STRONG.json,SOLUSDT,Buy,50,Success,103.0,True,50,15,,,Bullish,5.04%,0,0,2025-09-04T21:19:19.345744+00:00,2025-09-05T02:49:19.345744+05:30,53.35362178643267,-29.104477611939206,72.41279711843919,0.15419793548883337,,,falling,up,up,-0.058116786912762564,-0.12498092020658322,0.06686413329382065,203.68299466190493,202.84,201.99700533809508,203.65499999999997,202.83999999999997,202.02499999999998,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_02-50-27_STRONG.json,WLFIUSDT,Sell,55,Success,1.0,True,25,55,,,Bullish,5.04%,0,0,2025-09-04T21:19:20.284084+00:00,2025-09-05T02:49:20.284084+05:30,46.458770876340786,-84.48275862068992,-96.34691639247522,-0.016138694419290025,,,falling,down,down,-0.0001002198085643391,0.0003335203336650509,-0.00043374014222939,0.1880279298662445,0.18472000000000002,0.18141207013375554,0.18767,0.18472,0.18177,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_02-50-27_STRONG.json,ALPACAUSDT,Sell,50,Inconclusive,,False,35,50,,,Bullish,5.04%,0,0,2025-09-04T21:19:21.247075+00:00,2025-09-05T02:49:21.247075+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,1.19,1.19,1.19,1.1900000000000002,1.1900000000000002,1.1900000000000002,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,0.0,15.0,10.0,15.0,
signals_2025-09-05_02-50-27_STRONG.json,XRPUSDT,Buy,50,Inconclusive,,False,50,30,,,Bullish,5.04%,0,0,2025-09-04T21:19:22.185320+00:00,2025-09-05T02:49:22.185320+05:30,55.5072857195163,-8.65384615384328,83.12313244596601,0.11662068152541856,,,falling,up,up,0.00042525814963312314,-0.0004596497803918438,0.0008849079300249669,2.809924176033025,2.798395,2.7868658239669752,2.809495,2.798395,2.7872950000000003,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_02-50-27_STRONG.json,MUSDT,Strong Sell,60,Fail,16.0,False,30,60,,,Bullish,5.04%,0,0,2025-09-04T21:19:23.651381+00:00,2025-09-05T02:49:23.651381+05:30,60.41458848398496,-14.788732394366141,89.59934286609824,0.03877044430601067,,,falling,down,down,0.008950586264545146,0.0035410464159625014,0.005409539848582645,1.4005234306289391,1.343495,1.286466569371061,1.383595,1.3434949999999999,1.3033949999999999,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_02-50-27_STRONG.json,DOGEUSDT,Buy,50,Success,97.0,True,50,15,,,Bullish,5.04%,0,0,2025-09-04T21:19:24.595695+00:00,2025-09-05T02:49:24.595695+05:30,55.66876469776948,-23.376623376625343,52.235179786205485,0.15923259285675379,,,falling,up,up,0.00012844152161647915,8.565605636340656e-05,4.278546525307259e-05,0.2128840281008537,0.21176749999999997,0.21065097189914625,0.21260749999999998,0.21176749999999997,0.21092749999999996,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_02-50-27_STRONG.json,ENAUSDT,Strong Buy,60,Success,97.0,True,60,30,,,Bullish,5.04%,0,0,2025-09-04T21:19:25.531926+00:00,2025-09-05T02:49:25.531926+05:30,58.671369625384045,-4.477611940299645,138.03896173978623,0.1494320312192716,,,falling,up,up,0.0001625732449335171,-0.0005841696586625672,0.0007467429035960843,0.6524403734977534,0.646985,0.6415296265022467,0.652185,0.646985,0.641785,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_02-50-27_STRONG.json,PUMPUSDT,Strong Sell,60,Success,180.0,True,30,60,,,Bullish,5.04%,0,0,2025-09-04T21:19:26.776730+00:00,2025-09-05T02:49:26.776730+05:30,64.91686386051275,-14.35897435897405,99.01113363924178,0.27114977560862813,,,falling,down,down,3.416418758143101e-05,2.2019914209239934e-05,1.2144273372191079e-05,0.004321587451150432,0.00417925,0.0040369125488495675,0.0042942499999999995,0.00417925,0.00406425,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
