Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence
WIFUSDT,Buy,43,0.848,0.8541056,0.82256,Bullish,2025-09-08T12:56:19.892086+00:00,2025-09-08T18:26:19.892086+05:30,Success,15,15.0,,5.04%,59.260877067400244,0.0005352834459810829,-0.00010797685345035426,0.0006432602994314372,0.849144605248618,0.8437850000000001,0.8384253947513822,0.893219258180143,121.50537634408438,10.0,3.0,0.0,0.8440268264459796,0.0026423980730495744,0.844378125,0.0007312499999999611,,4.752347688730718,,rising,2292146.6,8.0,9.842513792230143,15.0,5.0,0.0,5.0,0.893219258180143,59.260877067400244,121.50537634408438,0.0006432602994314372,0.0026423980730495744,0.844378125,,4.752347688730718,,3.0,0.0,rising,2292146.6,5.0400000000000365,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.16}]}",False,not_in_gap_or_already_strong,43,Buy,43
AAVEUSDT,Buy,46,303.62,305.806064,294.5114,Bullish,2025-09-08T12:56:20.778042+00:00,2025-09-08T18:26:20.778042+05:30,Success,24,24.0,,5.04%,64.00438692401502,0.634180559329991,0.3478478705297768,0.2863326888002142,304.5194080979631,301.6915,298.86359190203694,0.8409764273084179,111.68372046705039,10.0,3.0,0.0,301.69418607065677,0.7404023690923155,303.584375,0.39859375000003183,,21.546008722245684,,rising,38763.100000000006,8.0,13.281418885287659,15.0,5.0,0.0,5.0,0.8409764273084179,64.00438692401502,111.68372046705039,0.2863326888002142,0.7404023690923155,303.584375,,21.546008722245684,,3.0,0.0,rising,38763.100000000006,5.039999999999972,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.72}]}",False,not_in_gap_or_already_strong,46,Buy,46
HEMIUSDT,Buy,49,0.040504,0.04079563,0.03928888,Bullish,2025-09-08T12:56:23.493635+00:00,2025-09-08T18:26:23.493635+05:30,Success,5,5.0,,5.04%,77.83764919233202,0.000647860409626444,0.0004187164848526488,0.0002291439247737952,0.04050011110810302,0.038447999999999996,0.036395888891896974,1.0009475344394425,161.89227836034277,10.0,3.0,0.0,0.03814411565816292,0.0004612433534071031,0.039820921875000005,0.00024900000000000616,,36.83535406147999,,rising,81881910.0,8.0,15.92310773466507,15.0,5.0,0.0,5.0,1.0009475344394425,77.83764919233202,161.89227836034277,0.0002291439247737952,0.0004612433534071031,0.039820921875000005,,36.83535406147999,,3.0,0.0,rising,81881910.0,5.039999999999982,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49,Buy,49
ARBUSDT,Buy,47,0.5017,0.50531224,0.486649,Bullish,2025-09-08T12:56:27.940968+00:00,2025-09-08T18:26:27.940968+05:30,Success,17,17.0,,5.04%,56.58391444359499,0.00034672859956275115,2.6130110868256323e-05,0.0003205984886944948,0.5027765242761505,0.499625,0.4964734757238495,0.829205777614158,105.3084648493525,10.0,3.0,0.0,0.4997931557578234,0.0014524132374045965,0.501078125,0.0003874999999999851,,5.504368523464585,,falling,-170858.2999999998,8.0,9.29764087142127,15.0,10.0,0.0,5.0,0.829205777614158,56.58391444359499,105.3084648493525,0.0003205984886944948,0.0014524132374045965,0.501078125,,5.504368523464585,,3.0,0.0,falling,-170858.2999999998,5.040000000000061,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.7}]}",False,not_in_gap_or_already_strong,47,Buy,47
MITOUSDT,Buy,44,0.21715,0.21871348,0.2106355,Bullish,2025-09-08T12:56:28.851171+00:00,2025-09-08T18:26:28.851171+05:30,Fail,52,,52.0,5.04%,33.444875583385965,-0.0009819887612743938,-0.000582243039329057,-0.0003997457219453368,0.22385099310009315,0.2208275,0.21780400689990687,-0.10815419090698572,-235.01078511444877,10.0,0.0,3.0,0.22174157334696987,0.0020455881101307757,0.22085031250000003,-0.00047062499999997454,,-14.954113088303881,,falling,-7487474.0,26.0,0.0,8.0,5.0,0.0,5.0,-0.10815419090698572,33.444875583385965,-235.01078511444877,-0.0003997457219453368,0.0020455881101307757,0.22085031250000003,,-14.954113088303881,,0.0,3.0,falling,-7487474.0,5.04000000000002,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,44,Buy,44
FILUSDT,Buy,43,2.425,2.44246,2.35225,Bullish,2025-09-08T12:56:30.647546+00:00,2025-09-08T18:26:30.647546+05:30,Success,103,103.0,,5.04%,57.293248334666345,0.0011772996339400876,0.00012858534710320248,0.001048714286836885,2.4291635357770764,2.41825,2.4073364642229236,0.8092489976611426,96.26258447110521,10.0,3.0,0.0,2.4197261737694675,0.0054608720591277716,2.4232812499999996,0.0005624999999995772,,5.514794496344942,,falling,-168269.1,4.0,8.60899699014471,15.0,10.0,0.0,5.0,0.8092489976611426,57.293248334666345,96.26258447110521,0.001048714286836885,0.0054608720591277716,2.4232812499999996,,5.514794496344942,,3.0,0.0,falling,-168269.1,5.039999999999945,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.39}]}",False,not_in_gap_or_already_strong,43,Buy,43
UNIUSDT,Buy,41,9.677,9.7466744,9.38669,Bullish,2025-09-08T12:56:34.164291+00:00,2025-09-08T18:26:34.164291+05:30,Success,100,100.0,,5.04%,64.1213581011408,0.017511590189299042,0.012407144760231095,0.005104445429067947,9.688686576647113,9.62665,9.564613423352887,0.9058089817432158,128.92076793788553,10.0,3.0,0.0,9.60166444464583,0.02741760954493896,9.659796875000001,0.007859375000000668,,18.986584186413573,,rising,398512.0,8.0,8.468175465728898,15.0,5.0,0.0,5.0,0.9058089817432158,64.1213581011408,128.92076793788553,0.005104445429067947,0.02741760954493896,9.659796875000001,,18.986584186413573,,3.0,0.0,rising,398512.0,5.040000000000018,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.53}]}",False,not_in_gap_or_already_strong,41,Buy,41
XLMUSDT,Buy,49,0.37335,0.37603812,0.3621495,Bullish,2025-09-08T12:56:35.953001+00:00,2025-09-08T18:26:35.953001+05:30,Success,16,16.0,,5.04%,71.29151114312063,0.001341250069866129,0.0007955500818970286,0.0005456999879691004,0.3743345469903281,0.36945949999999994,0.3645844530096718,0.8990217948379405,128.83106923133417,10.0,3.0,0.0,0.3688098315059891,0.0010464906101621805,0.37281828125,0.0008623437499999942,,33.19802365953418,,rising,9018943.0,8.0,16.0,15.0,5.0,0.0,5.0,0.8990217948379405,71.29151114312063,128.83106923133417,0.0005456999879691004,0.0010464906101621805,0.37281828125,,33.19802365953418,,3.0,0.0,rising,9018943.0,5.04000000000003,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49,Buy,49
1000SHIBUSDT,Buy,41,0.012725,0.01281662,0.01234325,Bullish,2025-09-08T12:56:40.439531+00:00,2025-09-08T18:26:40.439531+05:30,Success,16,16.0,,5.04%,55.01009639797978,7.417084171785007e-06,4.408673530861737e-06,3.0084106409232705e-06,0.01274827503570507,0.012701750000000001,0.012655224964294932,0.7498654718653508,76.57217334637276,10.0,3.0,0.0,0.012685535632772629,2.592820661231384e-05,0.012706374999999999,5.328124999998823e-06,,7.5282229325624686,,falling,-22634105.0,4.0,6.784683740828736,15.0,10.0,0.0,5.0,0.7498654718653508,55.01009639797978,76.57217334637276,3.0084106409232705e-06,2.592820661231384e-05,0.012706374999999999,,7.5282229325624686,,3.0,0.0,falling,-22634105.0,5.040000000000033,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.22}]}",False,not_in_gap_or_already_strong,41,Buy,41
NEARUSDT,Buy,44,2.517,2.5351224,2.44149,Bullish,2025-09-08T12:56:44.885934+00:00,2025-09-08T18:26:44.885934+05:30,Success,17,17.0,,5.04%,59.46528971264706,0.0009062065814591236,-0.0008501826871191122,0.0017563892685782357,2.5186959408992764,2.5068499999999996,2.4950040591007228,0.9284167921443864,148.56230031949391,10.0,3.0,0.0,2.5091652321949924,0.006166125563552864,2.511546875,0.001875000000000071,,3.9182557614941937,,rising,54599.0,8.0,10.836277012430687,15.0,5.0,0.0,5.0,0.9284167921443864,59.46528971264706,148.56230031949391,0.0017563892685782357,0.006166125563552864,2.511546875,,3.9182557614941937,,3.0,0.0,rising,54599.0,5.040000000000057,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.16}]}",False,not_in_gap_or_already_strong,44,Buy,44
CRVUSDT,Buy,46,0.783,0.7886376,0.75951,Bullish,2025-09-08T12:56:47.539450+00:00,2025-09-08T18:26:47.539450+05:30,Success,16,16.0,,5.04%,54.909166247284354,0.00047151430836922525,-9.722280549427683e-06,0.00048123658891865295,0.7852801525602793,0.77995,0.7746198474397208,0.7861081334452656,101.06382978723363,10.0,3.0,0.0,0.7801872290217929,0.0029159417194593424,0.7823281250000002,0.00042187499999990496,,4.4749688705073964,,falling,-30176.000000000087,8.0,7.960874134407991,15.0,10.0,0.0,5.0,0.7861081334452656,54.909166247284354,101.06382978723363,0.00048123658891865295,0.0029159417194593424,0.7823281250000002,,4.4749688705073964,,3.0,0.0,falling,-30176.000000000087,5.040000000000018,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.04}]}",False,not_in_gap_or_already_strong,46,Buy,46
