UTC_Time,Coin,Signal,Confidence,POP,Outcome,Duration(min),Did_TP_Hit_Later,Estimated_Profit(%),Price,TP,SL,Buy_Score,Sell_Score,Base_Score_OK,Confluence_OK,Vol_Profile_OK,Min_Profit_OK,RSI,CCI,%B,ADX15m,MACD_Hist,Regime,RegimeScore,Num_Conf,Overshoot_OK
2025-08-22 22:39:45,ETHUSDT,Buy,59,,Success,63,False,6.07,4801.71,4843.3364,4763.2963,65,15,,False,True,True,35.65533444011953,-148.93971893016754,-2.0644199393229908e-05,27.693078344525997,-7.634648913460956,Bullish,3.0,1,True
2025-08-22 22:39:45,XRPUSDT,Buy,47,,Fail,122,False,5.6,3.0752,3.0998,3.0506,50,15,,False,False,True,40.557326144805224,-142.55487966146578,-0.04158385089159452,15.624008069570188,-0.0017872731988609004,Bullish,3.0,1,True
2025-08-22 22:39:45,ADAUSDT,Buy,53,,Fail,141,False,5.83,0.9281,0.9358,0.9207,65,15,,False,False,True,35.852139700630474,-149.17361754711052,-0.003494128310986194,22.852887990918784,-0.0011821823197441382,Bullish,3.0,1,True
2025-08-22 22:39:45,ENAUSDT,Buy,59,,Success,46,False,7.52,0.7353,0.7432,0.7288,65,15,,False,True,True,39.46395269403501,-176.51493732918493,-0.02957916406828969,18.7279274417553,-0.0012026058524725175,Bullish,3.0,1,True
2025-08-22 22:39:45,WIFUSDT,Buy,57,,Success,47,False,6.71,0.9199,0.9287,0.9125,60,5,,False,True,True,42.564900283159886,-146.83036832873353,-0.0022604550417124583,26.67930122913912,-0.0009553731853684168,Bullish,3.0,1,True
2025-08-22 22:39:45,LTCUSDT,Buy,59,,Success,59,False,5.6,122.33,123.3086,121.3514,65,15,,False,True,True,36.132953524021055,-223.6028274795587,-0.16521438071823333,26.24824102182901,-0.11492223207773124,Bullish,3.0,1,True
2025-08-22 22:39:45,ETCUSDT,Buy,53,,Fail,26,True,6.91,24.582,24.8248,24.3834,65,15,,False,False,True,35.321233029962045,-160.97987751531184,-0.012043232327104612,17.39731130241655,-0.03357548826875595,Bullish,3.0,1,True
2025-08-22 22:39:45,TRUMPUSDT,Buy,53,,Success,52,False,5.6,8.927,8.9984,8.8556,65,15,,False,False,True,37.16727369853802,-180.1069667291805,-0.02910118720993963,22.57969746787735,-0.007506840750667608,Bullish,3.0,1,True
2025-08-22 22:39:45,UNIUSDT,Buy,53,,Success,58,False,6.17,11.39,11.4904,11.2989,65,15,,False,False,True,32.24201862261182,-165.06820119351966,-0.05831088635654056,17.435616186759734,-0.012967626410325912,Bullish,3.0,1,True
2025-08-22 22:39:45,1000BONKUSDT,Buy,53,,Success,39,False,6.74,0.0235,0.0237,0.0233,50,15,,False,True,True,40.02556734342985,-197.39280985843203,-0.1017934095058255,30.296947963396867,-3.0868905565506814e-05,Bullish,3.0,1,True
2025-08-22 22:39:45,MEMEUSDT,Buy,47,,Success,43,False,11.2,0.0037,0.0038,0.0036,35,25,,False,True,True,85.992648351737,135.05773959597818,0.8797080974344796,74.43386484255102,7.646358808575612e-06,Bullish,3.0,1,False
2025-08-22 22:39:45,AEROUSDT,Buy,45,,Success,17,False,8.87,1.4752,1.4939,1.4599,45,15,,False,False,True,25.203711030967483,-107.21144683408777,0.14106841984982518,20.902910579729745,-0.0025088632002783565,Bullish,3.0,1,True
2025-08-22 22:39:45,OPUSDT,Buy,53,,Fail,155,False,6.83,0.7874,0.7951,0.7811,65,15,,False,False,True,34.96635193437466,-167.5107859688638,-0.032005557368344116,18.068621086511907,-0.0010866298110651918,Bullish,3.0,1,True
2025-08-22 22:39:45,NEARUSDT,Buy,57,,Fail,164,False,5.6,2.686,2.7075,2.6645,60,5,,False,True,True,40.039279530751955,-193.69369369370017,-0.15110413533863107,32.389367365501286,-0.0027579821763177447,Bullish,3.0,1,True
