Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope
ENAUSDT,Buy,40,0.7819,0.78752968,0.758443,Bullish,2025-09-08T23:21:19.029897+00:00,2025-09-09T04:51:19.029897+05:30,Success,107,107.0,,5.04%,67.90036919702925,0.0029780560672370004,0.00259290360669956,0.00038515246053744037,0.7847145728188893,0.776885,0.7690554271811108,0.8202601288732518,120.84094409225723,5.0,3.0,0.0,0.7746684318954344,0.0028189321420502775,0.7822390625000001,0.00039062500000019984,,35.75517081136516,,rising,21455764.0,8.0,7.279135001162331,15.0,5.0,0.0,5.0,0.8202601288732518,67.90036919702925,120.84094409225723,0.00038515246053744037,0.0028189321420502775,0.7822390625000001,,35.75517081136516,,3.0,0.0,rising,21455764.0,5.039999999999973,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.72}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,
SUIUSDT,Buy,42,3.4942,3.51935824,3.389374,Bullish,2025-09-08T23:21:19.941156+00:00,2025-09-09T04:51:19.941156+05:30,Inconclusive,300,,,5.04%,63.81480094600965,0.006094842918759724,0.006480154701994038,-0.0003853117832343135,3.4981712240042513,3.4861200000000006,3.47406877599575,0.8352356572722258,110.9512614477753,5.0,3.0,0.0,3.4758714738650616,0.006508305552188134,3.4883125,-0.0005937499999997264,,24.1404070211959,,rising,689996.9,8.0,9.0,15.0,5.0,0.0,5.0,0.8352356572722258,63.81480094600965,110.9512614477753,-0.0003853117832343135,0.006508305552188134,3.4883125,,24.1404070211959,,3.0,0.0,rising,689996.9,5.040000000000021,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,
MUSDT,Buy,42,2.1368,2.15218496,2.072696,Bullish,2025-09-08T23:21:27.938866+00:00,2025-09-09T04:51:27.938866+05:30,Fail,66,,66.0,5.04%,66.21462079716177,0.026949374198546927,0.026451614860327134,0.0004977593382197928,2.1451539034178757,2.095145,2.0451360965821244,0.9164758388314352,127.6370579980225,5.0,3.0,0.0,2.0428210147395482,0.03144907732699405,2.1253453125,0.0028781250000000647,,26.930367948644278,,rising,2416958.0,8.0,9.37985928785965,15.0,5.0,0.0,5.0,0.9164758388314352,66.21462079716177,127.6370579980225,0.0004977593382197928,0.03144907732699405,2.1253453125,,26.930367948644278,,3.0,0.0,rising,2416958.0,5.040000000000002,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.62}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,
QUSDT,Buy,60,0.016896,0.01701765,0.01638912,Bullish,2025-09-08T23:21:41.333116+00:00,2025-09-09T04:51:41.333116+05:30,Success,1,1.0,,5.04%,63.10614657215602,0.00017420316668535427,8.353456479442241e-06,0.00016584971020591201,0.01683467572553659,0.015559100000000001,0.014283524274463413,1.0240378807920694,160.43220047101744,5.0,3.0,0.0,0.015410943982564165,0.0007373213691650431,0.015825765625,0.0002913593749999995,,5.89021147189564,,falling,-188461651.0,8.0,14.398450677551041,15.0,10.0,0.0,5.0,1.0240378807920694,63.10614657215602,160.43220047101744,0.00016584971020591201,0.0007373213691650431,0.015825765625,,5.89021147189564,,3.0,0.0,falling,-188461651.0,5.039999999999982,,"{""if_confidence_needed"": 65, ""missing_points"": 5, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.6}]}",True,,,Buy,60,52.0,60.0,0.0002913593749999995
BTRUSDT,Buy,44,0.07441,0.07494575,0.0721777,Bullish,2025-09-08T23:21:46.664812+00:00,2025-09-09T04:51:46.664812+05:30,Success,19,19.0,,5.04%,69.84039718831235,0.0006591950180043771,0.0005880526239908049,7.114239401357215e-05,0.0744327910395566,0.072884,0.0713352089604434,0.9926423129478051,170.33164605980275,5.0,3.0,0.0,0.07195756058027962,0.0008562455343853732,0.07358671875,3.1249999998816946e-07,,29.651521868053127,,rising,3719681.0,8.0,10.994074582299975,15.0,5.0,0.0,5.0,0.9926423129478051,69.84039718831235,170.33164605980275,7.114239401357215e-05,0.0008562455343853732,0.07358671875,,29.651521868053127,,3.0,0.0,rising,3719681.0,5.0400000000000045,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.01}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,
TRUMPUSDT,Buy,41,8.617,8.6790424,8.35849,Bullish,2025-09-08T23:21:49.340228+00:00,2025-09-09T04:51:49.340228+05:30,Success,285,285.0,,5.04%,49.344767915481825,0.0038301810098833045,0.005861044190550916,-0.002030863180667612,8.638835982590615,8.6258,8.612764017409384,0.16247270051073417,-87.83396399494083,5.0,0.0,3.0,8.613190933151582,0.009754188491884891,8.616734375000002,-0.001296874999999531,,10.405690416286859,,falling,-153541.33000000005,12.0,4.0,15.0,5.0,0.0,5.0,0.16247270051073417,49.344767915481825,-87.83396399494083,-0.002030863180667612,0.009754188491884891,8.616734375000002,,10.405690416286859,,0.0,3.0,falling,-153541.33000000005,5.0399999999999405,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,
VIRTUALUSDT,Buy,40,1.2696,1.27874112,1.231512,Bullish,2025-09-08T23:21:58.214592+00:00,2025-09-09T04:51:58.214592+05:30,Success,28,28.0,,5.04%,52.74349111842153,0.002248051634471615,0.0033709622691622003,-0.0011229106346905852,1.283115453102127,1.27198,1.2608445468978733,0.39313411954716604,-13.153068175862325,5.0,3.0,0.0,1.2631812871069594,0.006042772346242153,1.2645515625000001,-0.0021156249999998433,,9.656985997875058,,falling,-136041.6,6.0,4.0,15.0,10.0,0.0,5.0,0.39313411954716604,52.74349111842153,-13.153068175862325,-0.0011229106346905852,0.006042772346242153,1.2645515625000001,,9.656985997875058,,3.0,0.0,falling,-136041.6,5.040000000000002,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,
SOONUSDT,Sell,43,0.30701,0.30479953,0.3162203,Bullish,2025-09-08T23:22:00.002156+00:00,2025-09-09T04:52:00.002156+05:30,Fail,94,,94.0,5.04%,39.49222308253146,-0.000262369072004609,0.00036273138377680535,-0.0006251004557814143,0.31440274394243867,0.31039649999999996,0.30639025605756126,0.07734725485306944,-145.81091582974778,5.0,0.0,3.0,0.30933431146048107,0.00171985832125413,0.31013546875,-0.0010723437500000377,,-3.7215103149585143,,rising,871238.0,8.0,17.72305047070046,7.0,5.0,0.0,5.0,0.07734725485306944,39.49222308253146,-145.81091582974778,-0.0006251004557814143,0.00171985832125413,0.31013546875,,-3.7215103149585143,,0.0,3.0,rising,871238.0,5.040000000000043,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,43.0,Sell,43,,,
IPUSDT,Buy,43,8.5812,8.64298464,8.323764,Bullish,2025-09-08T23:22:00.909549+00:00,2025-09-09T04:52:00.909549+05:30,Success,136,136.0,,5.04%,66.57580008888412,0.02594652444731338,0.019864063792732686,0.006082460654580693,8.611158514914674,8.533370000000001,8.455581485085329,0.8074361302080699,102.14281152200361,5.0,3.0,0.0,8.519199671175599,0.023824394376437425,8.5932828125,0.009820312500000483,,37.14374100216785,,rising,164857.40000000002,8.0,10.127293454070397,15.0,5.0,0.0,5.0,0.8074361302080699,66.57580008888412,102.14281152200361,0.006082460654580693,0.023824394376437425,8.5932828125,,37.14374100216785,,3.0,0.0,rising,164857.40000000002,5.040000000000068,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.87}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,
OPUSDT,Buy,46,0.752,0.7574144,0.72944,Bullish,2025-09-08T23:22:01.792735+00:00,2025-09-09T04:52:01.792735+05:30,Success,42,42.0,,5.04%,48.518010724902126,0.0004607617793470631,0.0008477080241475409,-0.00038694624480047784,0.7559870761975738,0.7536700000000001,0.7513529238024264,0.13963204970367923,-93.87254901960527,5.0,3.0,0.0,0.7514228723970819,0.001807336641862311,0.7521843749999999,-0.0002953124999999224,,7.065559748635524,,falling,-1727332.9,12.0,4.0,15.0,10.0,0.0,5.0,0.13963204970367923,48.518010724902126,-93.87254901960527,-0.00038694624480047784,0.001807336641862311,0.7521843749999999,,7.065559748635524,,3.0,0.0,falling,-1727332.9,5.040000000000039,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,
