UTC_Time,Coin,Signal,Confidence,Estimated_Profit(%),Deserving_Strong,RSI,%B,MACD_Hist,Regime,Num_Conf,Vol_Profile_OK,Overshoot_OK,Min_Profit_OK,Price,TP,SL,Outcome,Duration(min),Did_TP_Hit_Later
2025-08-25 19:22:04,ETHUSDT,Buy,53,5.0,False,30.968686970882857,-0.06449082463355929,-4.472811426596531,5.0,1.0,False,True,True,4527.96,4560.302571,4495.617429,Fail,8.0,No
2025-08-25 19:22:04,BTCUSDT,Buy,59,5.0,False,37.88924814913005,-0.022123148306334068,-64.24187576215631,5.0,1.0,True,True,True,111884.8,112683.977143,111085.622857,Fail,17.0,No
2025-08-25 19:22:04,SOLUSDT,Buy,53,5.0,False,32.68549258707232,-0.02822095366490622,-0.3343285413674642,5.0,1.0,False,True,True,194.02,195.405857,192.634143,Fail,8.0,No
2025-08-25 19:22:04,XRPUSDT,Buy,53,5.0,False,38.269578197990555,-0.02109024143884628,-0.003031081469626878,5.0,1.0,False,True,True,2.9322,2.953144,2.911256,Fail,16.0,No
2025-08-25 19:22:04,DOGEUSDT,Buy,53,5.0,False,35.90637230075983,-0.006904992494359318,-0.00019436916876278392,5.0,1.0,False,True,True,0.21613,0.217674,0.214586,Fail,18.0,No
2025-08-25 19:22:04,ADAUSDT,Neutral,13,5.0,False,41.9320099256086,0.04556522983584857,-0.0007637378579726185,5.0,,False,True,True,0.8641,0.870272,0.857928,Inconclusive,,N/A
2025-08-25 19:22:04,LINKUSDT,Buy,53,5.0,False,33.28871293660188,-0.02122146204199022,-0.027228531725413577,5.0,1.0,False,True,True,23.998,24.169414,23.826586,Fail,16.0,No
2025-08-25 19:22:04,1000PEPEUSDT,Buy,53,5.0,False,39.05772109226168,-0.03388821129754128,-5.124708016242721e-06,5.0,1.0,False,True,True,0.010029,0.0101,0.009957,Fail,9.0,No
2025-08-25 19:22:04,SUIUSDT,Neutral,25,5.0,False,36.28921148797134,0.009833223460992834,-0.0026286729028237848,5.0,,False,True,True,3.4209,3.445335,3.396465,Inconclusive,,N/A
2025-08-25 19:22:04,BNBUSDT,Neutral,13,5.0,False,42.792642850760025,0.09231149967166834,-0.2944759857285709,5.0,,False,False,True,863.23,869.395929,857.064071,Inconclusive,,N/A
2025-08-25 19:22:04,ENAUSDT,Buy,53,5.0,False,33.41203309545622,-0.05902837137499371,-0.0010124812068808809,5.0,1.0,False,True,True,0.6397,0.644269,0.635131,Fail,9.0,No
2025-08-25 19:22:04,BIOUSDT,Neutral,13,5.0,False,45.12742038888681,0.2705163007385418,-5.1214805125104744e-05,5.0,,False,False,True,0.20403,0.205487,0.202573,Inconclusive,,N/A
2025-08-25 19:22:04,ONTUSDT,Neutral,13,5.0,False,48.192911236097856,0.27386897002731264,-0.0002911080925698886,5.0,,False,False,True,0.194,0.195386,0.192614,Inconclusive,,N/A
2025-08-25 19:22:04,AVAXUSDT,Buy,53,5.0,False,37.039536907977,-0.00355217370834217,-0.010603853443385311,5.0,1.0,False,True,True,23.796,23.965971,23.626029,Fail,17.0,No
2025-08-25 19:22:04,FARTCOINUSDT,Neutral,25,5.0,False,37.77979738380034,0.06987548975402823,-0.00048512344476578546,5.0,,False,False,True,0.8507,0.856776,0.844624,Inconclusive,,N/A
2025-08-25 19:22:04,HYPEUSDT,Strong Buy,79,5.0,True,21.876060468635714,-0.021843953674719436,-0.06655915876686938,5.0,2.0,True,True,True,44.562,44.8803,44.2437,Fail,14.0,No
