Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence
ETHUSDT,Buy,40,4354.96,4386.315712,4224.3112,Bullish,2025-09-09T07:56:12.655266+00:00,2025-09-09T13:26:12.655266+05:30,Inconclusive,300,,,5.04%,53.829063744510236,7.576468097860925,11.176728041682185,-3.6002599438212606,4381.328202135294,4361.204,4341.079797864705,0.3448634147574794,-52.92281993645682,10.0,3.0,0.0,4337.490767468526,8.318918605184908,4362.48265625,-4.902968749999673,,23.241490062572975,,falling,-1361.1100000000104,6.0,4.0,15.0,10.0,0.0,5.0,0.3448634147574794,53.829063744510236,-52.92281993645682,-3.6002599438212606,8.318918605184908,4362.48265625,,23.241490062572975,,3.0,0.0,falling,-1361.1100000000104,5.039999999999933,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40,Buy,40
WLDUSDT,Buy,40,1.8995,1.9131764,1.842515,Bullish,2025-09-09T07:56:16.129600+00:00,2025-09-09T13:26:16.129600+05:30,Success,5,5.0,,5.04%,47.970650642116006,0.015645491233461817,0.025547408529639902,-0.009901917296178085,2.0171567893183107,1.92977,1.842383210681689,0.32680448477320806,-50.11270914690293,10.0,3.0,0.0,1.8738350793963712,0.03523029186645437,1.9416968749999999,-0.022207812500000035,,13.695363208507253,,falling,-13351835.0,6.0,4.0,15.0,10.0,0.0,5.0,0.32680448477320806,47.970650642116006,-50.11270914690293,-0.009901917296178085,0.03523029186645437,1.9416968749999999,,13.695363208507253,,3.0,0.0,falling,-13351835.0,5.040000000000012,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40,Buy,40
DOGEUSDT,Buy,40,0.23994,0.24166757,0.2327418,Bullish,2025-09-09T07:56:17.833090+00:00,2025-09-09T13:26:17.833090+05:30,Success,135,135.0,,5.04%,53.63444629762966,0.0005515216757174812,0.0008044761901597608,-0.0002529545144422796,0.24184487297109963,0.24042400000000003,0.23900312702890042,0.3296821708046587,-55.164828803802116,10.0,3.0,0.0,0.23884394041059545,0.0007382813364020734,0.24024296875,-0.00029718749999999017,,20.49502954923865,,falling,-87735263.0,6.0,4.0,15.0,10.0,0.0,5.0,0.3296821708046587,53.63444629762966,-55.164828803802116,-0.0002529545144422796,0.0007382813364020734,0.24024296875,,20.49502954923865,,3.0,0.0,falling,-87735263.0,5.0400000000000365,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40,Buy,40
OPENUSDT,Buy,48,1.3773,1.38721656,1.335981,Bullish,2025-09-09T07:56:19.556186+00:00,2025-09-09T13:26:19.556186+05:30,Fail,2,,2.0,5.04%,76.75967643640254,0.036555983677754256,0.012337563695016485,0.02421841998273777,1.3601631435429893,1.216655,1.0731468564570108,1.0597069129107548,202.4960617370584,10.0,0.0,3.0,1.2430436753056002,0.04008730679818938,1.2819578125,0.030179687499999996,,29.579764181884137,,rising,20338983.0,8.0,20.0,15.0,0.0,0.0,5.0,1.0597069129107548,76.75967643640254,202.4960617370584,0.02421841998273777,0.04008730679818938,1.2819578125,,29.579764181884137,,0.0,3.0,rising,20338983.0,5.039999999999982,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,48,Buy,48
TAUSDT,Buy,45,0.15645,0.15757644,0.1517565,Bullish,2025-09-09T07:56:22.165787+00:00,2025-09-09T13:26:22.165787+05:30,Success,2,2.0,,5.04%,56.093083752248624,0.0007992476691715822,0.000323601455491654,0.00047564621367992817,0.15724394234566919,0.154142,0.15104005765433082,0.8720249673921805,151.27392041575757,10.0,3.0,0.0,0.15490531716211123,0.004238924316402975,0.154984375,0.0006596875000000058,,5.559765390364118,,rising,5945602.0,8.0,11.693020275012868,15.0,5.0,0.0,5.0,0.8720249673921805,56.093083752248624,151.27392041575757,0.00047564621367992817,0.004238924316402975,0.154984375,,5.559765390364118,,3.0,0.0,rising,5945602.0,5.0400000000000285,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.31}]}",False,not_in_gap_or_already_strong,45,Buy,45
PUMPUSDT,Sell,41,0.004796,0.00476147,0.00493988,Bullish,2025-09-09T07:56:34.641571+00:00,2025-09-09T13:26:34.641571+05:30,Success,51,51.0,,5.04%,41.52023241347593,-7.5678859947272276e-06,1.1143016754439487e-05,-1.8710902749166716e-05,0.004975049187264788,0.00487435,0.004773650812735212,0.11097004788142154,-150.51286775996596,10.0,0.0,3.0,0.0048245528467877425,3.287790823510153e-05,0.0048308906250000005,-2.6062500000000044e-05,,-5.301641604391786,,falling,-1268076253.0,8.0,16.0,7.0,5.0,0.0,5.0,0.11097004788142154,41.52023241347593,-150.51286775996596,-1.8710902749166716e-05,3.287790823510153e-05,0.0048308906250000005,,-5.301641604391786,,0.0,3.0,falling,-1268076253.0,5.040000000000005,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,41,Sell,41
QUSDT,Buy,43,0.01636,0.01647779,0.0158692,Bullish,2025-09-09T07:56:38.989164+00:00,2025-09-09T13:26:38.989164+05:30,Success,1,1.0,,5.04%,56.040248422745435,0.0004193396243496114,0.000242319139817874,0.00017702048453173741,0.0173310107931173,0.015505249999999998,0.013679489206882696,0.7340805003651665,106.10734950697679,10.0,3.0,0.0,0.015591298009069209,0.0006541906784645667,0.016690703125,0.00028235937500000266,,18.812829599308532,,rising,131193610.0,8.0,10.494271117915067,15.0,5.0,0.0,5.0,0.7340805003651665,56.040248422745435,106.10734950697679,0.00017702048453173741,0.0006541906784645667,0.016690703125,,18.812829599308532,,3.0,0.0,rising,131193610.0,5.039999999999936,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.51}]}",False,not_in_gap_or_already_strong,43,Buy,43
BCHUSDT,Buy,42,585.28,589.494016,567.7216,Bullish,2025-09-09T07:56:41.578632+00:00,2025-09-09T13:26:41.578632+05:30,Inconclusive,300,,,5.04%,58.747342909284825,0.594137750236996,0.36591059851121654,0.22822715172577945,586.2641538233948,583.9875,581.7108461766051,0.7838595808282945,92.18206388912681,10.0,3.0,0.0,583.812594156543,1.3263067202002283,584.869375,0.5931249999999864,,11.918560761626278,,falling,-6097.751000000004,4.0,8.129852889979924,15.0,10.0,0.0,5.0,0.7838595808282945,58.747342909284825,92.18206388912681,0.22822715172577945,1.3263067202002283,584.869375,,11.918560761626278,,3.0,0.0,falling,-6097.751000000004,5.040000000000018,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.87}]}",False,not_in_gap_or_already_strong,42,Buy,42
PTBUSDT,Buy,41,0.06219,0.06263777,0.0603243,Bullish,2025-09-09T07:56:45.902747+00:00,2025-09-09T13:26:45.902747+05:30,Success,7,7.0,,5.04%,56.341207467676966,0.00045730649639845466,0.00031403286058891475,0.00014327363580953991,0.06364164617141928,0.061145000000000005,0.05864835382858074,0.7092807567133036,74.00511985105896,10.0,3.0,0.0,0.06136331267453034,0.001028365921828582,0.06334765625000001,0.00019859374999998958,,14.510939524811487,,rising,3550499.0,4.0,12.343719571448549,15.0,5.0,0.0,5.0,0.7092807567133036,56.341207467676966,74.00511985105896,0.00014327363580953991,0.001028365921828582,0.06334765625000001,,14.510939524811487,,3.0,0.0,rising,3550499.0,5.039999999999935,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.66}]}",False,not_in_gap_or_already_strong,41,Buy,41
OGUSDT,Buy,40,23.597,23.7668984,22.88909,Bullish,2025-09-09T07:56:51.089007+00:00,2025-09-09T13:26:51.089007+05:30,Success,4,4.0,,5.04%,74.61046284529483,0.6124683156836035,0.5534943403690339,0.058973975314569604,23.48727805139281,22.43885,21.390421948607187,1.0523268852170773,199.71299929264188,10.0,3.0,0.0,21.389049960556854,0.48762852177047356,22.923421875000003,0.2214843749999993,,39.93238714474154,,rising,430386.6,8.0,6.902568952305638,15.0,5.0,0.0,5.0,1.0523268852170773,74.61046284529483,199.71299929264188,0.058973975314569604,0.48762852177047356,22.923421875000003,,39.93238714474154,,3.0,0.0,rising,430386.6,5.04000000000003,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.1}]}",False,not_in_gap_or_already_strong,40,Buy,40
