Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct
BTCUSDT,Buy,41,113763.3,114582.39576,110350.401,Bullish,2025-09-10T15:21:37.039759+00:00,2025-09-10T20:51:37.039759+05:30,Inconclusive,600,,,5.04%,50.343431486428834,127.12991014610452,193.760068345591,-66.63015819948649,114219.17152482922,113960.28499999999,113701.39847517076,0.11955339288144583,-167.88584188066804,5.0,3.0,0.0,113439.70279592091,196.80506165352548,113864.4140625,-19.41562499999418,-0.017051530243098578,,14.175418459770839,,rising,4688.236999999998,12.0,4.0,15.0,5.0,0.0,5.0,0.11955339288144583,50.343431486428834,-167.88584188066804,-66.63015819948649,196.80506165352548,113864.4140625,,14.175418459770839,,3.0,0.0,rising,4688.236999999998,-19.41562499999418,-0.017051530243098578,5.039999999999979,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,
XRPUSDT,Buy,41,2.9988,3.02039136,2.908836,Bullish,2025-09-10T15:21:44.011232+00:00,2025-09-10T20:51:44.011232+05:30,Inconclusive,600,,,5.04%,47.48753645704386,0.0009598875786944738,0.002784551176455751,-0.0018246635977612773,3.018829340273488,3.0065,2.994170659726512,0.18773673898199772,-121.14453080995816,5.0,3.0,0.0,2.9952894862009853,0.007440329155764167,2.9975875,-0.0003093750000005002,-0.010320799643062971,,3.4782262704638836,,rising,2996260.9000000013,12.0,4.0,15.0,5.0,0.0,5.0,0.18773673898199772,47.48753645704386,-121.14453080995816,-0.0018246635977612773,0.007440329155764167,2.9975875,,3.4782262704638836,,3.0,0.0,rising,2996260.9000000013,-0.0003093750000005002,-0.010320799643062971,5.039999999999988,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,
AVAXUSDT,Buy,42,28.657,28.8633304,27.79729,Bullish,2025-09-10T15:21:46.603732+00:00,2025-09-10T20:51:46.603732+05:30,Success,3,3.0,,5.04%,66.3684994576881,0.19535751467043028,0.208360214954226,-0.013002700283795715,28.76293123432343,28.460050000000003,28.157168765676577,0.825127438878713,114.96212121212038,5.0,3.0,0.0,28.00943262577514,0.16182627314172757,28.643046875,0.061015624999999574,0.21302072110650616,,33.07358830511313,,falling,-56637.0,8.0,4.0,15.0,10.0,0.0,5.0,0.825127438878713,66.3684994576881,114.96212121212038,-0.013002700283795715,0.16182627314172757,28.643046875,,33.07358830511313,,3.0,0.0,falling,-56637.0,0.061015624999999574,0.21302072110650616,5.039999999999971,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,
AVNTUSDT,Buy,41,0.33655,0.33897316,0.3264535,Bullish,2025-09-10T15:21:47.468542+00:00,2025-09-10T20:51:47.468542+05:30,Success,1,1.0,,5.04%,57.64953860820859,0.006307976191340214,0.004091161211619976,0.002216814979720238,0.35206294486035916,0.31773100000000004,0.2833990551396409,0.7740741906196095,82.42652838316523,5.0,3.0,0.0,0.3123478387253036,0.016185866728709385,0.3427314062500001,0.005045312500000065,1.4720893410975708,,11.674728409998295,,falling,-9663745.0,4.0,7.287038031699401,15.0,10.0,0.0,5.0,0.7740741906196095,57.64953860820859,82.42652838316523,0.002216814979720238,0.016185866728709385,0.3427314062500001,,11.674728409998295,,3.0,0.0,falling,-9663745.0,0.005045312500000065,1.4720893410975708,5.039999999999957,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.71}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,
OPENUSDT,Buy,54,1.0857,1.09351704,1.053129,Bullish,2025-09-10T15:21:48.349243+00:00,2025-09-10T20:51:48.349243+05:30,Fail,35,,35.0,5.04%,29.199654718863897,-0.01498127719357556,-0.01370868512095378,-0.0012725920726217796,1.1435101914963144,1.1106800000000001,1.0778498085036858,0.11955750390910126,-124.07291011942183,5.0,0.0,3.0,1.137557276083346,0.01215248155405334,1.0898671875,-0.0030453125000000636,-0.27942051425417963,,-32.98030265156347,,falling,-16375849.0,24.0,0.0,8.0,5.0,12.0,5.0,0.11955750390910126,29.199654718863897,-124.07291011942183,-0.0012725920726217796,0.01215248155405334,1.0898671875,,-32.98030265156347,,0.0,3.0,falling,-16375849.0,-0.0030453125000000636,-0.27942051425417963,5.039999999999963,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 11, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 16.0}]}",False,hma_not_aligned,,Buy,54,1.0,-0.0030453125000000636,-0.27942051425417963
BNBUSDT,Buy,41,898.22,904.687184,871.2734,Bullish,2025-09-10T15:21:49.252786+00:00,2025-09-10T20:51:49.252786+05:30,Inconclusive,600,,,5.04%,43.998080639526066,1.0041366231877191,2.036924067277745,-1.032787444090026,906.5385793826051,902.3134999999999,898.0884206173946,0.015571232004200719,-190.89699228107804,5.0,0.0,3.0,896.6760590557592,2.486104960777507,902.4715625,-0.0031249999999545253,-0.0003462712987097059,,14.03207590719131,,falling,-8668.26,12.0,4.0,15.0,5.0,0.0,5.0,0.015571232004200719,43.998080639526066,-190.89699228107804,-1.032787444090026,2.486104960777507,902.4715625,,14.03207590719131,,0.0,3.0,falling,-8668.26,-0.0031249999999545253,-0.0003462712987097059,5.0399999999999805,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,
1000PEPEUSDT,Buy,40,0.0105574,0.01063341,0.01024068,Bullish,2025-09-10T15:21:55.313809+00:00,2025-09-10T20:51:55.313809+05:30,Inconclusive,600,,,5.04%,51.21359047040264,9.997426367274256e-06,1.5454890704352784e-05,-5.457464337078528e-06,0.010626969120792409,0.01057148,0.01051599087920759,0.3731282835362058,-64.6059146259922,5.0,3.0,0.0,0.010521717811233355,4.081091925629825e-05,0.01054515,4.585937499999165e-06,0.0434885942826718,,6.053192942816157,,falling,-482619037.0,6.0,4.0,15.0,10.0,0.0,5.0,0.3731282835362058,51.21359047040264,-64.6059146259922,-5.457464337078528e-06,4.081091925629825e-05,0.01054515,,6.053192942816157,,3.0,0.0,falling,-482619037.0,4.585937499999165e-06,0.0434885942826718,5.040000000000026,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,
LINEAUSDT,Buy,43,0.0291,0.02930952,0.028227,Bullish,2025-09-10T15:21:57.080926+00:00,2025-09-10T20:51:57.080926+05:30,Success,1,1.0,,5.04%,75.37903985953878,0.0006585280142982798,0.0003509008770682608,0.000307627137230019,0.028296741351822086,0.026015500000000004,0.023734258648177922,1.1760573574418887,219.14589796076288,5.0,3.0,0.0,0.025821144484556073,0.0012304673471264863,0.02714078125,0.00036125000000000046,1.3310228496093879,,26.265843394662703,,rising,3649444592.0,8.0,10.000200908022563,15.0,5.0,0.0,5.0,1.1760573574418887,75.37903985953878,219.14589796076288,0.000307627137230019,0.0012304673471264863,0.02714078125,,26.265843394662703,,3.0,0.0,rising,3649444592.0,0.00036125000000000046,1.3310228496093879,5.04000000000003,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,
KAITOUSDT,Buy,44,1.2772,1.28639584,1.238884,Bullish,2025-09-10T15:22:00.557344+00:00,2025-09-10T20:52:00.557344+05:30,Fail,67,,67.0,5.04%,30.43106357109761,-0.006649566326745182,-0.004891674767809788,-0.0017578915589353938,1.310708881228719,1.2948350000000002,1.2789611187712813,-0.055472217093799805,-200.98082229177464,5.0,0.0,3.0,1.3021794134336482,0.0067905508801558365,1.2907953124999998,-0.002873437499999909,-0.22260984930559308,,-25.494440753277235,,falling,-1193256.0,26.0,0.0,8.0,5.0,0.0,5.0,-0.055472217093799805,30.43106357109761,-200.98082229177464,-0.0017578915589353938,0.0067905508801558365,1.2907953124999998,,-25.494440753277235,,0.0,3.0,falling,-1193256.0,-0.002873437499999909,-0.22260984930559308,5.0400000000000365,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,
AAVEUSDT,Buy,40,303.42,305.604624,294.3174,Bullish,2025-09-10T15:22:04.062736+00:00,2025-09-10T20:52:04.062736+05:30,Inconclusive,600,,,5.04%,51.124209192947994,0.6229179713573672,0.8418897378790169,-0.21897176652164974,305.70755173097183,304.077,302.44644826902817,0.2985344507872801,-65.21857181644913,5.0,3.0,0.0,302.1185520055681,1.115641374949738,304.06,0.10359375000001592,0.03407016707229359,,13.861442566112874,,falling,-5496.499999999995,6.0,4.0,15.0,10.0,0.0,5.0,0.2985344507872801,51.124209192947994,-65.21857181644913,-0.21897176652164974,1.115641374949738,304.06,,13.861442566112874,,3.0,0.0,falling,-5496.499999999995,0.10359375000001592,0.03407016707229359,5.039999999999966,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,
