Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI<=30_and_CVD_falling,HMA_GATEKEEPER__hma_slope
SOLUSDT,Buy,42,210.43,211.945096,204.1171,Bullish,2025-09-08T09:57:32.589275+00:00,2025-09-08T15:27:32.589275+05:30,Success,9,9.0,,5.04%,69.85827014136716,0.5582187273072918,0.45924376239054115,0.09897496491675067,210.40026983237507,209.3005,208.20073016762493,1.0135165408023277,196.50911943517852,10.0,3.0,0.0,208.55900124653326,0.5165182181073016,209.9096875,0.17374999999998408,,35.48917519521755,,rising,1510450.36,8.0,8.598868103251588,15.0,5.0,0.0,5.0,1.0135165408023277,69.85827014136716,196.50911943517852,0.09897496491675067,0.5165182181073016,209.9096875,,35.48917519521755,,3.0,0.0,rising,1510450.36,5.039999999999999,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.4}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,
SOMIUSDT,Buy,44,1.5505,1.5616636,1.503985,Bullish,2025-09-08T09:57:35.247623+00:00,2025-09-08T15:27:35.247623+05:30,Success,2,2.0,,5.04%,37.43004088596423,-0.008285664709172247,-0.0049666713204527015,-0.0033189933887195454,1.617913925157026,1.5851000000000002,1.5522860748429743,-0.027215196512263447,-181.761164074256,10.0,0.0,3.0,1.5868884919057196,0.02298271694621602,1.575021875,-0.00034218749999981313,,-10.551358792203912,,falling,-8230673.0,26.0,0.0,8.0,5.0,0.0,5.0,-0.027215196512263447,37.43004088596423,-181.761164074256,-0.0033189933887195454,0.02298271694621602,1.575021875,,-10.551358792203912,,0.0,3.0,falling,-8230673.0,5.039999999999973,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,
XRPUSDT,Buy,41,2.9321,2.95321112,2.844137,Bullish,2025-09-08T09:57:37.065103+00:00,2025-09-08T15:27:37.065103+05:30,Success,21,21.0,,5.04%,73.20336893927453,0.007191746813115962,0.006217904502242234,0.0009738423108737286,2.930632562538816,2.91606,2.9014874374611836,1.0503493279673808,198.34727380700954,10.0,3.0,0.0,2.9053348862726995,0.006003323208682525,2.9242781250000003,0.002462500000000478,,33.25838647283429,,rising,10160097.4,8.0,7.893212917000133,15.0,5.0,0.0,5.0,1.0503493279673808,73.20336893927453,198.34727380700954,0.0009738423108737286,0.006003323208682525,2.9242781250000003,,33.25838647283429,,3.0,0.0,rising,10160097.4,5.040000000000009,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.11}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,
NMRUSDT,Buy,54,18.392,18.5244224,17.84024,Bullish,2025-09-08T09:57:41.555200+00:00,2025-09-08T15:27:41.555200+05:30,Success,16,16.0,,5.04%,21.544510869522426,-0.13442273055052567,-0.12821145377671242,-0.006211276773813251,18.913915845243366,18.6,18.286084154756637,0.168701017881482,-97.80602500521644,10.0,0.0,3.0,18.807139900468346,0.08938040660049806,18.376624999999997,-0.0058125000000011084,,-56.55207837992712,,falling,-243616.90000000002,24.0,0.0,8.0,5.0,12.0,5.0,0.168701017881482,21.544510869522426,-97.80602500521644,-0.006211276773813251,0.08938040660049806,18.376624999999997,,-56.55207837992712,,0.0,3.0,falling,-243616.90000000002,5.039999999999976,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 11, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 16.0}]}",False,hma_not_aligned,,Buy,54,1.0,-0.0058125000000011084
BNBUSDT,Buy,48,875.99,882.297128,849.7103,Bullish,2025-09-08T09:57:43.320252+00:00,2025-09-08T15:27:43.320252+05:30,Success,211,211.0,,5.04%,57.99736532348567,0.25909325047450693,-0.0006605523901906524,0.25975380286469757,877.4356537452328,874.6105,871.7853462547672,0.7441460048550976,101.80319422977806,10.0,3.0,0.0,875.2989466873759,1.0901760082818535,875.9901562499999,0.3468749999999545,,5.729242185769316,,falling,-11025.210000000001,8.0,9.718426402153021,15.0,10.0,0.0,5.0,0.7441460048550976,57.99736532348567,101.80319422977806,0.25975380286469757,1.0901760082818535,875.9901562499999,,5.729242185769316,,3.0,0.0,falling,-11025.210000000001,5.040000000000027,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.28}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,
SAPIENUSDT,Buy,45,0.29505,0.29717436,0.2861985,Bullish,2025-09-08T09:57:48.695097+00:00,2025-09-08T15:27:48.695097+05:30,Fail,5,,5.0,5.04%,48.66815847144043,0.001727743078522359,0.003096495638305512,-0.001368752559783153,0.3087458977174894,0.2985835,0.2884211022825106,0.32614831173558073,-91.871155600431,10.0,3.0,0.0,0.29270448633209445,0.006100472269411983,0.30333015625000004,-0.00035890625000001286,,9.08731011765586,,falling,-2946176.0,6.0,9.0,15.0,10.0,0.0,5.0,0.32614831173558073,48.66815847144043,-91.871155600431,-0.001368752559783153,0.006100472269411983,0.30333015625000004,,9.08731011765586,,3.0,0.0,falling,-2946176.0,5.039999999999981,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,
HYPEUSDT,Buy,46,50.556,50.9200032,49.03932,Bullish,2025-09-08T09:57:52.300743+00:00,2025-09-08T15:27:52.300743+05:30,Success,162,162.0,,5.04%,47.773099175676,0.13946836993928713,0.23208939208328477,-0.09262102214399764,51.269124649171054,50.8298,50.39047535082894,0.18838534268834697,-78.96020753010222,10.0,3.0,0.0,50.24090775963192,0.21878739184256224,50.8856875,-0.1018125000000012,,18.442707802302987,,falling,-37010.04999999994,12.0,4.0,15.0,10.0,0.0,5.0,0.18838534268834697,47.773099175676,-78.96020753010222,-0.09262102214399764,0.21878739184256224,50.8856875,,18.442707802302987,,3.0,0.0,falling,-37010.04999999994,5.039999999999988,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,
BCHUSDT,Buy,44,596.61,600.905592,578.7117,Bullish,2025-09-08T09:57:57.653855+00:00,2025-09-08T15:27:57.653855+05:30,Inconclusive,300,,,5.04%,58.98122349808459,0.8712548280184365,0.291919475336639,0.5793353526817975,598.2887964845204,593.3025,588.3162035154796,0.8316589787899611,119.74519389650432,10.0,3.0,0.0,594.615251232911,1.8936520921671622,596.9967187499999,0.9890624999999318,,10.278965808042773,,rising,9158.34,8.0,11.342451404814733,15.0,5.0,0.0,5.0,0.8316589787899611,58.98122349808459,119.74519389650432,0.5793353526817975,1.8936520921671622,596.9967187499999,,10.278965808042773,,3.0,0.0,rising,9158.34,5.040000000000065,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.66}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,
PTBUSDT,Buy,40,0.05324,0.05362333,0.0516428,Bullish,2025-09-08T09:57:58.557797+00:00,2025-09-08T15:27:58.557797+05:30,Success,21,21.0,,5.04%,58.51278160841278,0.0004773677835646084,0.0004275504188922852,4.9817364672323223e-05,0.053979058150984215,0.052629999999999996,0.05128094184901578,0.726083656792324,82.26052152095369,10.0,3.0,0.0,0.05213141235613065,0.0006612710614084603,0.05311921875,0.00011406249999999785,,18.97363988567079,,falling,-33890368.0,4.0,5.808058482990589,15.0,10.0,0.0,5.0,0.726083656792324,58.51278160841278,82.26052152095369,4.9817364672323223e-05,0.0006612710614084603,0.05311921875,,18.97363988567079,,3.0,0.0,falling,-33890368.0,5.040000000000029,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 14.19}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,
BTRUSDT,Buy,42,0.08301,0.08360767,0.0805197,Bullish,2025-09-08T09:58:07.529850+00:00,2025-09-08T15:28:07.529850+05:30,Success,3,3.0,,5.04%,72.68833288266654,0.0020753824301591867,0.0017086606165822406,0.000366721813576946,0.08544765897603353,0.0791315,0.07281534102396646,0.8070299540208576,101.3910538299395,10.0,3.0,0.0,0.07727660316746443,0.001916442866404306,0.08399156249999999,0.0005535937499999838,,43.7096888894029,,rising,113442498.0,8.0,8.592531131575054,15.0,5.0,0.0,5.0,0.8070299540208576,72.68833288266654,101.3910538299395,0.000366721813576946,0.001916442866404306,0.08399156249999999,,43.7096888894029,,3.0,0.0,rising,113442498.0,5.039999999999945,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.41}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,
