UTC_Time,Coin,Signal,Confidence,POP,Outcome,Duration(min),Did_TP_Hit_Later,Estimated_Profit(%),Price,TP,SL,Buy_Score,Sell_Score,Base_Score_OK,Confluence_OK,Vol_Profile_OK,Min_Profit_OK,RSI,CCI,%B,ADX15m,MACD_Hist,Regime,RegimeScore,Num_Conf,Overshoot_OK
2025-08-23 22:19:08,ETHUSDT,Sell,49,,Fail,133,False,5.6,4761.82,4723.7254,4799.9146,25,55,,False,False,True,64.58716605745272,197.6186244890754,1.0363117925533802,16.689115858179996,2.0590782648223303,Neutral,2.0,1,True
2025-08-23 22:19:08,XRPUSDT,Buy,43,,Success,141,False,5.6,3.0384,3.0627,3.0141,25,20,,False,True,True,62.298807768465494,177.40712661108626,0.866277876426635,19.785648628103345,0.0008630327998557191,Neutral,2.0,1,False
2025-08-23 22:19:08,WLFIUSDT,Sell,45,,Fail,3,True,11.2,0.2862,0.2816,0.2919,15,30,,False,True,True,37.404420227071775,-119.42028985507284,0.22810386616171155,28.27333367322436,0.001133835780127766,Neutral,2.0,1,False
2025-08-23 22:19:08,AVAXUSDT,Buy,43,,Success,30,False,5.6,25.925,26.1324,25.7176,25,5,,False,True,True,58.92036742634453,130.4656949875545,0.8271304189841855,19.609016470889912,0.01511505350067125,Neutral,2.0,1,False
2025-08-23 22:19:08,BIOUSDT,Buy,43,,Success,30,False,10.84,0.2379,0.2416,0.2343,25,20,,False,True,True,60.41489203989634,178.83096366508678,0.94095976299375,18.059924286823858,0.0006416264911745915,Neutral,2.0,1,False
2025-08-23 22:19:08,ARBUSDT,Sell,49,,Fail,37,False,5.6,0.6031,0.5983,0.6079,25,55,,False,False,True,66.73037871220379,191.15910241268148,1.0277579745945717,23.114625969124695,0.0009075348880603671,Neutral,2.0,1,True
2025-08-23 22:19:08,PENGUUSDT,Buy,43,,Success,43,False,5.6,0.0361,0.0364,0.0358,25,20,,False,True,True,66.5516454409173,144.11848476217398,0.9527176861163342,27.622690154367774,1.6288977297173788e-05,Neutral,2.0,1,False
2025-08-23 22:19:08,XPLUSDT,Strong Sell,75,,Success,2,False,11.2,0.5254,0.517,0.5359,25,70,,True,True,True,70.19362704167612,209.8994404664074,1.04911882519093,19.346341590182288,0.003628978398636051,Neutral,2.0,2,True
2025-08-23 22:19:08,WIFUSDT,Buy,43,,Success,40,False,5.6,0.9012,0.9084,0.894,25,5,,False,True,True,53.55699897257733,103.00798035605901,0.726445461667362,14.781262305615678,0.00025861177957164965,Neutral,2.0,1,False
2025-08-23 22:19:08,XNYUSDT,Sell,43,,Fail,30,False,11.2,0.0066,0.0065,0.0067,20,25,,False,True,True,38.24898654673305,-113.7463575319899,0.12863447099529574,19.737102218982116,-2.0245649051735745e-05,Neutral,2.0,1,False
2025-08-23 22:19:08,HYPEUSDT,Buy,55,,Success,90,False,5.6,44.543,44.8993,44.1867,55,25,,False,True,True,38.11687514528271,-220.8831239573725,-0.11344907804707678,13.668188583572242,-0.03392958839369309,Neutral,2.0,1,True
2025-08-23 22:19:08,TRXUSDT,Buy,43,,Inconclusive,180,False,5.6,0.3621,0.365,0.3592,25,20,,False,True,True,60.736526013195714,105.33692117949852,0.873280825458827,20.245358017112373,6.57229098180569e-05,Neutral,2.0,1,False
2025-08-23 22:19:08,HBARUSDT,Buy,43,,Inconclusive,180,False,5.6,0.2532,0.2552,0.2512,25,5,,False,True,True,57.143528629894305,103.9605794524069,0.6992318627035204,21.610899889602134,1.4530927482169311e-06,Neutral,2.0,1,False
2025-08-23 22:19:08,QTUMUSDT,Buy,43,,Fail,21,True,6.3,2.554,2.577,2.531,25,5,,False,True,True,57.925780939811524,114.13520632133638,0.8055948250239074,27.1024216244183,0.0019860404720119596,Neutral,2.0,1,False
