coin,signal,confidence,outcome,duration_min,did_tp_hit_later,estimated_profit,analysis_log
TAUSDT,Neutral,16,Inconclusive,300,False,40.25%,"{'buy_score': 15, 'sell_score': -5, 'initial_signal': 'Buy', 'num_confluence_met': 0, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 16, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
PENGUUSDT,Neutral,29,Inconclusive,300,False,4.37%,"{'buy_score': 15, 'sell_score': 10, 'initial_signal': 'Buy', 'num_confluence_met': 1, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 29, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': True}"
UNIUSDT,Neutral,12,Inconclusive,300,False,2.62%,"{'buy_score': 5, 'sell_score': -15, 'initial_signal': 'Buy', 'num_confluence_met': 0, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 12, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
BASUSDT,Neutral,16,Inconclusive,300,False,16.95%,"{'buy_score': 15, 'sell_score': -5, 'initial_signal': 'Buy', 'num_confluence_met': 0, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 16, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
BIOUSDT,Neutral,29,Inconclusive,300,False,4.83%,"{'buy_score': 15, 'sell_score': 10, 'initial_signal': 'Buy', 'num_confluence_met': 1, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 29, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': True}"
DOTUSDT,Neutral,16,Inconclusive,300,False,2.56%,"{'buy_score': 15, 'sell_score': -5, 'initial_signal': 'Buy', 'num_confluence_met': 0, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 16, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
MITOUSDT,Neutral,12,Inconclusive,300,False,8.95%,"{'buy_score': 5, 'sell_score': -15, 'initial_signal': 'Buy', 'num_confluence_met': 0, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 12, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
IPUSDT,Neutral,26,Inconclusive,300,False,5.47%,"{'buy_score': 15, 'sell_score': -5, 'initial_signal': 'Buy', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
1000SHIBUSDT,Neutral,39,Inconclusive,300,False,2.43%,"{'buy_score': 15, 'sell_score': 10, 'initial_signal': 'Buy', 'num_confluence_met': 1, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 39, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': True}"
POLUSDT,Neutral,16,Inconclusive,300,False,6.79%,"{'buy_score': 15, 'sell_score': -5, 'initial_signal': 'Buy', 'num_confluence_met': 0, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 16, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
WLDUSDT,Neutral,12,Inconclusive,300,False,2.97%,"{'buy_score': 5, 'sell_score': -15, 'initial_signal': 'Buy', 'num_confluence_met': 0, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 12, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
MAVUSDT,Neutral,35,Inconclusive,300,False,12.00%,"{'buy_score': 30, 'sell_score': 10, 'initial_signal': 'Buy', 'num_confluence_met': 1, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 35, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': True}"
SPKUSDT,Neutral,16,Inconclusive,300,False,4.70%,"{'buy_score': 15, 'sell_score': -5, 'initial_signal': 'Buy', 'num_confluence_met': 0, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 16, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
XLMUSDT,Neutral,26,Inconclusive,300,False,2.99%,"{'buy_score': 15, 'sell_score': -5, 'initial_signal': 'Buy', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
TRXUSDT,Neutral,19,Inconclusive,300,False,0.83%,"{'buy_score': 15, 'sell_score': 10, 'initial_signal': 'Buy', 'num_confluence_met': 1, 'vol_profile_ok': False, 'min_profit_ok': False, 'confidence': 19, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': True}"
OPUSDT,Neutral,26,Inconclusive,300,False,3.35%,"{'buy_score': 15, 'sell_score': -5, 'initial_signal': 'Buy', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
HBARUSDT,Neutral,39,Inconclusive,300,False,2.75%,"{'buy_score': 15, 'sell_score': 10, 'initial_signal': 'Buy', 'num_confluence_met': 1, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 39, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': True}"
TIAUSDT,Neutral,39,Inconclusive,300,False,3.21%,"{'buy_score': 15, 'sell_score': 10, 'initial_signal': 'Buy', 'num_confluence_met': 1, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 39, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': True}"
ONDOUSDT,Neutral,26,Inconclusive,300,False,3.38%,"{'buy_score': 15, 'sell_score': -5, 'initial_signal': 'Buy', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
CRVUSDT,Neutral,26,Inconclusive,300,False,4.51%,"{'buy_score': 15, 'sell_score': -5, 'initial_signal': 'Buy', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
NEARUSDT,Neutral,16,Inconclusive,300,False,2.91%,"{'buy_score': 15, 'sell_score': -5, 'initial_signal': 'Buy', 'num_confluence_met': 0, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 16, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
ETCUSDT,Neutral,19,Inconclusive,300,False,1.90%,"{'buy_score': 15, 'sell_score': 10, 'initial_signal': 'Buy', 'num_confluence_met': 1, 'vol_profile_ok': False, 'min_profit_ok': False, 'confidence': 19, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': True}"
APTUSDT,Buy,41,Success,39,True,2.29%,"{'buy_score': 20, 'sell_score': 0, 'initial_signal': 'Buy', 'num_confluence_met': 1, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 41, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': True}"
NMRUSDT,Neutral,12,Inconclusive,300,False,7.78%,"{'buy_score': 5, 'sell_score': -15, 'initial_signal': 'Buy', 'num_confluence_met': 0, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 12, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
LDOUSDT,Buy,57,Fail,88,False,3.20%,"{'buy_score': 50, 'sell_score': 10, 'initial_signal': 'Buy', 'num_confluence_met': 2, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 57, 'bb_touch': True, 'rsi_extreme': False, 'cci_extreme': True}"
SKLUSDT,Neutral,35,Inconclusive,300,False,6.08%,"{'buy_score': 30, 'sell_score': 10, 'initial_signal': 'Buy', 'num_confluence_met': 1, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 35, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': True}"
FORMUSDT,Neutral,26,Inconclusive,300,False,9.92%,"{'buy_score': 15, 'sell_score': 10, 'initial_signal': 'Buy', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
LRCUSDT,Buy,41,Fail,147,False,13.84%,"{'buy_score': 20, 'sell_score': 0, 'initial_signal': 'Buy', 'num_confluence_met': 1, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 41, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': True}"
INJUSDT,Neutral,26,Inconclusive,300,False,3.44%,"{'buy_score': 15, 'sell_score': -5, 'initial_signal': 'Buy', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
SEIUSDT,Neutral,29,Inconclusive,300,False,3.19%,"{'buy_score': 15, 'sell_score': 10, 'initial_signal': 'Buy', 'num_confluence_met': 1, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 29, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': True}"
ETHFIUSDT,Buy,63,Success,18,True,4.12%,"{'buy_score': 65, 'sell_score': 10, 'initial_signal': 'Buy', 'num_confluence_met': 2, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 63, 'bb_touch': True, 'rsi_extreme': False, 'cci_extreme': True}"
CFXUSDT,Neutral,16,Inconclusive,300,False,12.13%,"{'buy_score': 15, 'sell_score': -5, 'initial_signal': 'Buy', 'num_confluence_met': 0, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 16, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
