Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct
ETHUSDT,Buy,42,4435.79,4467.727688,4302.7163,Bullish,2025-09-10T14:21:25.621099+00:00,2025-09-10T19:51:25.621099+05:30,Fail,305,,305.0,5.04%,69.87319184277365,22.718229927818356,19.261600428340792,3.4566294994775646,4451.511882057155,4395.392,4339.2721179428445,0.8599259167976936,104.1190690785124,10.0,3.0,0.0,4369.880601621398,15.295250949585498,4437.53796875,10.754843749999964,0.2423606023370989,,37.69002436770894,,rising,240968.57700000002,8.0,9.42384745833214,15.0,5.0,0.0,5.0,0.8599259167976936,69.87319184277365,104.1190690785124,3.4566294994775646,15.295250949585498,4437.53796875,,37.69002436770894,,3.0,0.0,rising,240968.57700000002,10.754843749999964,0.2423606023370989,5.0399999999999965,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.58}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,
BAKEUSDT,Buy,49,0.1272,0.12811584,0.123384,Bullish,2025-09-10T14:21:31.869789+00:00,2025-09-10T19:51:31.869789+05:30,Fail,1,,1.0,5.04%,32.99710403973786,-0.005798192880223096,-0.0043826271484727185,-0.0014155657317503779,0.16434233568602796,0.147435,0.13052766431397206,-0.09840889113954242,-193.74853453095974,10.0,3.0,0.0,0.1475443502001576,0.011356495565398882,0.14256406249999998,-0.0005203125000000086,-0.36496750364420116,,-16.18791673426599,,falling,-205810153.0,26.0,0.0,8.0,10.0,0.0,5.0,-0.09840889113954242,32.99710403973786,-193.74853453095974,-0.0014155657317503779,0.011356495565398882,0.14256406249999998,,-16.18791673426599,,3.0,0.0,falling,-205810153.0,-0.0005203125000000086,-0.36496750364420116,5.040000000000005,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,
AVNTUSDT,Buy,41,0.2847,0.28674984,0.276159,Bullish,2025-09-10T14:21:38.127428+00:00,2025-09-10T19:51:38.127428+05:30,Success,2,2.0,,5.04%,37.32099974077406,-0.002991237759296994,0.00388918709653153,-0.006880424855828524,0.3612978729946039,0.31967599999999996,0.278054127005396,0.07983630380431951,-151.39993675609884,10.0,3.0,0.0,0.30307744485841437,0.016468797268731364,0.30765718749999993,-0.012303906250000052,-3.999226005405791,,-5.15270109822287,,falling,-48150789.0,18.0,0.0,8.0,10.0,0.0,5.0,0.07983630380431951,37.32099974077406,-151.39993675609884,-0.006880424855828524,0.016468797268731364,0.30765718749999993,,-5.15270109822287,,3.0,0.0,falling,-48150789.0,-0.012303906250000052,-3.999226005405791,5.040000000000061,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 22.0}, {""component"": ""momentum_score"", ""gap"": 20.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,
SOMIUSDT,Buy,44,1.0706,1.07830832,1.038482,Bullish,2025-09-10T14:21:44.428363+00:00,2025-09-10T19:51:44.428363+05:30,Success,5,5.0,,5.04%,34.19663007626231,-0.009802696021502744,-0.006586020025349856,-0.003216675996152888,1.1299920044182534,1.100515,1.0710379955817464,-0.0074294452640372545,-166.19771711366596,10.0,0.0,3.0,1.114271490106162,0.01432790462965681,1.092321875,-0.006171874999999716,-0.5650234735068099,,-20.644763910326787,,falling,-5833069.0,26.0,0.0,8.0,5.0,0.0,5.0,-0.0074294452640372545,34.19663007626231,-166.19771711366596,-0.003216675996152888,0.01432790462965681,1.092321875,,-20.644763910326787,,0.0,3.0,falling,-5833069.0,-0.006171874999999716,-0.5650234735068099,5.040000000000067,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,
PUMPUSDT,Buy,41,0.005571,0.00561111,0.00540387,Bullish,2025-09-10T14:21:47.501925+00:00,2025-09-10T19:51:47.501925+05:30,Success,4,4.0,,5.04%,44.65872114824081,2.0981062122777186e-05,4.494086268581686e-05,-2.3959800563039673e-05,0.005766458694295343,0.0056606,0.005554741305704657,0.0767943266425619,-146.72157286857077,10.0,3.0,0.0,0.005538923621307181,5.929439284809119e-05,0.005605171875,-2.2609374999999626e-05,-0.4033663106896187,,13.312693207599285,,rising,2719902345.0,12.0,4.0,15.0,5.0,0.0,5.0,0.0767943266425619,44.65872114824081,-146.72157286857077,-2.3959800563039673e-05,5.929439284809119e-05,0.005605171875,,13.312693207599285,,3.0,0.0,rising,2719902345.0,-2.2609374999999626e-05,-0.4033663106896187,5.039999999999982,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,
IPUSDT,Buy,46,10.359,10.4335848,10.04823,Bullish,2025-09-10T14:21:48.584330+00:00,2025-09-10T19:51:48.584330+05:30,Success,411,411.0,,5.04%,67.45156769540804,0.023157584036122003,0.016387096554286305,0.0067704874818356985,10.340128835759069,10.265049999999999,10.189971164240928,1.1256756584604544,197.98342911651133,10.0,3.0,0.0,10.251232560506038,0.046238520369101206,10.307906249999998,0.005453124999997172,0.052902353472580065,,17.656495741614712,,rising,169364.40000000005,8.0,12.51420629957358,15.0,5.0,0.0,5.0,1.1256756584604544,67.45156769540804,197.98342911651133,0.0067704874818356985,0.046238520369101206,10.307906249999998,,17.656495741614712,,3.0,0.0,rising,169364.40000000005,0.005453124999997172,0.052902353472580065,5.040000000000015,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.49}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,
AAVEUSDT,Buy,41,304.54,306.732688,295.4038,Bullish,2025-09-10T14:21:55.897061+00:00,2025-09-10T19:51:55.897061+05:30,Inconclusive,600,,,5.04%,63.85170742723927,1.3092411183648096,1.1579249668614768,0.15131615150333277,305.7205496508698,302.7095,299.69845034913016,0.8039637688258033,99.90543472214547,10.0,3.0,0.0,300.96479944559997,1.2584491357166203,304.3868749999999,0.6610937499999068,0.21718865177741548,,28.432247099476427,,falling,-7294.200000000003,4.0,6.885764337238778,15.0,10.0,0.0,5.0,0.8039637688258033,63.85170742723927,99.90543472214547,0.15131615150333277,1.2584491357166203,304.3868749999999,,28.432247099476427,,3.0,0.0,falling,-7294.200000000003,0.6610937499999068,0.21718865177741548,5.039999999999943,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.11}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,
HIFIUSDT,Buy,44,0.08177,0.08235874,0.0793169,Bullish,2025-09-10T14:21:57.979297+00:00,2025-09-10T19:51:57.979297+05:30,Success,3,3.0,,5.04%,33.795979067825016,-0.0016564270371498824,-0.0009643686513265378,-0.0006920583858233446,0.09401295255498421,0.0885525,0.0830920474450158,-0.12105658200519184,-213.54341267180678,10.0,0.0,3.0,0.08808100221148524,0.0035240162293747636,0.08578015625,-0.0010351562499999883,-1.2067549130863098,,-14.70999336450945,,falling,-49528155.0,26.0,0.0,8.0,5.0,0.0,5.0,-0.12105658200519184,33.795979067825016,-213.54341267180678,-0.0006920583858233446,0.0035240162293747636,0.08578015625,,-14.70999336450945,,0.0,3.0,falling,-49528155.0,-0.0010351562499999883,-1.2067549130863098,5.040000000000019,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,
PTBUSDT,Buy,62,0.04922,0.04957438,0.0477434,Bullish,2025-09-10T14:22:14.642408+00:00,2025-09-10T19:52:14.642408+05:30,Success,1,1.0,,5.04%,26.686250611549156,-0.0020358187184011042,-0.001898132717628157,-0.00013768600077294717,0.05622724917098567,0.052793,0.04935875082901433,-0.02020104280530499,-190.73936302122098,10.0,0.0,3.0,0.056871399653565836,0.0014723035431169734,0.0518209375,-0.0004334374999999946,-0.8364138529913601,,-38.96850582274977,,falling,-141887640.0,32.0,0.0,8.0,5.0,12.0,5.0,-0.02020104280530499,26.686250611549156,-190.73936302122098,-0.00013768600077294717,0.0014723035431169734,0.0518209375,,-38.96850582274977,,0.0,3.0,falling,-141887640.0,-0.0004334374999999946,-0.8364138529913601,5.039999999999989,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,,Buy,62,1.0,-0.0004334374999999946,-0.8364138529913601
XNYUSDT,Buy,45,0.012873,0.01296569,0.01248681,Bullish,2025-09-10T14:22:18.837846+00:00,2025-09-10T19:52:18.837846+05:30,Success,1,1.0,,5.04%,50.5667271414386,7.53448446824418e-05,0.00013046646061049526,-5.512161592805345e-05,0.013553818878590975,0.012986649999999999,0.012419481121409023,0.3998093828046947,-32.67909627736965,10.0,3.0,0.0,0.01274067840643961,0.0003314386667103491,0.013065640625,-0.00014237500000000014,-1.0896901582275087,,6.106383613211079,,falling,-19261530.0,6.0,9.0,15.0,10.0,0.0,5.0,0.3998093828046947,50.5667271414386,-32.67909627736965,-5.512161592805345e-05,0.0003314386667103491,0.013065640625,,6.106383613211079,,3.0,0.0,falling,-19261530.0,-0.00014237500000000014,-1.0896901582275087,5.039999999999982,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,
