Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__rule,SUPERVISOR__reason
ETHUSDT,Buy,46,4424.99,4456.849928,4292.2403,Bullish,2025-09-11T19:47:14.113125+00:00,2025-09-12T01:17:14.113125+05:30,Success,179,179.0,,5.04%,55.357826785153215,0.4692153706191675,-0.6822290487159803,1.1514444193351479,4427.091816802508,4417.497,4407.902183197492,0.8904712384941493,112.33389575830297,10.0,3.0,0.0,4419.935907462024,6.981199852593973,4419.78328125,1.797187500000291,0.040662344410063736,,1.3890066069662834,,falling,-5070.157000000005,8.0,7.958440761980974,15.0,10.0,0.0,5.0,0.8904712384941493,55.357826785153215,112.33389575830297,1.1514444193351479,6.981199852593973,4419.78328125,,1.3890066069662834,,3.0,0.0,falling,-5070.157000000005,1.797187500000291,0.040662344410063736,5.039999999999977,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.04}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,,,,,,,,,,
BTCUSDT,Buy,48,114387.5,115211.09,110955.875,Bullish,2025-09-11T19:47:15.335005+00:00,2025-09-12T01:17:15.335005+05:30,Success,178,178.0,,5.04%,56.77665697947812,4.671241281597759,-20.950070005119407,25.621311286717166,114406.43254137212,114222.48999999999,114038.54745862786,0.9485368060294948,130.82538322170757,10.0,3.0,0.0,114280.48332183364,96.10449455557152,114302.0953125,22.62187499999709,0.01979130385855943,,0.7460554541958774,,falling,-301.61700000000025,8.0,10.398363299498392,15.0,10.0,0.0,5.0,0.9485368060294948,56.77665697947812,130.82538322170757,25.621311286717166,96.10449455557152,114302.0953125,,0.7460554541958774,,3.0,0.0,falling,-301.61700000000025,22.62187499999709,0.01979130385855943,5.039999999999979,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.6}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,,,,,,,,,,
DOGEUSDT,Buy,44,0.25227,0.25408634,0.2447019,Bullish,2025-09-11T19:47:21.447072+00:00,2025-09-12T01:17:21.447072+05:30,Success,138,138.0,,5.04%,65.99531456497861,0.0005723179942066503,0.0005243696526329028,4.79483415737475e-05,0.2522926551996201,0.2510675,0.24984234480037992,0.990754151136482,161.88396756082653,10.0,3.0,0.0,0.2502548215884195,0.0007098465092631496,0.25163890624999996,0.00013265625000002945,0.05271690772182788,,23.92519754679019,,rising,102811405.0,8.0,10.621139475581105,15.0,5.0,0.0,5.0,0.990754151136482,65.99531456497861,161.88396756082653,4.79483415737475e-05,0.0007098465092631496,0.25163890624999996,,23.92519754679019,,3.0,0.0,rising,102811405.0,0.00013265625000002945,0.05271690772182788,5.04000000000007,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.38}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,,
WLDUSDT,Buy,43,1.6342,1.64596624,1.585174,Bullish,2025-09-11T19:47:24.888893+00:00,2025-09-12T01:17:24.888893+05:30,Success,87,87.0,,5.04%,56.70461366303447,0.00204692078714519,0.001677924218649848,0.00036899656849534207,1.6363787979637165,1.62977,1.6231612020362833,0.8351592849654044,132.53162971314183,10.0,3.0,0.0,1.6307841396244205,0.00695999103446438,1.6292484374999998,0.0013453125000000288,0.08257258187488849,,7.70500205001993,,falling,-1810111.0,8.0,5.272403599377586,15.0,10.0,0.0,5.0,0.8351592849654044,56.70461366303447,132.53162971314183,0.00036899656849534207,0.00695999103446438,1.6292484374999998,,7.70500205001993,,3.0,0.0,falling,-1810111.0,0.0013453125000000288,0.08257258187488849,5.040000000000016,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 14.73}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,,
PUMPUSDT,Buy,40,0.005469,0.00550838,0.00530493,Bullish,2025-09-11T19:47:26.125146+00:00,2025-09-12T01:17:26.125146+05:30,Success,56,56.0,,5.04%,63.16937168018224,2.8265605036777164e-05,2.3308498176879734e-05,4.95710685989743e-06,0.0054937665233924515,0.00542545,0.005357133476607549,0.8187369455982286,104.66439135380915,10.0,0.0,3.0,0.005416627411873739,3.577119315681577e-05,0.005479921875,9.296874999999323e-06,0.16965342229444327,,26.41248890250648,,falling,-125257782.0,8.0,7.3258763305989945,15.0,5.0,0.0,5.0,0.8187369455982286,63.16937168018224,104.66439135380915,4.95710685989743e-06,3.577119315681577e-05,0.005479921875,,26.41248890250648,,0.0,3.0,falling,-125257782.0,9.296874999999323e-06,0.16965342229444327,5.040000000000012,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.67}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,,
AVAXUSDT,Buy,42,29.019,29.2279368,28.14843,Bullish,2025-09-11T19:47:30.140271+00:00,2025-09-12T01:17:30.140271+05:30,Success,276,276.0,,5.04%,55.95318485672179,0.0064171490081221805,0.007016835856964147,-0.0005996868488419667,29.031947877755332,28.9954,28.958852122244668,0.822864164069762,118.36327345310569,10.0,3.0,0.0,28.97347782156732,0.04823236845373026,28.988234375,0.002625000000001876,0.009055398014394853,,3.8322660013710816,,rising,49752.0,8.0,9.0,15.0,5.0,0.0,5.0,0.822864164069762,55.95318485672179,118.36327345310569,-0.0005996868488419667,0.04823236845373026,28.988234375,,3.8322660013710816,,3.0,0.0,rising,49752.0,0.002625000000001876,0.009055398014394853,5.040000000000002,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,,
ENAUSDT,Buy,41,0.7659,0.77141448,0.742923,Bullish,2025-09-11T19:47:31.490304+00:00,2025-09-12T01:17:31.490304+05:30,Success,35,35.0,,5.04%,55.9936208310661,-0.0001585259589248489,-0.0003905669949057786,0.0002320410359809297,0.7674008853898647,0.7635149999999999,0.7596291146101352,0.8068798691568038,90.12464046020908,10.0,3.0,0.0,0.7639912564167465,0.0027954516726690208,0.762046875,0.0006859375000000112,0.09001250743269712,,-1.6558441716890815,,falling,-3101247.0,4.0,6.992159234226789,15.0,10.0,0.0,5.0,0.8068798691568038,55.9936208310661,90.12464046020908,0.0002320410359809297,0.0027954516726690208,0.762046875,,-1.6558441716890815,,3.0,0.0,falling,-3101247.0,0.0006859375000000112,0.09001250743269712,5.0399999999999885,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.01}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,,,,
HOLOUSDT,Buy,41,0.4609,0.46421848,0.447073,Bullish,2025-09-11T19:47:34.208152+00:00,2025-09-12T01:17:34.208152+05:30,Success,2,2.0,,5.04%,59.36720626540333,0.001286603795985497,-0.0017166657063439452,0.003003269502329442,0.4636198088417419,0.44805,0.4324801911582581,0.9126576032696604,145.28899445764145,10.0,0.0,3.0,0.45829757741569005,0.00839226392447444,0.44928281249999996,0.004649999999999932,1.034982837230154,,4.298634954727875,,rising,400543.0,8.0,12.588679849033761,15.0,0.0,0.0,5.0,0.9126576032696604,59.36720626540333,145.28899445764145,0.003003269502329442,0.00839226392447444,0.44928281249999996,,4.298634954727875,,0.0,3.0,rising,400543.0,0.004649999999999932,1.034982837230154,5.04000000000002,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,,,,
WLFIUSDT,Buy,46,0.1918,0.19318096,0.186046,Bullish,2025-09-11T19:47:35.436327+00:00,2025-09-12T01:17:35.436327+05:30,Success,31,31.0,,5.04%,45.303230810579514,-0.0014562488415463815,-0.001997032415404719,0.0005407835738583376,0.1913962020795555,0.19011,0.1888237979204445,1.1569729698244862,171.32216014897804,10.0,3.0,0.0,0.19466592852651501,0.0013073715769658155,0.19038750000000002,0.00033281250000002927,0.17480795745520544,,-35.18987232619159,,falling,-217800806.0,8.0,14.927403961712,8.0,10.0,0.0,5.0,1.1569729698244862,45.303230810579514,171.32216014897804,0.0005407835738583376,0.0013073715769658155,0.19038750000000002,,-35.18987232619159,,3.0,0.0,falling,-217800806.0,0.00033281250000002927,0.17480795745520544,5.039999999999951,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 7.0}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,,,,,,,,,,
HYPEUSDT,Strong Buy,68,55.968,56.3709696,54.28896,Bullish,2025-09-11T19:47:37.957631+00:00,2025-09-12T01:17:37.957631+05:30,Success,150,150.0,,5.04%,84.09967805855239,0.2070297066043878,0.11540087696911926,0.09162882963526854,55.78121457870474,55.14825,54.51528542129525,1.1475480837154326,224.94003007817886,10.0,3.0,0.0,55.007388293028825,0.16168456424928132,55.438171875,0.14048437500000688,0.25340730086981583,,40.74422553329601,,rising,420409.83999999997,8.0,20.0,15.0,5.0,0.0,5.0,1.1475480837154326,84.09967805855239,224.94003007817886,0.09162882963526854,0.16168456424928132,55.438171875,,40.74422553329601,,3.0,0.0,rising,420409.83999999997,0.14048437500000688,0.25340730086981583,5.039999999999983,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,68,53.0,61.0,0.14048437500000688,0.25340730086981583,True,61.0,68.0,1.1334270536054072,0.25340730086981583,False,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),
