Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,would_be_strong_if,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,note,IND__rsi5m,IND__macd5m_histogram,IND__boll5m_upper,IND__boll5m_middle,IND__boll5m_lower,IND__boll5m_percent_b,IND__cci5m,IND__marketTrend,IND__volProfile_bullish_score,IND__volProfile_bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m_trend,IND__cvd5m_value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__estimated_profit_margin_pct,CONFLUENCE_FLAGS,WBS_missing_points,WBS_top_missing_1,WBS_top_missing_2,WBS_top_missing_3,FLAG__RSI_30_CVD_falling
WLFIUSDT,Buy,49,0.2376,0.2414016,0.23294508,Bullish,2025-09-07T03:53:37.894822+00:00,2025-09-07T09:23:37.894822+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",Fail,7,,7.0,11.20%,,81.03937872693042,0.0013745325795077971,0.23759593626222034,0.22681,0.2160240637377797,1.0001883813180827,190.09838146620183,10.0,3.0,0.0,0.22403869937136575,0.0025860642798327693,0.2323015625,,44.456178013412575,,rising,0.014300000000000007,8.0,16.0,15.0,5.0,0.0,5.0,1.0001883813180827,81.03937872693042,190.09838146620183,0.0013745325795077971,0.0025860642798327693,0.2323015625,,44.456178013412575,,3.0,0.0,,11.199999999999966,,16,base_score,confluence_bonus,volume_score,0
NMRUSDT,Buy,46,18.822,19.123152,18.44556,Bullish,2025-09-07T03:53:40.266292+00:00,2025-09-07T09:23:40.266292+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",Success,168,168.0,,11.20%,,49.25676915010371,-0.08945229947919972,19.441119245297898,19.066499999999998,18.691880754702098,0.1736686608217762,-144.36973682042202,10.0,0.0,3.0,18.680965391614507,0.2891005888803184,18.921406250000004,,10.137615249480973,,falling,-0.07700000000000173,12.0,9.0,15.0,5.0,0.0,5.0,0.1736686608217762,49.25676915010371,-144.36973682042202,-0.08945229947919972,0.2891005888803184,18.921406250000004,,10.137615249480973,,0.0,3.0,,11.199999999999937,,19,confluence_bonus,base_score,momentum_score,0
MUSDT,Buy,41,1.8531,1.8827496,1.816038,Bullish,2025-09-07T03:53:41.456224+00:00,2025-09-07T09:23:41.456224+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 15.0}]}",Fail,69,,69.0,11.20%,,48.264474036356766,-0.007508674614840352,1.9428088930430971,1.87595,1.809091106956903,0.3291177212186943,-48.014369075548544,10.0,3.0,0.0,1.8476755202426545,0.02323683707638689,1.8256296874999998,,-1.887783363308911,,falling,-0.0044999999999999485,6.0,5.0,15.0,10.0,0.0,5.0,0.3291177212186943,48.264474036356766,-48.014369075548544,-0.007508674614840352,0.02323683707638689,1.8256296874999998,,-1.887783363308911,,3.0,0.0,,11.199999999999978,,24,base_score,confluence_bonus,momentum_score,0
DOGEUSDT,Buy,49,0.21623,0.21778686,0.21450016,Bullish,2025-09-07T03:53:43.845128+00:00,2025-09-07T09:23:43.845128+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",Success,266,266.0,,5.04%,,37.97003286982946,-0.00010733800328427859,0.21743766998139807,0.216859,0.21628033001860192,-0.04348767019183766,-182.3286282461243,10.0,3.0,0.0,0.21651531238638397,0.0002814326980644073,0.2167584375,,-2.4787684870096833,,falling,-0.0004800000000000082,26.0,0.0,8.0,10.0,0.0,5.0,-0.04348767019183766,37.97003286982946,-182.3286282461243,-0.00010733800328427859,0.0002814326980644073,0.2167584375,,-2.4787684870096833,,3.0,0.0,,5.039999999999985,,16,confluence_bonus,momentum_score,base_score,0
PTBUSDT,Sell,55,0.04675,0.046002,0.047685,Bullish,2025-09-07T03:53:55.704843+00:00,2025-09-07T09:23:55.704843+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 10, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",Fail,46,,46.0,11.20%,,29.25529647233897,-0.00020489708309836814,0.05042974938389785,0.0483715,0.04631325061610215,0.1060972949426441,-128.76076611475915,10.0,0.0,3.0,0.04877892414965225,0.0005470030036600249,0.04685578125,,-34.50883263784623,,falling,-0.002939999999999998,8.0,17.989950624507347,7.0,5.0,12.0,5.0,0.1060972949426441,29.25529647233897,-128.76076611475915,-0.00020489708309836814,0.0005470030036600249,0.04685578125,,-34.50883263784623,,0.0,3.0,,11.199999999999982,RSI<=30 & CVD_falling,10,base_score,confluence_bonus,trend_score,1
HYPEUSDT,Buy,40,46.858,47.1953776,46.483136,Bullish,2025-09-07T03:54:06.413650+00:00,2025-09-07T09:24:06.413650+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Success,263,263.0,,5.04%,,50.2243565133634,-0.027912212855460278,47.08261119630466,46.9409,46.79918880369534,0.20750370414707017,-87.2417185962598,10.0,3.0,0.0,46.709094482205664,0.09727500226054729,46.967609375,,13.706584143952966,,falling,-0.03200000000000358,6.0,4.0,15.0,10.0,0.0,5.0,0.20750370414707017,50.2243565133634,-87.2417185962598,-0.027912212855460278,0.09727500226054729,46.967609375,,13.706584143952966,,3.0,0.0,,5.040000000000052,,25,base_score,confluence_bonus,momentum_score,0
DOLOUSDT,Buy,50,0.20852,0.21185632,0.2043496,Bullish,2025-09-07T03:54:07.582330+00:00,2025-09-07T09:24:07.582330+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 15, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",Fail,8,,8.0,11.20%,,72.38458911297202,0.0008119732528631788,0.20677596533064646,0.20132599999999998,0.1958760346693535,1.160004198517229,230.17371770202251,10.0,3.0,0.0,0.20020814158507133,0.002395496658676388,0.20142,,20.006532119486646,,rising,0.0062500000000000056,8.0,17.13499697364799,15.0,5.0,0.0,5.0,1.160004198517229,72.38458911297202,230.17371770202251,0.0008119732528631788,0.002395496658676388,0.20142,,20.006532119486646,,3.0,0.0,,11.200000000000014,,15,base_score,confluence_bonus,volume_score,0
TAKEUSDT,Buy,41,0.15942,0.16197072,0.15624971,Bullish,2025-09-07T03:54:20.631241+00:00,2025-09-07T09:24:20.631241+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.6}]}",Success,30,30.0,,11.20%,,61.44935760831026,0.00024971910247802414,0.15971579444109787,0.1568105,0.1539052055589021,0.9490938961446381,121.81162536804926,10.0,3.0,0.0,0.15688601220427467,0.0017612724456952753,0.15544859375,,-0.8301390534326417,,rising,0.001799999999999996,8.0,8.402800330023158,15.0,5.0,0.0,5.0,0.9490938961446381,61.44935760831026,121.81162536804926,0.00024971910247802414,0.0017612724456952753,0.15544859375,,-0.8301390534326417,,3.0,0.0,,11.200000000000026,,24,base_score,confluence_bonus,momentum_score,0
MEMEUSDT,Buy,40,0.002556,0.0025744,0.00253555,Bullish,2025-09-07T03:54:27.692803+00:00,2025-09-07T09:24:27.692803+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Success,30,30.0,,5.04%,,49.03090119233463,-3.039020815772831e-06,0.0025819286280930063,0.00256475,0.002547571371906994,0.2453230853876374,-98.31029185867588,10.0,3.0,0.0,0.0025504718237311153,8.186723255873983e-06,0.002552375,,4.2112695313722925,,falling,-4.999999999999796e-06,6.0,4.0,15.0,10.0,0.0,5.0,0.2453230853876374,49.03090119233463,-98.31029185867588,-3.039020815772831e-06,8.186723255873983e-06,0.002552375,,4.2112695313722925,,3.0,0.0,,5.039999999999946,,25,base_score,confluence_bonus,momentum_score,0
1000BONKUSDT,Buy,40,0.020191,0.02033638,0.02002947,Bullish,2025-09-07T03:54:30.056522+00:00,2025-09-07T09:24:30.056522+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Success,80,80.0,,5.04%,,50.6191045826145,-1.2500774149349252e-05,0.020284994311841744,0.0202249,0.020164805688158257,0.21794335469491283,-100.83152296053127,10.0,3.0,0.0,0.020134267949992696,3.6645414097422766e-05,0.02020046875,,13.357197252455972,,falling,-1.4999999999997654e-05,6.0,4.0,15.0,10.0,0.0,5.0,0.21794335469491283,50.6191045826145,-100.83152296053127,-1.2500774149349252e-05,3.6645414097422766e-05,0.02020046875,,13.357197252455972,,3.0,0.0,,5.039999999999961,,25,base_score,confluence_bonus,momentum_score,0
SAPIENUSDT,Buy,42,0.2154,0.2188464,0.211092,Bullish,2025-09-07T03:54:31.257077+00:00,2025-09-07T09:24:31.257077+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.78}]}",Success,34,34.0,,11.20%,,63.63957266718307,0.0007525642243603539,0.21544537299861197,0.20914649999999999,0.202847627001388,0.9963983240635303,191.87613307854258,10.0,3.0,0.0,0.20603824632045065,0.003457408302257643,0.21092406249999998,,18.068887955778575,,rising,0.007349999999999995,8.0,9.22401168900258,15.0,5.0,0.0,5.0,0.9963983240635303,63.63957266718307,191.87613307854258,0.0007525642243603539,0.003457408302257643,0.21092406249999998,,18.068887955778575,,3.0,0.0,,11.199999999999962,,23,base_score,confluence_bonus,momentum_score,0
EIGENUSDT,Buy,42,1.4188,1.43621099,1.40138901,Bullish,2025-09-07T03:54:35.986785+00:00,2025-09-07T09:24:35.986785+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",Fail,5,,5.0,8.59%,,78.5158197931076,-0.00012616734811561614,1.4296502332392662,1.392245,1.3548397667607337,0.8549637002680672,115.63289996388686,10.0,3.0,0.0,1.3610584396169894,0.009672771086263233,1.4155078125,,52.17019630582192,,rising,0.06430000000000002,8.0,9.0,15.0,5.0,0.0,5.0,0.8549637002680672,78.5158197931076,115.63289996388686,-0.00012616734811561614,0.009672771086263233,1.4155078125,,52.17019630582192,,3.0,0.0,,8.5901406601999,,23,base_score,confluence_bonus,momentum_score,0
TRUMPUSDT,Buy,50,8.472,8.5329984,8.404224,Bullish,2025-09-07T03:54:41.921788+00:00,2025-09-07T09:24:41.921788+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 15, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",Inconclusive,300,,,5.04%,,79.07729057703156,0.0037469968762502744,8.446252631463668,8.41625,8.386247368536331,1.4290851715375328,389.99137187229496,10.0,3.0,0.0,8.401323117290103,0.010768072569253686,8.413984375,,26.130382860534297,,rising,0.06099999999999994,8.0,17.35134834499349,15.0,5.0,0.0,5.0,1.4290851715375328,79.07729057703156,389.99137187229496,0.0037469968762502744,0.010768072569253686,8.413984375,,26.130382860534297,,3.0,0.0,,5.040000000000065,,15,base_score,confluence_bonus,volume_score,0
