UTC_Time,Coin,Signal,Confidence,POP,Outcome,Duration(min),Did_TP_Hit_Later,Estimated_Profit(%),Price,TP,SL,Buy_Score,Sell_Score,Base_Score_OK,Confluence_OK,Vol_Profile_OK,Min_Profit_OK,RSI,CCI,%B,ADX15m,MACD_Hist,Regime,RegimeScore,Num_Conf,Overshoot_OK
2025-08-23 09:35:36,ETHUSDT,Buy,41,,Inconclusive,180,False,5.6,4726.69,4764.5035,4688.8765,35,-5,,False,False,True,54.19283261921577,107.69357312547595,0.8911510823423177,13.541902552059053,1.8272371539361072,Bullish,4.0,1,False
2025-08-23 09:35:36,AVAXUSDT,Buy,47,,Success,2,False,5.6,25.468,25.6717,25.2643,35,45,,False,True,True,64.12028208267306,178.68984676045704,1.1223787809807928,11.366586042399101,0.012956849072431876,Bullish,4.0,1,False
2025-08-23 09:35:36,ARBUSDT,Buy,47,,Success,7,False,6.0,0.5867,0.5917,0.582,35,45,,False,True,True,60.20175861481385,161.08497093828407,1.0946474531677466,15.501273327822869,0.000501347636602774,Bullish,4.0,1,False
2025-08-23 09:35:36,AAVEUSDT,Buy,47,,Success,86,False,6.98,348.2,351.6697,345.3612,35,45,,False,True,True,65.14564587424928,298.3465923671944,1.2372199868327087,29.49571492136638,0.7557923819394496,Bullish,4.0,1,False
2025-08-23 09:35:36,UNIUSDT,Buy,41,,Fail,148,False,5.6,11.242,11.3319,11.1521,35,-5,,False,False,True,57.049174123176485,124.16650482293943,0.936732796091027,14.572174461388318,0.006002170073925676,Bullish,4.0,1,False
2025-08-23 09:35:36,NEARUSDT,Buy,41,,Inconclusive,180,False,5.6,2.675,2.6964,2.6536,35,-5,,False,False,True,53.69345399550777,142.541436464093,0.8485420168794557,15.314983550193137,0.0015456290595611587,Bullish,4.0,1,False
2025-08-23 09:35:36,OPUSDT,Buy,41,,Success,14,False,5.6,0.7798,0.786,0.7736,35,-5,,False,False,True,56.22873723106433,220.66549912433803,0.9929967836948265,12.77628740536009,0.00043232589870163514,Bullish,4.0,1,False
2025-08-23 09:35:36,BANDUSDT,Buy,47,,Success,54,False,11.2,1.1134,1.1312,1.0931,35,10,,False,True,True,69.83545765712356,122.50297253795476,0.8684137715205573,34.49226619250895,0.004041453430959217,Bullish,4.0,1,False
2025-08-23 09:35:36,SKLUSDT,Buy,41,,Fail,59,False,7.41,0.0355,0.0359,0.0352,35,60,,False,False,True,74.19232860138654,210.9145827887642,1.0576511498138799,29.27189104704267,9.514797345416919e-05,Bullish,4.0,1,False
2025-08-23 09:35:36,APTUSDT,Buy,47,,Success,155,False,5.6,4.6847,4.7222,4.6472,35,30,,False,True,True,57.77073522518123,208.7291349048219,1.0014121601635655,21.443795998222935,0.0035862456262591652,Bullish,4.0,1,False
2025-08-23 09:35:36,AIOTUSDT,Buy,47,,Fail,145,False,11.2,1.6718,1.6985,1.6483,35,-5,,False,True,True,56.66558998209089,130.13870303107882,0.953722272877354,18.557589154536373,0.000860506146775162,Bullish,4.0,1,False
2025-08-23 09:35:36,XNYUSDT,Buy,49,,Fail,20,False,11.2,0.0088,0.009,0.0086,40,20,,False,False,True,29.43976189176331,-117.34137088811651,0.12022114885780268,46.42082879572786,2.1269966835776996e-05,Bullish,4.0,1,False
2025-08-23 09:35:36,PENDLEUSDT,Buy,41,,Fail,45,True,5.65,5.8484,5.8956,5.8016,35,-5,,False,False,True,56.739638176706684,164.48186009220723,0.8995240697001462,15.868238402628243,0.0051191250651759475,Bullish,4.0,1,False
2025-08-23 09:35:36,GALAUSDT,Buy,47,,Success,163,False,5.85,0.0186,0.0188,0.0185,35,-5,,False,True,True,58.22729939431801,157.55208333333988,0.9133236650553753,13.23565903535722,6.0413980578355865e-06,Bullish,4.0,1,False
2025-08-23 09:35:36,FETUSDT,Buy,41,,Fail,141,False,5.6,0.6898,0.6953,0.6843,35,45,,False,False,True,62.092485141618326,323.0579531442861,1.1934518702654928,12.115584415141857,0.00038231719262854784,Bullish,4.0,1,False
