Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,CONFL_FLAG__RSI<=30_and_CVD_falling
TRXUSDT,Buy,42,0.33162,0.33400766,0.3216714,Bullish,2025-09-08T07:27:30.468831+00:00,2025-09-08T12:57:30.468831+05:30,Success,199,199.0,,5.04%,57.1343436120937,9.762580424571565e-05,0.00011913428669146167,-2.1508482445746016e-05,0.33171729301763236,0.3314785,0.33123970698236765,0.7962816949234873,102.52636742705585,10.0,3.0,0.0,0.33116528623847696,0.00023703043329127805,0.3315315625,-1.8750000000011813e-05,,11.99150301115608,,rising,2645897.0,8.0,9.0,15.0,5.0,0.0,5.0,0.7962816949234873,57.1343436120937,102.52636742705585,-2.1508482445746016e-05,0.00023703043329127805,0.3315315625,,11.99150301115608,,3.0,0.0,rising,2645897.0,5.040000000000024,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,
BCHUSDT,Buy,61,591.32,595.577504,573.5804,Bullish,2025-09-08T07:27:31.465147+00:00,2025-09-08T12:57:31.465147+05:30,Success,115,115.0,,5.04%,27.965563682228833,-2.3898759829394294,-2.348519280006112,-0.04135670293331728,600.8731484438565,594.1674999999999,587.4618515561433,0.28767899750183007,-70.94427895246686,10.0,0.0,3.0,597.4183845456582,1.6018119640209465,590.28578125,0.07062499999994998,,-48.98087812144477,,falling,-39596.734000000004,18.0,5.0,8.0,5.0,12.0,5.0,0.28767899750183007,27.965563682228833,-70.94427895246686,-0.04135670293331728,1.6018119640209465,590.28578125,,-48.98087812144477,,0.0,3.0,falling,-39596.734000000004,5.040000000000046,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 4, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 22.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 15.0}]}",True,,,Buy,61,53.0,61.0,0.07062499999994998,1.0
IPUSDT,Buy,42,8.5151,8.57640872,8.259647,Bullish,2025-09-08T07:27:32.475280+00:00,2025-09-08T12:57:32.475280+05:30,Success,23,23.0,,5.04%,35.55572190333338,-0.03648056037902947,-0.03941190730479161,0.002931346925762142,8.601843790951904,8.538245,8.474646209048096,0.31803899371685546,-78.67520315192722,10.0,3.0,0.0,8.602908701331453,0.02928899075133788,8.505598437500002,-0.0016234374999974932,,-33.98427244878082,,falling,-75511.39999999997,12.0,7.402005819032116,8.0,10.0,0.0,5.0,0.31803899371685546,35.55572190333338,-78.67520315192722,0.002931346925762142,0.02928899075133788,8.505598437500002,,-33.98427244878082,,3.0,0.0,falling,-75511.39999999997,5.039999999999963,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 12.6}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,
1000BONKUSDT,Buy,44,0.021575,0.02173034,0.02092775,Bullish,2025-09-08T07:27:33.463022+00:00,2025-09-08T12:57:33.463022+05:30,Success,53,53.0,,5.04%,56.89055902002301,4.993680962604025e-06,-4.989145948281448e-06,9.982826910885472e-06,0.021592104925836603,0.02143155,0.0212709950741634,0.9467318559443948,148.535054450284,10.0,3.0,0.0,0.02142223148321053,0.00011222894196532349,0.02148,-4.1718750000037386e-06,,0.9860409777261504,,rising,51006016.0,8.0,11.134813370469796,15.0,5.0,0.0,5.0,0.9467318559443948,56.89055902002301,148.535054450284,9.982826910885472e-06,0.00011222894196532349,0.02148,,0.9860409777261504,,3.0,0.0,rising,51006016.0,5.040000000000012,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.87}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,
WIFUSDT,Buy,59,0.8382,0.84423504,0.813054,Bullish,2025-09-08T07:27:34.520990+00:00,2025-09-08T12:57:34.520990+05:30,Success,67,67.0,,5.04%,56.16726289249793,0.0001640524347664707,-0.00027486468180216636,0.00043891711656863705,0.8389874667819838,0.83517,0.8313525332180162,0.8968600348141593,167.46666666666377,10.0,3.0,0.0,0.8357728988032231,0.0026966340419809095,0.8365015624999999,0.0003593749999999396,,1.3720695085560592,,falling,-1491959.7000000004,8.0,12.906355342866306,15.0,10.0,0.0,5.0,0.8968600348141593,56.16726289249793,167.46666666666377,0.00043891711656863705,0.0026966340419809095,0.8365015624999999,,1.3720695085560592,,3.0,0.0,falling,-1491959.7000000004,5.039999999999993,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.09}]}",True,,,Buy,59,51.0,59.0,0.0003593749999999396,
PYTHUSDT,Buy,41,0.16773,0.16893766,0.1626981,Bullish,2025-09-08T07:27:35.532366+00:00,2025-09-08T12:57:35.532366+05:30,Fail,217,,217.0,5.04%,63.325403732528486,0.0012567988046659762,0.0009078337150642589,0.00034896508960171723,0.17036181058854416,0.165491,0.16062018941145584,0.7298385411727956,81.21753365154805,10.0,3.0,0.0,0.1653021303782114,0.001025535725217013,0.16942265625000003,0.00034125000000001515,,37.76236511884546,,rising,23517774.0,4.0,12.166621546674008,15.0,5.0,0.0,5.0,0.7298385411727956,63.325403732528486,81.21753365154805,0.00034896508960171723,0.001025535725217013,0.16942265625000003,,37.76236511884546,,3.0,0.0,rising,23517774.0,5.040000000000005,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.83}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,
QUSDT,Buy,49,0.010592,0.01066826,0.01027424,Bullish,2025-09-08T07:27:39.635522+00:00,2025-09-08T12:57:39.635522+05:30,Fail,27,,27.0,5.04%,36.37303056425886,-3.824785721815924e-05,-1.226548478035147e-05,-2.5982372437807767e-05,0.010963916597846849,0.010786,0.010608083402153152,-0.04519927411998905,-224.68304590912814,10.0,3.0,0.0,0.010764470021876677,0.00010536115724156583,0.010715359375,-2.4781250000001365e-05,,-9.734458585991227,,falling,-67986030.0,26.0,0.0,8.0,10.0,0.0,5.0,-0.04519927411998905,36.37303056425886,-224.68304590912814,-2.5982372437807767e-05,0.00010536115724156583,0.010715359375,,-9.734458585991227,,3.0,0.0,falling,-67986030.0,5.040000000000045,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,
BTRUSDT,Buy,40,0.07471,0.07524791,0.0724687,Bullish,2025-09-08T07:27:42.692003+00:00,2025-09-08T12:57:42.692003+05:30,Success,1,1.0,,5.04%,50.39216646698153,0.0004552054950834328,0.000604176373396342,-0.00014897087831290917,0.07677348917697402,0.0753365,0.07389951082302598,0.28200949247256246,-71.71490973431659,10.0,3.0,0.0,0.07369772945122967,0.0017261710023111028,0.07508953125,-1.4843749999993161e-05,,7.795381820473782,,falling,-42382223.0,6.0,4.0,15.0,10.0,0.0,5.0,0.28200949247256246,50.39216646698153,-71.71490973431659,-0.00014897087831290917,0.0017261710023111028,0.07508953125,,7.795381820473782,,3.0,0.0,falling,-42382223.0,5.040000000000014,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,
ARBUSDT,Buy,48,0.4963,0.49987336,0.481411,Bullish,2025-09-08T07:27:46.754181+00:00,2025-09-08T12:57:46.754181+05:30,Success,108,108.0,,5.04%,58.28807377144399,0.0001535770857548635,-0.00019613626177955446,0.000349713347534418,0.4969301891066741,0.4943000000000001,0.49166981089332606,0.8802007990461637,155.8185404339167,10.0,3.0,0.0,0.4951486709984539,0.0014154380965308694,0.4955984375,0.0001343750000000199,,2.950342183933674,,rising,2197031.2,8.0,14.929697922782303,15.0,5.0,0.0,5.0,0.8802007990461637,58.28807377144399,155.8185404339167,0.000349713347534418,0.0014154380965308694,0.4955984375,,2.950342183933674,,3.0,0.0,rising,2197031.2,5.040000000000036,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.07}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,,
FILUSDT,Buy,41,2.424,2.4414528,2.35128,Bullish,2025-09-08T07:27:47.736227+00:00,2025-09-08T12:57:47.736227+05:30,Inconclusive,300,,,5.04%,58.87321171669208,0.0042791667173021075,0.0035157119604690193,0.0007634547568330882,2.433801567376067,2.4154999999999998,2.3971984326239326,0.7322205477088147,59.39804664141851,10.0,3.0,0.0,2.4122493145652575,0.00890475361514633,2.4296875,0.0001718749999999325,,18.675020479761063,,falling,-2480768.0999999996,0.0,11.05765537777802,15.0,10.0,0.0,5.0,0.7322205477088147,58.87321171669208,59.39804664141851,0.0007634547568330882,0.00890475361514633,2.4296875,,18.675020479761063,,3.0,0.0,falling,-2480768.0999999996,5.040000000000013,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 40.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.94}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,
LINEAUSDT,Buy,62,0.0288,0.02900736,0.027936,Bullish,2025-09-08T07:27:50.873188+00:00,2025-09-08T12:57:50.873188+05:30,Success,4,4.0,,5.04%,29.17323175736955,-0.00018970920492310597,-1.928621861194939e-05,-0.0001704229863111566,0.03094630496491052,0.0298945,0.02884269503508948,-0.020296079840768984,-158.6923161240816,10.0,0.0,3.0,0.029826801714407984,0.000375214122167223,0.029844843750000002,-0.0002771874999999979,,-15.629233153223373,,falling,-189574476.0,32.0,0.0,8.0,5.0,12.0,5.0,-0.020296079840768984,29.17323175736955,-158.6923161240816,-0.0001704229863111566,0.000375214122167223,0.029844843750000002,,-15.629233153223373,,0.0,3.0,falling,-189574476.0,5.0400000000000045,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,,Buy,62,,,-0.0002771874999999979,1.0
TIAUSDT,Buy,49,1.6722,1.68423984,1.622034,Bullish,2025-09-08T07:27:55.899922+00:00,2025-09-08T12:57:55.899922+05:30,Success,56,56.0,,5.04%,59.534069472906296,0.0013780147413762212,0.0009172371397359782,0.00046077760164024294,1.6744044666476863,1.6669049999999999,1.6594055333523134,0.8530251049008637,130.27977989614735,10.0,3.0,0.0,1.6646868754215964,0.004589116330470487,1.669225,-0.0002031250000000817,,8.398961743020312,,falling,-128898.0,8.0,11.409758577253601,15.0,10.0,0.0,5.0,0.8530251049008637,59.534069472906296,130.27977989614735,0.00046077760164024294,0.004589116330470487,1.669225,,8.398961743020312,,3.0,0.0,falling,-128898.0,5.039999999999964,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.59}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,
TAOUSDT,Buy,47,333.9,336.30408,323.883,Bullish,2025-09-08T07:27:57.959016+00:00,2025-09-08T12:57:57.959016+05:30,Success,51,51.0,,5.04%,63.441061497631296,0.4187664057961342,0.23186404888123685,0.18690235691489737,334.0057145755778,332.1395,330.27328542442217,0.9716767361692271,171.40737076428888,10.0,3.0,0.0,331.7367587673458,0.8704614136231443,332.72359375,0.032656250000002274,,12.305763679439124,,rising,5806.015,8.0,14.153194036811776,15.0,5.0,0.0,5.0,0.9716767361692271,63.441061497631296,171.40737076428888,0.18690235691489737,0.8704614136231443,332.72359375,,12.305763679439124,,3.0,0.0,rising,5806.015,5.040000000000046,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.85}]}",False,not_in_gap_or_already_strong,47.0,Buy,47,,,,
XLMUSDT,Buy,48,0.36413,0.36675174,0.3532061,Bullish,2025-09-08T07:27:58.977263+00:00,2025-09-08T12:57:58.977263+05:30,Success,84,84.0,,5.04%,58.62852611669289,0.00010983586567941961,-7.921254180031693e-05,0.00018904840747973654,0.3642741699604862,0.36280300000000004,0.36133183003951386,0.9510015958867957,153.0886302596292,10.0,3.0,0.0,0.3628288270339759,0.0008072354717655677,0.36290937500000003,0.00014406250000004173,,2.8304529016426287,,rising,1258772.0,8.0,14.620617450804158,15.0,5.0,0.0,5.0,0.9510015958867957,58.62852611669289,153.0886302596292,0.00018904840747973654,0.0008072354717655677,0.36290937500000003,,2.8304529016426287,,3.0,0.0,rising,1258772.0,5.0399999999999725,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.38}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,,
CRVUSDT,Buy,45,0.772,0.7775584,0.74884,Bullish,2025-09-08T07:28:00.985069+00:00,2025-09-08T12:58:00.985069+05:30,Success,72,72.0,,5.04%,57.2538816186925,0.00040181640045378053,-6.1947870152177954e-06,0.00040801118746899834,0.7734202577788507,0.7695000000000001,0.7655797422211494,0.8188565830399185,135.17665130568952,10.0,3.0,0.0,0.7699468235253605,0.002936293286896563,0.771046875,-6.249999999985434e-05,,4.813011673328438,,falling,-376339.6000000001,8.0,7.334908179286694,15.0,10.0,0.0,5.0,0.8188565830399185,57.2538816186925,135.17665130568952,0.00040801118746899834,0.002936293286896563,0.771046875,,4.813011673328438,,3.0,0.0,falling,-376339.6000000001,5.039999999999967,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.67}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,
1000SHIBUSDT,Buy,40,0.012563,0.01265345,0.01218611,Bullish,2025-09-08T07:28:06.112592+00:00,2025-09-08T12:58:06.112592+05:30,Success,103,103.0,,5.04%,59.17438663370542,5.827112925689548e-08,-2.476381052248129e-06,2.5346521815050245e-06,0.012569446932911496,0.012528349999999999,0.012487253067088502,0.9215643059619546,109.61322420156496,10.0,3.0,0.0,0.012521049557890726,2.5293358989482838e-05,0.012516015625,2.8593749999989565e-06,,-0.16623967765607034,,rising,12609689.0,8.0,7.405044438005044,15.0,5.0,0.0,5.0,0.9215643059619546,59.17438663370542,109.61322420156496,2.5346521815050245e-06,2.5293358989482838e-05,0.012516015625,,-0.16623967765607034,,3.0,0.0,rising,12609689.0,5.040000000000005,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.59}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,
NEARUSDT,Buy,40,2.497,2.5149784,2.42209,Bullish,2025-09-08T07:28:07.102955+00:00,2025-09-08T12:58:07.102955+05:30,Success,107,107.0,,5.04%,56.21792611563746,0.0003434552724876916,-0.0004897419464195505,0.0008331972189072421,2.5002872096985986,2.4905,2.4807127903014012,0.8320660433448462,122.04845139527707,10.0,3.0,0.0,2.4905440277321893,0.0059997469939036,2.4947343749999997,0.0003124999999997158,,1.3531395046907353,,rising,190556.0,8.0,7.33292941753922,15.0,5.0,0.0,5.0,0.8320660433448462,56.21792611563746,122.04845139527707,0.0008331972189072421,0.0059997469939036,2.4947343749999997,,1.3531395046907353,,3.0,0.0,rising,190556.0,5.040000000000018,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.67}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,
