Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,CONFL_FLAG__RSI__30___CVD_falling,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,SUPERVISOR__applied,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__reason
ARBUSDT,Strong Sell,72,0.5037,0.50007336,0.518811,Bearish,2025-09-10T19:38:38.745931+00:00,2025-09-11T01:08:38.745931+05:30,Fail,356,,356.0,5.04%,24.235768287200685,-0.0021274188442893527,-0.0013596334956550034,-0.0007677853486343492,0.5163198325334797,0.51049,0.5046601674665203,-0.08234948954418578,-201.80371890358447,-10.0,0.0,3.0,0.5118858349849457,0.0017550058802152648,0.508084375,-0.0012781249999999078,-0.25155762760858524,,-30.66625555283528,,falling,-10702155.600000001,8.0,19.499593519859996,15.0,5.0,12.0,5.0,-0.08234948954418578,24.235768287200685,-201.80371890358447,-0.0007677853486343492,0.0017550058802152648,0.508084375,,-30.66625555283528,,0.0,3.0,falling,-10702155.600000001,-0.0012781249999999078,-0.25155762760858524,5.04000000000002,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,64.0,72.0,-0.0012781249999999078,-0.25155762760858524,Sell,72,,,,,,,
AAVEUSDT,Strong Sell,65,297.88,295.735264,306.8164,Bearish,2025-09-10T19:38:40.456470+00:00,2025-09-11T01:08:40.456470+05:30,Inconclusive,600,,,5.04%,22.580058345264874,-1.2187392000007549,-0.8292034236507664,-0.3895357763499885,304.79331554657773,301.2565,297.7196844534223,0.022663826324335237,-153.75536237147477,-10.0,0.0,3.0,301.8198522830092,0.802417125080033,299.02453125000005,-0.609843749999925,-0.20394438792383354,,-38.09849339450711,,falling,-24641.600000000006,8.0,20.0,15.0,5.0,12.0,5.0,0.022663826324335237,22.580058345264874,-153.75536237147477,-0.3895357763499885,0.802417125080033,299.02453125000005,,-38.09849339450711,,0.0,3.0,falling,-24641.600000000006,-0.609843749999925,-0.20394438792383354,5.040000000000054,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",False,,,,,Sell,65,not_in_gap_or_already_strong,65.0,,,,,
WIFUSDT,Strong Sell,69,0.8778,0.87147984,0.904134,Bearish,2025-09-10T19:38:41.366880+00:00,2025-09-11T01:08:41.366880+05:30,Inconclusive,600,,,5.04%,29.434254407375008,-0.0026879841861888742,-0.0018417220873126424,-0.0008462620988762318,0.8931943113026901,0.8858400000000002,0.8784856886973103,-0.046618144724131276,-190.2146271996732,-10.0,0.0,3.0,0.8879786699134801,0.002863911237692116,0.8826499999999999,-0.0014796875000001597,-0.1676414773693038,,-24.98422280730092,,falling,-2540558.8,8.0,16.09180162629503,15.0,5.0,12.0,5.0,-0.046618144724131276,29.434254407375008,-190.2146271996732,-0.0008462620988762318,0.002863911237692116,0.8826499999999999,,-24.98422280730092,,0.0,3.0,falling,-2540558.8,-0.0014796875000001597,-0.1676414773693038,5.040000000000015,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,61.0,69.0,-0.0014796875000001597,-0.1676414773693038,Sell,69,,,,,,,
TIAUSDT,Strong Sell,66,1.7313,1.71883464,1.783239,Bearish,2025-09-10T19:38:43.139087+00:00,2025-09-11T01:08:43.139087+05:30,Inconclusive,600,,,5.04%,29.668083134031818,-0.007425703470236522,-0.006310147068298263,-0.001115556401938259,1.7630105568646335,1.7479399999999998,1.7328694431353662,-0.05206984550946326,-208.02897305260825,-10.0,0.0,3.0,1.7599159358427026,0.006894569411209282,1.7417828125,-0.0034484374999999012,-0.19798320865563718,,-29.01341706697628,,falling,-2009734.0,8.0,12.883252462871683,15.0,5.0,12.0,5.0,-0.05206984550946326,29.668083134031818,-208.02897305260825,-0.001115556401938259,0.006894569411209282,1.7417828125,,-29.01341706697628,,0.0,3.0,falling,-2009734.0,-0.0034484374999999012,-0.19798320865563718,5.039999999999992,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,58.0,66.0,-0.0034484374999999012,-0.19798320865563718,Sell,66,,,,,,,
DOTUSDT,Sell,59,4.15,4.12012,4.2745,Bearish,2025-09-10T19:38:44.034311+00:00,2025-09-11T01:08:44.034311+05:30,Inconclusive,600,,,5.04%,35.04299701759973,-0.004679706172987075,8.126533646629814e-05,-0.004760971509453373,4.207930000393026,4.18115,4.154369999606973,-0.08159073082222135,-223.18630995418965,-10.0,0.0,3.0,4.173999146192059,0.012821252936357224,4.176015625,-0.005812499999999332,-0.13918769760348615,,-9.376179707850438,,falling,-654773.1,8.0,17.912024183133028,15.0,5.0,0.0,5.0,-0.08159073082222135,35.04299701759973,-223.18630995418965,-0.004760971509453373,0.012821252936357224,4.176015625,,-9.376179707850438,,0.0,3.0,falling,-654773.1,-0.005812499999999332,-0.13918769760348615,5.040000000000059,,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,51.0,59.0,-0.005812499999999332,-0.13918769760348615,Sell,59,,,False,0.7426686819277525,-0.13918769760348615,False,conditions_not_met
1000BONKUSDT,Sell,47,0.022881,0.02271626,0.02356743,Bearish,2025-09-10T19:38:44.905456+00:00,2025-09-11T01:08:44.905456+05:30,Fail,481,,481.0,5.04%,32.87491363031927,-9.101502517182627e-05,-6.794688571128821e-05,-2.3068139460538065e-05,0.023375299235053326,0.0231221,0.022868900764946673,0.02389271644279912,-149.86666666666707,-10.0,0.0,3.0,0.023194252559058895,0.00010256186963325645,0.022977343749999997,-4.296875000000047e-05,-0.18700486212641737,,-23.825937610179334,,falling,-37726691.0,8.0,14.398062155385993,15.0,5.0,0.0,5.0,0.02389271644279912,32.87491363031927,-149.86666666666707,-2.3068139460538065e-05,0.00010256186963325645,0.022977343749999997,,-23.825937610179334,,0.0,3.0,falling,-37726691.0,-4.296875000000047e-05,-0.18700486212641737,5.040000000000035,,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.6}]}",False,,,,,Sell,47,not_in_gap_or_already_strong,47.0,,,,,
UNIUSDT,Strong Sell,65,9.58,9.511024,9.8674,Bearish,2025-09-10T19:38:47.492959+00:00,2025-09-11T01:08:47.492959+05:30,Fail,468,,468.0,5.04%,22.78785926075153,-0.03400480057199928,-0.021929374946110698,-0.012075425625888585,9.783239704932209,9.68675,9.590260295067791,-0.053167822800369656,-185.91667039873414,-10.0,0.0,3.0,9.702591488233754,0.026998734622969957,9.634234374999998,-0.01895312499999946,-0.1967268416178578,,-35.13078196831007,,falling,-535225.0,8.0,19.734214735188427,15.0,5.0,12.0,5.0,-0.053167822800369656,22.78785926075153,-185.91667039873414,-0.012075425625888585,0.026998734622969957,9.634234374999998,,-35.13078196831007,,0.0,3.0,falling,-535225.0,-0.01895312499999946,-0.1967268416178578,5.039999999999946,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",False,,,,,Sell,65,not_in_gap_or_already_strong,65.0,,,,,
WUSDT,Sell,43,0.09147,0.09081142,0.0942141,Bearish,2025-09-10T19:38:48.413434+00:00,2025-09-11T01:08:48.413434+05:30,Fail,31,,31.0,5.04%,38.79417205569729,-0.0005238091417774648,-0.0005089510458302517,-1.4858095947213146e-05,0.09342077790113423,0.0922165,0.09101222209886578,0.19006323237479733,-108.97908979089897,-10.0,0.0,3.0,0.09287591307497617,0.0007023893489627278,0.091885,-5.656249999999585e-05,-0.06155792566795,,-18.240190622912706,,falling,-33271742.400000002,8.0,9.507687514424479,15.0,5.0,0.0,5.0,0.19006323237479733,38.79417205569729,-108.97908979089897,-1.4858095947213146e-05,0.0007023893489627278,0.091885,,-18.240190622912706,,0.0,3.0,falling,-33271742.400000002,-5.656249999999585e-05,-0.06155792566795,5.040000000000029,,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.49}]}",False,,,,,Sell,43,not_in_gap_or_already_strong,43.0,,,,,
PTBUSDT,Sell,61,0.04165,0.04135012,0.0428995,Bearish,2025-09-10T19:38:49.328770+00:00,2025-09-11T01:08:49.328770+05:30,Success,1,1.0,,5.04%,22.09027188636648,-0.0018881438218090948,-0.0017184927382644893,-0.00016965108354460553,0.049105575142557464,0.044634999999999994,0.040164424857442524,0.1661503380645143,-106.6675797210621,-10.0,0.0,3.0,0.04733906488858007,0.0010118958960012557,0.0411125,-0.0002628125000000009,-0.6392520522955327,,-54.753272727650824,,falling,-243649779.0,8.0,8.023759777226608,15.0,5.0,12.0,5.0,0.1661503380645143,22.09027188636648,-106.6675797210621,-0.00016965108354460553,0.0010118958960012557,0.0411125,,-54.753272727650824,,0.0,3.0,falling,-243649779.0,-0.0002628125000000009,-0.6392520522955327,5.04000000000004,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 4, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 11.98}]}",True,53.0,61.0,-0.0002628125000000009,-0.6392520522955327,Sell,61,,,False,0.3353133147688841,-0.6392520522955327,False,conditions_not_met
BIDUSDT,Sell,41,0.1035,0.1027548,0.106605,Bearish,2025-09-10T19:38:51.956642+00:00,2025-09-11T01:08:51.956642+05:30,Success,3,3.0,,5.04%,33.97798148199246,-0.000944988577961367,-0.0007147635469910696,-0.00023022503097029742,0.1079907726845472,0.10555250000000001,0.10311422731545282,0.07910778129781192,-197.0764596976976,-10.0,0.0,3.0,0.10746383848169412,0.0012729685571973913,0.10443312500000002,-0.0003765624999999828,-0.3605776423907479,,-25.19912700835335,,falling,-12315678.0,8.0,8.340563411442023,15.0,5.0,0.0,5.0,0.07910778129781192,33.97798148199246,-197.0764596976976,-0.00023022503097029742,0.0012729685571973913,0.10443312500000002,,-25.19912700835335,,0.0,3.0,falling,-12315678.0,-0.0003765624999999828,-0.3605776423907479,5.04000000000001,,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.66}]}",False,,,,,Sell,41,not_in_gap_or_already_strong,41.0,,,,,
TRUMPUSDT,Strong Sell,72,8.731,8.6681368,8.99293,Bearish,2025-09-10T19:38:52.815145+00:00,2025-09-11T01:08:52.815145+05:30,Inconclusive,600,,,5.04%,22.792659956578888,-0.019704835069676463,-0.012596658737528691,-0.007108176332147772,8.853417941951736,8.797450000000001,8.741482058048266,-0.09364341159181505,-210.47225150703707,-10.0,0.0,3.0,8.80961179423717,0.016283425740983824,8.771640625,-0.010500000000000398,-0.11970394648949036,,-33.46659261978962,,falling,-528826.3999999999,8.0,19.476679458313992,15.0,5.0,12.0,5.0,-0.09364341159181505,22.792659956578888,-210.47225150703707,-0.007108176332147772,0.016283425740983824,8.771640625,,-33.46659261978962,,0.0,3.0,falling,-528826.3999999999,-0.010500000000000398,-0.11970394648949036,5.040000000000054,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,64.0,72.0,-0.010500000000000398,-0.11970394648949036,Sell,72,,,,,,,
NEARUSDT,Strong Sell,70,2.661,2.6418408,2.74083,Bearish,2025-09-10T19:38:55.443934+00:00,2025-09-11T01:08:55.443934+05:30,Fail,272,,272.0,5.04%,29.64396327222994,-0.008581964134699582,-0.005787925658732827,-0.002794038475966755,2.7085768419015577,2.6841,2.659623158098442,0.028125399246669593,-154.431939078339,-10.0,0.0,3.0,2.6884502867319515,0.008206489916288185,2.668953125,-0.004593750000000618,-0.17211804722125343,,-28.076106937735073,,falling,-1558544.0,8.0,17.171206460646225,15.0,5.0,12.0,5.0,0.028125399246669593,29.64396327222994,-154.431939078339,-0.002794038475966755,0.008206489916288185,2.668953125,,-28.076106937735073,,0.0,3.0,falling,-1558544.0,-0.004593750000000618,-0.17211804722125343,5.039999999999953,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,62.0,70.0,-0.004593750000000618,-0.17211804722125343,Sell,70,,,,,,,
TAOUSDT,Strong Sell,65,336.48,334.057344,346.5744,Bearish,2025-09-10T19:38:58.089856+00:00,2025-09-11T01:08:58.089856+05:30,Fail,209,,209.0,5.04%,25.850102540675522,-1.4701293392570847,-0.9599483096802713,-0.5101810295768133,344.92777118553545,340.65,336.3722288144645,0.012596651487569176,-168.38169552141824,-10.0,0.0,3.0,341.33856201665026,1.1250219601050135,337.9659375,-0.8668749999999932,-0.2564977424684975,,-33.86308864899733,,falling,-15348.605000000001,8.0,19.88364951445089,15.0,5.0,12.0,5.0,0.012596651487569176,25.850102540675522,-168.38169552141824,-0.5101810295768133,1.1250219601050135,337.9659375,,-33.86308864899733,,0.0,3.0,falling,-15348.605000000001,-0.8668749999999932,-0.2564977424684975,5.0400000000000365,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",False,,,,,Sell,65,not_in_gap_or_already_strong,65.0,,,,,
PROMPTUSDT,Sell,43,0.1795,0.1782076,0.184885,Bearish,2025-09-10T19:38:58.966979+00:00,2025-09-11T01:08:58.966979+05:30,Fail,223,,223.0,5.04%,33.36523614607283,-0.001042631048420839,-0.0010036221959862928,-3.9008852434546226e-05,0.18298283958312528,0.181225,0.17946716041687472,0.009340893060017223,-179.32386085252327,-10.0,0.0,3.0,0.18343452315363992,0.001107624703552988,0.18045312500000002,-0.0003234374999999956,-0.1792362975149339,,-26.136562415454957,,falling,-4130261.0,8.0,9.845243389232806,15.0,5.0,0.0,5.0,0.009340893060017223,33.36523614607283,-179.32386085252327,-3.9008852434546226e-05,0.001107624703552988,0.18045312500000002,,-26.136562415454957,,0.0,3.0,falling,-4130261.0,-0.0003234374999999956,-0.1792362975149339,5.0399999999999965,,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.15}]}",False,,,,,Sell,43,not_in_gap_or_already_strong,43.0,,,,,
LDOUSDT,Strong Sell,72,1.2128,1.20406784,1.249184,Bearish,2025-09-10T19:38:59.823551+00:00,2025-09-11T01:08:59.823551+05:30,Fail,334,,334.0,5.04%,27.45110180309885,-0.005272842203025041,-0.0035066793509797188,-0.0017661628520453223,1.242541391409552,1.2273800000000001,1.2122186085904483,0.019173418647629527,-167.03371167202982,-10.0,0.0,3.0,1.229651945887597,0.004420320332331704,1.2187609375,-0.0028265625000001293,-0.23192099558081952,,-31.785127615335423,,falling,-2891225.0,8.0,18.58932956488433,15.0,5.0,12.0,5.0,0.019173418647629527,27.45110180309885,-167.03371167202982,-0.0017661628520453223,0.004420320332331704,1.2187609375,,-31.785127615335423,,0.0,3.0,falling,-2891225.0,-0.0028265625000001293,-0.23192099558081952,5.040000000000057,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,64.0,72.0,-0.0028265625000001293,-0.23192099558081952,Sell,72,,,,,,,
VIRTUALUSDT,Sell,48,1.2404,1.23146912,1.277612,Bearish,2025-09-10T19:39:00.705261+00:00,2025-09-11T01:09:00.705261+05:30,Inconclusive,600,,,5.04%,30.80789849041234,-0.0052559470641588835,-0.0038941277661698748,-0.0013618192979890087,1.267852734860011,1.253815,1.2397772651399888,0.022180745904567284,-171.97048664336356,-10.0,0.0,3.0,1.2599158450517152,0.005117636136358916,1.2465203125,-0.0031796874999998614,-0.25508509312798394,,-26.11982013194269,,falling,-1515598.7000000002,8.0,15.386476545202353,15.0,5.0,0.0,5.0,0.022180745904567284,30.80789849041234,-171.97048664336356,-0.0013618192979890087,0.005117636136358916,1.2465203125,,-26.11982013194269,,0.0,3.0,falling,-1515598.7000000002,-0.0031796874999998614,-0.25508509312798394,5.040000000000049,,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,,,,,Sell,48,not_in_gap_or_already_strong,48.0,,,,,
BIOUSDT,Sell,41,0.14293,0.1419009,0.1472179,Bearish,2025-09-10T19:39:01.565002+00:00,2025-09-11T01:09:01.565002+05:30,Fail,414,,414.0,5.04%,31.42805767817663,-0.0008729741210762587,-0.0007446576436692091,-0.0001283164774070496,0.1465056243781033,0.1444725,0.1424393756218967,0.12065773825431127,-127.62627400896551,-10.0,0.0,3.0,0.14558832251254478,0.000843562686141235,0.14310734375,-0.0003750000000000142,-0.26204105965038166,,-36.16209113168535,,falling,-34648426.0,8.0,7.650701374495817,15.0,5.0,0.0,5.0,0.12065773825431127,31.42805767817663,-127.62627400896551,-0.0001283164774070496,0.000843562686141235,0.14310734375,,-36.16209113168535,,0.0,3.0,falling,-34648426.0,-0.0003750000000000142,-0.26204105965038166,5.040000000000035,,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.35}]}",False,,,,,Sell,41,not_in_gap_or_already_strong,41.0,,,,,
FILUSDT,Strong Sell,72,2.455,2.437324,2.52865,Bearish,2025-09-10T19:39:02.468723+00:00,2025-09-11T01:09:02.468723+05:30,Fail,553,,553.0,5.04%,23.913171172696607,-0.008122116213507447,-0.005252874886263456,-0.0028692413272439904,2.501702838295196,2.47785,2.4539971617048044,0.021021361960887438,-160.9195402298842,-10.0,0.0,3.0,2.481612106342165,0.006992409794390273,2.46403125,-0.005125000000000046,-0.20799249197834022,,-34.689695767484494,,falling,-1949602.8,8.0,18.848077255011685,15.0,5.0,12.0,5.0,0.021021361960887438,23.913171172696607,-160.9195402298842,-0.0028692413272439904,0.006992409794390273,2.46403125,,-34.689695767484494,,0.0,3.0,falling,-1949602.8,-0.005125000000000046,-0.20799249197834022,5.039999999999943,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,64.0,72.0,-0.005125000000000046,-0.20799249197834022,Sell,72,,,,,,,
1000SHIBUSDT,Strong Sell,65,0.012869,0.01277634,0.01325507,Bearish,2025-09-10T19:39:03.380315+00:00,2025-09-11T01:09:03.380315+05:30,Inconclusive,600,,,5.04%,21.886409661612433,-4.024165819699506e-05,-2.3911481535048552e-05,-1.6330176661946507e-05,0.013120965127093676,0.0130001,0.012879234872906325,-0.04234005768426693,-186.30751964085277,-10.0,0.0,3.0,0.013016170623076095,3.418327663161672e-05,0.012937656249999999,-2.450000000000195e-05,-0.18936969360274936,,-35.12160234574755,,falling,-401702632.0,8.0,20.0,15.0,5.0,12.0,5.0,-0.04234005768426693,21.886409661612433,-186.30751964085277,-1.6330176661946507e-05,3.418327663161672e-05,0.012937656249999999,,-35.12160234574755,,0.0,3.0,falling,-401702632.0,-2.450000000000195e-05,-0.18936969360274936,5.040000000000014,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",False,,,,,Sell,65,not_in_gap_or_already_strong,65.0,,,,,
HBARUSDT,Strong Sell,71,0.23006,0.22840357,0.2369618,Bearish,2025-09-10T19:39:04.245476+00:00,2025-09-11T01:09:04.245476+05:30,Inconclusive,600,,,5.04%,26.818896153564438,-0.0006915524850330257,-0.0004654681245460447,-0.00022608436048698096,0.23404412507125966,0.23207649999999996,0.23010887492874027,-0.012419776880814293,-167.99043658738594,-10.0,0.0,3.0,0.23254646592795386,0.0005970829837976342,0.23096828125,-0.0003884375000000051,-0.16817785450789258,,-32.488696592195666,,falling,-9112082.0,8.0,18.08755532970699,15.0,5.0,12.0,5.0,-0.012419776880814293,26.818896153564438,-167.99043658738594,-0.00022608436048698096,0.0005970829837976342,0.23096828125,,-32.488696592195666,,0.0,3.0,falling,-9112082.0,-0.0003884375000000051,-0.16817785450789258,5.04000000000004,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,63.0,71.0,-0.0003884375000000051,-0.16817785450789258,Sell,71,,,,,,,
ETHFIUSDT,Strong Sell,70,1.2589,1.24983592,1.296667,Bearish,2025-09-10T19:39:05.143252+00:00,2025-09-11T01:09:05.143252+05:30,Fail,201,,201.0,5.04%,27.94521973604614,-0.006201509187296672,-0.0044565231605351455,-0.0017449860267615266,1.2904911974686177,1.2746650000000002,1.2588388025313826,0.0019334230076010189,-169.42830499964063,-10.0,0.0,3.0,1.2773166887678167,0.005499414403464446,1.26559375,-0.0031265625000000963,-0.24704313686758458,,-29.50114371416277,,falling,-1554081.0,8.0,16.61529529687631,15.0,5.0,12.0,5.0,0.0019334230076010189,27.94521973604614,-169.42830499964063,-0.0017449860267615266,0.005499414403464446,1.26559375,,-29.50114371416277,,0.0,3.0,falling,-1554081.0,-0.0031265625000000963,-0.24704313686758458,5.039999999999956,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,62.0,70.0,-0.0031265625000000963,-0.24704313686758458,Sell,70,,,,,,,
ARKMUSDT,Sell,40,0.5954,0.59111312,0.613262,Bearish,2025-09-10T19:39:06.869868+00:00,2025-09-11T01:09:06.869868+05:30,Fail,58,,58.0,5.04%,37.84336223398668,-0.0016733946413118872,-0.0013980524753904075,-0.0002753421659214797,0.6024777117892058,0.59851,0.5945422882107941,0.10808645319694192,-147.163120567371,-10.0,0.0,3.0,0.6012536174996385,0.002354908680848296,0.596646875,-0.0009187500000000792,-0.1539855546884544,,-20.93492603796778,,falling,-2446875.0,8.0,6.806143624955798,15.0,5.0,0.0,5.0,0.10808645319694192,37.84336223398668,-147.163120567371,-0.0002753421659214797,0.002354908680848296,0.596646875,,-20.93492603796778,,0.0,3.0,falling,-2446875.0,-0.0009187500000000792,-0.1539855546884544,5.039999999999992,,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.19}]}",False,,,,,Sell,40,not_in_gap_or_already_strong,40.0,,,,,
NMRUSDT,Sell,41,15.891,15.7765848,16.36773,Bearish,2025-09-10T19:39:07.734064+00:00,2025-09-11T01:09:07.734064+05:30,Success,9,9.0,,5.04%,40.58840248579273,-0.02703778273884616,-0.016507438969907806,-0.010530343768938355,16.098671742074664,15.976849999999999,15.855028257925335,0.14764089505721284,-130.1082699838769,-10.0,0.0,3.0,16.003080034273836,0.06407072943094447,15.897921875000002,-0.013546874999999403,-0.08521160882858723,,-12.340602496511066,,falling,-75430.3,8.0,7.944519637893485,15.0,5.0,0.0,5.0,0.14764089505721284,40.58840248579273,-130.1082699838769,-0.010530343768938355,0.06407072943094447,15.897921875000002,,-12.340602496511066,,0.0,3.0,falling,-75430.3,-0.013546874999999403,-0.08521160882858723,5.039999999999992,,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.06}]}",False,,,,,Sell,41,not_in_gap_or_already_strong,41.0,,,,,
SEIUSDT,Strong Sell,72,0.3124,0.31015072,0.321772,Bearish,2025-09-10T19:39:08.596991+00:00,2025-09-11T01:09:08.596991+05:30,Fail,197,,197.0,5.04%,26.648662767069453,-0.0012784108810743877,-0.000816932460213016,-0.00046147842086137177,0.31988555021491594,0.31612,0.3123544497850841,0.006048281435139582,-173.68360674543877,-10.0,0.0,3.0,0.31665682295163217,0.0011010633240205764,0.314471875,-0.0007500000000000284,-0.2384950959445987,,-29.262795153404802,,falling,-11725230.0,8.0,19.05889657665679,15.0,5.0,12.0,5.0,0.006048281435139582,26.648662767069453,-173.68360674543877,-0.00046147842086137177,0.0011010633240205764,0.314471875,,-29.262795153404802,,0.0,3.0,falling,-11725230.0,-0.0007500000000000284,-0.2384950959445987,5.0400000000000444,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,64.0,72.0,-0.0007500000000000284,-0.2384950959445987,Sell,72,,,,,,,
OPUSDT,Strong Sell,72,0.7641,0.75859848,0.787023,Bearish,2025-09-10T19:39:09.511451+00:00,2025-09-11T01:09:09.511451+05:30,Fail,398,,398.0,5.04%,24.377387020176684,-0.0027285305600488474,-0.0017809823759225363,-0.0009475481841263111,0.7798003656447965,0.772335,0.7648696343552035,-0.05154699661227892,-191.2603913670219,-10.0,0.0,3.0,0.77417147260497,0.0023283069286522125,0.7687249999999999,-0.0016734375000001522,-0.21769000617908257,,-34.16812317711531,,falling,-2509721.3,8.0,18.76725024487886,15.0,5.0,12.0,5.0,-0.05154699661227892,24.377387020176684,-191.2603913670219,-0.0009475481841263111,0.0023283069286522125,0.7687249999999999,,-34.16812317711531,,0.0,3.0,falling,-2509721.3,-0.0016734375000001522,-0.21769000617908257,5.040000000000035,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,64.0,72.0,-0.0016734375000001522,-0.21769000617908257,Sell,72,,,,,,,
