Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__reason
ETHUSDT,Sell,42,4667.25,4633.6458,4807.2675,Bearish,2025-09-14T03:51:24.130233+00:00,2025-09-14T09:21:24.130233+05:30,Success,27,27,,5.04%,42.38570232384352,-0.29759985091368435,1.1396239607614145,-1.4372238116750988,4684.84082215194,4675.496,4666.15117784806,0.05879310135998526,-120.08813057713886,-10.0,3.0,0.0,4669.900915212653,6.552121623216346,4669.472031249999,-1.2292187500006548,-0.02632457677815018,,-1.1264297093647302,,falling,-38828.215,8.0,14.26445836383453,15.0,0.0,0.0,5.0,0.05879310135998526,42.38570232384352,-120.08813057713886,-1.4372238116750988,6.552121623216346,4669.472031249999,,-1.1264297093647302,,3.0,0.0,falling,-38828.215,-1.2292187500006548,-0.02632457677815018,5.0399999999999645,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,,,,,,,
DOGEUSDT,Sell,49,0.28741,0.28534065,0.2960323,Bearish,2025-09-14T03:51:26.223560+00:00,2025-09-14T09:21:26.223560+05:30,Success,6,6,,5.04%,40.881800324756185,-0.00015864533635967515,0.00028978142090582476,-0.0004484267572654999,0.2937252242011715,0.29036300000000004,0.2870007757988286,0.0608561738727626,-120.19633318896925,-10.0,0.0,3.0,0.2890062300841955,0.0015198926005180282,0.28780765625,-0.00032906250000003245,-0.1143341717477443,,-2.239746320260073,,falling,-529364060.0,8.0,16.08092280382435,15.0,5.0,0.0,5.0,0.0608561738727626,40.881800324756185,-120.19633318896925,-0.0004484267572654999,0.0015198926005180282,0.28780765625,,-2.239746320260073,,0.0,3.0,falling,-529364060.0,-0.00032906250000003245,-0.1143341717477443,5.0400000000000595,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49.0,Sell,49,,,,,,,,,,
XRPUSDT,Sell,47,3.1028,3.08045984,3.195884,Bearish,2025-09-14T03:51:29.195744+00:00,2025-09-14T09:21:29.195744+05:30,Success,27,27,,5.04%,41.45385387032995,-0.00180993564100973,-0.0003502791051184095,-0.0014596565358913206,3.1253002781312533,3.1130000000000004,3.1006997218687475,0.08537522927696228,-133.00274712483153,-10.0,0.0,3.0,3.1117941801052504,0.0066114628507395095,3.10595,-0.0016437499999999439,-0.05292261626877264,,-6.377265109434754,,falling,-12150114.099999998,8.0,14.298639295458386,15.0,5.0,0.0,5.0,0.08537522927696228,41.45385387032995,-133.00274712483153,-0.0014596565358913206,0.0066114628507395095,3.10595,,-6.377265109434754,,0.0,3.0,falling,-12150114.099999998,-0.0016437499999999439,-0.05292261626877264,5.040000000000037,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.7}]}",False,not_in_gap_or_already_strong,47.0,Sell,47,,,,,,,,,,
1000PEPEUSDT,Sell,46,0.011768,0.01168327,0.01212104,Bearish,2025-09-14T03:51:30.247622+00:00,2025-09-14T09:21:30.247622+05:30,Success,15,15,,5.04%,40.48834588876926,-1.7188914915280268e-05,-9.77453658326536e-06,-7.414378332014907e-06,0.011948596572967303,0.011841015,0.011733433427032697,0.1606528516635901,-102.33793836344408,-10.0,0.0,3.0,0.011841702791912692,4.343007651713268e-05,0.011768971874999997,-3.4421875000009705e-06,-0.029247988155303255,,-10.39039008406818,,falling,-1180568841.0,8.0,13.097277606641113,15.0,5.0,0.0,5.0,0.1606528516635901,40.48834588876926,-102.33793836344408,-7.414378332014907e-06,4.343007651713268e-05,0.011768971874999997,,-10.39039008406818,,0.0,3.0,falling,-1180568841.0,-3.4421875000009705e-06,-0.029247988155303255,5.039999999999984,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.9}]}",False,not_in_gap_or_already_strong,46.0,Sell,46,,,,,,,,,,
SOMIUSDT,Strong Sell,65,1.2233,1.21449224,1.259999,Bearish,2025-09-14T03:51:33.301685+00:00,2025-09-14T09:21:33.301685+05:30,Success,2,2,,5.04%,25.417574491546162,-0.020256386987342,-0.01866761450427438,-0.0015887724830676193,1.295617190707893,1.25532,1.215022809292107,0.10270183308673995,-130.74961754207067,-10.0,0.0,3.0,1.2907717476562435,0.013519991688238054,1.2280906249999997,-0.0058984375000001865,-0.4802933415439263,,-43.547048909668426,,falling,-9069714.0,8.0,11.820307916815894,15.0,5.0,12.0,5.0,0.10270183308673995,25.417574491546162,-130.74961754207067,-0.0015887724830676193,0.013519991688238054,1.2280906249999997,,-43.547048909668426,,0.0,3.0,falling,-9069714.0,-0.0058984375000001865,-0.4802933415439263,5.04000000000003,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,65,1.0,57.0,65.0,-0.0058984375000001865,-0.4802933415439263,,,,,
MYXUSDT,Sell,41,10.689,10.6120392,11.00967,Bearish,2025-09-14T03:51:34.299060+00:00,2025-09-14T09:21:34.299060+05:30,Success,5,5,,5.04%,33.87469447064339,-0.10412973522984181,-0.06880934838864626,-0.03532038684119555,11.408839838094233,11.05875,10.708660161905767,-0.028078738321554983,-198.1728841258237,-10.0,0.0,3.0,11.235709829538282,0.1966005326578501,11.09890625,-0.07899999999999885,-0.7117818478735132,,-14.657665417352177,,falling,-630105.0,8.0,8.311734422734006,15.0,5.0,0.0,5.0,-0.028078738321554983,33.87469447064339,-198.1728841258237,-0.03532038684119555,0.1966005326578501,11.09890625,,-14.657665417352177,,0.0,3.0,falling,-630105.0,-0.07899999999999885,-0.7117818478735132,5.040000000000012,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.69}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,,,,,,,
SUIUSDT,Sell,41,3.777,3.7498056,3.89031,Bearish,2025-09-14T03:51:37.326592+00:00,2025-09-14T09:21:37.326592+05:30,Success,11,11,,5.04%,41.54929075186103,-0.002526832402347523,-0.0007127018880662599,-0.0018141305142812631,3.806679739197113,3.7890949999999997,3.771510260802886,0.15609384749974428,-117.83608295236276,-10.0,0.0,3.0,3.7904841620787924,0.009917988762231236,3.7795015625000006,-0.0037421874999994387,-0.09901272530561198,,-6.527631111134613,,falling,-2636070.0999999996,8.0,8.38991547445103,15.0,5.0,0.0,5.0,0.15609384749974428,41.54929075186103,-117.83608295236276,-0.0018141305142812631,0.009917988762231236,3.7795015625000006,,-6.527631111134613,,0.0,3.0,falling,-2636070.0999999996,-0.0037421874999994387,-0.09901272530561198,5.039999999999991,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.61}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,,,,,,,
AVAXUSDT,Sell,42,29.796,29.5814688,30.68988,Bearish,2025-09-14T03:51:38.306704+00:00,2025-09-14T09:21:38.306704+05:30,Success,529,529,,5.04%,38.428780135241404,-0.038835627630469105,-0.022532064679799874,-0.01630356295066923,30.098115987784567,29.919600000000003,29.74108401221544,0.15381251972466042,-113.71437993733969,-10.0,0.0,3.0,29.908079541253315,0.07158639590748724,29.804828125000004,-0.021421874999997925,-0.07187384174857718,,-14.059739479190783,,falling,-416308.0,8.0,9.465919967834795,15.0,5.0,0.0,5.0,0.15381251972466042,38.428780135241404,-113.71437993733969,-0.01630356295066923,0.07158639590748724,29.804828125000004,,-14.059739479190783,,0.0,3.0,falling,-416308.0,-0.021421874999997925,-0.07187384174857718,5.039999999999993,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.53}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,,,,,,,
ADAUSDT,Sell,47,0.9204,0.91377312,0.948012,Bearish,2025-09-14T03:51:41.390763+00:00,2025-09-14T09:21:41.390763+05:30,Success,20,20,,5.04%,37.95074144987481,-0.0007515715955899172,-0.00025827891462841816,-0.000493292680961499,0.9290952579327332,0.9244299999999999,0.9197647420672665,0.06808390252939958,-131.91950287896725,-10.0,0.0,3.0,0.924318054499785,0.0022258945245569118,0.9214531250000001,-0.0004562499999999359,-0.04951418445728706,,-8.707728968845743,,falling,-6900844.0,8.0,14.318771492747466,15.0,5.0,0.0,5.0,0.06808390252939958,37.95074144987481,-131.91950287896725,-0.000493292680961499,0.0022258945245569118,0.9214531250000001,,-8.707728968845743,,0.0,3.0,falling,-6900844.0,-0.0004562499999999359,-0.04951418445728706,5.040000000000002,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.68}]}",False,not_in_gap_or_already_strong,47.0,Sell,47,,,,,,,,,,
ENAUSDT,Sell,46,0.7473,0.74191944,0.769719,Bearish,2025-09-14T03:51:44.428208+00:00,2025-09-14T09:21:44.428208+05:30,Success,6,6,,5.04%,30.537967019077257,-0.002011526158726351,-0.0017013888547660295,-0.0003101373039603216,0.7572770417911127,0.751645,0.7460129582088874,0.11426067480035015,-126.24939349829867,-10.0,0.0,3.0,0.7543269328501517,0.0020333656407086863,0.7483671875000001,-0.00026249999999994333,-0.03507636416781612,,-27.324688925403144,,falling,-24919344.0,8.0,12.660578867878144,15.0,5.0,0.0,5.0,0.11426067480035015,30.537967019077257,-126.24939349829867,-0.0003101373039603216,0.0020333656407086863,0.7483671875000001,,-27.324688925403144,,0.0,3.0,falling,-24919344.0,-0.00026249999999994333,-0.03507636416781612,5.0399999999999805,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.34}]}",False,not_in_gap_or_already_strong,46.0,Sell,46,,,,,,,,,,
LINKUSDT,Sell,49,24.764,24.5856992,25.50692,Bearish,2025-09-14T03:51:45.410638+00:00,2025-09-14T09:21:45.410638+05:30,Success,18,18,,5.04%,37.140963682353366,-0.013875387282158869,0.0006304197489568316,-0.0145058070311157,24.958754770644514,24.862550000000002,24.76634522935549,-0.012188737314062035,-149.40170940171257,-10.0,0.0,3.0,24.839730170785494,0.05149390579539188,24.808765625,-0.01618750000000091,-0.06524911494866407,,-7.448143781208009,,falling,-512585.35000000003,8.0,15.760787774189996,15.0,5.0,0.0,5.0,-0.012188737314062035,37.140963682353366,-149.40170940171257,-0.0145058070311157,0.05149390579539188,24.808765625,,-7.448143781208009,,0.0,3.0,falling,-512585.35000000003,-0.01618750000000091,-0.06524911494866407,5.039999999999967,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49.0,Sell,49,,,,,,,,,,
MOODENGUSDT,Sell,45,0.21224,0.21071187,0.2186072,Bearish,2025-09-14T03:51:47.464754+00:00,2025-09-14T09:21:47.464754+05:30,Success,15,15,,5.04%,36.74974304606888,-0.001469381714206408,-0.0008146080789742873,-0.0006547736352321208,0.22254404872516642,0.216501,0.21045795127483358,0.14744616552114254,-113.14308203641174,-10.0,0.0,3.0,0.2166690904120245,0.002030253152066555,0.21212562499999996,-0.0009760937500000455,-0.4601489094021741,,-17.56163808333575,,falling,-49249346.0,8.0,11.740200885576929,15.0,5.0,0.0,5.0,0.14744616552114254,36.74974304606888,-113.14308203641174,-0.0006547736352321208,0.002030253152066555,0.21212562499999996,,-17.56163808333575,,0.0,3.0,falling,-49249346.0,-0.0009760937500000455,-0.4601489094021741,5.039999999999966,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.26}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,,,,,,,
