SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,MACD_sell_score,Keltner_buy_score,Bollinger_buy_score,Bollinger_sell_score,Keltner_sell_score
signals_2025-09-05_01-27-25_STRONG.json,IDOLUSDT,Sell,45,Success,2.0,True,20,45,,,Bullish,5.04%,0,0,2025-09-04T19:56:17.964690+00:00,2025-09-05T01:26:17.964690+05:30,49.801382155775684,-63.46153846153793,-0.5380683346771783,0.04113746011492437,,,falling,down,down,5.636734622093548e-05,6.1022198575087796e-05,-4.654852354152319e-06,0.04039396969619685,0.039799999999999995,0.03920603030380314,0.040374999999999994,0.039799999999999995,0.039224999999999996,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,BNXUSDT,Strong Sell,60,Inconclusive,,False,35,60,,,Bullish,5.04%,0,0,2025-09-04T19:56:19.277560+00:00,2025-09-05T01:26:19.277560+05:30,,,,,,,falling,down,down,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,,,,,0.0,0.0,0.0,0.0,,,,,15.0,10.0,10.0,0.0,10.0,15.0,15.0,10.0
signals_2025-09-05_01-27-25_STRONG.json,1000PEPEUSDT,Buy,40,Success,96.0,True,40,25,,,Bullish,5.04%,0,0,2025-09-04T19:56:20.792779+00:00,2025-09-05T01:26:20.792779+05:30,40.10957846983257,-64.5414847161572,-83.77881487766442,0.020547549168597176,,,falling,up,up,-1.2133491414418815e-05,-1.0039859028027534e-05,-2.093632386391281e-06,0.009451584418977723,0.009417765,0.009383945581022277,0.009444815,0.009417765,0.009390714999999999,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,LINKUSDT,Buy,40,Success,11.0,True,40,25,,,Bullish,5.04%,0,0,2025-09-04T19:56:22.367668+00:00,2025-09-05T01:26:22.367668+05:30,40.027190333065256,-61.290322580645594,-80.16341578855592,-0.21393422017097835,,,falling,up,up,-0.05728665718626047,-0.0589401821057074,0.0016535249194469318,22.399603688836876,22.29015,22.180696311163125,22.383650000000003,22.29015,22.196649999999998,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,SUIUSDT,Buy,40,Success,37.0,True,40,25,,,Bullish,5.04%,0,0,2025-09-04T19:56:23.703871+00:00,2025-09-05T01:26:23.703871+05:30,43.800656371798716,-60.648148148149104,-41.2073490813699,0.07816561744440019,,,falling,up,up,-0.0034563030352265933,-0.0032537617112003677,-0.00020254132402622565,3.258792102106498,3.2489200000000005,3.239047897893503,3.2571199999999996,3.2489199999999996,3.2407199999999996,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,TAKEUSDT,Sell,55,Success,0.0,True,35,55,,,Bullish,5.04%,0,0,2025-09-04T19:56:25.001018+00:00,2025-09-05T01:26:25.001018+05:30,31.317300018959017,-83.55481727574741,-92.37069025757121,-0.15927851338384452,,,falling,down,down,-0.002478977888154932,-0.0017468557239218,-0.0007321221642331318,0.19638107239781613,0.1878535,0.17932592760218388,0.19364350000000002,0.1878535,0.1820635,10.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,AVAXUSDT,Sell,45,Success,251.0,True,40,45,,,Bullish,5.04%,0,0,2025-09-04T19:56:26.350400+00:00,2025-09-05T01:26:26.350400+05:30,36.51065952336569,-64.28571428571507,-100.68995256576149,-0.011197195237335972,,,falling,up,up,-0.06560352298677685,-0.06252388086525724,-0.0030796421215196074,24.437316771003065,24.31485,24.192383228996935,24.41485,24.31485,24.21485,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,ADAUSDT,Buy,40,Success,105.0,True,40,25,,,Bullish,5.04%,0,0,2025-09-04T19:56:27.667349+00:00,2025-09-05T01:26:27.667349+05:30,44.75109019428208,-46.93877551020556,-51.70270942082948,-0.10411353339603097,,,falling,up,up,-0.0010102747260259948,-0.001017871684912365,7.596958886370167e-06,0.8074070538314606,0.8052149999999999,0.8030229461685392,0.807415,0.8052149999999999,0.8030149999999998,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,TAUSDT,Sell,35,Success,18.0,True,30,35,,,Bullish,5.04%,0,0,2025-09-04T19:56:29.199694+00:00,2025-09-05T01:26:29.199694+05:30,47.74624094179453,-66.91729323308296,16.350197194867985,0.05799109577310712,,,falling,down,down,-0.00014667295091544408,-0.00020352472319168933,5.685177227624525e-05,0.14101249041530575,0.1394475,0.13788250958469425,0.1408575,0.1394475,0.1380375,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,SOMIUSDT,Strong Buy,55,Success,0.0,True,55,25,,,Bullish,5.04%,0,0,2025-09-04T19:56:30.868092+00:00,2025-09-05T01:26:30.868092+05:30,56.65702720674546,-82.72017837235227,-24.887698445914037,0.11166278543668606,,,falling,up,up,0.019587939292718404,0.027598933905315808,-0.008010994612597404,0.5821410253932963,0.52309,0.4640389746067038,0.57294,0.52309,0.47324000000000005,10.0,0.0,15.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,BNBUSDT,Buy,50,Inconclusive,,False,50,30,,,Bullish,5.04%,0,0,2025-09-04T19:56:32.210541+00:00,2025-09-05T01:26:32.210541+05:30,51.009118868565466,-15.48913043478109,66.04273353347828,0.15291391078911698,,,falling,up,up,-0.19312216417552008,-0.33672504741310966,0.14360288323758957,845.0322323288536,843.5449999999998,842.057767671146,844.8700000000001,843.5450000000001,842.22,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,TREEUSDT,Sell,35,Fail,133.0,False,30,35,,,Bullish,5.04%,0,0,2025-09-04T19:56:33.523673+00:00,2025-09-05T01:26:33.523673+05:30,53.862153386599665,-57.44680851063809,17.84037558685409,-0.08546438122292116,,,falling,up,up,0.0006148225365392723,0.0006562371057778097,-4.141456923853742e-05,0.32198579255525495,0.319525,0.31706420744474506,0.32177500000000003,0.319525,0.317275,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,JELLYJELLYUSDT,Buy,45,Fail,24.0,False,45,30,,,Bullish,5.04%,0,0,2025-09-04T19:56:34.852544+00:00,2025-09-05T01:26:34.852544+05:30,58.57652914205517,-63.999999999999716,111.89712374214929,-0.03712479725736722,,,rising,down,down,0.00036364552639214093,0.0003124509370675082,5.1194589324632725e-05,0.041250766827372214,0.0402275,0.039204233172627785,0.041222499999999995,0.0402275,0.039232500000000003,10.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,AAVEUSDT,Sell,35,Inconclusive,,False,30,35,,,Bullish,5.04%,0,0,2025-09-04T19:56:36.158565+00:00,2025-09-05T01:26:36.158565+05:30,41.28204926702881,-62.999999999999545,-99.81762065094838,-0.13141656716748906,,,falling,up,up,-0.6700349931331289,-0.6197207797284748,-0.05031421340465403,309.3787874146531,307.796,306.21321258534687,309.2609999999999,307.79599999999994,306.33099999999996,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,FARTCOINUSDT,Sell,55,Inconclusive,,False,10,55,,,Bullish,5.04%,0,0,2025-09-04T19:56:37.817755+00:00,2025-09-05T01:26:37.817755+05:30,41.22539844858034,-77.41935483870972,-77.22646310432826,-0.07210147022993123,,,falling,down,down,-0.001222062267747348,-0.0009253355112140161,-0.00029672675653333194,0.7509654987755408,0.74678,0.7425945012244592,0.75048,0.74678,0.74308,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,NEIROETHUSDT,Strong Buy,60,Success,2.0,True,60,40,,,Bullish,5.04%,0,0,2025-09-04T19:56:39.382216+00:00,2025-09-05T01:26:39.382216+05:30,62.819009102977475,-15.113350125944313,105.09241009329315,0.01856180284393735,,,falling,up,up,0.0007743585732034181,0.00052194817432661,0.0002524103988768081,0.0696946145184381,0.066945,0.06419538548156191,0.069075,0.066945,0.06481500000000001,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,BCHUSDT,Strong Buy,60,Success,161.0,True,60,30,,,Bullish,5.04%,0,0,2025-09-04T19:56:40.729071+00:00,2025-09-05T01:26:40.729071+05:30,58.684624480797766,-16.489361702130843,148.55072463768636,0.2659561563254184,,,falling,up,up,0.1758899766439299,0.05923918545182235,0.11665079119210756,587.734232003451,586.26,584.785767996549,587.6800000000001,586.2600000000001,584.8400000000001,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,SPKUSDT,Buy,40,Success,266.0,True,40,25,,,Bullish,5.04%,0,0,2025-09-04T19:56:42.061406+00:00,2025-09-05T01:26:42.061406+05:30,47.342780549748895,-51.47928994082866,1.7379214459504608,-0.12097777971362056,,,falling,up,up,-7.83352956491637e-05,-0.00012872653909516807,5.0391243446004376e-05,0.06066007178205266,0.05985900000000001,0.05905792821794736,0.06062400000000001,0.05985900000000001,0.05909400000000001,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,BASUSDT,Strong Sell,60,Success,3.0,True,50,60,,,Bullish,5.04%,0,0,2025-09-04T19:56:43.368806+00:00,2025-09-05T01:26:43.368806+05:30,63.19026974668201,-2.713567839195906,134.7485861089166,-0.003781933291938933,,,falling,up,up,0.00013051898448678684,5.446810181644329e-05,7.605088267034355e-05,0.022375947454571075,0.02179255,0.021209152545428926,0.02222905,0.02179255,0.02135605,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,15.0,0.0,10.0,15.0,0.0,0.0,0.0,,,,10.0
signals_2025-09-05_01-27-25_STRONG.json,WIFUSDT,Sell,45,Inconclusive,,False,20,45,,,Bullish,5.04%,0,0,2025-09-04T19:56:44.677243+00:00,2025-09-05T01:26:44.677243+05:30,40.92322967289855,-76.82926829268408,-77.07615767317154,0.028929548458629547,,,falling,down,down,-0.001324392972947619,-0.0011850043780522637,-0.00013938859489535525,0.7810561482747203,0.777485,0.7739138517252797,0.7810850000000001,0.7774850000000001,0.773885,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,HYPEUSDT,Strong Sell,65,Fail,183.0,False,45,65,,,Bullish,5.04%,0,0,2025-09-04T19:56:46.264125+00:00,2025-09-05T01:26:46.264125+05:30,30.01246933655858,-90.60606060605994,-100.2172981575532,-0.42868645541801864,,,falling,down,down,-0.17857924294460048,-0.141046013535007,-0.03753322940959347,45.28288270312097,44.81654999999999,44.350217296879016,45.12355,44.81655,44.50955,10.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,10.0,,,
signals_2025-09-05_01-27-25_STRONG.json,ARBUSDT,Buy,50,Success,27.0,True,50,25,,,Bullish,5.04%,0,0,2025-09-04T19:56:47.807565+00:00,2025-09-05T01:26:47.807565+05:30,37.70791068875638,-65.90909090909099,-94.68599033816461,0.0006706946503926063,,,falling,up,up,-0.0011879240802752378,-0.0011504170784762222,-3.750700179901557e-05,0.48279952667615705,0.480555,0.47831047332384297,0.48260499999999995,0.48055499999999995,0.47850499999999996,10.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,PTBUSDT,Sell,45,Success,0.0,True,30,45,,,Bullish,5.04%,0,0,2025-09-04T19:56:49.129383+00:00,2025-09-05T01:26:49.129383+05:30,68.18742288751919,-25.980392156862877,80.17651052274215,0.2555992351267441,,,falling,down,down,0.0005970187949761452,0.0005613754936726717,3.5643301303473515e-05,0.030988913030206906,0.029475499999999998,0.02796208696979309,0.0307005,0.029475499999999998,0.028250499999999998,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,PENGUUSDT,Sell,55,Inconclusive,,False,20,55,,,Bullish,5.04%,0,0,2025-09-04T19:56:49.989634+00:00,2025-09-05T01:26:49.989634+05:30,40.53257720836296,-75.87301587301593,-101.17209369525811,0.04008332596972858,,,falling,down,down,-4.664731824606527e-05,-3.309327006625524e-05,-1.3554048179810035e-05,0.028569104207360134,0.028420849999999998,0.02827259579263986,0.028544350000000003,0.028420850000000004,0.028297350000000006,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,LTCUSDT,Sell,55,Inconclusive,,False,10,55,,,Bullish,5.04%,0,0,2025-09-04T19:56:50.853603+00:00,2025-09-05T01:26:50.853603+05:30,47.83347354484514,-49.99999999999831,-0.5847953216318994,-0.234099169560938,,,falling,down,down,-0.03778731100956634,-0.035682403640054816,-0.0021049073695115217,110.04919839356606,109.85,109.65080160643393,110.03,109.85,109.66999999999999,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,IPUSDT,Sell,35,Success,88.0,True,30,35,,,Bullish,5.04%,0,0,2025-09-04T19:56:51.710780+00:00,2025-09-05T01:26:51.710780+05:30,52.60481897410604,-53.65025466893015,-25.084641428136134,-0.14160441627562442,,,falling,up,up,0.001864448798505336,0.0035393116582507125,-0.0016748628597453765,7.94129180465337,7.92101,7.9007281953466295,7.94196,7.92101,7.90006,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,ARIAUSDT,Buy,40,Success,2.0,True,40,40,,,Bullish,5.04%,0,0,2025-09-04T19:56:52.795013+00:00,2025-09-05T01:26:52.795013+05:30,59.327239526223295,-6.999041227229222,49.61520271722772,-0.18387865984069346,,,falling,up,up,0.0005789608975825256,0.000430431620379321,0.00014852927720320456,0.12223679102326003,0.11575950000000002,0.10928220897674,0.12228450000000002,0.11575950000000002,0.10923450000000001,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,10.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,TRUMPUSDT,Sell,55,Inconclusive,,False,10,55,,,Bullish,5.04%,0,0,2025-09-04T19:56:53.841624+00:00,2025-09-05T01:26:53.841624+05:30,43.68896551946859,-76.74418604651171,-74.77075005875876,-0.07472436569234213,,,falling,down,down,-0.0022521746591710468,-0.00025964041480911886,-0.001992534244361928,8.2680812235079,8.249649999999999,8.231218776492097,8.264149999999999,8.249649999999999,8.235149999999999,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,UNIUSDT,Buy,40,Success,27.0,True,40,25,,,Bullish,5.04%,0,0,2025-09-04T19:56:54.898357+00:00,2025-09-05T01:26:54.898357+05:30,44.367675131350055,-50.0,-54.618713624843856,0.0042449146304524,,,falling,up,up,-0.009110686464884665,-0.008561093757363424,-0.000549592707521241,9.222248752464111,9.197199999999999,9.172151247535886,9.221699999999998,9.197199999999999,9.172699999999999,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,PYTHUSDT,Buy,40,Success,13.0,True,40,25,,,Bullish,5.04%,0,0,2025-09-04T19:56:55.784638+00:00,2025-09-05T01:26:55.784638+05:30,45.85497541160972,-54.545454545454085,-6.436208865359399,-0.08310201186710613,,,falling,up,up,-0.00010140928855079112,-0.00012432049895713223,2.291121040634111e-05,0.1486379509228958,0.14793499999999998,0.14723204907710416,0.14856999999999998,0.14793499999999998,0.1473,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,1000BONKUSDT,Sell,55,Inconclusive,,False,10,55,,,Bullish,5.04%,0,0,2025-09-04T19:56:56.643617+00:00,2025-09-05T01:26:56.643617+05:30,40.40982641028332,-79.05405405405453,-85.39018411902242,-0.04549409345147114,,,falling,down,down,-2.675089865502092e-05,-2.3172831477045596e-05,-3.5780671779753258e-06,0.019268530165876607,0.019198899999999998,0.01912926983412339,0.019259899999999996,0.019198899999999998,0.0191379,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,FILUSDT,Buy,40,Success,28.0,True,40,25,,,Bullish,5.04%,0,0,2025-09-04T19:56:57.501076+00:00,2025-09-05T01:26:57.501076+05:30,45.433340681574464,-60.0000000000006,-50.91200641411396,0.06750927155148649,,,falling,up,up,-0.0021524983065672743,-0.0018398256365496528,-0.0003126726700176214,2.2471435684739873,2.24015,2.2331564315260124,2.24615,2.2401500000000003,2.2341500000000005,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_01-27-25_STRONG.json,VIDTUSDT,Sell,50,Inconclusive,,False,35,50,,,Bullish,5.04%,0,0,2025-09-04T19:56:58.351376+00:00,2025-09-05T01:26:58.351376+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.00293,0.00293,0.00293,0.0029300000000000003,0.0029300000000000003,0.0029300000000000003,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,0.0,10.0,15.0,15.0,
signals_2025-09-05_01-27-25_STRONG.json,AGIXUSDT,Sell,50,Inconclusive,,False,35,50,,,Bullish,5.04%,0,0,2025-09-04T19:56:59.382357+00:00,2025-09-05T01:26:59.382357+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.7009,0.7009,0.7009,0.7009000000000001,0.7009000000000001,0.7009000000000001,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,0.0,10.0,15.0,15.0,
