Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope
ETHUSDT,Buy,45,4352.06,4383.394832,4221.4982,Bullish,2025-09-08T14:57:55.442427+00:00,2025-09-08T20:27:55.442427+05:30,Inconclusive,300,,,5.04%,61.838313789964175,5.761217348955142,4.36967247503001,1.391544873925132,4354.523581007856,4334.579,4314.634418992144,0.9382393391246248,117.46906665395898,10.0,3.0,0.0,4327.349971448706,11.371880850567473,4342.90171875,4.0145312500008,,12.60632832074237,,rising,52376.72599999999,8.0,11.93681207295947,15.0,5.0,0.0,5.0,0.9382393391246248,61.838313789964175,117.46906665395898,1.391544873925132,11.371880850567473,4342.90171875,,12.60632832074237,,3.0,0.0,rising,52376.72599999999,5.039999999999928,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.06}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,
BTCUSDT,Buy,60,112590.0,113400.648,109212.3,Bullish,2025-09-08T14:57:56.621652+00:00,2025-09-08T20:27:56.621652+05:30,Inconclusive,300,,,5.04%,63.10663004132346,130.88697229469835,90.65487593877029,40.232096355928064,112697.81888789548,112224.56999999999,111751.3211121045,0.8860864857232452,110.57851469755137,10.0,3.0,0.0,112101.61860064355,187.8970395097904,112496.26093750002,90.23125000001164,,18.920502172261823,,falling,-3396.2529999999992,8.0,14.13882664176815,15.0,10.0,0.0,5.0,0.8860864857232452,63.10663004132346,110.57851469755137,40.232096355928064,187.8970395097904,112496.26093750002,,18.920502172261823,,3.0,0.0,falling,-3396.2529999999992,5.040000000000006,,"{""if_confidence_needed"": 65, ""missing_points"": 5, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.86}]}",True,,,Buy,60,52.0,60.0,90.23125000001164
SOLUSDT,Buy,46,215.3,216.85016,208.841,Bullish,2025-09-08T14:57:57.784323+00:00,2025-09-08T20:27:57.784323+05:30,Success,147,147.0,,5.04%,60.17287163460525,0.26753986384056816,0.18014060750728159,0.08739925633328657,215.65035731837352,214.343,213.03564268162646,0.8660055237196413,95.55970974290808,10.0,3.0,0.0,213.8195505182053,0.6640345009241839,215.07656250000002,0.20750000000001023,,10.098448613947948,,falling,-518410.41999999987,4.0,12.158845133919282,15.0,10.0,0.0,5.0,0.8660055237196413,60.17287163460525,95.55970974290808,0.08739925633328657,0.6640345009241839,215.07656250000002,,10.098448613947948,,3.0,0.0,falling,-518410.41999999987,5.040000000000017,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.84}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,
WLDUSDT,Buy,58,1.4713,1.48189336,1.427161,Bullish,2025-09-08T14:58:05.825249+00:00,2025-09-08T20:28:05.825249+05:30,Success,1,1.0,,5.04%,81.66942021259098,0.05449549966554801,0.04526986095128627,0.009225638714261741,1.5158167915282175,1.368015,1.2202132084717825,0.8494037485340002,108.01539647524208,10.0,3.0,0.0,1.3206656332323279,0.028528989190279762,1.48358125,0.012189062500000292,,60.46435978056513,,rising,105135467.0,8.0,16.76106463728905,15.0,5.0,0.0,5.0,0.8494037485340002,81.66942021259098,108.01539647524208,0.009225638714261741,0.028528989190279762,1.48358125,,60.46435978056513,,3.0,0.0,rising,105135467.0,5.040000000000051,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,,Buy,58,50.0,58.0,0.012189062500000292
ENAUSDT,Buy,43,0.7744,0.77997568,0.751168,Bullish,2025-09-08T14:58:08.147821+00:00,2025-09-08T20:28:08.147821+05:30,Success,62,62.0,,5.04%,58.16950615261553,0.000243746122862043,-0.0006666056741544573,0.0009103517970165003,0.7769393724144682,0.7687849999999999,0.7606306275855317,0.8442938165319365,84.46753246753485,10.0,3.0,0.0,0.7701907876392616,0.0039836360948449605,0.7709,0.001675000000000093,,1.2097100425725695,,rising,3990295.0,4.0,14.484547937666562,15.0,5.0,0.0,5.0,0.8442938165319365,58.16950615261553,84.46753246753485,0.0009103517970165003,0.0039836360948449605,0.7709,,1.2097100425725695,,3.0,0.0,rising,3990295.0,5.039999999999974,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.52}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,
SUIUSDT,Buy,45,3.493,3.5181496,3.38821,Bullish,2025-09-08T14:58:10.374225+00:00,2025-09-08T20:28:10.374225+05:30,Inconclusive,300,,,5.04%,57.23907538295301,0.0029047908336097272,0.002100828214857425,0.0008039626187523021,3.5025582595699265,3.481565,3.460571740430073,0.772349321502721,61.6620230480406,10.0,3.0,0.0,3.4743490163540893,0.010578019341614904,3.4865875000000006,0.0033375000000006594,,6.229566308632491,,falling,-794214.1999999997,4.0,10.8240752098218,15.0,10.0,0.0,5.0,0.772349321502721,57.23907538295301,61.6620230480406,0.0008039626187523021,0.010578019341614904,3.4865875000000006,,6.229566308632491,,3.0,0.0,falling,-794214.1999999997,5.040000000000044,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.18}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,
1000PEPEUSDT,Buy,44,0.0102298,0.01030345,0.00992291,Bullish,2025-09-08T14:58:11.535549+00:00,2025-09-08T20:28:11.535549+05:30,Success,27,27.0,,5.04%,59.30953299656781,1.5417321925562805e-05,1.4422984209485302e-05,9.943377160775026e-07,0.010253405789191984,0.0101939,0.010134394210808017,0.8016513223963448,76.80704747309778,10.0,3.0,0.0,0.010164939661370696,3.704570580304603e-05,0.0102131421875,4.5687499999995385e-06,,10.644866349443156,,falling,-898627653.0,4.0,9.644180065369355,15.0,10.0,0.0,5.0,0.8016513223963448,59.30953299656781,76.80704747309778,9.943377160775026e-07,3.704570580304603e-05,0.0102131421875,,10.644866349443156,,3.0,0.0,falling,-898627653.0,5.040000000000042,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.36}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,
PENGUUSDT,Buy,47,0.033495,0.03373616,0.03249015,Bullish,2025-09-08T14:58:18.418973+00:00,2025-09-08T20:28:18.418973+05:30,Success,17,17.0,,5.04%,61.58319074729308,0.0002022248698523646,0.0001384455231757337,6.37793466766309e-05,0.03369653296469102,0.0330497,0.03240286703530898,0.84421560457475,135.81520728760125,10.0,3.0,0.0,0.032818823267610236,0.00028719516378686495,0.033374109375,0.000153968749999997,,19.50648418647185,,falling,-247159496.0,8.0,9.329840168809797,15.0,10.0,0.0,5.0,0.84421560457475,61.58319074729308,135.81520728760125,6.37793466766309e-05,0.00028719516378686495,0.033374109375,,19.50648418647185,,3.0,0.0,falling,-247159496.0,5.040000000000043,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.67}]}",False,not_in_gap_or_already_strong,47.0,Buy,47,,,
AVAXUSDT,Buy,59,25.4,25.58288,24.638,Bullish,2025-09-08T14:58:20.723482+00:00,2025-09-08T20:28:20.723482+05:30,Success,6,6.0,,5.04%,59.35744425234478,0.03455333843350061,0.021213642288474076,0.013339696145026537,25.442276994155428,25.27365,25.105023005844572,0.8746434567989112,108.9273071097628,10.0,3.0,0.0,25.24384173261275,0.07576325284880732,25.359296875,0.02485937499999835,,9.520895476887537,,falling,-151132.0,8.0,13.225699074979419,15.0,10.0,0.0,5.0,0.8746434567989112,59.35744425234478,108.9273071097628,0.013339696145026537,0.07576325284880732,25.359296875,,9.520895476887537,,3.0,0.0,falling,-151132.0,5.040000000000023,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.77}]}",True,,,Buy,59,51.0,59.0,0.02485937499999835
PUMPUSDT,Buy,41,0.004887,0.00492219,0.00474039,Bullish,2025-09-08T14:58:22.499200+00:00,2025-09-08T20:28:22.499200+05:30,Success,23,23.0,,5.04%,55.96492106500875,7.604082270041071e-07,-9.54990946673265e-06,1.0310317693736757e-05,0.004923149314106622,0.004847949999999999,0.004772750685893377,0.7596433256334821,87.11360899237216,10.0,0.0,3.0,0.0048704179727248826,3.229170036514884e-05,0.00486659375,2.2640624999999658e-05,,0.16528090368168033,,falling,-1078861822.0,4.0,11.662886185973118,15.0,5.0,0.0,5.0,0.7596433256334821,55.96492106500875,87.11360899237216,1.0310317693736757e-05,3.229170036514884e-05,0.00486659375,,0.16528090368168033,,0.0,3.0,falling,-1078861822.0,5.039999999999956,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.34}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,
