UTC_Time,Coin,Signal,Confidence,Estimated_Profit(%),Deserving_Strong,RSI,%B,MACD_Hist,Regime,Num_Conf,Vol_Profile_OK,Overshoot_OK,Min_Profit_OK,Price,TP,SL,Outcome,Duration(min),Did_TP_Hit_Later
2025-08-25 14:15:03,ETHUSDT,Buy,47,5.0,False,59.47430423799859,,0.8731637539976091,10.0,1.0,True,False,True,4656.8,4690.062857,4623.537143,Fail,72.0,No
2025-08-25 14:15:03,BTCUSDT,Buy,47,5.0,False,56.839010508538834,,44.456483221408575,10.0,1.0,True,False,True,111699.4,112497.252857,110901.547143,Success,69.0,N/A
2025-08-25 14:15:03,SOLUSDT,Buy,47,5.0,False,55.839585822107786,,0.16026998723324237,10.0,1.0,True,False,True,198.44,199.857429,197.022571,Fail,27.0,No
2025-08-25 14:15:03,XRPUSDT,Neutral,30,5.0,False,51.720311289161366,,-0.0003946275071125549,10.0,,True,False,True,2.9524,2.973489,2.931311,Inconclusive,,N/A
2025-08-25 14:15:03,DOGEUSDT,Neutral,28,5.0,False,53.26857103704682,,5.5483095624611654e-05,10.0,,True,False,True,0.22,0.221571,0.218429,Inconclusive,,N/A
2025-08-25 14:15:03,ADAUSDT,Neutral,21,5.0,False,54.01890282122595,,0.00046145857564846156,10.0,,False,False,True,0.8671,0.873294,0.860906,Inconclusive,,N/A
2025-08-25 14:15:03,BIOUSDT,Neutral,21,5.0,False,50.42590319043399,,0.00030526333039540055,10.0,,False,False,True,0.23193,0.233587,0.230273,Inconclusive,,N/A
2025-08-25 14:15:03,LINKUSDT,Buy,43,5.0,False,50.50201689335399,,0.023550383598013647,10.0,1.0,True,False,True,24.485,24.659893,24.310107,Success,70.0,N/A
2025-08-25 14:15:03,1000PEPEUSDT,Buy,43,5.0,False,51.41833193001571,,2.5839836373160542e-06,10.0,1.0,True,False,True,0.010242,0.010315,0.010169,Fail,54.0,No
2025-08-25 14:15:03,SUIUSDT,Buy,47,5.0,False,56.03756037482113,,0.0019222641741208578,10.0,1.0,True,False,True,3.4887,3.513619,3.463781,Fail,91.0,No
2025-08-25 14:15:03,ENAUSDT,Buy,47,5.0,False,53.637029580175444,,0.00018126154617131786,10.0,1.0,True,False,True,0.6466,0.651219,0.641981,Success,70.0,N/A
2025-08-25 14:15:03,BNBUSDT,Buy,47,5.0,False,66.01164734284188,,0.2930035993649953,10.0,1.0,True,False,True,865.5,871.682143,859.317857,Success,34.0,N/A
2025-08-25 14:15:03,AVAXUSDT,Buy,47,5.0,False,59.594844200658144,,0.019163557098343845,10.0,1.0,True,False,True,24.415,24.589393,24.240607,Fail,55.0,No
2025-08-25 14:15:03,PROMPTUSDT,Neutral,28,5.0,False,57.63342828402746,,0.00018544934985807032,10.0,,True,False,True,0.3474,0.349881,0.344919,Inconclusive,,N/A
2025-08-25 14:15:03,WLFIUSDT,Buy,47,5.0,False,67.76706525084026,,0.0009579020503935422,10.0,1.0,True,False,True,0.2201,0.221672,0.218528,Fail,0.0,Yes
2025-08-25 14:15:03,ONTUSDT,Neutral,25,5.0,False,36.75933889048082,,-0.0011040916955070458,10.0,,False,False,True,0.1966,0.198004,0.195196,Inconclusive,,N/A
2025-08-25 14:15:03,FARTCOINUSDT,Neutral,13,5.0,False,47.559285196542234,,-0.00017693196608265524,10.0,,False,False,True,0.8828,0.889106,0.876494,Inconclusive,,N/A
2025-08-25 14:15:03,LTCUSDT,Buy,47,5.0,False,56.0756604993348,,0.051792060304329327,10.0,1.0,True,False,True,112.06,112.860429,111.259571,Fail,105.0,No
2025-08-25 14:15:03,HYPEUSDT,Buy,47,5.0,False,64.88634484353314,,0.04211762616565713,10.0,1.0,True,False,True,46.273,46.603521,45.942479,Success,2.0,N/A
2025-08-25 14:15:03,ARBUSDT,Buy,47,5.0,False,60.90748380842528,,0.0008370346993132157,10.0,1.0,True,False,True,0.5521,0.556044,0.548156,Fail,27.0,No
2025-08-25 14:15:03,QTUMUSDT,Neutral,19,5.0,False,46.38921076572851,,-0.004985659868918118,10.0,,True,False,True,3.111,3.133221,3.088779,Inconclusive,,N/A
2025-08-25 14:15:03,WIFUSDT,Neutral,17,5.0,False,49.71686099261752,,0.00030535824978856986,10.0,,True,False,True,0.8222,0.828073,0.816327,Inconclusive,,N/A
