Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope
SOMIUSDT,Buy,48,1.687,1.6991464,1.63639,Bullish,2025-09-08T15:57:37.431240+00:00,2025-09-08T21:27:37.431240+05:30,Fail,2,,2.0,5.04%,66.32286804141528,0.010355859151480296,-0.009063677276831602,0.019419536428311897,1.678438388226332,1.579655,1.480871611773668,1.0433352809991274,255.81745047178686,10.0,3.0,0.0,1.6113229199529266,0.042612065830846375,1.5911390625,0.02674843750000022,,7.421062865087443,,rising,1526547.0,8.0,14.937486019326098,15.0,5.0,0.0,5.0,1.0433352809991274,66.32286804141528,255.81745047178686,0.019419536428311897,0.042612065830846375,1.5911390625,,7.421062865087443,,3.0,0.0,rising,1526547.0,5.040000000000001,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.06}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,
ENAUSDT,Buy,42,0.777,0.7825944,0.75369,Bullish,2025-09-08T15:57:42.779611+00:00,2025-09-08T21:27:42.779611+05:30,Success,3,3.0,,5.04%,59.79870667493012,0.001800364253708553,0.0009806007440600697,0.0008197635096484832,0.7784721773470102,0.772105,0.7657378226529898,0.8843932509825959,151.86040952912114,10.0,3.0,0.0,0.7714237970754064,0.003692185755441815,0.774565625,0.0013500000000000734,,12.200108296934197,,rising,22518414.0,8.0,9.328638788708322,15.0,5.0,0.0,5.0,0.8843932509825959,59.79870667493012,151.86040952912114,0.0008197635096484832,0.003692185755441815,0.774565625,,12.200108296934197,,3.0,0.0,rising,22518414.0,5.039999999999999,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.67}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,
1000PEPEUSDT,Buy,44,0.0103348,0.01040921,0.01002476,Bullish,2025-09-08T15:57:44.512258+00:00,2025-09-08T21:27:44.512258+05:30,Inconclusive,300,,,5.04%,65.68930281877223,3.523483701417876e-05,3.1883874742740705e-05,3.3509622714380556e-06,0.010358649428825226,0.01025886,0.010159070571174773,0.8805012259014083,113.80073879872717,10.0,3.0,0.0,0.010215265212263153,3.861572683018386e-05,0.010332359375,2.787500000000359e-06,,24.45694074324716,,rising,530980680.0,8.0,11.082651321524548,15.0,5.0,0.0,5.0,0.8805012259014083,65.68930281877223,113.80073879872717,3.3509622714380556e-06,3.861572683018386e-05,0.010332359375,,24.45694074324716,,3.0,0.0,rising,530980680.0,5.039999999999996,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.92}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,
BNBUSDT,Buy,40,880.68,887.020896,854.2596,Bullish,2025-09-08T15:57:48.075981+00:00,2025-09-08T21:27:48.075981+05:30,Inconclusive,300,,,5.04%,48.574548658206915,0.16586337064177314,0.43329832564702375,-0.2674349550052506,883.2346850336476,881.3770000000001,879.5193149663526,0.3124009217451729,-73.36895514347073,10.0,3.0,0.0,880.1946733990741,1.0955149373037236,881.5985937500002,-0.4781249999998636,,3.928450247366808,,rising,4323.299999999999,6.0,9.0,15.0,5.0,0.0,5.0,0.3124009217451729,48.574548658206915,-73.36895514347073,-0.2674349550052506,1.0955149373037236,881.5985937500002,,3.928450247366808,,3.0,0.0,rising,4323.299999999999,5.040000000000035,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,
HYPEUSDT,Buy,40,51.424,51.7942528,49.88128,Bullish,2025-09-08T15:57:50.721271+00:00,2025-09-08T21:27:50.721271+05:30,Fail,261,,261.0,5.04%,48.064601646853774,0.0550416596770944,0.09932271054392017,-0.044281050866825766,51.90259146908707,51.565,51.227408530912925,0.29116770873787845,-115.14480822694075,10.0,3.0,0.0,51.317447601195255,0.2507117062295191,51.753765625,-0.02059374999999619,,5.671718053488756,,falling,-69403.56000000001,6.0,4.0,15.0,10.0,0.0,5.0,0.29116770873787845,48.064601646853774,-115.14480822694075,-0.044281050866825766,0.2507117062295191,51.753765625,,5.671718053488756,,3.0,0.0,falling,-69403.56000000001,5.04000000000004,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,
MUSDT,Buy,43,1.9056,1.91932032,1.848432,Bullish,2025-09-08T15:57:52.511591+00:00,2025-09-08T21:27:52.511591+05:30,Success,3,3.0,,5.04%,68.49459287945022,0.04026605398369232,0.03125884068174926,0.00900721330194306,1.9484903579876411,1.819735,1.690979642012359,0.8334424343266625,102.59904763658713,10.0,3.0,0.0,1.7918923283116952,0.03349223897473331,1.9247890624999997,0.019706249999999814,,37.86884668951999,,rising,6402040.0,8.0,10.454424244665024,15.0,5.0,0.0,5.0,0.8334424343266625,68.49459287945022,102.59904763658713,0.00900721330194306,0.03349223897473331,1.9247890624999997,,37.86884668951999,,3.0,0.0,rising,6402040.0,5.040000000000003,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.55}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,
BCHUSDT,Buy,44,588.77,593.009144,571.1069,Bullish,2025-09-08T15:57:58.729610+00:00,2025-09-08T21:27:58.729610+05:30,Inconclusive,300,,,5.04%,31.34578832399896,-1.0121531859942934,-0.6912516304521363,-0.32090155554215705,595.4162600515541,592.152,588.887739948446,-0.018034707190370303,-175.03633891311924,10.0,0.0,3.0,592.9241283033075,1.1058114388290248,591.02578125,-0.2668750000000273,,-20.081885887130245,,falling,-3892.137,26.0,0.0,8.0,5.0,0.0,5.0,-0.018034707190370303,31.34578832399896,-175.03633891311924,-0.32090155554215705,1.1058114388290248,591.02578125,,-20.081885887130245,,0.0,3.0,falling,-3892.137,5.0400000000000125,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,
1000BONKUSDT,Buy,42,0.023042,0.0232079,0.02235074,Bullish,2025-09-08T15:57:59.697140+00:00,2025-09-08T21:27:59.697140+05:30,Success,28,28.0,,5.04%,71.4676487303958,0.00016058590620870658,0.00015866597746706822,1.919928741638357e-06,0.023085320860015933,0.0226743,0.02226327913998407,0.9473008985307293,112.98231472685347,10.0,3.0,0.0,0.022429700214315652,0.00014262950723446826,0.022951671875000003,-1.5203124999998291e-05,,34.20284808936812,,rising,428023906.0,8.0,9.323062812827171,15.0,5.0,0.0,5.0,0.9473008985307293,71.4676487303958,112.98231472685347,1.919928741638357e-06,0.00014262950723446826,0.022951671875000003,,34.20284808936812,,3.0,0.0,rising,428023906.0,5.040000000000027,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.68}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,
WIFUSDT,Buy,43,0.8657,0.87193304,0.839729,Bullish,2025-09-08T15:58:01.479399+00:00,2025-09-08T21:28:01.479399+05:30,Success,28,28.0,,5.04%,65.7500023361186,0.0037924478104295334,0.0037542806498912637,3.816716053826972e-05,0.8693524871151486,0.8597149999999999,0.8500775128848512,0.810506251707077,84.56934686442837,10.0,3.0,0.0,0.8540880253813689,0.003954506435666901,0.866296875,-0.00028906250000004796,,27.745830168309936,,falling,-1112782.4000000004,4.0,9.231637466728259,15.0,10.0,0.0,5.0,0.810506251707077,65.7500023361186,84.56934686442837,3.816716053826972e-05,0.003954506435666901,0.866296875,,27.745830168309936,,3.0,0.0,falling,-1112782.4000000004,5.040000000000019,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.77}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,
BTRUSDT,Buy,48,0.0732,0.07372704,0.071004,Bullish,2025-09-08T15:58:05.909565+00:00,2025-09-08T21:28:05.909565+05:30,Success,12,12.0,,5.04%,60.85715615523139,0.0003156608274261924,3.4288150837637114e-05,0.00028137267658855526,0.07323366200127965,0.07114600000000001,0.06905833799872038,0.9919378708672636,158.55671509446879,10.0,3.0,0.0,0.07207931159638326,0.0011981553627836191,0.0723828125,0.00011328125000001354,,6.886909553146775,,rising,16874976.0,8.0,14.636117358300282,15.0,5.0,0.0,5.0,0.9919378708672636,60.85715615523139,158.55671509446879,0.00028137267658855526,0.0011981553627836191,0.0723828125,,6.886909553146775,,3.0,0.0,rising,16874976.0,5.040000000000061,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.36}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,
