SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,MACD_sell_score,Bollinger_buy_score,Keltner_buy_score,Bollinger_sell_score,Keltner_sell_score
signals_2025-09-04_14-54-04_STRONG.json,ETHUSDT,Sell,45,Success,281.0,True,20.0,45,,,Bearish,5.04%,0,0,2025-09-04T09:23:04.748003+00:00,2025-09-04T14:53:04.748003+05:30,51.477629616589425,-44.526354589015405,23.584665474564012,0.03739311232057387,,,falling,down,down,1.219701076628553,0.8090573103281452,0.4106437663004078,4389.676594623861,4376.450500000001,4363.224405376141,4387.570500000001,4376.450500000001,4365.330500000001,-10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-04_14-54-04_STRONG.json,BTCUSDT,Sell,45,Success,281.0,True,20.0,45,,,Bearish,5.04%,0,0,2025-09-04T09:23:05.601487+00:00,2025-09-04T14:53:05.601487+05:30,57.575840791660006,-28.952106589847087,95.77327143905347,0.08257602828343075,,,falling,down,down,60.25968756705697,40.32061999626889,19.939067570788083,110876.15103665451,110623.475,110370.7989633455,110854.52500000002,110623.47500000002,110392.42500000002,-10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-04_14-54-04_STRONG.json,SOLUSDT,Sell,45,Success,281.0,True,20.0,45,,,Bearish,5.04%,0,0,2025-09-04T09:23:06.479643+00:00,2025-09-04T14:53:06.479643+05:30,53.22624172652334,-51.666666666666316,45.93529655744468,0.07751970161521261,,,falling,down,down,0.17093609369405272,0.1510274216430883,0.019908672050964416,208.13088490273654,207.31750000000002,206.5041150972635,208.08749999999998,207.31749999999997,206.54749999999996,-10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-04_14-54-04_STRONG.json,ALPACAUSDT,Strong Sell,60,Inconclusive,,False,25.0,60,,,Bearish,5.04%,0,0,2025-09-04T09:23:07.323098+00:00,2025-09-04T14:53:07.323098+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,1.19,1.19,1.19,1.1900000000000002,1.1900000000000002,1.1900000000000002,-10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,0.0,15.0,10.0,15.0,
signals_2025-09-04_14-54-04_STRONG.json,WLFIUSDT,Strong Sell,65,Success,8.0,True,45.0,65,,,Bearish,5.04%,0,0,2025-09-04T09:23:08.195400+00:00,2025-09-04T14:53:08.195400+05:30,32.65023796064558,-89.38053097345127,-153.19361277445086,0.016745502761630414,,,falling,down,down,-0.0025026276432341954,-0.0021266502722158314,-0.00037597737101836403,0.18500983809703545,0.179065,0.17312016190296456,0.183965,0.179065,0.17416500000000001,-10.0,10.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,10.0,10.0,10.0,,10.0,,
signals_2025-09-04_14-54-04_STRONG.json,XRPUSDT,Strong Sell,55,Success,265.0,True,10.0,55,,,Bearish,5.04%,0,0,2025-09-04T09:23:09.047393+00:00,2025-09-04T14:53:09.047393+05:30,54.460627804005995,-61.864406779661564,26.562351200283356,0.1527438640854517,,,falling,down,down,0.004398182689425489,0.004514728190317295,-0.00011654550089180548,2.855737054628359,2.8378799999999997,2.8200229453716403,2.85358,2.8378799999999997,2.8221799999999995,-10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-04_14-54-04_STRONG.json,DOGEUSDT,Strong Sell,65,Success,281.0,True,15.0,65,,,Bearish,5.04%,0,0,2025-09-04T09:23:09.894045+00:00,2025-09-04T14:53:09.894045+05:30,44.69506583175841,-87.66233766233783,-86.11170099809034,-0.14642998369028057,,,falling,down,down,-1.8221852049665754e-05,4.282795569480937e-05,-6.104980774447512e-05,0.2161256293924475,0.2153875,0.21464937060755251,0.21604249999999997,0.21538749999999998,0.2147325,-10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-04_14-54-04_STRONG.json,ENAUSDT,Buy,45,Success,68.0,True,45.0,35,,,Bearish,5.04%,0,0,2025-09-04T09:23:10.739785+00:00,2025-09-04T14:53:10.739785+05:30,40.88763360548836,-80.86956521739063,-90.39397963700657,0.15165070056175114,,,falling,up,up,-0.001099611154172342,-0.0007399603324239575,-0.0003596508217483844,0.7115675203548681,0.70558,0.6995924796451318,0.71078,0.70558,0.70038,-10.0,0.0,15.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-04_14-54-04_STRONG.json,MUSDT,Sell,35,Success,1.0,True,30.0,35,,,Bearish,5.04%,0,0,2025-09-04T09:23:11.584239+00:00,2025-09-04T14:53:11.584239+05:30,59.308631767743115,-40.2843601895735,63.83300886870036,0.11043487655555517,,,falling,up,up,0.0075637123605722945,0.007624067419368281,-6.035505879598696e-05,1.1502511476412258,1.1241100000000002,1.0979688523587745,1.14601,1.12411,1.10221,-10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-04_14-54-04_STRONG.json,TAUSDT,Strong Sell,65,Success,79.0,True,35.0,65,,,Bearish,5.04%,0,0,2025-09-04T09:23:12.425880+00:00,2025-09-04T14:53:12.425880+05:30,31.390290151490987,-99.59183673469404,-119.55669717689905,-0.14938472932123634,,,falling,down,down,-0.0018094568128869948,-0.0018630831932971834,5.362638041018857e-05,0.14191638170560822,0.13854349999999999,0.13517061829439175,0.14199350000000002,0.1385435,0.1350935,-10.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,0.0,,,,
