Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__rule
WLFIUSDT,Buy,42,0.2224,0.22400128,0.215728,Bearish,2025-09-14T04:47:27.162611+00:00,2025-09-14T10:17:27.162611+05:30,Success,68,68,,5.04%,62.09242927961336,0.00029743746781840663,-0.00013108742267111444,0.0004285248904895211,0.22228071747389475,0.219855,0.21742928252610524,1.024587060815809,190.21237303785963,-5.0,3.0,0.0,0.2203645640353507,0.0013685538501029557,0.22099999999999997,0.0005593749999999731,0.2531108597284947,,6.297572086022463,,rising,72199088.0,8.0,16.514938028178285,7.0,5.0,0.0,5.0,1.024587060815809,62.09242927961336,190.21237303785963,0.0004285248904895211,0.0013685538501029557,0.22099999999999997,,6.297572086022463,,3.0,0.0,rising,72199088.0,0.0005593749999999731,0.2531108597284947,5.040000000000033,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,,
AVAXUSDT,Buy,49,30.126,30.3429072,29.22222,Bearish,2025-09-14T04:47:33.146709+00:00,2025-09-14T10:17:33.146709+05:30,Success,23,23,,5.04%,65.48005013811363,0.020058922418414227,-0.019499843988216213,0.03955876640663044,30.071687478270576,29.850100000000005,29.628512521729434,1.1225532285337592,252.9778436092044,-5.0,3.0,0.0,29.895267801527492,0.09190905831400213,29.843437500000004,0.04796875000000256,0.16073466737872455,,5.2962120784563815,,falling,-78632.0,8.0,19.329889253304316,7.0,10.0,0.0,5.0,1.1225532285337592,65.48005013811363,252.9778436092044,0.03955876640663044,0.09190905831400213,29.843437500000004,,5.2962120784563815,,3.0,0.0,falling,-78632.0,0.04796875000000256,0.16073466737872455,5.040000000000033,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,,,,,,,,,
ENAUSDT,Sell,40,0.7565,0.7510532,0.779195,Bearish,2025-09-14T04:47:36.733816+00:00,2025-09-14T10:17:36.733816+05:30,Success,82,82,,5.04%,62.56065797371621,-0.0004278080959370101,-0.00223183981253871,0.0018040317166017,0.7585572806853147,0.74709,0.7356227193146854,0.9102977967588533,146.68041079677644,-5.0,0.0,3.0,0.7513136453295286,0.003712027132405804,0.7413171875,0.0019187500000000801,0.25882982781915875,,-4.160252565980852,,falling,-24406457.0,18.0,4.0,8.0,5.0,0.0,5.0,0.9102977967588533,62.56065797371621,146.68041079677644,0.0018040317166017,0.003712027132405804,0.7413171875,,-4.160252565980852,,0.0,3.0,falling,-24406457.0,0.0019187500000000801,0.25882982781915875,5.039999999999976,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 22.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40.0,Sell,40,,,,,,,,,,,,
MOODENGUSDT,Sell,40,0.20751,0.20601593,0.2137353,Bearish,2025-09-14T04:47:41.538356+00:00,2025-09-14T10:17:41.538356+05:30,Success,1,1,,5.04%,33.73539512077235,-0.0022674436398679165,-0.00203511180137335,-0.00023233183849456643,0.2171603792447042,0.211295,0.20542962075529583,0.17734396685282808,-107.62086610464335,-5.0,0.0,3.0,0.2140070544638387,0.00201338534869523,0.2073475,-0.0003237499999999838,-0.1561388490336193,,-27.872875661032946,,falling,-68727563.0,8.0,6.769447054674896,15.0,5.0,0.0,5.0,0.17734396685282808,33.73539512077235,-107.62086610464335,-0.00023233183849456643,0.00201338534869523,0.2073475,,-27.872875661032946,,0.0,3.0,falling,-68727563.0,-0.0003237499999999838,-0.1561388490336193,5.040000000000044,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.23}]}",False,not_in_gap_or_already_strong,40.0,Sell,40,,,,,,,,,,,,
HUSDT,Strong Buy,66,0.0598,0.06023056,0.058006,Bearish,2025-09-14T04:47:47.466785+00:00,2025-09-14T10:17:47.466785+05:30,Success,3,3,,5.04%,22.21662435176181,-0.0039561400167794775,-0.004747159494331275,0.0007910194775517972,0.06394558406695575,0.06084150000000001,0.05773741593304427,0.33223714668568316,-50.6374253365427,-5.0,0.0,3.0,0.07024503219957427,0.0016621563518942842,0.05874140625,9.359375000000947e-05,0.1593318171541211,,-67.30424901902795,,falling,-89466163.0,18.0,11.421589454931478,0.0,5.0,12.0,5.0,0.33223714668568316,22.21662435176181,-50.6374253365427,0.0007910194775517972,0.0016621563518942842,0.05874140625,,-67.30424901902795,,0.0,3.0,falling,-89466163.0,9.359375000000947e-05,0.1593318171541211,5.04000000000004,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,66,1.0,51.0,59.0,9.359375000000947e-05,0.1593318171541211,True,59.0,66.0,0.9517991212442898,0.1593318171541211,True,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support)
BIOUSDT,Buy,42,0.17367,0.17492042,0.1684599,Bearish,2025-09-14T04:47:55.869301+00:00,2025-09-14T10:17:55.869301+05:30,Success,14,14,,5.04%,64.13253606780671,0.0011251303958293435,0.0006422796364970683,0.00048285075933227517,0.17486493644452958,0.170584,0.16630306355547045,0.8604351571188883,132.46241707446796,-5.0,3.0,0.0,0.16974109912218446,0.001496787067695808,0.17141171875,0.0011001562500000395,0.6418209081752408,,20.59377056913712,,falling,-2201937.0,8.0,11.742195582845401,7.0,10.0,0.0,5.0,0.8604351571188883,64.13253606780671,132.46241707446796,0.00048285075933227517,0.001496787067695808,0.17141171875,,20.59377056913712,,3.0,0.0,falling,-2201937.0,0.0011001562500000395,0.6418209081752408,5.040000000000001,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.26}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,,
