UTC_Time,Coin,Signal,Confidence,POP,Outcome,Duration(min),Did_TP_Hit_Later,Estimated_Profit(%),Price,TP,SL,Buy_Score,Sell_Score,Base_Score_OK,Confluence_OK,Vol_Profile_OK,Min_Profit_OK,RSI,CCI,%B,ADX15m,MACD_Hist,Regime,RegimeScore,Num_Conf,Overshoot_OK
2025-08-24 10:43:51,ETHUSDT,Sell,43,,Inconclusive,180,False,5.6,4743.36,4705.4131,4781.3069,20,25,,False,True,True,34.99859723713372,-145.61489897473865,0.14351978365944396,25.696619671555517,-3.8465866474290884,Neutral,-2.0,1,False
2025-08-24 10:43:51,SOLUSDT,Sell,43,,Success,33,False,5.6,205.47,203.8262,207.1138,20,25,,False,True,True,30.070455577315897,-168.5403851139547,0.0625261456978199,28.185246859450654,-0.35213969358686603,Neutral,-2.0,1,False
2025-08-24 10:43:51,WLFIUSDT,Sell,43,,Success,5,False,11.2,0.2343,0.2306,0.239,20,25,,False,True,True,38.067538972601376,-156.05131065253747,0.12546606970613136,34.05422674444209,-0.00030316591451513093,Neutral,-2.0,1,False
2025-08-24 10:43:51,XRPUSDT,Sell,43,,Inconclusive,180,False,5.6,3.0127,2.9886,3.0368,20,25,,False,True,True,36.786078728749565,-124.13728781943556,0.20238413746319764,30.7265099244389,-0.0014353940667949814,Neutral,-2.0,1,False
2025-08-24 10:43:51,DOGEUSDT,Sell,43,,Success,36,False,5.6,0.2301,0.2282,0.2319,20,25,,False,True,True,35.809946969839615,-120.02647850029874,0.18587542572244173,36.80541830982434,-0.00015810770023234715,Neutral,-2.0,1,False
2025-08-24 10:43:51,AAVEUSDT,Sell,43,,Inconclusive,180,False,5.6,346.56,343.7875,349.3325,20,25,,False,True,True,39.265576774716315,-108.50392163244337,0.21548511075046026,24.188444586093134,-0.36188541056860435,Neutral,-2.0,1,False
2025-08-24 10:43:51,AVAXUSDT,Buy,68,,Inconclusive,180,False,8.4,25.106,25.4073,24.8047,70,25,,True,False,True,24.70084032466667,-195.2543041783826,-0.02404936053180585,31.089838149854046,-0.04065972493204789,Neutral,-2.0,2,True
2025-08-24 10:43:51,BNBUSDT,Buy,41,,Inconclusive,180,False,5.6,863.27,870.1762,856.3638,35,25,,False,False,True,26.82353119654465,-125.59427839100942,0.11466045839128615,39.405213581096504,-0.47800704761313706,Neutral,-2.0,1,True
2025-08-24 10:43:51,ADAUSDT,Sell,43,,Fail,155,False,5.6,0.8928,0.8857,0.8999,20,25,,False,True,True,35.146789526981394,-124.7106481481453,0.1820541858471242,35.36587747294899,-0.0007246162356535218,Neutral,-2.0,1,False
2025-08-24 10:43:51,ENAUSDT,Sell,43,,Fail,46,False,5.6,0.6944,0.6888,0.7,20,25,,False,True,True,31.502720965094923,-129.52784361185226,0.1300587930773023,39.82575457055708,-0.000721696561162524,Neutral,-2.0,1,False
2025-08-24 10:43:51,1000PEPEUSDT,Buy,41,,Fail,35,False,5.6,0.0108,0.0109,0.0107,35,25,,False,False,True,28.875986304057193,-148.29583487506312,0.08163764887173326,42.01136977093849,-1.0100797693650312e-05,Neutral,-2.0,1,False
2025-08-24 10:43:51,SUIUSDT,Buy,41,,Inconclusive,180,False,5.6,3.626,3.655,3.597,35,25,,False,False,True,25.649060249201483,-157.16843858396996,0.05287645862268655,27.20537811006902,-0.005197366093456163,Neutral,-2.0,1,True
2025-08-24 10:43:51,ARBUSDT,Sell,43,,Fail,50,False,5.68,0.5681,0.5635,0.5727,20,25,,False,True,True,33.02604505287262,-108.23501790221287,0.17560827665604603,40.15805178964206,-0.0007528446478197821,Neutral,-2.0,1,False
2025-08-24 10:43:51,PENGUUSDT,Buy,41,,Success,68,False,5.6,0.0339,0.0342,0.0336,35,25,,False,False,True,15.746276032845813,-122.66893863435885,0.10020723906338198,66.71865226737371,-4.96900984187519e-05,Neutral,-2.0,1,True
2025-08-24 10:43:51,FARTCOINUSDT,Buy,41,,Success,94,False,6.11,0.9083,0.9162,0.9004,35,25,,False,False,True,21.27223416762918,-142.8944804809081,0.06465513384322727,34.00004742739861,-0.0019460903612471842,Neutral,-2.0,1,True
2025-08-24 10:43:51,BOMEUSDT,Buy,68,,Fail,0,True,8.4,0.0022,0.0022,0.0022,70,25,,True,False,True,25.410726976886025,-229.72815307432037,-0.06922546905308659,39.676013826176025,-1.9380863219089857e-06,Neutral,-2.0,2,True
2025-08-24 10:43:51,XPLUSDT,Buy,43,,Fail,5,True,11.2,0.5593,0.5682,0.5481,25,5,,False,True,True,54.04423282781622,125.78443497778531,0.769470709925702,11.533102064268336,0.0007351715085684496,Neutral,-2.0,1,False
2025-08-24 10:43:51,WIFUSDT,Buy,41,,Success,133,False,5.6,0.8661,0.873,0.8592,35,25,,False,False,True,24.93722342790916,-150.76822214467833,0.06362722931199756,35.72670566900949,-0.0014252408445672403,Neutral,-2.0,1,True
2025-08-24 10:43:51,SAPIENUSDT,Buy,43,,Success,109,False,11.2,0.2619,0.2661,0.2567,25,5,,False,True,True,55.10492481139302,161.64824815118342,0.8559129524562994,15.54834254616672,0.00013486237888001154,Neutral,-2.0,1,False
2025-08-24 10:43:51,PUMPUSDT,Buy,41,,Inconclusive,180,False,6.53,0.0029,0.003,0.0029,35,25,,False,False,True,27.59799923160456,-145.29914529914183,0.07818805095572727,29.86782244241841,-4.526143153271062e-06,Neutral,-2.0,1,True
2025-08-24 10:43:51,UNIUSDT,Buy,41,,Success,154,False,5.6,10.925,11.0124,10.8376,35,25,,False,False,True,27.769770908882776,-143.57116081469252,0.07722215885113047,35.08036378107439,-0.01449256844553478,Neutral,-2.0,1,True
2025-08-24 10:43:51,LTCUSDT,Sell,43,,Inconclusive,180,False,5.6,118.91,117.9587,119.8613,20,25,,False,True,True,32.08075676158596,-170.08228535941794,0.05906943953254954,24.749439582108625,-0.0945491278064752,Neutral,-2.0,1,False
2025-08-24 10:43:51,DOTUSDT,Buy,41,,Inconclusive,180,False,5.6,4.038,4.0703,4.0057,35,25,,False,False,True,27.862541931718482,-126.09170305676741,0.12952644465203678,31.054209927954236,-0.0037424058330347357,Neutral,-2.0,1,True
2025-08-24 10:43:51,HYPEUSDT,Buy,41,,Success,171,False,8.4,43.51,44.0321,42.9879,35,25,,False,False,True,25.15363208715722,-162.7677330839868,0.024172532641923625,27.344410394348042,-0.07266497253810246,Neutral,-2.0,1,True
2025-08-24 10:43:51,TRUMPUSDT,Buy,41,,Inconclusive,180,False,5.6,8.605,8.6738,8.5362,35,25,,False,False,True,28.009055719242056,-151.35859165709874,0.06524373824717487,38.00343387015027,-0.008016997833923092,Neutral,-2.0,1,False
2025-08-24 10:43:51,ETCUSDT,Buy,41,,Inconclusive,180,False,5.6,23.157,23.3423,22.9717,35,25,,False,False,True,25.49813593169324,-145.74465689255226,0.06656454355837561,27.137268041792062,-0.027578863928854266,Neutral,-2.0,1,True
2025-08-24 10:43:51,1000BONKUSDT,Buy,41,,Inconclusive,180,False,8.4,0.0221,0.0224,0.0218,35,25,,False,False,True,25.28463644394226,-157.6800901731724,0.03741849538193421,26.113896482287654,-4.1506513079289835e-05,Neutral,-2.0,1,True
