Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__reason,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__rule
ADAUSDT,Buy,43,0.9308,0.93750176,0.902876,Bullish,2025-09-13T08:36:44.141555+00:00,2025-09-13T14:06:44.141555+05:30,Success,24,24.0,,5.04%,65.20549222795637,0.0007818822578790074,0.00035979862968519823,0.0004220836281938092,0.9304173538035818,0.9273,0.9241826461964182,1.0613735591992302,216.9821077670875,10.0,3.0,0.0,0.9269930170061054,0.0016249178443786877,0.928390625,0.0006578124999999657,0.07085514246764024,,13.14666619232514,,rising,1673091.0,8.0,10.23416569132748,15.0,5.0,0.0,5.0,1.0613735591992302,65.20549222795637,216.9821077670875,0.0004220836281938092,0.0016249178443786877,0.928390625,,13.14666619232514,,3.0,0.0,rising,1673091.0,0.0006578124999999657,0.07085514246764024,5.040000000000002,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.77}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,,
BNBUSDT,Buy,59,927.12,933.795264,899.3064,Bullish,2025-09-13T08:36:45.092147+00:00,2025-09-13T14:06:45.092147+05:30,Success,67,67.0,,5.04%,63.60017445509008,0.17829917855419808,-0.03464004338684195,0.21293922194104004,926.8794643722445,925.8225,924.7655356277555,1.1137860622703728,233.99308828152536,10.0,3.0,0.0,926.1727916327221,0.5459506245726369,926.0715625,0.19203124999989996,0.02073611346854201,,8.924123811693477,,rising,7408.7,8.0,18.360812308961872,15.0,5.0,0.0,5.0,1.1137860622703728,63.60017445509008,233.99308828152536,0.21293922194104004,0.5459506245726369,926.0715625,,8.924123811693477,,3.0,0.0,rising,7408.7,0.19203124999989996,0.02073611346854201,5.039999999999977,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,,Buy,59,51.0,59.0,0.19203124999989996,0.02073611346854201,False,0.7800676924134893,0.02073611346854201,False,conditions_not_met,,,
UBUSDT,Strong Buy,67,0.033891,0.03413502,0.03287427,Bullish,2025-09-13T08:36:46.045605+00:00,2025-09-13T14:06:46.045605+05:30,Fail,3,,3.0,5.04%,81.970162777674,0.0013724123306690025,0.0008776087967686059,0.0004948035339003966,0.03314347981215506,0.029211749999999998,0.025280020187844938,1.0950625072880078,227.6013947513303,10.0,3.0,0.0,0.028117973356684707,0.0012041464124032248,0.030158140625000003,0.00047676562500000366,1.5808853434577539,,44.08802244269422,,rising,991137219.0,8.0,18.861994099130296,15.0,5.0,0.0,5.0,1.0950625072880078,81.970162777674,227.6013947513303,0.0004948035339003966,0.0012041464124032248,0.030158140625000003,,44.08802244269422,,3.0,0.0,rising,991137219.0,0.00047676562500000366,1.5808853434577539,5.0400000000000595,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,67,52.0,60.0,0.00047676562500000366,1.5808853434577539,True,0.8218328415941913,1.5808853434577539,False,,60.0,67.0,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support)
WLFIUSDT,Buy,42,0.2078,0.20929616,0.201566,Bullish,2025-09-13T08:36:47.019141+00:00,2025-09-13T14:06:47.019141+05:30,Success,7,7.0,,5.04%,70.97524487725005,0.00043726945129027306,0.0003025221325819322,0.00013474731870834086,0.20782070138658337,0.206555,0.2052892986134166,0.9918221680078737,173.40771734076944,10.0,3.0,0.0,0.20624167975964874,0.0006713015835586286,0.20736718750000002,0.000235937500000033,0.11377764382324612,,24.31535695537026,,rising,43963136.0,8.0,8.81741102390494,15.0,5.0,0.0,5.0,0.9918221680078737,70.97524487725005,173.40771734076944,0.00013474731870834086,0.0006713015835586286,0.20736718750000002,,24.31535695537026,,3.0,0.0,rising,43963136.0,0.000235937500000033,0.11377764382324612,5.039999999999988,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.18}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,,
HYPEUSDT,Buy,45,55.359,55.7575848,53.69823,Bullish,2025-09-13T08:36:50.916376+00:00,2025-09-13T14:06:50.916376+05:30,Success,58,58.0,,5.04%,58.78644490789707,0.05788338222239986,0.024609983419086025,0.033273398803313835,55.486621914624614,55.193799999999996,54.90097808537538,0.7820827126476914,101.71372757947287,10.0,3.0,0.0,55.25819973188439,0.10385224519765653,55.401687499999994,0.036296875000005,0.06551582927867496,,15.11378442314287,,rising,66051.13999999998,8.0,11.689401127146281,15.0,5.0,0.0,5.0,0.7820827126476914,58.78644490789707,101.71372757947287,0.033273398803313835,0.10385224519765653,55.401687499999994,,15.11378442314287,,3.0,0.0,rising,66051.13999999998,0.036296875000005,0.06551582927867496,5.040000000000023,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.31}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,,,,
NAORISUSDT,Buy,40,0.07953,0.08010262,0.0771441,Bullish,2025-09-13T08:36:51.868619+00:00,2025-09-13T14:06:51.868619+05:30,Success,24,24.0,,5.04%,39.65357572626438,-0.0006996079736581173,-0.0006296992222794061,-6.990875137871124e-05,0.08194129308937312,0.080308,0.07867470691062689,0.26183086640665004,-87.7315391643825,10.0,3.0,0.0,0.08143381558471095,0.00106109977348481,0.07905906250000003,-0.00018374999999999642,-0.2324211724620392,,-22.302117973945897,,falling,-4304254.0,12.0,5.0,8.0,10.0,0.0,5.0,0.26183086640665004,39.65357572626438,-87.7315391643825,-6.990875137871124e-05,0.00106109977348481,0.07905906250000003,,-22.302117973945897,,3.0,0.0,falling,-4304254.0,-0.00018374999999999642,-0.2324211724620392,5.039999999999982,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 15.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,,
PENGUUSDT,Buy,44,0.036485,0.03674769,0.03539045,Bullish,2025-09-13T08:36:53.798113+00:00,2025-09-13T14:06:53.798113+05:30,Success,29,29.0,,5.04%,58.344424803046614,1.481651226017261e-05,-8.615153579173116e-06,2.3431665839345726e-05,0.036529471051132426,0.03638165,0.03623382894886758,0.8495780851517895,123.87085233878967,10.0,3.0,0.0,0.03642703965004412,7.794308309767384e-05,0.03638628125,3.8765624999999304e-05,0.1065391231757142,,5.252793143657316,,rising,21991021.0,8.0,11.215008154598912,15.0,5.0,0.0,5.0,0.8495780851517895,58.344424803046614,123.87085233878967,2.3431665839345726e-05,7.794308309767384e-05,0.03638628125,,5.252793143657316,,3.0,0.0,rising,21991021.0,3.8765624999999304e-05,0.1065391231757142,5.0400000000000365,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.78}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,,
FARTCOINUSDT,Buy,43,0.904,0.9105088,0.87688,Bullish,2025-09-13T08:36:55.725630+00:00,2025-09-13T14:06:55.725630+05:30,Success,30,30.0,,5.04%,56.683854737084054,9.911758551650607e-05,-0.0005529824372691449,0.0006521000227856509,0.9051601363268585,0.901005,0.8968498636731413,0.8603973208581084,163.56358561933138,10.0,3.0,0.0,0.9024451046675172,0.0024392527660456326,0.8998124999999999,0.0009687499999999627,0.10766131833020356,,0.7846721799564335,,rising,1975414.4,8.0,10.416063462019599,15.0,5.0,0.0,5.0,0.8603973208581084,56.683854737084054,163.56358561933138,0.0006521000227856509,0.0024392527660456326,0.8998124999999999,,0.7846721799564335,,3.0,0.0,rising,1975414.4,0.0009687499999999627,0.10766131833020356,5.039999999999986,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.58}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,,
SOMIUSDT,Buy,40,1.0368,1.04426496,1.005696,Bullish,2025-09-13T08:36:56.675913+00:00,2025-09-13T14:06:56.675913+05:30,Success,140,140.0,,5.04%,51.43940077180013,0.0042529754441167356,0.00578876956151793,-0.0015357941174011947,1.049939503290364,1.0407,1.031460496709636,0.2889496936449303,-62.87572681580777,10.0,3.0,0.0,1.0264037409884,0.012068795912279546,1.041015625,0.0006046875000000895,0.05808630393997107,,10.42413150712171,,falling,-4831286.0,6.0,4.0,15.0,10.0,0.0,5.0,0.2889496936449303,51.43940077180013,-62.87572681580777,-0.0015357941174011947,0.012068795912279546,1.041015625,,10.42413150712171,,3.0,0.0,falling,-4831286.0,0.0006046875000000895,0.05808630393997107,5.0400000000000515,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,,
1000BONKUSDT,Buy,49,0.026139,0.0263272,0.02535483,Bullish,2025-09-13T08:36:57.627459+00:00,2025-09-13T14:06:57.627459+05:30,Success,24,24.0,,5.04%,60.32703712211854,1.632856293573917e-05,-5.092079717905677e-06,2.1420642653644847e-05,0.026128941969732932,0.0260059,0.025882858030267065,1.0408723555421706,221.63638330089316,10.0,3.0,0.0,0.026030285743809018,7.146977191071276e-05,0.02602571875,2.6499999999998747e-05,0.10182235601081621,,5.437197772201152,,falling,-58053208.0,8.0,11.193186852894062,15.0,10.0,0.0,5.0,1.0408723555421706,60.32703712211854,221.63638330089316,2.1420642653644847e-05,7.146977191071276e-05,0.02602571875,,5.437197772201152,,3.0,0.0,falling,-58053208.0,2.6499999999998747e-05,0.10182235601081621,5.039999999999994,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.81}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,,,,,,,,,
LTCUSDT,Buy,45,119.93,120.793496,116.3321,Bullish,2025-09-13T08:36:58.575016+00:00,2025-09-13T14:06:58.575016+05:30,Inconclusive,600,,,5.04%,72.60002997537875,0.40076687868777583,0.30815680889135805,0.09261006979641778,120.34512969695281,119.13799999999999,117.93087030304717,0.8280509136670553,106.88059764845717,10.0,3.0,0.0,118.80437488567006,0.26516960254288946,120.0584375,0.2342187499999966,0.1950872882216184,,42.71003061209439,,rising,162426.164,8.0,12.381962539445029,15.0,5.0,0.0,5.0,0.8280509136670553,72.60002997537875,106.88059764845717,0.09261006979641778,0.26516960254288946,120.0584375,,42.71003061209439,,3.0,0.0,rising,162426.164,0.2342187499999966,0.1950872882216184,5.039999999999987,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.62}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,,,,
WIFUSDT,Buy,43,0.954,0.9608688,0.92538,Bullish,2025-09-13T08:37:00.500792+00:00,2025-09-13T14:07:00.500792+05:30,Success,20,20.0,,5.04%,56.36282243111102,8.126789742257667e-05,-0.00039045038616811385,0.0004717182835906905,0.9542154797514791,0.95174,0.9492645202485209,0.9564771734952738,206.12101463166667,10.0,3.0,0.0,0.9530848701143865,0.0020351550233293782,0.951671875,0.0005890624999999039,0.0618976472326561,,0.9684885854281869,,rising,240614.89999999967,8.0,9.562838543697659,15.0,5.0,0.0,5.0,0.9564771734952738,56.36282243111102,206.12101463166667,0.0004717182835906905,0.0020351550233293782,0.951671875,,0.9684885854281869,,3.0,0.0,rising,240614.89999999967,0.0005890624999999039,0.0618976472326561,5.040000000000006,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.44}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,,
AAVEUSDT,Buy,44,317.17,319.453624,307.6549,Bullish,2025-09-13T08:37:02.423569+00:00,2025-09-13T14:07:02.423569+05:30,Success,74,74.0,,5.04%,56.605655387246514,0.026425712624245534,-0.1926638139702473,0.21908952659449282,317.4980669912384,316.2955,315.09293300876163,0.8635972076281071,132.9873125720919,10.0,0.0,3.0,317.1008431920366,0.44347570652148627,316.92546875,0.30515625000003865,0.09628643958581781,,1.0016294256597371,,rising,9761.8,8.0,15.856677966672503,15.0,0.0,0.0,5.0,0.8635972076281071,56.605655387246514,132.9873125720919,0.21908952659449282,0.44347570652148627,316.92546875,,1.0016294256597371,,0.0,3.0,rising,9761.8,0.30515625000003865,0.09628643958581781,5.039999999999944,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,,
