UTC_Time,Coin,Signal,Confidence,POP,Outcome,Duration(min),Did_TP_Hit_Later,Estimated_Profit(%),Price,TP,SL,Buy_Score,Sell_Score,Base_Score_OK,Confluence_OK,Vol_Profile_OK,Min_Profit_OK,RSI,CCI,%B,ADX15m,MACD_Hist,Regime,RegimeScore,Num_Conf,Overshoot_OK
2025-08-23 10:41:34,MEMEUSDT,Strong Buy,79,,Success,2,False,14.0,0.0038,0.0039,0.0038,80,15,,True,True,True,28.824109711313014,-313.12599867492884,-0.20998525362529497,20.291867880021503,-3.8647742518368925e-05,Bullish,3.0,2,True
2025-08-23 10:41:34,SAPIENUSDT,Buy,49,,Success,57,False,11.2,0.2518,0.2558,0.2467,40,-10,,False,True,True,58.2548395099244,101.70517949974227,0.7167755640896474,41.65091143816558,-1.3703540829177775e-05,Bullish,3.0,1,False
2025-08-23 10:41:34,API3USDT,Buy,41,,Success,5,False,5.6,1.4794,1.4912,1.4676,35,-5,,False,False,True,55.76654463349205,201.40795494544201,0.9907276180019466,16.86868773619051,0.0009030716457134923,Bullish,3.0,1,False
2025-08-23 10:41:34,BANDUSDT,Buy,47,,Fail,2,True,11.2,1.1401,1.1583,1.1173,35,25,,False,True,True,70.53366804633204,205.30743890821117,0.9877525023058357,42.74151280067492,0.0032235705510810994,Bullish,3.0,1,False
2025-08-23 10:41:34,XNYUSDT,Buy,45,,Fail,7,False,11.2,0.008,0.0081,0.0078,45,15,,False,False,True,16.217660896646677,-113.15280464216633,0.13213985613949256,59.06796199260754,-4.956299913631601e-05,Bullish,3.0,1,True
2025-08-23 10:41:34,VINEUSDT,Buy,52,,Success,89,False,9.21,0.0712,0.0721,0.0703,40,20,,False,False,True,28.85298396665931,-161.15067727970782,0.04152875932276294,31.653237091199138,1.4619620948846273e-05,Bullish,3.0,1,True
2025-08-23 10:41:34,CUDISUSDT,Buy,45,,Fail,28,False,11.2,0.0987,0.1003,0.0969,45,15,,False,False,True,28.933038813906435,-103.14799345455252,0.1699429826417816,52.0063968334778,-0.00011331069153759296,Bullish,3.0,1,False
2025-08-23 10:41:34,AEROUSDT,Buy,47,,Inconclusive,180,False,5.6,1.4614,1.4731,1.4497,35,-5,,False,True,True,58.189974650170264,105.36991379460665,0.7891864545191072,11.840379598778766,0.0003832563363966536,Bullish,3.0,1,False
2025-08-23 10:41:34,PNUTUSDT,Buy,45,,Success,95,False,8.4,0.2331,0.2359,0.2303,45,15,,False,False,True,29.542595577234096,-170.4419062286126,0.01155924259559583,26.14170045774526,-0.0002671079734089107,Bullish,3.0,1,True
2025-08-23 10:41:34,NEIROUSDT,Buy,72,,Success,0,False,8.32,0.0004,0.0004,0.0004,80,15,,True,False,True,28.34741604110458,-177.92181250182202,-0.047349289301448785,16.439036316286824,-5.308710587370556e-07,Bullish,3.0,2,True
