Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__reason
BTCUSDT,Sell,45,115237.0,114407.2936,118694.11,Bearish,2025-09-12T06:52:01.327561+00:00,2025-09-12T12:22:01.327561+05:30,Inconclusive,600,,,5.04%,42.80817549414632,-30.117975927176303,-2.385283018037136,-27.732692909139168,115632.56873877284,115393.71500000001,115154.86126122718,0.17194359023816394,-116.71682366696751,-10.0,0.0,3.0,115340.73382121245,83.39236393381209,115230.121875,-37.07031250001455,-0.0321706788961205,,-6.232371768188534,,falling,-438.81699999999995,8.0,11.981361822859581,15.0,5.0,0.0,5.0,0.17194359023816394,42.80817549414632,-116.71682366696751,-27.732692909139168,83.39236393381209,115230.121875,,-6.232371768188534,,0.0,3.0,falling,-438.81699999999995,-37.07031250001455,-0.0321706788961205,5.0399999999999725,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.02}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,,,,,,,
DOGEUSDT,Sell,46,0.26106,0.25918037,0.2688918,Bearish,2025-09-12T06:52:04.027326+00:00,2025-09-12T12:22:04.027326+05:30,Success,40,40.0,,5.04%,42.604390494909005,-0.0001253117959797989,0.00013868181998204226,-0.0002639936159618412,0.26392583045746565,0.26228,0.2606341695425344,0.12936644097635677,-134.74472296104693,-10.0,0.0,3.0,0.26133504760925386,0.0007116663520291536,0.26135140625000003,-0.00031124999999998515,-0.11909252927541311,,-3.9046843199452264,,rising,36348738.0,8.0,12.90283313946061,15.0,5.0,0.0,5.0,0.12936644097635677,42.604390494909005,-134.74472296104693,-0.0002639936159618412,0.0007116663520291536,0.26135140625000003,,-3.9046843199452264,,0.0,3.0,rising,36348738.0,-0.00031124999999998515,-0.11909252927541311,5.040000000000053,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.1}]}",False,not_in_gap_or_already_strong,46.0,Sell,46,,,,,,,,,,
HOLOUSDT,Sell,45,0.4581,0.45480168,0.471843,Bearish,2025-09-12T06:52:09.015308+00:00,2025-09-12T12:22:09.015308+05:30,Success,1,1.0,,5.04%,40.38543562190004,0.00010069719198924076,0.0017470393472239125,-0.0016463421552346718,0.47882870941866784,0.46905,0.4592712905813322,-0.05988983470028115,-196.99699699699732,-10.0,0.0,3.0,0.46358849503365657,0.005826920867388117,0.46541718749999994,-0.0008750000000000147,-0.18800337063186234,,0.9479372857650072,,falling,-6650887.0,8.0,11.780976200787713,15.0,5.0,0.0,5.0,-0.05988983470028115,40.38543562190004,-196.99699699699732,-0.0016463421552346718,0.005826920867388117,0.46541718749999994,,0.9479372857650072,,0.0,3.0,falling,-6650887.0,-0.0008750000000000147,-0.18800337063186234,5.040000000000033,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.22}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,,,,,,,
WLFIUSDT,Buy,40,0.2005,0.2019436,0.194485,Bearish,2025-09-12T06:52:09.916716+00:00,2025-09-12T12:22:09.916716+05:30,Success,416,416.0,,5.04%,55.90235143821929,-5.7541971546420934e-05,-0.00024300787656733966,0.00018546590502091872,0.20073279052724904,0.19943,0.19812720947275095,0.9106569619674049,149.79988564894592,-10.0,3.0,0.0,0.2001121250145913,0.0009452202996356378,0.1999375,5.156249999999085e-05,0.02578930915910765,,-2.227195741857022,,falling,-48521466.0,8.0,9.70914740428013,7.0,10.0,0.0,5.0,0.9106569619674049,55.90235143821929,149.79988564894592,0.00018546590502091872,0.0009452202996356378,0.1999375,,-2.227195741857022,,3.0,0.0,falling,-48521466.0,5.156249999999085e-05,0.02578930915910765,5.039999999999963,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.29}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,
HYPEUSDT,Buy,46,56.947,57.3570184,55.23859,Bearish,2025-09-12T06:52:13.642904+00:00,2025-09-12T12:22:13.642904+05:30,Fail,518,,518.0,5.04%,45.32688410307765,0.04485272267587703,0.07992680962587793,-0.0350740869500009,57.334571135079116,57.14575,56.95692886492088,-0.026291720248159612,-174.02885682573933,-10.0,3.0,0.0,56.938149518319804,0.14914800030629352,57.05853125,-0.023718750000000455,-0.041569156233758564,,9.276197660965515,,falling,-31744.879999999994,20.0,4.0,7.0,10.0,0.0,5.0,-0.026291720248159612,45.32688410307765,-174.02885682573933,-0.0350740869500009,0.14914800030629352,57.05853125,,9.276197660965515,,3.0,0.0,falling,-31744.879999999994,-0.023718750000000455,-0.041569156233758564,5.0399999999999805,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 20.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,,,,,,,,
SUIUSDT,Sell,40,3.664,3.6376192,3.77392,Bearish,2025-09-12T06:52:14.544203+00:00,2025-09-12T12:22:14.544203+05:30,Success,193,193.0,,5.04%,46.02513357529038,0.0007757712386946558,0.002627577136611679,-0.001851805897917023,3.685459551465842,3.6720549999999994,3.6586504485341567,0.19954235244182258,-104.1152797611218,-10.0,0.0,3.0,3.6656867372146147,0.0065648533528956925,3.668246875,-0.0029578124999996014,-0.08063286362097974,,2.901984077085205,,falling,-789714.8000000002,8.0,6.769890987801735,15.0,5.0,0.0,5.0,0.19954235244182258,46.02513357529038,-104.1152797611218,-0.001851805897917023,0.0065648533528956925,3.668246875,,2.901984077085205,,0.0,3.0,falling,-789714.8000000002,-0.0029578124999996014,-0.08063286362097974,5.040000000000018,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.23}]}",False,not_in_gap_or_already_strong,40.0,Sell,40,,,,,,,,,,
ADAUSDT,Sell,45,0.9005,0.8940164,0.927515,Bearish,2025-09-12T06:52:16.301247+00:00,2025-09-12T12:22:16.301247+05:30,Success,131,131.0,,5.04%,40.82071835298018,-0.00042962158233528225,9.436843150105295e-05,-0.0005239900138363352,0.9065063390882238,0.9031550000000002,0.8998036609117765,0.10388967960155254,-145.12040557667967,-10.0,0.0,3.0,0.9017406134220566,0.0016415141086014464,0.9015109375,-0.0006562500000000249,-0.07279445791527347,,-6.514260589336987,,rising,2794464.0,8.0,11.661073557745091,15.0,5.0,0.0,5.0,0.10388967960155254,40.82071835298018,-145.12040557667967,-0.0005239900138363352,0.0016415141086014464,0.9015109375,,-6.514260589336987,,0.0,3.0,rising,2794464.0,-0.0006562500000000249,-0.07279445791527347,5.040000000000027,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.34}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,,,,,,,
LINEAUSDT,Sell,42,0.02335,0.02318188,0.0240505,Bearish,2025-09-12T06:52:19.001605+00:00,2025-09-12T12:22:19.001605+05:30,Success,72,72.0,,5.04%,37.56577054068877,-0.00011424619559502469,-7.327270703784285e-05,-4.097348855718184e-05,0.0241167500831775,0.0237015,0.023286249916822502,0.07676107213474956,-149.5222034851019,-10.0,0.0,3.0,0.023751719884570397,0.00021118022452365894,0.023579999999999997,-2.765625000000077e-05,-0.11728689567430353,,-15.001373067491697,,falling,-268201555.0,8.0,8.656514252650565,15.0,5.0,0.0,5.0,0.07676107213474956,37.56577054068877,-149.5222034851019,-4.097348855718184e-05,0.00021118022452365894,0.023579999999999997,,-15.001373067491697,,0.0,3.0,falling,-268201555.0,-2.765625000000077e-05,-0.11728689567430353,5.040000000000023,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.34}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,,,,,,,
SOMIUSDT,Sell,64,0.9462,0.93938736,0.974586,Bearish,2025-09-12T06:52:20.009114+00:00,2025-09-12T12:22:20.009114+05:30,Success,132,132.0,,5.04%,28.84723457920282,-0.013025242118762992,-0.012065789994404757,-0.000959452124358235,0.9975149700858235,0.9732350000000001,0.9489550299141767,-0.056734623321987795,-181.7538811964256,-10.0,0.0,3.0,0.9899830913594958,0.013830067778620152,0.9609828125,-0.002442187500000026,-0.25413435789206956,,-28.960949271950753,,falling,-12950999.0,8.0,10.66498468071102,15.0,5.0,12.0,5.0,-0.056734623321987795,28.84723457920282,-181.7538811964256,-0.000959452124358235,0.013830067778620152,0.9609828125,,-28.960949271950753,,0.0,3.0,falling,-12950999.0,-0.002442187500000026,-0.25413435789206956,5.040000000000027,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 1, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 9.34}]}",True,,,Sell,64,1.0,56.0,64.0,-0.002442187500000026,-0.25413435789206956,False,0.138748723392585,-0.25413435789206956,False,conditions_not_met
PTBUSDT,Strong Sell,65,0.05079,0.05042431,0.0523137,Bearish,2025-09-12T06:52:20.920166+00:00,2025-09-12T12:22:20.920166+05:30,Success,4,4.0,,5.04%,15.705412912192543,-0.003732250486672105,-0.002833006173413991,-0.0008992443132581139,0.06850149779076578,0.059460500000000006,0.05041950220923424,0.020489872873554905,-148.81606920313757,-10.0,0.0,3.0,0.06248102282028695,0.0019097992113911836,0.05331671874999999,-0.0017346874999999984,-3.2535526203963903,,-53.77443658574761,,falling,-389148230.0,8.0,20.0,15.0,5.0,12.0,5.0,0.020489872873554905,15.705412912192543,-148.81606920313757,-0.0008992443132581139,0.0019097992113911836,0.05331671874999999,,-53.77443658574761,,0.0,3.0,falling,-389148230.0,-0.0017346874999999984,-3.2535526203963903,5.04000000000004,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",False,not_in_gap_or_already_strong,65.0,Sell,65,1.0,,,,,,,,,
