Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__rule,SUPERVISOR__reason
PENGUUSDT,Buy,58,0.033915,0.03415919,0.03289755,Bullish,2025-09-11T21:33:13.331628+00:00,2025-09-12T03:03:13.331628+05:30,Success,48,48.0,,5.04%,67.19400036645663,6.724045819979374e-05,5.5659172945435916e-05,1.1581285254357824e-05,0.033939056009955844,0.0337487,0.033558343990044155,0.9368131062386124,143.57911918887848,10.0,3.0,0.0,0.03369208413812992,8.623316897071348e-05,0.03386342187500001,8.984375000006817e-06,0.026531208314300975,,23.95118090468194,,falling,-44102293.0,8.0,12.22324749771153,15.0,10.0,0.0,5.0,0.9368131062386124,67.19400036645663,143.57911918887848,1.1581285254357824e-05,8.623316897071348e-05,0.03386342187500001,,23.95118090468194,,3.0,0.0,falling,-44102293.0,8.984375000006817e-06,0.026531208314300975,5.039999999999986,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.78}]}",True,,,Buy,58,50.0,58.0,8.984375000006817e-06,0.026531208314300975,False,,,0.2686039581426275,0.026531208314300975,True,,conditions_not_met
ARBUSDT,Buy,47,0.5232,0.52696704,0.507504,Bullish,2025-09-11T21:33:18.107334+00:00,2025-09-12T03:03:18.107334+05:30,Success,67,67.0,,5.04%,60.19525789639948,0.0006023888173883885,0.000594671597049746,7.71722033864248e-06,0.5232737406950914,0.5217050000000001,0.5201362593049088,0.976496850205358,134.7099311701146,10.0,3.0,0.0,0.5204986800806652,0.0014054974611843417,0.5220921875,0.0002062499999999634,0.0395045175809997,,12.426934463308378,,falling,-4227356.500000001,8.0,9.131777746486534,15.0,10.0,0.0,5.0,0.976496850205358,60.19525789639948,134.7099311701146,7.71722033864248e-06,0.0014054974611843417,0.5220921875,,12.426934463308378,,3.0,0.0,falling,-4227356.500000001,0.0002062499999999634,0.0395045175809997,5.040000000000074,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.87}]}",False,not_in_gap_or_already_strong,47.0,Buy,47,,,,,,,,,,,,
UNIUSDT,Buy,42,9.856,9.9269632,9.56032,Bullish,2025-09-11T21:33:21.698719+00:00,2025-09-12T03:03:21.698719+05:30,Success,45,45.0,,5.04%,61.12852682758011,0.009526239309169071,0.009161183621995334,0.0003650556871737376,9.861450047722954,9.8325,9.803549952277045,0.9058715243734665,111.11111111111484,10.0,3.0,0.0,9.819171747529762,0.01800460174833861,9.840359375,0.000656250000000469,0.006668963754186762,,14.17204166678275,,rising,53617.0,8.0,9.48661651141371,15.0,5.0,0.0,5.0,0.9058715243734665,61.12852682758011,111.11111111111484,0.0003650556871737376,0.01800460174833861,9.840359375,,14.17204166678275,,3.0,0.0,rising,53617.0,0.000656250000000469,0.006668963754186762,5.039999999999969,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.51}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,,
KAITOUSDT,Buy,43,1.2134,1.22213648,1.176998,Bullish,2025-09-11T21:33:24.098239+00:00,2025-09-12T03:03:24.098239+05:30,Success,14,14.0,,5.04%,60.04270701189929,0.000826525932965616,0.0007765946982411117,4.9931234724504394e-05,1.2133483619267589,1.2109349999999999,1.2085216380732409,1.0106983690818605,174.64461850885476,10.0,3.0,0.0,1.209865364717385,0.0022156886552853732,1.2112453125,6.249999999985434e-06,0.0005159978689275987,,9.939148169772476,,rising,401511.5,8.0,9.540847483480825,15.0,5.0,0.0,5.0,1.0106983690818605,60.04270701189929,174.64461850885476,4.9931234724504394e-05,0.0022156886552853732,1.2112453125,,9.939148169772476,,3.0,0.0,rising,401511.5,6.249999999985434e-06,0.0005159978689275987,5.040000000000027,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.46}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,,
FORMUSDT,Buy,43,2.6959,2.71531048,2.615023,Bullish,2025-09-11T21:33:26.519663+00:00,2025-09-12T03:03:26.519663+05:30,Fail,364,,364.0,5.04%,64.15851163337672,0.012594670131104824,0.01212318541627004,0.00047148471483478456,2.6976175071156057,2.6675449999999996,2.6374724928843936,0.9714438987577061,134.63945578231545,10.0,3.0,0.0,2.6431540563727793,0.017279882303145238,2.6897171875,0.003182812499999965,0.1183326081564092,,18.721131630569886,,rising,103777.00000000006,8.0,9.654844341964944,15.0,5.0,0.0,5.0,0.9714438987577061,64.15851163337672,134.63945578231545,0.00047148471483478456,0.017279882303145238,2.6897171875,,18.721131630569886,,3.0,0.0,rising,103777.00000000006,0.003182812499999965,0.1183326081564092,5.039999999999973,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.35}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,,
WIFUSDT,Buy,42,0.8961,0.90255192,0.869217,Bullish,2025-09-11T21:33:27.710256+00:00,2025-09-12T03:03:27.710256+05:30,Success,49,49.0,,5.04%,63.27707469660381,0.0015653135301758603,0.0016143936527891023,-4.9080122613242e-05,0.8966055889173811,0.893455,0.8903044110826189,0.9197627918717285,131.15782867899566,10.0,3.0,0.0,0.8906422381793822,0.001844459573066828,0.8953328125000001,0.00010624999999997442,0.011867095510919232,,22.32844951491661,,rising,249845.39999999997,8.0,9.0,15.0,5.0,0.0,5.0,0.9197627918717285,63.27707469660381,131.15782867899566,-4.9080122613242e-05,0.001844459573066828,0.8953328125000001,,22.32844951491661,,3.0,0.0,rising,249845.39999999997,0.00010624999999997442,0.011867095510919232,5.040000000000043,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,,
XLMUSDT,Buy,48,0.39305,0.39587996,0.3812585,Bullish,2025-09-11T21:33:28.908166+00:00,2025-09-12T03:03:28.908166+05:30,Success,106,106.0,,5.04%,70.23593262604686,0.0008494502356122258,0.0006374606852234551,0.00021198955038877068,0.3933200970145948,0.390949,0.3885779029854052,0.9430438710579394,153.46667643539502,10.0,3.0,0.0,0.3901254065013983,0.0008041355947461361,0.39234734374999997,0.0004151562499999928,0.10581344734795156,,27.433773488496527,,falling,-893280.0,8.0,10.326979234063987,15.0,10.0,0.0,5.0,0.9430438710579394,70.23593262604686,153.46667643539502,0.00021198955038877068,0.0008041355947461361,0.39234734374999997,,27.433773488496527,,3.0,0.0,falling,-893280.0,0.0004151562499999928,0.10581344734795156,5.040000000000036,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.67}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,,,,,,,,,,
DAMUSDT,Strong Buy,65,0.06868,0.0691745,0.0666196,Bullish,2025-09-11T21:33:30.135748+00:00,2025-09-12T03:03:30.135748+05:30,Success,3,3.0,,5.04%,60.98014181461431,0.0003407246839311484,5.2871525424400985e-05,0.0002878531585067474,0.0694020307723679,0.067359,0.06531596922763211,0.8232942004267881,121.40126394632047,10.0,3.0,0.0,0.06742694637741377,0.0008695536218935625,0.06795484375,0.0005296874999999868,0.7794698225613782,,13.107331291214644,,falling,-2242079.0,8.0,11.944853117991576,15.0,10.0,0.0,5.0,0.8232942004267881,60.98014181461431,121.40126394632047,0.0002878531585067474,0.0008695536218935625,0.06795484375,,13.107331291214644,,3.0,0.0,falling,-2242079.0,0.0005296874999999868,0.7794698225613782,5.03999999999997,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,65,50.0,58.0,0.0005296874999999868,0.7794698225613782,True,58.0,65.0,0.6620710931659647,0.7794698225613782,True,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),
MUSDT,Buy,40,1.9566,1.97068752,1.897902,Bullish,2025-09-11T21:33:31.305971+00:00,2025-09-12T03:03:31.305971+05:30,Fail,142,,142.0,5.04%,58.768727221559445,0.0002138443613532992,-0.001523115652811034,0.0017369600141643332,1.9553881350566513,1.9400749999999998,1.9247618649433482,1.0395694591233353,156.84542215154357,10.0,0.0,3.0,1.9458397729815289,0.013960637975505272,1.9477000000000002,0.0019015624999998426,0.09763118036657814,,0.300810208084064,,rising,378718.0,8.0,11.986041211947926,15.0,0.0,0.0,5.0,1.0395694591233353,58.768727221559445,156.84542215154357,0.0017369600141643332,0.013960637975505272,1.9477000000000002,,0.300810208084064,,0.0,3.0,rising,378718.0,0.0019015624999998426,0.09763118036657814,5.039999999999967,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,,
FILUSDT,Buy,43,2.523,2.5411656,2.44731,Bullish,2025-09-11T21:33:40.855933+00:00,2025-09-12T03:03:40.855933+05:30,Success,107,107.0,,5.04%,58.85348109515529,0.002826556381862133,0.0031778585874861418,-0.00035130220562400866,2.525897045430978,2.51835,2.5108029545690216,0.8080675770754907,95.82059123343289,10.0,3.0,0.0,2.512508172515933,0.005067223366405449,2.523453125,-4.687500000022382e-05,-0.001857573637323809,,14.95562943978523,,falling,-134496.1,4.0,9.0,15.0,10.0,0.0,5.0,0.8080675770754907,58.85348109515529,95.82059123343289,-0.00035130220562400866,0.005067223366405449,2.523453125,,14.95562943978523,,3.0,0.0,falling,-134496.1,-4.687500000022382e-05,-0.001857573637323809,5.040000000000031,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,,
TRUMPUSDT,Buy,45,8.767,8.8301224,8.50399,Bullish,2025-09-11T21:33:43.232885+00:00,2025-09-12T03:03:43.232885+05:30,Success,96,96.0,,5.04%,58.3994746165539,0.00249808912277949,0.0013679590274653574,0.0011301300953141325,8.769907582026471,8.75445,8.73899241797353,0.9059496491271186,115.67207082901785,10.0,3.0,0.0,8.755486607895438,0.009523257679879738,8.763640624999999,0.0008906249999984794,0.010162728460792851,,6.950784635417478,,rising,17877.77000000001,8.0,11.848092868981542,15.0,5.0,0.0,5.0,0.9059496491271186,58.3994746165539,115.67207082901785,0.0011301300953141325,0.009523257679879738,8.763640624999999,,6.950784635417478,,3.0,0.0,rising,17877.77000000001,0.0008906249999984794,0.010162728460792851,5.0399999999999405,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.15}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,,,,
NEARUSDT,Buy,43,2.732,2.7516704,2.65004,Bullish,2025-09-11T21:33:48.697492+00:00,2025-09-12T03:03:48.697492+05:30,Success,73,73.0,,5.04%,63.57099234846622,0.004397058444028268,0.004208940209211192,0.00018811823481707565,2.7340910989841105,2.7236000000000002,2.71310890101589,0.900339374012319,134.2434584755464,10.0,3.0,0.0,2.7169443058679783,0.006269805078556755,2.729484375,0.0006562500000000249,0.024043002627557625,,21.51044342305016,,rising,99970.0,8.0,9.720092184532326,15.0,5.0,0.0,5.0,0.900339374012319,63.57099234846622,134.2434584755464,0.00018811823481707565,0.006269805078556755,2.729484375,,21.51044342305016,,3.0,0.0,rising,99970.0,0.0006562500000000249,0.024043002627557625,5.039999999999965,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.28}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,,
