Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI<=30_and_CVD_falling,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence
BIOUSDT,Sell,42,0.15568,0.1545591,0.1603504,Bearish,2025-09-09T02:56:07.524442+00:00,2025-09-09T08:26:07.524442+05:30,Fail,270,,270.0,5.04%,33.646646711421525,-0.0007837513446359579,-0.0006408421930571333,-0.00014290915157882456,0.1591863706643961,0.157023,0.1548596293356039,0.1896047399314061,-102.81691782338414,-10.0,0.0,3.0,0.15775908255781143,0.0007029682138955575,0.15555687499999998,-0.00010296875000001537,,-35.19626326576332,,falling,-15465803.0,8.0,8.879053661452422,15.0,5.0,0.0,5.0,0.1896047399314061,33.646646711421525,-102.81691782338414,-0.00014290915157882456,0.0007029682138955575,0.15555687499999998,,-35.19626326576332,,0.0,3.0,falling,-15465803.0,5.0400000000000444,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.12}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,
ARKMUSDT,Sell,42,0.5881,0.58386568,0.605743,Bearish,2025-09-09T02:56:10.829534+00:00,2025-09-09T08:26:10.829534+05:30,Fail,63,,63.0,5.04%,40.12944358483436,-0.00463804428996728,-0.003013295616373745,-0.0016247486735935352,0.6128243003685224,0.598065,0.5833056996314775,0.16241624768161064,-138.2807151890665,-10.0,0.0,3.0,0.5985701695199669,0.007636866568564227,0.5928578125,-0.0014671874999999668,,-14.755105656367148,,falling,-10152369.0,8.0,9.106016691028284,15.0,5.0,0.0,5.0,0.16241624768161064,40.12944358483436,-138.2807151890665,-0.0016247486735935352,0.007636866568564227,0.5928578125,,-14.755105656367148,,0.0,3.0,falling,-10152369.0,5.040000000000017,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.89}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,
OPUSDT,Sell,40,0.7423,0.73695544,0.764569,Bearish,2025-09-09T02:56:11.940440+00:00,2025-09-09T08:26:11.940440+05:30,Fail,188,,188.0,5.04%,34.9848144304398,-0.003241642998333849,-0.002800329885906826,-0.000441313112427023,0.7555125132216016,0.748285,0.7410574867783983,0.08595717389267403,-157.08765998550544,-10.0,0.0,3.0,0.7519152182393625,0.003700895745404565,0.7463671875,-0.00014218749999994618,,-21.616512611059363,,falling,-6747290.5,8.0,6.861878698258423,15.0,5.0,0.0,5.0,0.08595717389267403,34.9848144304398,-157.08765998550544,-0.000441313112427023,0.003700895745404565,0.7463671875,,-21.616512611059363,,0.0,3.0,falling,-6747290.5,5.040000000000051,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.14}]}",False,not_in_gap_or_already_strong,40.0,Sell,40,,,,
DOTUSDT,Sell,42,4.027,3.9980056,4.14781,Bearish,2025-09-09T02:56:14.147549+00:00,2025-09-09T08:26:14.147549+05:30,Fail,259,,259.0,5.04%,38.710481859374525,-0.007788445897460861,-0.004647456834586176,-0.003140989062874685,4.0761546660205195,4.0498,4.023445333979481,0.06743902612447127,-168.23582156466992,-10.0,0.0,3.0,4.0514843998228525,0.014407942932773305,4.03778125,-0.002593749999999062,,-14.080421998092026,,falling,-1152399.4000000004,8.0,9.232095786381786,15.0,5.0,0.0,5.0,0.06743902612447127,38.710481859374525,-168.23582156466992,-0.003140989062874685,0.014407942932773305,4.03778125,,-14.080421998092026,,0.0,3.0,falling,-1152399.4000000004,5.040000000000035,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.77}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,
VIRTUALUSDT,Sell,44,1.2655,1.2563884,1.303465,Bearish,2025-09-09T02:56:18.545678+00:00,2025-09-09T08:26:18.545678+05:30,Fail,72,,72.0,5.04%,38.74418566046132,-0.003759091326586139,-9.011089349104853e-05,-0.0036689804330950907,1.3147435112393182,1.288175,1.261606488760682,0.07327304123755753,-173.01587301587395,-10.0,0.0,3.0,1.2820578243622773,0.012448228101087234,1.2813750000000002,-0.0025218749999997847,,-7.53149464181578,,falling,-3447216.9000000004,8.0,11.073740108167794,15.0,5.0,0.0,5.0,0.07327304123755753,38.74418566046132,-173.01587301587395,-0.0036689804330950907,0.012448228101087234,1.2813750000000002,,-7.53149464181578,,0.0,3.0,falling,-3447216.9000000004,5.039999999999998,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.93}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,
FILUSDT,Sell,41,2.415,2.397612,2.48745,Bearish,2025-09-09T02:56:19.656126+00:00,2025-09-09T08:26:19.656126+05:30,Fail,222,,222.0,5.04%,36.60709015787826,-0.006968103245171164,-0.005601295364052615,-0.001366807881118549,2.449774562712089,2.4289,2.408025437287911,0.16705889383852376,-110.39039039039046,-10.0,0.0,3.0,2.434201282670773,0.00893359195291391,2.4151718749999995,-0.0008906250000002558,,-25.278143646897576,,falling,-374853.79999999993,8.0,7.671914871391182,15.0,5.0,0.0,5.0,0.16705889383852376,36.60709015787826,-110.39039039039046,-0.001366807881118549,0.00893359195291391,2.4151718749999995,,-25.278143646897576,,0.0,3.0,falling,-374853.79999999993,5.0399999999999885,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.33}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,
TRUMPUSDT,Strong Sell,65,8.541,8.4795048,8.79723,Bearish,2025-09-09T02:56:20.742881+00:00,2025-09-09T08:26:20.742881+05:30,Fail,262,,262.0,5.04%,28.99923583786756,-0.019649235735444748,-0.012952951367680529,-0.006696284367764219,8.659876395060563,8.59785,8.535823604939436,0.04172735700269248,-161.80007642682264,-10.0,0.0,3.0,8.60620354123703,0.019584597616975327,8.56221875,-0.005218750000000938,,-28.912744564706315,,falling,-555154.5199999999,8.0,12.20598043265602,15.0,5.0,12.0,5.0,0.04172735700269248,28.99923583786756,-161.80007642682264,-0.006696284367764219,0.019584597616975327,8.56221875,,-28.912744564706315,,0.0,3.0,falling,-555154.5199999999,5.039999999999961,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,65,1.0,-0.005218750000000938,57.0,65.0
1000SHIBUSDT,Sell,41,0.012686,0.01259466,0.01306658,Bearish,2025-09-09T02:56:21.854365+00:00,2025-09-09T08:26:21.854365+05:30,Fail,259,,259.0,5.04%,32.248279254432674,-3.593507791800794e-05,-2.941875848967161e-05,-6.516319428336334e-06,0.01283963081386759,0.012763050000000001,0.012686469186132412,-0.00306333994585125,-201.4568903749667,-10.0,0.0,3.0,0.01280661203787196,3.553009295881998e-05,0.012730015625,-9.45312499999948e-06,,-26.754487121879755,,falling,-246864895.0,8.0,8.401667804847367,15.0,5.0,0.0,5.0,-0.00306333994585125,32.248279254432674,-201.4568903749667,-6.516319428336334e-06,3.553009295881998e-05,0.012730015625,,-26.754487121879755,,0.0,3.0,falling,-246864895.0,5.040000000000014,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.6}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,
XLMUSDT,Sell,42,0.37205,0.36937124,0.3832115,Bearish,2025-09-09T02:56:22.965035+00:00,2025-09-09T08:26:22.965035+05:30,Fail,256,,256.0,5.04%,32.58135004216621,-0.0008854709860831589,-0.0006748729308074686,-0.00021059805527569027,0.37618878833150676,0.3740785,0.3719682116684932,0.019378473141723546,-194.89981785063944,-10.0,0.0,3.0,0.3749992768915768,0.0009485960625364591,0.37292,-0.0004485937500000037,,-24.77235314090961,,falling,-14503040.0,8.0,9.328246158962212,15.0,5.0,0.0,5.0,0.019378473141723546,32.58135004216621,-194.89981785063944,-0.00021059805527569027,0.0009485960625364591,0.37292,,-24.77235314090961,,0.0,3.0,falling,-14503040.0,5.0400000000000045,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.67}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,
TAOUSDT,Sell,63,337.93,335.496904,348.0679,Bearish,2025-09-09T02:56:25.138522+00:00,2025-09-09T08:26:25.138522+05:30,Fail,230,,230.0,5.04%,29.29330785121941,-1.4554069785846195,-1.1446049388742714,-0.31080203971034814,344.804707560825,341.028,337.251292439175,0.08985439697066842,-150.40300320194098,-10.0,0.0,3.0,342.1142570571148,1.3209852806352518,338.81453124999996,-0.30624999999997726,,-31.971177249745004,,falling,-11951.788,8.0,9.646731316689054,15.0,5.0,12.0,5.0,0.08985439697066842,29.29330785121941,-150.40300320194098,-0.31080203971034814,1.3209852806352518,338.81453124999996,,-31.971177249745004,,0.0,3.0,falling,-11951.788,5.039999999999954,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 2, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 10.35}]}",True,,,Sell,63,1.0,-0.30624999999997726,55.0,63.0
SEIUSDT,Sell,63,0.3046,0.30240688,0.313738,Bearish,2025-09-09T02:56:26.249212+00:00,2025-09-09T08:26:26.249212+05:30,Fail,197,,197.0,5.04%,28.104460313993997,-0.0012095967261293028,-0.0008949866884068917,-0.00031461003772241113,0.31079498245608994,0.307795,0.30479501754391003,-0.03250311406224437,-207.07228289131638,-10.0,0.0,3.0,0.30874102792475006,0.0011872124330427822,0.30629687499999997,-0.0003828125000000515,,-29.015305463003298,,falling,-8729089.0,8.0,10.359974588529072,15.0,5.0,12.0,5.0,-0.03250311406224437,28.104460313993997,-207.07228289131638,-0.00031461003772241113,0.0011872124330427822,0.30629687499999997,,-29.015305463003298,,0.0,3.0,falling,-8729089.0,5.039999999999984,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 2, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 9.64}]}",True,,,Sell,63,1.0,-0.0003828125000000515,55.0,63.0
PYTHUSDT,Sell,41,0.15759,0.15645535,0.1623177,Bearish,2025-09-09T02:56:27.340568+00:00,2025-09-09T08:26:27.340568+05:30,Fail,243,,243.0,5.04%,33.20705034743784,-0.0006523627809459642,-0.0005441890129565007,-0.00010817376798946351,0.16004122507996318,0.1587205,0.1573997749200368,0.07201539625813703,-170.163717953023,-10.0,0.0,3.0,0.15963342395721553,0.000650496344266236,0.1580259375,-0.00023734375000000751,,-28.0720114529529,,falling,-18494817.0,8.0,7.991060756345404,15.0,5.0,0.0,5.0,0.07201539625813703,33.20705034743784,-170.163717953023,-0.00010817376798946351,0.000650496344266236,0.1580259375,,-28.0720114529529,,0.0,3.0,falling,-18494817.0,5.039999999999948,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.01}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,
TIAUSDT,Sell,40,1.6938,1.68160464,1.744614,Bearish,2025-09-09T02:56:33.909761+00:00,2025-09-09T08:26:33.909761+05:30,Fail,199,,199.0,5.04%,31.73639053708513,-0.007759903474300334,-0.006815696288046155,-0.0009442071862541786,1.7228634880741467,1.706705,1.6905465119258531,0.10067427284092058,-147.942507364868,-10.0,0.0,3.0,1.7161130586738382,0.006891345100875422,1.6978750000000002,-0.0011921874999998305,,-32.494101116984204,,falling,-2420504.0,8.0,7.2883235621477755,15.0,5.0,0.0,5.0,0.10067427284092058,31.73639053708513,-147.942507364868,-0.0009442071862541786,0.006891345100875422,1.6978750000000002,,-32.494101116984204,,0.0,3.0,falling,-2420504.0,5.039999999999996,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.71}]}",False,not_in_gap_or_already_strong,40.0,Sell,40,,,,
SAPIENUSDT,Sell,45,0.22772,0.22608042,0.2345516,Bearish,2025-09-09T02:56:34.999160+00:00,2025-09-09T08:26:34.999160+05:30,Fail,11,,11.0,5.04%,31.111369803310765,-0.003958480072030035,-0.0030363782510044257,-0.0009221018210256093,0.24618048280252058,0.23517100000000002,0.22416151719747945,0.1616098987731674,-123.64938303177583,-10.0,0.0,3.0,0.23826704855639716,0.0027494647609956867,0.22729218750000002,-0.0008771874999999874,,-39.6191090851465,,falling,-8703823.0,8.0,12.049000670443341,15.0,5.0,0.0,5.0,0.1616098987731674,31.111369803310765,-123.64938303177583,-0.0009221018210256093,0.0027494647609956867,0.22729218750000002,,-39.6191090851465,,0.0,3.0,falling,-8703823.0,5.039999999999998,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.95}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,
ONDOUSDT,Sell,44,0.9259,0.91923352,0.953677,Bearish,2025-09-09T02:56:36.109122+00:00,2025-09-09T08:26:36.109122+05:30,Fail,212,,212.0,5.04%,34.85960193954428,-0.0022660292023440887,-0.0013527874112547746,-0.000913241791089314,0.93946536721965,0.9322899999999998,0.9251146327803497,0.05472662203960125,-174.56604702695822,-10.0,0.0,3.0,0.9329808168172269,0.003099572089244427,0.92813125,-0.0012265625000000835,,-19.750404705806325,,falling,-2761376.5,8.0,11.071235110871827,15.0,5.0,0.0,5.0,0.05472662203960125,34.85960193954428,-174.56604702695822,-0.000913241791089314,0.003099572089244427,0.92813125,,-19.750404705806325,,0.0,3.0,falling,-2761376.5,5.040000000000023,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.93}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,
SOONUSDT,Sell,41,0.3035,0.3013148,0.312605,Bearish,2025-09-09T02:56:37.224100+00:00,2025-09-09T08:26:37.224100+05:30,Fail,198,,198.0,5.04%,38.840071153754096,-0.0013820286347019373,-0.0010094693374737603,-0.0003725592972281769,0.31012616967517176,0.305903,0.3016798303248282,0.21549805183919754,-112.74647416616577,-10.0,0.0,3.0,0.3076537023723175,0.002173883864567748,0.3063046875,-0.0010023437500000232,,-16.594754644812284,,falling,-2441832.0,8.0,8.113109848788609,15.0,5.0,0.0,5.0,0.21549805183919754,38.840071153754096,-112.74647416616577,-0.0003725592972281769,0.002173883864567748,0.3063046875,,-16.594754644812284,,0.0,3.0,falling,-2441832.0,5.039999999999996,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.89}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,
FETUSDT,Sell,44,0.6457,0.64105096,0.665071,Bearish,2025-09-09T02:56:39.393640+00:00,2025-09-09T08:26:39.393640+05:30,Fail,199,,199.0,5.04%,37.08316877071412,-0.002327671110678553,-0.0012913407935960758,-0.0010363303170824773,0.6610363866812876,0.65252,0.6440036133187124,0.09959544726961624,-135.31967721911857,-10.0,0.0,3.0,0.6523005379139784,0.003462597697818582,0.6467890624999999,-0.0009953124999999563,,-17.20503052518797,,falling,-5377514.0,8.0,11.18302551452877,15.0,5.0,0.0,5.0,0.09959544726961624,37.08316877071412,-135.31967721911857,-0.0010363303170824773,0.003462597697818582,0.6467890624999999,,-17.20503052518797,,0.0,3.0,falling,-5377514.0,5.039999999999992,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.82}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,
AI16ZUSDT,Sell,46,0.1162,0.11536336,0.119686,Bearish,2025-09-09T02:56:40.503933+00:00,2025-09-09T08:26:40.503933+05:30,Success,65,65.0,,5.04%,33.30354189214387,-0.0018063235314126624,-0.0012093557940287339,-0.0005969677373839286,0.12634950791991756,0.12018499999999999,0.11402049208008243,0.1767787427829856,-104.7619047619048,-10.0,0.0,3.0,0.12004748351000245,0.0016380796984002642,0.11533749999999998,-0.000584375000000012,,-26.376008177938605,,falling,-41440937.199999996,8.0,12.746354472988184,15.0,5.0,0.0,5.0,0.1767787427829856,33.30354189214387,-104.7619047619048,-0.0005969677373839286,0.0016380796984002642,0.11533749999999998,,-26.376008177938605,,0.0,3.0,falling,-41440937.199999996,5.039999999999997,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.25}]}",False,not_in_gap_or_already_strong,46.0,Sell,46,,,,
ETCUSDT,Sell,42,20.517,20.3692776,21.13251,Bearish,2025-09-09T02:56:41.614698+00:00,2025-09-09T08:26:41.614698+05:30,Inconclusive,300,,,5.04%,32.02650015207533,-0.04967649769290006,-0.03923685327415991,-0.010439644418740145,20.740718610453126,20.62525,20.509781389546877,0.03125789088824763,-174.92970253071113,-10.0,0.0,3.0,20.68105258196161,0.05270199885022413,20.559093750000002,-0.015718749999997783,,-27.215494946621977,,falling,-161100.79999999996,8.0,8.754116950323183,15.0,5.0,0.0,5.0,0.03125789088824763,32.02650015207533,-174.92970253071113,-0.010439644418740145,0.05270199885022413,20.559093750000002,,-27.215494946621977,,0.0,3.0,falling,-161100.79999999996,5.039999999999975,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.25}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,
TAKEUSDT,Strong Sell,67,0.16449,0.16330567,0.1694247,Bearish,2025-09-09T02:56:42.705424+00:00,2025-09-09T08:26:42.705424+05:30,Fail,71,,71.0,5.04%,21.73987748356525,-0.0018697268689094326,-0.0012875269128330043,-0.0005821999560764284,0.17423768633755798,0.169003,0.163768313662442,0.06893310229306672,-137.98960831334904,-10.0,0.0,3.0,0.1701677672903848,0.0014013493142841062,0.16537296874999996,-0.0010362500000000163,,-48.716235867228946,,falling,-9531474.0,8.0,13.970960704378287,15.0,5.0,12.0,5.0,0.06893310229306672,21.73987748356525,-137.98960831334904,-0.0005821999560764284,0.0014013493142841062,0.16537296874999996,,-48.716235867228946,,0.0,3.0,falling,-9531474.0,5.040000000000052,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,67,1.0,-0.0010362500000000163,59.0,67.0
LDOUSDT,Sell,41,1.1827,1.17418456,1.218181,Bearish,2025-09-09T02:56:43.812639+00:00,2025-09-09T08:26:43.812639+05:30,Fail,189,,189.0,5.04%,34.530298518626836,-0.004402574681315663,-0.0034849682738882096,-0.0009176064074274534,1.202867680013714,1.191475,1.1800823199862862,0.11488429458928286,-143.9068895793263,-10.0,0.0,3.0,1.195724994373248,0.005071448233754475,1.1856671875000002,-0.0005671874999999549,,-24.857295574920013,,falling,-4155579.0,8.0,8.342458556844072,15.0,5.0,0.0,5.0,0.11488429458928286,34.530298518626836,-143.9068895793263,-0.0009176064074274534,0.005071448233754475,1.1856671875000002,,-24.857295574920013,,0.0,3.0,falling,-4155579.0,5.040000000000024,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.66}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,
