SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,MACD_sell_score,Keltner_sell_score,Bollinger_buy_score,Keltner_buy_score,Bollinger_sell_score
signals_2025-09-04_23-27-52_STRONG.json,ETHUSDT,Strong Sell,55,Success,32.0,True,10.0,55,,,Bearish,5.04%,0,0,2025-09-04T17:56:27.162397+00:00,2025-09-04T23:26:27.162397+05:30,49.400023004275894,-40.049663001064644,62.53484518165016,-0.01513583429080981,,,falling,down,down,-2.834580508036197,-4.638428481698367,1.8038479736621698,4319.000251655632,4304.2205,4289.440748344368,4318.780499999999,4304.220499999999,4289.6605,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-04_23-27-52_STRONG.json,BTCUSDT,Buy,50,Success,268.0,True,50.0,50,,,Bearish,5.04%,0,0,2025-09-04T17:56:28.367664+00:00,2025-09-04T23:26:28.367664+05:30,58.881434972573054,-10.51022358112005,115.75923467908382,0.016132259325500956,,,falling,up,up,24.367189473981853,-15.331020213389774,39.69820968737163,109876.3968821937,109579.535,109282.6731178063,109808.63500000001,109579.535,109350.435,-10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,,,
signals_2025-09-04_23-27-52_STRONG.json,SOLUSDT,Buy,40,Inconclusive,,False,40.0,25,,,Bearish,5.04%,0,0,2025-09-04T17:56:29.553152+00:00,2025-09-04T23:26:29.553152+05:30,46.48298592779843,-64.56692913385945,-20.019065776928606,0.2413645217047424,,,falling,up,up,-0.09907183760219596,-0.10470807905255282,0.005636241450356863,205.14648115242505,204.344,203.54151884757493,205.024,204.344,203.664,-10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-04_23-27-52_STRONG.json,WLFIUSDT,Buy,45,Success,38.0,True,45.0,35,,,Bearish,5.04%,0,0,2025-09-04T17:56:30.748069+00:00,2025-09-04T23:26:30.748069+05:30,47.275386932699064,-84.31372549019603,-46.63139922187712,0.07357459367487001,,,falling,up,up,0.002026146206422469,0.002972760568284484,-0.0009466143618620153,0.19071319053965713,0.18087,0.17102680946034288,0.18967,0.18087,0.17207,-10.0,0.0,15.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-04_23-27-52_STRONG.json,ALPACAUSDT,Strong Sell,60,Inconclusive,,False,25.0,60,,,Bearish,5.04%,0,0,2025-09-04T17:56:31.955733+00:00,2025-09-04T23:26:31.955733+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,1.19,1.19,1.19,1.1900000000000002,1.1900000000000002,1.1900000000000002,-10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,0.0,,15.0,10.0,15.0
signals_2025-09-04_23-27-52_STRONG.json,XRPUSDT,Sell,50,Success,33.0,True,30.0,50,,,Bearish,5.04%,0,0,2025-09-04T17:56:33.268982+00:00,2025-09-04T23:26:33.268982+05:30,54.22646201028489,-14.659685863872813,80.30212681374519,-0.05239876969508969,,,falling,up,up,0.00011154814286040704,-0.000981982726133909,0.001093530868994316,2.820435985663819,2.81081,2.8011840143361812,2.818409999999999,2.8108099999999996,2.80321,-10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,10.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-04_23-27-52_STRONG.json,DOGEUSDT,Sell,45,Success,100.0,True,35.0,45,,,Bearish,5.04%,0,0,2025-09-04T17:56:34.689539+00:00,2025-09-04T23:26:34.689539+05:30,43.20202537633669,-81.21212121212108,-63.44400361940051,-0.06809174006326567,,,falling,up,up,-0.00019063221552365062,-0.00018442201037863635,-6.210205145014267e-06,0.21313888237216708,0.21235150000000003,0.21156411762783298,0.21304149999999997,0.21235149999999997,0.21166149999999997,-10.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-04_23-27-52_STRONG.json,MUSDT,Buy,50,Success,9.0,True,50.0,40,,,Bearish,5.04%,0,0,2025-09-04T17:56:35.879808+00:00,2025-09-04T23:26:35.879808+05:30,56.25143067318507,-18.749999999999904,124.02291881119287,0.041002775202036774,,,falling,up,up,0.00213636110581783,-0.0011210860625099032,0.003257447168327733,1.387315402346779,1.35603,1.324744597653221,1.3820299999999999,1.35603,1.3300300000000003,-10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-04_23-27-52_STRONG.json,ENAUSDT,Strong Sell,55,Success,22.0,True,20.0,55,,,Bearish,5.04%,0,0,2025-09-04T17:56:37.069935+00:00,2025-09-04T23:26:37.069935+05:30,37.43292926565826,-47.01986754966884,-43.073840870064195,-0.18799257266073624,,,falling,down,down,-0.006354630195783639,-0.00716104522660435,0.000806415030820711,0.6662027315215237,0.6553100000000001,0.6444172684784765,0.6659600000000001,0.6553100000000001,0.64466,-10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-04_23-27-52_STRONG.json,PUMPUSDT,Sell,45,Success,13.0,True,40.0,45,,,Bearish,5.04%,0,0,2025-09-04T17:56:38.328624+00:00,2025-09-04T23:26:38.328624+05:30,53.7322109246556,-23.255813953488396,166.16088314201625,-0.069157491833487,,,falling,up,up,-2.4544358577994162e-05,-3.9033903093606635e-05,1.4489544515612473e-05,0.004210251845350362,0.0041459,0.0040815481546496385,0.0042054,0.0041459,0.0040864000000000004,-10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,10.0,,,
