Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,CONFL_FLAG__RSI__30___CVD_falling,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__confidence
LTCUSDT,Buy,62,115.6,116.43232,112.132,Bullish,2025-09-14T11:32:58.762698+00:00,2025-09-14T17:02:58.762698+05:30,Inconclusive,600,,,5.04%,21.697294151598854,-0.2303085221022627,-0.1365462129378463,-0.09376230916441641,117.15928944117933,116.4775,115.79571055882069,-0.14352712655843153,-241.20377301992406,5.0,0.0,3.0,116.63854761776764,0.20436172771572844,116.18890625,-0.11031250000000625,-0.09494236890624509,,-31.857917544936793,,falling,-89162.069,32.0,0.0,8.0,5.0,12.0,5.0,-0.14352712655843153,21.697294151598854,-241.20377301992406,-0.09376230916441641,0.20436172771572844,116.18890625,,-31.857917544936793,,0.0,3.0,falling,-89162.069,-0.11031250000000625,-0.09494236890624509,5.039999999999974,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,-0.11031250000000625,-0.09494236890624509,Buy,62,
FARTCOINUSDT,Buy,62,0.8959,0.90235048,0.869023,Bullish,2025-09-14T11:32:59.712916+00:00,2025-09-14T17:02:59.712916+05:30,Fail,188,,188.0,5.04%,19.65863988137494,-0.0040279420689953715,-0.001825113994261957,-0.0022028280747334143,0.9299475602898742,0.91625,0.9025524397101258,-0.2428330143961289,-285.56347321193255,5.0,0.0,3.0,0.9176425114837599,0.0038504807751458103,0.9120734374999999,-0.002409375000000047,-0.264164583786604,,-29.150875707342884,,falling,-13056369.8,32.0,0.0,8.0,5.0,12.0,5.0,-0.2428330143961289,19.65863988137494,-285.56347321193255,-0.0022028280747334143,0.0038504807751458103,0.9120734374999999,,-29.150875707342884,,0.0,3.0,falling,-13056369.8,-0.002409375000000047,-0.264164583786604,5.0400000000000285,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,-0.002409375000000047,-0.264164583786604,Buy,62,
UNIUSDT,Strong Buy,67,9.515,9.583508,9.22955,Bullish,2025-09-14T11:33:00.664312+00:00,2025-09-14T17:03:00.664312+05:30,Inconclusive,600,,,5.04%,19.986191938795713,-0.03743976703415797,-0.025941802521314665,-0.011497964512843302,9.717601415838667,9.62555,9.533498584161334,-0.10047962865533301,-207.42380042249638,5.0,3.0,0.0,9.661619677505096,0.02678467165926999,9.578531250000001,-0.017515624999997925,-0.18286336957973512,,-40.93337473729217,,falling,-615556.0,32.0,0.0,8.0,10.0,12.0,5.0,-0.10047962865533301,19.986191938795713,-207.42380042249638,-0.011497964512843302,0.02678467165926999,9.578531250000001,,-40.93337473729217,,3.0,0.0,falling,-615556.0,-0.017515624999997925,-0.18286336957973512,5.039999999999968,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",False,not_in_gap_or_already_strong,,,Buy,67,67.0
TRUMPUSDT,Buy,62,8.767,8.8301224,8.50399,Bullish,2025-09-14T11:33:02.614342+00:00,2025-09-14T17:03:02.614342+05:30,Inconclusive,600,,,5.04%,16.637525845108826,-0.02667859655487881,-0.014144942416823656,-0.012533654138055152,8.966638165041964,8.8844,8.802161834958035,-0.21378051747685078,-252.45098039216288,5.0,0.0,3.0,8.902753570912134,0.022425992585086738,8.853921875,-0.01551562500000081,-0.17524013899208718,,-38.89140375878502,,falling,-1246245.49,32.0,0.0,8.0,5.0,12.0,5.0,-0.21378051747685078,16.637525845108826,-252.45098039216288,-0.012533654138055152,0.022425992585086738,8.853921875,,-38.89140375878502,,0.0,3.0,falling,-1246245.49,-0.01551562500000081,-0.17524013899208718,5.0399999999999405,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,-0.01551562500000081,-0.17524013899208718,Buy,62,
PENGUUSDT,Buy,62,0.034302,0.03454897,0.03327294,Bullish,2025-09-14T11:33:03.571269+00:00,2025-09-14T17:03:03.571269+05:30,Success,1,1.0,,5.04%,14.962963339583808,-0.0001658080480953089,-5.324798995578743e-05,-0.00011256005813952148,0.036159195428916824,0.035514699999999996,0.03487020457108317,-0.4408134996691316,-408.49938999594514,5.0,0.0,3.0,0.03554260624847841,0.00018912385390047087,0.03541359375,-0.0001185468750000071,-0.33474963268873864,,-32.244537384454084,,falling,-559300202.0,32.0,0.0,8.0,5.0,12.0,5.0,-0.4408134996691316,14.962963339583808,-408.49938999594514,-0.00011256005813952148,0.00018912385390047087,0.03541359375,,-32.244537384454084,,0.0,3.0,falling,-559300202.0,-0.0001185468750000071,-0.33474963268873864,5.040000000000049,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,-0.0001185468750000071,-0.33474963268873864,Buy,62,
WIFUSDT,Buy,62,0.9419,0.94868168,0.913643,Bullish,2025-09-14T11:33:04.523202+00:00,2025-09-14T17:03:04.523202+05:30,Fail,197,,197.0,5.04%,20.82779308905596,-0.003436168848996113,-0.0017447868565802743,-0.0016913819924158386,0.968245430141616,0.95747,0.9466945698583841,-0.22247695894138475,-271.93404548808553,5.0,0.0,3.0,0.9588405329697274,0.0032223330796914197,0.95383125,-0.0020781250000000417,-0.21787134778820066,,-29.559396038213826,,falling,-6947806.6,32.0,0.0,8.0,5.0,12.0,5.0,-0.22247695894138475,20.82779308905596,-271.93404548808553,-0.0016913819924158386,0.0032223330796914197,0.95383125,,-29.559396038213826,,0.0,3.0,falling,-6947806.6,-0.0020781250000000417,-0.21787134778820066,5.040000000000009,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,-0.0020781250000000417,-0.21787134778820066,Buy,62,
HOLOUSDT,Buy,44,0.4276,0.43067872,0.414772,Bullish,2025-09-14T11:33:05.469403+00:00,2025-09-14T17:03:05.469403+05:30,Success,2,2.0,,5.04%,32.297364535516905,-0.001887337427217084,-0.001333385528092422,-0.0005539518991246619,0.4408334966386525,0.4354100000000001,0.42998650336134764,-0.22001519686943397,-243.58974358974064,5.0,0.0,3.0,0.43691069353498907,0.003163431429077544,0.432659375,-0.0008390625000000429,-0.19393142700306515,,-17.26219157316074,,falling,-2961171.0,26.0,0.0,8.0,5.0,0.0,5.0,-0.22001519686943397,32.297364535516905,-243.58974358974064,-0.0005539518991246619,0.003163431429077544,0.432659375,,-17.26219157316074,,0.0,3.0,falling,-2961171.0,-0.0008390625000000429,-0.19393142700306515,5.039999999999967,,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,,,Buy,44,44.0
1000BONKUSDT,Buy,62,0.025113,0.02529381,0.02435961,Bullish,2025-09-14T11:33:06.419385+00:00,2025-09-14T17:03:06.419385+05:30,Fail,196,,196.0,5.04%,26.373150664824593,-5.0664414510948746e-05,-4.890023618932661e-06,-4.577439089201609e-05,0.025735862942031517,0.0254889,0.02524193705796848,-0.26104535544451085,-303.8084604887783,5.0,0.0,3.0,0.025477313502587372,9.614965439570913e-05,0.025462015625,-6.13125000000006e-05,-0.2407998679405437,,-15.693569002495805,,falling,-96228910.0,32.0,0.0,8.0,5.0,12.0,5.0,-0.26104535544451085,26.373150664824593,-303.8084604887783,-4.577439089201609e-05,9.614965439570913e-05,0.025462015625,,-15.693569002495805,,0.0,3.0,falling,-96228910.0,-6.13125000000006e-05,-0.2407998679405437,5.039999999999986,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,-6.13125000000006e-05,-0.2407998679405437,Buy,62,
1000SHIBUSDT,Buy,62,0.013832,0.01393159,0.01341704,Bullish,2025-09-14T11:33:07.373390+00:00,2025-09-14T17:03:07.373390+05:30,Inconclusive,600,,,5.04%,23.496213977866972,-3.3363091361832825e-05,-1.275716740760492e-05,-2.0605923954227906e-05,0.014119029580374991,0.013999649999999999,0.013880270419625007,-0.20217201079690655,-255.29033350262858,5.0,0.0,3.0,0.014000578029725668,3.8099901610142335e-05,0.013961234375,-2.373437500000075e-05,-0.17000198093158045,,-24.54967679845978,,falling,-319584489.0,32.0,0.0,8.0,5.0,12.0,5.0,-0.20217201079690655,23.496213977866972,-255.29033350262858,-2.0605923954227906e-05,3.8099901610142335e-05,0.013961234375,,-24.54967679845978,,0.0,3.0,falling,-319584489.0,-2.373437500000075e-05,-0.17000198093158045,5.040000000000012,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,-2.373437500000075e-05,-0.17000198093158045,Buy,62,
DOTUSDT,Buy,62,4.376,4.4075072,4.24472,Bullish,2025-09-14T11:33:08.342690+00:00,2025-09-14T17:03:08.342690+05:30,Inconclusive,600,,,5.04%,25.22403275502093,-0.010721694188649877,-0.0028574531488028024,-0.007864241039847075,4.477870648095065,4.4326,4.387329351904935,-0.12512911104280666,-229.27387078330142,5.0,0.0,3.0,4.428523693261022,0.01372747066796225,4.417921875,-0.00928124999999902,-0.21008180458145878,,-21.167314763000274,,falling,-1968157.9,32.0,0.0,8.0,5.0,12.0,5.0,-0.12512911104280666,25.22403275502093,-229.27387078330142,-0.007864241039847075,0.01372747066796225,4.417921875,,-21.167314763000274,,0.0,3.0,falling,-1968157.9,-0.00928124999999902,-0.21008180458145878,5.040000000000012,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,-0.00928124999999902,-0.21008180458145878,Buy,62,
AAVEUSDT,Buy,62,307.39,309.603208,298.1683,Bullish,2025-09-14T11:33:09.290336+00:00,2025-09-14T17:03:09.290336+05:30,Inconclusive,600,,,5.04%,22.412103121553542,-0.5674567385363503,-0.19202686094241206,-0.3754298775939382,313.06658008657075,310.8055,308.54441991342924,-0.2552806334206608,-294.0477337701929,5.0,0.0,3.0,310.8224668062537,0.7134804026505009,310.23890625,-0.32687500000002956,-0.10536234927821196,,-23.549466142075058,,falling,-19594.6,32.0,0.0,8.0,5.0,12.0,5.0,-0.2552806334206608,22.412103121553542,-294.0477337701929,-0.3754298775939382,0.7134804026505009,310.23890625,,-23.549466142075058,,0.0,3.0,falling,-19594.6,-0.32687500000002956,-0.10536234927821196,5.0400000000000205,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,-0.32687500000002956,-0.10536234927821196,Buy,62,
PUMPBTCUSDT,Buy,48,0.13925,0.1402526,0.1350725,Bullish,2025-09-14T11:33:10.243236+00:00,2025-09-14T17:03:10.243236+05:30,Fail,1,,1.0,5.04%,76.37506499683519,0.005408475951546948,0.0036508628469897253,0.001757613104557223,0.14281081951226457,0.125935,0.10905918048773543,0.8944993601739839,134.28832737273544,5.0,3.0,0.0,0.12219637128666519,0.003873437712052827,0.13741359375,0.002830781250000025,2.0600445507233704,,47.14219403570269,,rising,120001343.0,8.0,14.890252443743972,15.0,5.0,0.0,5.0,0.8944993601739839,76.37506499683519,134.28832737273544,0.001757613104557223,0.003873437712052827,0.13741359375,,47.14219403570269,,3.0,0.0,rising,120001343.0,0.002830781250000025,2.0600445507233704,5.039999999999961,,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.11}]}",False,not_in_gap_or_already_strong,,,Buy,48,48.0
ARBUSDT,Buy,62,0.5216,0.52535552,0.505952,Bullish,2025-09-14T11:33:11.195826+00:00,2025-09-14T17:03:11.195826+05:30,Inconclusive,600,,,5.04%,18.553253458938443,-0.0018794731070150839,-0.0009852073555891194,-0.0008942657514259644,0.5354552730143665,0.5295850000000001,0.5237147269856337,-0.18012168943917597,-262.8439038517251,5.0,0.0,3.0,0.5306050659527075,0.001591589137937176,0.5274156249999999,-0.0010703125000000036,-0.20293530363269074,,-34.96418883347655,,falling,-19098435.4,32.0,0.0,8.0,5.0,12.0,5.0,-0.18012168943917597,18.553253458938443,-262.8439038517251,-0.0008942657514259644,0.001591589137937176,0.5274156249999999,,-34.96418883347655,,0.0,3.0,falling,-19098435.4,-0.0010703125000000036,-0.20293530363269074,5.040000000000017,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,-0.0010703125000000036,-0.20293530363269074,Buy,62,
ONDOUSDT,Buy,44,1.0564,1.06400608,1.024708,Bullish,2025-09-14T11:33:14.044127+00:00,2025-09-14T17:03:14.044127+05:30,Inconclusive,600,,,5.04%,30.361386055455114,-0.0009896622383482878,0.00012804926531102248,-0.0011177115036593104,1.072478784210188,1.065915,1.059351215789812,-0.22481054337764544,-270.49202163084107,5.0,0.0,3.0,1.0659015175151465,0.002853703936667137,1.0675234375000002,-0.0012328124999998469,-0.115483412981258,,-9.282294161651913,,falling,-1552781.8,26.0,0.0,8.0,5.0,0.0,5.0,-0.22481054337764544,30.361386055455114,-270.49202163084107,-0.0011177115036593104,0.002853703936667137,1.0675234375000002,,-9.282294161651913,,0.0,3.0,falling,-1552781.8,-0.0012328124999998469,-0.115483412981258,5.039999999999973,,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,,,Buy,44,44.0
ETHFIUSDT,Buy,54,1.507,1.5178504,1.46179,Bullish,2025-09-14T11:33:15.007336+00:00,2025-09-14T17:03:15.007336+05:30,Fail,195,,195.0,5.04%,29.23330913921943,-0.00522349316905002,-0.0025592451192643978,-0.002664248049785622,1.5502112257891936,1.5270949999999999,1.5039787742108062,0.06534859576008467,-174.30028182346123,5.0,0.0,3.0,1.5275236724771486,0.0061965548562336326,1.5158468750000003,-0.002232812500000181,-0.1472980244129329,,-22.353357731538033,,falling,-1556952.7000000002,24.0,0.0,8.0,5.0,12.0,5.0,0.06534859576008467,29.23330913921943,-174.30028182346123,-0.002664248049785622,0.0061965548562336326,1.5158468750000003,,-22.353357731538033,,0.0,3.0,falling,-1556952.7000000002,-0.002232812500000181,-0.1472980244129329,5.040000000000018,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 11, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 16.0}]}",False,hma_not_aligned,-0.002232812500000181,-0.1472980244129329,Buy,54,
EIGENUSDT,Buy,54,1.5901,1.60154872,1.542397,Bullish,2025-09-14T11:33:15.957556+00:00,2025-09-14T17:03:15.957556+05:30,Success,3,3.0,,5.04%,20.573786199247934,-0.011711025500574346,-0.0049780042393532155,-0.00673302126122113,1.6795593665535793,1.6343599999999998,1.5891606334464203,0.010391368565599326,-167.61004526972116,5.0,0.0,3.0,1.6341778440242456,0.009862818703802097,1.6110046875,-0.009062499999999973,-0.5625371589739694,,-36.41132983878985,,falling,-4000034.3,24.0,0.0,8.0,5.0,12.0,5.0,0.010391368565599326,20.573786199247934,-167.61004526972116,-0.00673302126122113,0.009862818703802097,1.6110046875,,-36.41132983878985,,0.0,3.0,falling,-4000034.3,-0.009062499999999973,-0.5625371589739694,5.039999999999986,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 11, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 16.0}]}",False,hma_not_aligned,-0.009062499999999973,-0.5625371589739694,Buy,54,
YGGUSDT,Buy,62,0.2262,0.22782864,0.219414,Bullish,2025-09-14T11:33:16.905655+00:00,2025-09-14T17:03:16.905655+05:30,Success,1,1.0,,5.04%,17.040153428704002,-0.0032780426422352182,-0.001938144122804123,-0.0013398985194310953,0.24735763095534907,0.237585,0.2278123690446509,-0.08249411299872943,-214.47264317448713,5.0,0.0,3.0,0.2402697263549382,0.0024698386977741503,0.2326703125,-0.002282812499999981,-0.9811361301197294,,-43.24979140964693,,falling,-25544092.0,32.0,0.0,8.0,5.0,12.0,5.0,-0.08249411299872943,17.040153428704002,-214.47264317448713,-0.0013398985194310953,0.0024698386977741503,0.2326703125,,-43.24979140964693,,0.0,3.0,falling,-25544092.0,-0.002282812499999981,-0.9811361301197294,5.039999999999958,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,-0.002282812499999981,-0.9811361301197294,Buy,62,
FILUSDT,Buy,62,2.541,2.5592952,2.46477,Bullish,2025-09-14T11:33:17.855663+00:00,2025-09-14T17:03:17.855663+05:30,Inconclusive,600,,,5.04%,18.139669876794784,-0.009229070148487839,-0.004907957297298369,-0.00432111285118947,2.6111181920467432,2.5805000000000002,2.5498818079532573,-0.14504135220815773,-233.20738874894633,5.0,0.0,3.0,2.5836305964298885,0.00788468146135582,2.5663124999999996,-0.004468750000000465,-0.17413117069727346,,-35.962063610602776,,falling,-3183801.0000000005,32.0,0.0,8.0,5.0,12.0,5.0,-0.14504135220815773,18.139669876794784,-233.20738874894633,-0.00432111285118947,0.00788468146135582,2.5663124999999996,,-35.962063610602776,,0.0,3.0,falling,-3183801.0000000005,-0.004468750000000465,-0.17413117069727346,5.039999999999957,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,-0.004468750000000465,-0.17413117069727346,Buy,62,
XLMUSDT,Buy,62,0.39256,0.39538643,0.3807832,Bullish,2025-09-14T11:33:19.008174+00:00,2025-09-14T17:03:19.008174+05:30,Inconclusive,600,,,5.04%,23.549290933039885,-0.0006866449083033355,-0.0003094218020034897,-0.00037722310629984576,0.39819514050771015,0.395797,0.39339885949228987,-0.1748979031030227,-262.2832786129853,5.0,0.0,3.0,0.3961925232256578,0.000803195928350943,0.39510296874999995,-0.0004806250000000123,-0.12164550459354459,,-24.52096354257678,,falling,-4514315.0,32.0,0.0,8.0,5.0,12.0,5.0,-0.1748979031030227,23.549290933039885,-262.2832786129853,-0.00037722310629984576,0.000803195928350943,0.39510296874999995,,-24.52096354257678,,0.0,3.0,falling,-4514315.0,-0.0004806250000000123,-0.12164550459354459,5.039999999999982,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,-0.0004806250000000123,-0.12164550459354459,Buy,62,
NEARUSDT,Buy,62,2.707,2.7264904,2.62579,Bullish,2025-09-14T11:33:19.954823+00:00,2025-09-14T17:03:19.954823+05:30,Inconclusive,600,,,5.04%,17.888265628388837,-0.00850924265559927,-0.004455233017797524,-0.004054009637801745,2.77080080970398,2.7448,2.7187991902960205,-0.22690043945467275,-271.240577488175,5.0,0.0,3.0,2.750215826809656,0.00784666900846688,2.7364375000000005,-0.00523437499999968,-0.19128428842243536,,-35.212424259498974,,falling,-2164836.0,32.0,0.0,8.0,5.0,12.0,5.0,-0.22690043945467275,17.888265628388837,-271.240577488175,-0.004054009637801745,0.00784666900846688,2.7364375000000005,,-35.212424259498974,,0.0,3.0,falling,-2164836.0,-0.00523437499999968,-0.19128428842243536,5.040000000000005,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,-0.00523437499999968,-0.19128428842243536,Buy,62,
HBARUSDT,Buy,62,0.2411,0.24283592,0.233867,Bullish,2025-09-14T11:33:20.904856+00:00,2025-09-14T17:03:20.904856+05:30,Success,313,313.0,,5.04%,21.084578993211878,-0.00048653269347195827,-0.000173010993901035,-0.00031352169957092325,0.2456266162556526,0.243685,0.24174338374434742,-0.16568251900300687,-256.81883433822327,5.0,0.0,3.0,0.2436273735847188,0.0005463879623715663,0.24283484375,-0.0003026562500000052,-0.1246346056958744,,-27.009774959295207,,falling,-13459315.0,32.0,0.0,8.0,5.0,12.0,5.0,-0.16568251900300687,21.084578993211878,-256.81883433822327,-0.00031352169957092325,0.0005463879623715663,0.24283484375,,-27.009774959295207,,0.0,3.0,falling,-13459315.0,-0.0003026562500000052,-0.1246346056958744,5.040000000000005,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,-0.0003026562500000052,-0.1246346056958744,Buy,62,
PNUTUSDT,Buy,62,0.24927,0.25106474,0.2417919,Bullish,2025-09-14T11:33:21.858397+00:00,2025-09-14T17:03:21.858397+05:30,Success,27,27.0,,5.04%,20.106987253821686,-0.0009596224228098915,-0.00037095963009620126,-0.0005886627927136903,0.2578370645407129,0.2544425,0.2510479354592871,-0.26187975482029346,-306.17744610281306,5.0,0.0,3.0,0.25485431869124114,0.0011054073030491536,0.25362078125,-0.0007223437500000207,-0.2848125246045944,,-27.784104319227655,,falling,-16466078.0,32.0,0.0,8.0,5.0,12.0,5.0,-0.26187975482029346,20.106987253821686,-306.17744610281306,-0.0005886627927136903,0.0011054073030491536,0.25362078125,,-27.784104319227655,,0.0,3.0,falling,-16466078.0,-0.0007223437500000207,-0.2848125246045944,5.040000000000042,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,-0.0007223437500000207,-0.2848125246045944,Buy,62,
ETCUSDT,Buy,62,21.388,21.5419936,20.74636,Bullish,2025-09-14T11:33:22.802253+00:00,2025-09-14T17:03:22.802253+05:30,Inconclusive,600,,,5.04%,21.761809867264247,-0.04642383241347403,-0.024311662913783463,-0.022112169499690568,21.73084635173106,21.583499999999997,21.436153648268935,-0.1634029200696572,-239.470517448863,5.0,0.0,3.0,21.60515011475715,0.043934735048668,21.517046875000002,-0.026749999999996277,-0.12432003404275835,,-29.51193136555721,,falling,-151553.15,32.0,0.0,8.0,5.0,12.0,5.0,-0.1634029200696572,21.761809867264247,-239.470517448863,-0.022112169499690568,0.043934735048668,21.517046875000002,,-29.51193136555721,,0.0,3.0,falling,-151553.15,-0.026749999999996277,-0.12432003404275835,5.039999999999991,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,-0.026749999999996277,-0.12432003404275835,Buy,62,
