Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence
DOTUSDT,Sell,46,4.192,4.1618176,4.31776,Bearish,2025-09-11T09:22:04.788314+00:00,2025-09-11T14:52:04.788314+05:30,Success,188,188.0,,5.04%,31.584138089005222,-0.006329351884853729,-0.0033728490008518718,-0.002956502884001857,4.234696470729242,4.213,4.191303529270758,0.01605032306713274,-160.70283442349142,-10.0,0.0,3.0,4.2148931125849325,0.007865021393560026,4.202484374999999,-0.004265625000000384,-0.10150245948268123,,-22.306744060689116,,falling,-1093359.8,8.0,13.02172615501647,15.0,5.0,0.0,5.0,0.01605032306713274,31.584138089005222,-160.70283442349142,-0.002956502884001857,0.007865021393560026,4.202484374999999,,-22.306744060689116,,0.0,3.0,falling,-1093359.8,-0.004265625000000384,-0.10150245948268123,5.040000000000027,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.98}]}",False,not_in_gap_or_already_strong,46,Sell,46
UNIUSDT,Sell,45,9.859,9.7880152,10.15477,Bearish,2025-09-11T09:22:07.904777+00:00,2025-09-11T14:52:07.904777+05:30,Success,188,188.0,,5.04%,35.08928677340178,-0.009925291084481813,-0.003416835857771202,-0.006508455226710611,9.94259491477702,9.90385,9.86510508522298,-0.07878563236124984,-250.6925207756297,-10.0,0.0,3.0,9.899062226373823,0.02054831274274985,9.906328125000002,-0.008578124999997883,-0.0865923770317055,,-11.868416137169774,,falling,-176547.0,8.0,11.60173973389462,15.0,5.0,0.0,5.0,-0.07878563236124984,35.08928677340178,-250.6925207756297,-0.006508455226710611,0.02054831274274985,9.906328125000002,,-11.868416137169774,,0.0,3.0,falling,-176547.0,-0.008578124999997883,-0.0865923770317055,5.039999999999981,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.4}]}",False,not_in_gap_or_already_strong,45,Sell,45
TIAUSDT,Sell,44,1.7732,1.76043296,1.826396,Bearish,2025-09-11T09:22:09.878423+00:00,2025-09-11T14:52:09.878423+05:30,Success,188,188.0,,5.04%,42.410644630793385,0.0002907164688457087,0.0016358699911714063,-0.0013451535223256976,1.7883976238975703,1.781095,1.77379237610243,-0.04055912715338484,-189.53372065802506,-10.0,0.0,3.0,1.776226811410239,0.005221038514920091,1.7796328125,-0.0006953124999999893,-0.039070559674791866,,1.8483769855862073,,falling,-1209271.0,8.0,11.18338371639284,15.0,5.0,0.0,5.0,-0.04055912715338484,42.410644630793385,-189.53372065802506,-0.0013451535223256976,0.005221038514920091,1.7796328125,,1.8483769855862073,,0.0,3.0,falling,-1209271.0,-0.0006953124999999893,-0.039070559674791866,5.0399999999999805,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.82}]}",False,not_in_gap_or_already_strong,44,Sell,44
BIOUSDT,Sell,40,0.14845,0.14738116,0.1529035,Bearish,2025-09-11T09:22:11.845702+00:00,2025-09-11T14:52:11.845702+05:30,Success,96,96.0,,5.04%,37.502558503265085,-0.0005533806048228229,-0.00042819145820720305,-0.00012518914661561987,0.15133717352365356,0.1498255,0.14831382647634644,0.045040652469865744,-148.82975489789837,-10.0,0.0,3.0,0.15010740124773642,0.0009068029376628813,0.14953109375,-4.687499999997402e-05,-0.03134799513895351,,-14.29624092267269,,falling,-25613424.0,8.0,7.313332361404262,15.0,5.0,0.0,5.0,0.045040652469865744,37.502558503265085,-148.82975489789837,-0.00012518914661561987,0.0009068029376628813,0.14953109375,,-14.29624092267269,,0.0,3.0,falling,-25613424.0,-4.687499999997402e-05,-0.03134799513895351,5.039999999999941,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.69}]}",False,not_in_gap_or_already_strong,40,Sell,40
1000BONKUSDT,Sell,43,0.02329,0.02312231,0.0239887,Bearish,2025-09-11T09:22:14.970958+00:00,2025-09-11T14:52:14.970958+05:30,Success,188,188.0,,5.04%,40.30723689236907,-8.443991310877474e-06,5.0386961091195865e-06,-1.3482687419997062e-05,0.023446366523392548,0.02337805,0.023309733476607454,-0.14442682112249602,-254.29000429000826,-10.0,0.0,3.0,0.023357662766308525,5.308768819093136e-05,0.023365437499999996,-1.4109375000001534e-05,-0.06038566579376713,,-3.6462535136985346,,falling,-66568444.0,8.0,10.095283277662208,15.0,5.0,0.0,5.0,-0.14442682112249602,40.30723689236907,-254.29000429000826,-1.3482687419997062e-05,5.308768819093136e-05,0.023365437499999996,,-3.6462535136985346,,0.0,3.0,falling,-66568444.0,-1.4109375000001534e-05,-0.06038566579376713,5.039999999999975,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.9}]}",False,not_in_gap_or_already_strong,43,Sell,43
LDOUSDT,Sell,42,1.2604,1.25132512,1.298212,Bearish,2025-09-11T09:22:20.982731+00:00,2025-09-11T14:52:20.982731+05:30,Success,188,188.0,,5.04%,37.67494754380404,-0.0015813485468931798,-0.0008812174863729857,-0.0007001310605201941,1.2718000633902926,1.265355,1.2589099366097074,0.11559726414303842,-142.2813929266914,-10.0,0.0,3.0,1.265992587635106,0.0035688634275392503,1.2667468750000002,-0.0016687499999998856,-0.13173507927539868,,-11.157897317534283,,falling,-645082.0,8.0,8.708262390435745,15.0,5.0,0.0,5.0,0.11559726414303842,37.67494754380404,-142.2813929266914,-0.0007001310605201941,0.0035688634275392503,1.2667468750000002,,-11.157897317534283,,0.0,3.0,falling,-645082.0,-0.0016687499999998856,-0.13173507927539868,5.0400000000000045,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.29}]}",False,not_in_gap_or_already_strong,42,Sell,42
NEARUSDT,Sell,44,2.723,2.7033944,2.80469,Bearish,2025-09-11T09:22:26.955572+00:00,2025-09-11T14:52:26.955572+05:30,Success,161,161.0,,5.04%,39.10384425473983,-0.0011527180051156272,0.0004884532871475166,-0.0016411712922631437,2.741145047258666,2.7325,2.723854952741334,-0.0494475458463901,-212.29050279329405,-10.0,0.0,3.0,2.7301025136739514,0.005624451527997209,2.72934375,-0.001531250000000206,-0.05610322994310284,,-5.425231021679147,,rising,73144.0,8.0,11.003013683778873,15.0,5.0,0.0,5.0,-0.0494475458463901,39.10384425473983,-212.29050279329405,-0.0016411712922631437,0.005624451527997209,2.72934375,,-5.425231021679147,,0.0,3.0,rising,73144.0,-0.001531250000000206,-0.05610322994310284,5.039999999999943,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.0}]}",False,not_in_gap_or_already_strong,44,Sell,44
FILUSDT,Sell,45,2.514,2.4958992,2.58942,Bearish,2025-09-11T09:22:29.040173+00:00,2025-09-11T14:52:29.040173+05:30,Success,161,161.0,,5.04%,35.275137965869845,-0.002514887114867914,-0.0009560829416381636,-0.0015588041732297504,2.53605710536337,2.52535,2.51464289463663,-0.03002186934806589,-182.48587570621396,-10.0,0.0,3.0,2.522593144555283,0.004930054069990065,2.5195,-0.001187499999999897,-0.04713236753323664,,-12.832553564655228,,falling,-839670.4,8.0,11.588415791470092,15.0,5.0,0.0,5.0,-0.03002186934806589,35.275137965869845,-182.48587570621396,-0.0015588041732297504,0.004930054069990065,2.5195,,-12.832553564655228,,0.0,3.0,falling,-839670.4,-0.001187499999999897,-0.04713236753323664,5.040000000000008,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.41}]}",False,not_in_gap_or_already_strong,45,Sell,45
ETCUSDT,Sell,43,21.337,21.1833736,21.97711,Bearish,2025-09-11T09:22:30.036190+00:00,2025-09-11T14:52:30.036190+05:30,Success,188,188.0,,5.04%,37.95780355650138,-0.007619588995900983,0.013338414931973705,-0.02095800392787469,21.543640214824315,21.4403,21.336959785175686,0.0001945749018503363,-207.71699146904155,-10.0,3.0,0.0,21.37720028788773,0.04460459635508888,21.4213125,-0.026625000000002785,-0.12429210395022613,,-3.9226244761156583,,falling,-110593.56999999999,8.0,15.276687502444059,15.0,0.0,0.0,5.0,0.0001945749018503363,37.95780355650138,-207.71699146904155,-0.02095800392787469,0.04460459635508888,21.4213125,,-3.9226244761156583,,3.0,0.0,falling,-110593.56999999999,-0.026625000000002785,-0.12429210395022613,5.040000000000009,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,43,Sell,43
1000SHIBUSDT,Sell,44,0.013108,0.01301362,0.01350124,Bearish,2025-09-11T09:22:37.078848+00:00,2025-09-11T14:52:37.078848+05:30,Success,188,188.0,,5.04%,36.924108420989846,-2.94663415879165e-06,2.7702126344453437e-06,-5.716846793236994e-06,0.013183611943590752,0.013147999999999998,0.013112388056409244,-0.061609336177651165,-210.0957605504949,-10.0,3.0,0.0,0.013138520819190773,1.892799890539605e-05,0.01315728125,-7.390625000000886e-06,-0.0561713689900859,,-3.8886007015543287,,falling,-41587340.0,8.0,16.248749523045106,15.0,0.0,0.0,5.0,-0.061609336177651165,36.924108420989846,-210.0957605504949,-5.716846793236994e-06,1.892799890539605e-05,0.01315728125,,-3.8886007015543287,,3.0,0.0,falling,-41587340.0,-7.390625000000886e-06,-0.0561713689900859,5.040000000000039,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,44,Sell,44
