Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__reason
ETHUSDT,Buy,42,4351.28,4382.609216,4220.7416,Bullish,2025-09-10T22:19:05.667650+00:00,2025-09-11T03:49:05.667650+05:30,Success,266,266.0,,5.04%,62.90049998376026,5.039231598266269,3.594839391310888,1.4443922069553814,4356.292840604382,4339.014,4321.735159395618,0.8549427962455122,101.26556861001062,10.0,0.0,3.0,4340.840031030475,7.379877322174596,4350.85390625,1.5142187500005093,0.03480279463820503,,18.078946277407596,,rising,74327.72200000001,8.0,13.697288512204489,15.0,0.0,0.0,5.0,0.8549427962455122,62.90049998376026,101.26556861001062,1.4443922069553814,7.379877322174596,4350.85390625,,18.078946277407596,,0.0,3.0,rising,74327.72200000001,1.5142187500005093,0.03480279463820503,5.040000000000014,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,
BTCUSDT,Buy,46,113926.5,114746.7708,110508.705,Bullish,2025-09-10T22:19:06.545053+00:00,2025-09-11T03:49:06.545053+05:30,Inconclusive,600,,,5.04%,65.37304750843366,82.39296693613869,63.140888538820164,19.252078397318527,113930.38627645106,113710.27000000002,113490.15372354898,0.991172219261304,161.47265123872953,10.0,3.0,0.0,113642.46033096885,103.95675333453377,113838.9671875,37.62656249999418,0.03305244542320982,,19.88920918571156,,rising,872.922,8.0,13.444635550023037,15.0,5.0,0.0,5.0,0.991172219261304,65.37304750843366,161.47265123872953,19.252078397318527,103.95675333453377,113838.9671875,,19.88920918571156,,3.0,0.0,rising,872.922,37.62656249999418,0.03305244542320982,5.03999999999999,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.56}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,,,,,,,
BAKEUSDT,Buy,44,0.1281,0.12902232,0.124257,Bullish,2025-09-10T22:19:10.002642+00:00,2025-09-11T03:49:10.002642+05:30,Success,14,14.0,,5.04%,58.383193249425865,0.0016506181251309537,0.0013137961388198784,0.0003368219863110753,0.13119052295929384,0.123505,0.11581947704070616,0.7989386684769064,122.44897959183655,10.0,3.0,0.0,0.12331990014426514,0.004822287693013012,0.1278203125,0.0002843750000000034,0.2224802884909262,,11.264219178115766,,rising,186605021.0,8.0,10.676326296993494,15.0,5.0,0.0,5.0,0.7989386684769064,58.383193249425865,122.44897959183655,0.0003368219863110753,0.004822287693013012,0.1278203125,,11.264219178115766,,3.0,0.0,rising,186605021.0,0.0002843750000000034,0.2224802884909262,5.040000000000024,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.32}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,
XRPUSDT,Buy,49,2.9846,3.00608912,2.895062,Bullish,2025-09-10T22:19:13.453309+00:00,2025-09-11T03:49:13.453309+05:30,Success,306,306.0,,5.04%,59.3383262940908,0.00023207628856170004,-0.0010461414897715783,0.0012782177783332784,2.9835468901078093,2.97773,2.971913109892191,1.0905217283352897,215.95245883763297,10.0,0.0,3.0,2.9824225081184834,0.0043062904833825995,2.9798390625000004,0.0009046874999998344,0.03036028057303294,,1.2657977658402928,,falling,-2447126.099999999,8.0,16.123817308279136,15.0,5.0,0.0,5.0,1.0905217283352897,59.3383262940908,215.95245883763297,0.0012782177783332784,0.0043062904833825995,2.9798390625000004,,1.2657977658402928,,0.0,3.0,falling,-2447126.099999999,0.0009046874999998344,0.03036028057303294,5.040000000000006,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,,,,,,
AVNTUSDT,Buy,41,0.33804,0.34047389,0.3278988,Bullish,2025-09-10T22:19:16.060487+00:00,2025-09-11T03:49:16.060487+05:30,Success,1,1.0,,5.04%,39.44414489090809,-0.005133171840227269,-0.001958964416396345,-0.0031742074238309236,0.37983539494010327,0.355102,0.3303686050598967,0.15508172166985357,-163.87708886873637,10.0,0.0,3.0,0.35351322050275247,0.011283818140019896,0.3425653125,-0.004939687499999956,-1.441969551426768,,-13.87704419168422,,falling,-8807772.0,18.0,5.0,8.0,5.0,0.0,5.0,0.15508172166985357,39.44414489090809,-163.87708886873637,-0.0031742074238309236,0.011283818140019896,0.3425653125,,-13.87704419168422,,0.0,3.0,falling,-8807772.0,-0.004939687499999956,-1.441969551426768,5.03999999999999,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 22.0}, {""component"": ""momentum_score"", ""gap"": 15.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,
BNBUSDT,Buy,44,894.2,900.63824,867.374,Bullish,2025-09-10T22:19:16.951401+00:00,2025-09-11T03:49:16.951401+05:30,Inconclusive,600,,,5.04%,62.0225695376432,0.23059355731879805,-0.12203905732295489,0.35263261464175294,893.5399262789887,891.6434999999999,889.7470737210111,1.1740309466085186,250.76397983885957,10.0,0.0,3.0,892.6930603209418,1.2549690586977422,892.63453125,0.33609375000003183,0.037651887556868685,,6.019542112218484,,rising,7833.959999999999,8.0,15.743738176448872,15.0,0.0,0.0,5.0,1.1740309466085186,62.0225695376432,250.76397983885957,0.35263261464175294,1.2549690586977422,892.63453125,,6.019542112218484,,0.0,3.0,rising,7833.959999999999,0.33609375000003183,0.037651887556868685,5.039999999999961,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,
PUMPUSDT,Buy,44,0.005669,0.00570982,0.00549893,Bullish,2025-09-10T22:19:20.401398+00:00,2025-09-11T03:49:20.401398+05:30,Success,11,11.0,,5.04%,62.365709974897825,1.9490617557025962e-05,9.969846008621655e-06,9.520771548404307e-06,0.005671485708922443,0.00560865,0.005545814291077557,0.9802205707147309,208.3469365545792,10.0,3.0,0.0,0.005598447891740958,3.322860308511663e-05,0.00561928125,1.6374999999999897e-05,0.29140737527597316,,13.937873962220252,,rising,302922346.0,8.0,10.87656103316753,15.0,5.0,0.0,5.0,0.9802205707147309,62.365709974897825,208.3469365545792,9.520771548404307e-06,3.322860308511663e-05,0.00561928125,,13.937873962220252,,3.0,0.0,rising,302922346.0,1.6374999999999897e-05,0.29140737527597316,5.040000000000026,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.12}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,
SUIUSDT,Buy,46,3.6068,3.63276896,3.498596,Bullish,2025-09-10T22:19:21.269749+00:00,2025-09-11T03:49:21.269749+05:30,Success,130,130.0,,5.04%,68.735270640458,0.007933317945159057,0.006851036418644509,0.0010822815265145481,3.6096143606934907,3.5910799999999994,3.572545639306508,0.9240772115091281,144.29966394014554,10.0,3.0,0.0,3.5833507170757524,0.006949903781935197,3.6005812500000003,0.0017234375000003688,0.047865535599297154,,28.86717251511693,,rising,270187.7,8.0,12.737426797744313,15.0,5.0,0.0,5.0,0.9240772115091281,68.735270640458,144.29966394014554,0.0010822815265145481,0.006949903781935197,3.6005812500000003,,28.86717251511693,,3.0,0.0,rising,270187.7,0.0017234375000003688,0.047865535599297154,5.04000000000003,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.26}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,,,,,,,
HYPEUSDT,Buy,43,55.433,55.8321176,53.77001,Bullish,2025-09-10T22:19:22.133344+00:00,2025-09-11T03:49:22.133344+05:30,Success,36,36.0,,5.04%,63.844630205339215,0.1974212323469473,0.14901638282040283,0.048404849526544474,55.57026360290054,55.10564999999999,54.64103639709944,0.8522819800759034,160.0530353253113,10.0,3.0,0.0,54.94282886844436,0.20438528612763782,55.33796875,0.09096875000000182,0.16438758424793432,,30.489817624910508,,rising,300315.77,8.0,9.683953138933788,15.0,5.0,0.0,5.0,0.8522819800759034,63.844630205339215,160.0530353253113,0.048404849526544474,0.20438528612763782,55.33796875,,30.489817624910508,,3.0,0.0,rising,300315.77,0.09096875000000182,0.16438758424793432,5.039999999999958,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.32}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,
LINKUSDT,Buy,59,23.584,23.7538048,22.87648,Bullish,2025-09-10T22:19:23.879953+00:00,2025-09-11T03:49:23.879953+05:30,Success,176,176.0,,5.04%,72.92131762528776,0.04907582344025485,0.031795219877922616,0.017280603562332235,23.622007500849648,23.44605,23.27009249915035,0.8919980658223691,127.4899112187252,10.0,3.0,0.0,23.451439866402175,0.04615784398291313,23.563750000000002,0.01560937500000037,0.06624317012360244,,30.440938521390652,,rising,437847.38,8.0,17.985135563296705,15.0,5.0,0.0,5.0,0.8919980658223691,72.92131762528776,127.4899112187252,0.017280603562332235,0.04615784398291313,23.563750000000002,,30.440938521390652,,3.0,0.0,rising,437847.38,0.01560937500000037,0.06624317012360244,5.040000000000043,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,,Buy,59,51.0,59.0,0.01560937500000037,0.06624317012360244,False,0.7487612969413922,0.06624317012360244,False,conditions_not_met
